#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
64,Kevin Rodríguez y Tania de León @viajaconnosotrosgt,177.1K,1.34%,Guatemala,Travel,53.1K
65,Sara Guerrero Ch ☆ @saraguerrerogt,174.4K,0.6%,Guatemala,Nature,52.3K
66,Ay Carmela @aycarmelagt,162K,0.51%,Guatemala,,48.6K
67,Esperanza de Vida @esperanzadevida,162K,0.31%,Guatemala,Entertainment and Music Video Gaming Actors Music,48.6K
68,CHICOSCRISTIANOS.GT @chicoscristianos_,161.3K,2.14%,Guatemala,Actors Virtualization Journalists,48.4K
69,Roberto Urbina @robeurbina,159.4K,1.57%,Guatemala,Entertainment and Music Actors,47.8K
70,Explorando Guatemala @explorandoguatemala,156.3K,1.37%,Guatemala,Travel Community,46.9K
71,Neto Bran @netobran_,155.7K,0.5%,Guatemala,Actors Journalists,46.7K
72,Kristh Albeno @kristhalbeno,154.4K,4.15%,Guatemala,,46.3K
73,Hancer @hanceroficial,154.3K,0.74%,Guatemala,Entertainment and Music Music Celebrities Humor,46.3K
74,Sergio Mejia @sergiofromudy,150.8K,10.33%,Guatemala,Parenting Fitness Modeling,45.2K
75,Alejandra Andrino Ginecóloga @medifemgt,149.3K,1.07%,Guatemala,Marketing and Advertising,44.8K
76,Chiwipk @chiwi.pk,148.9K,9.04%,Guatemala,Life and Society,44.7K
77,esmelachapina @esmelachapina,148.4K,1.2%,Guatemala,,44.5K
78,Carlos Luna @cashitoluna,146.7K,0.98%,Guatemala,Actors,44K
79,Josenz ✖️ @angeljosenz,140.8K,2.99%,Guatemala,Actors,42.2K
80,Odily Pineda @odilypinedaq,140.4K,1.67%,Guatemala,Education Actors Virtualization,42.1K
81,Oscar de León @cokac07,140.3K,1.36%,Guatemala,Entertainment and Music,42.1K
82,Bani Muñoz @banimunozoficial,140.2K,0.57%,Guatemala,Entertainment and Music Music Actors Virtualization,42.1K
83,𝓜𝓪𝔂𝓮 • 𝓥𝓪𝓻𝓰𝓪𝓼 @maye.vargas15,140.2K,6.74%,Guatemala,,42.1K
84,Jesus Suadi @jesus_suadi,139.2K,1.94%,Guatemala,Celebrity,41.8K
85,Ingrid Alvarez @ingrid_alvarezgt,138.2K,0.68%,Guatemala,Art,41.5K
86,CSD Municipal @rojos_municipal,136.2K,1.1%,Guatemala,,40.9K
87,Manny_oficial @manny_oficial18,136.2K,0.2%,Guatemala,,40.9K
88,Pablo Galindo @360guatemala,135.9K,1.07%,Guatemala,Photography,40.8K
89,chilero_david @chilero_david,135.7K,0.19%,Guatemala,Entertainment and Music Soccer Actors,40.7K
90,Madelyn sanchez🇬🇹 @madelyn_moon_girls,134.3K,0.1%,Guatemala,,40.3K
91,Valy 🐰 | Joyería | Vestidos @valy.gt,133K,1.45%,Guatemala,,39.9K
92,mikel garcia @_mikelgarcia,132.2K,10.95%,Guatemala,Arts and Crafts Actors,39.7K
93,Pablo Villagran @pablomas79,131.7K,1.06%,Guatemala,Entertainment and Music Food Travel Actors,39.5K
94,Alyssa Cate @alyssaya,130.8K,1.03%,Guatemala,Fashion and Accessories Lifestyle,39.2K
95,Loraine Quinto @lorainequinto,130.6K,1.51%,Guatemala,Fashion and Accessories News Actors,39.2K
96,Te Amo Guatelinda @teamoguatelinda,130K,5.04%,Guatemala,Travel,39K
97,GU YUN KIM @soykyu0220,129.8K,4.78%,Guatemala,Food,38.9K
98,MELA🇨🇷 @melannygrossi,129.1K,0.8%,Guatemala,Home and Garden Fashion Actors,38.7K
99,A el Vale le vale 🧿🇬🇹 @mevale_1,127.1K,4.8%,Guatemala,Entertainment and Music,38.1K
100,Guate Impresionante @guateimpresionante,126.3K,0.47%,Guatemala,Nature Travel Food and Drink,37.9K
