#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Jexs @UCapRTMkO4n3LP5dkmIayy5A,3.9M,-,Guatemala,,1.2M
2,Natalan @UCBp8uzjMbdkMwON1v5DXWRg,2.8M,-,Guatemala,,852K
3,VAMOS AL PUNTO @UC1MpNVxs7F2NryXhrF4CKoA,2M,-,Guatemala,,612K
4,Hola Soy Jose Games @UCNOYyBDWWB4tqin8hmnAymw,1.5M,0.1%,Guatemala,,450K
5,Game Fer @UCqnDU-ohUI6Vd8GoLzHnd_g,1.5M,7.6%,Guatemala,Video Gaming,441K
6,Lesma VR @UCkRyqjV0MMw9L4AFQPNpTrQ,1.1M,0.7%,Guatemala,,342K
7,Cash Luna @UCSg7bTPiL33TexOEOzF-d0g,980K,-,Guatemala,,294K
8,Master Loquendo @UCGxsdFZIGyo3e53yCED7QhA,944K,-,Guatemala,,283.2K
9,Ese Maje Engasado @UCTizqMNOKtwOv0w5s4w9Mtg,873K,0.1%,Guatemala,,261.9K
10,RaniArts @UCpqIW0f1XZJrNQTzE-6IjBw,859K,-,Guatemala,,257.7K
11,Cristian Cermeño @UCQCJppM-F5sDfMoym12K4Fw,706K,-,Guatemala,,211.8K
12,K.I.R.A @UCJ3yJyBtol13K93rBi5yLOA,686K,1%,Guatemala,,205.8K
13,JAIJO PLAY @UCsszmHySpA-lvjpT_n4eZhg,619K,0.3%,Guatemala,,185.7K
14,Jexslive @UC547RK-4Q0TYMkermnJV3mw,575K,3.1%,Guatemala,,172.5K
15,Prensa Libre @UCEepOY2svuxbsJ-zsAPT9Fg,540K,-,Guatemala,,162K
16,TN23 @UCt5Dw7ePnn0AqPqRF8Xpjkw,538K,-,Guatemala,,161.4K
17,SOMA GAMER @UCW8ex2xI41UJmu79Z1CU0EQ,520K,-,Guatemala,,156K
18,difosatv @UCn7J9Zs1p55edN5j-2eGmFQ,504K,-,Guatemala,,151.2K
19,MejorVida99 @UCf-rVRX0RFP61wc6gp5arSg,496K,-,Guatemala,,148.8K
20,Combate Guatemala @UCaCfreTciDSzzw8-jbT0j0A,446K,-,Guatemala,,133.8K
21,Noti7 @UCVpSRoZgngfSL03Nlbjtq9A,433K,-,Guatemala,,129.9K
22,Daniex @UCscD8Wq-gEFy9HgZfWq4zLA,401K,-,Guatemala,,120.3K
