#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Pastor Cash Luna @pastorcashluna,125.2K,0.78%,Guatemala,Education Religion,37.6K
2,Kimberly Flores @kimfloresgz,41.4K,0.28%,Guatemala,Beauty & Self Care,12.4K
3,Alle Lee 🇬🇹🇨🇳 @allecakes_,31.1K,0.99%,Guatemala,,9.3K
4,VALDEZ @valdezshoes,30.1K,0.02%,Guatemala,Fashion & Accessories,9K
5,Fernando Tufiño @fertufin,29.5K,0.08%,Guatemala,Entertainment & Music,8.8K
6,Soy 502 @soy_502,28.3K,0.22%,Guatemala,News & Media,8.5K
7,Alexandra Díaz @alexmidiaz,26.3K,1.25%,Guatemala,,7.9K
8,Prensa Libre @prensa_libre,25.6K,0.36%,Guatemala,Entertainment & Music News & Politics,7.7K
9,Guatemala.com @guatemala,22.4K,1.08%,Guatemala,Travel,6.7K
10,Ese Maje Engasado @esemajeengasado,21.8K,0.29%,Guatemala,Entertainment & Music Comedy Motorcycles,6.5K
11,Pastora Sonia Luna @pastorasonialuna,20K,0.84%,Guatemala,Religion & Spiritual family,6K
12,🇬🇹 🇺🇸 @joshuavides,19.8K,0.58%,Guatemala,Arts & Crafts,5.9K
13,Sandy Mendez @sandy_mendezgt,15.8K,0.78%,Guatemala,Entertainment & Music Animals,4.7K
14,Gaby Moreno @gaby_moreno,14.1K,0.7%,Guatemala,Music Latin Grammy,4.2K
15,Gaby Asturias (oficial) @gaby_asturias,12.4K,0.56%,Guatemala,Entertainment & Music,3.7K
16,Erianna Villafañe 🤍 @ericiosa,12.2K,0.09%,Guatemala,Arts & Crafts Education,3.7K
17,Tv Azteca Guate @tvaztecaguate,10.7K,0.31%,Guatemala,Entertainment & Music,3.2K
18,Alyssa Cate @alyssaya,10.1K,0.08%,Guatemala,Fashion & Accessories,3K
19,Starbucks Guatemala @starbucks_gua,9.7K,1.43%,Guatemala,Food,2.9K
20,Carlos Guerrero @ccarlosguerrero,9.4K,0.15%,Guatemala,Entertainment & Music,2.8K
21,Peter Véliz 👑 @peterveliz_,9.4K,1.11%,Guatemala,Travel Fashion & Accessories Romance & Wedding Health & Fitness,2.8K
22,Guate Impresionante @guateimpresionante,8.4K,0.7%,Guatemala,Nature Travel,2.5K
23,Explorando Guatemala @explorandoguatemala,8.3K,0.39%,Guatemala,Travel,2.5K
24,Taco Bell Guatemala @tacobellgt,8.1K,0.74%,Guatemala,Food,2.4K
25,Susana Morazan @susanamorazan7,8.1K,0.7%,Guatemala,Entertainment & Music Acting & Drama,2.4K
26,Edgar Adrian Lemus Guerra @edgaryoreparo,7.5K,0.49%,Guatemala,Product Education,2.2K
27,Pamela Alfaro @pamelaalfaro07,7.1K,0.27%,Guatemala,family,2.1K
28,Combate Guatemala @combateguatemala,6.7K,0.48%,Guatemala,Sports Entertainment & Music Games,2K
29,thiago @edgarmendoza5k,6.6K,0.31%,Guatemala,Entertainment & Music,2K
30,Regalos Personalizados 👕 @playerassinlimite,6.6K,0.21%,Guatemala,Fashion & Accessories,2K
31,PAOLA CHUC @soypaolamusic,6.5K,0.32%,Guatemala,Entertainment & Music,1.9K
32,Pablo Villagran @pablomas79,6.2K,0.58%,Guatemala,Entertainment & Music Food Travel,1.9K
33,Valerie Bocache @valebocache,6.2K,3.43%,Guatemala,family,1.8K
34,Jeimmy Aburto (La Única) 👑🎤📺 @jeimmy_aburto,6K,1%,Guatemala,Entertainment & Music,1.8K
35,Luis Muñoz 🇬🇹/🇲🇽 @luisguate,6K,0.97%,Guatemala,Auto and Vehicles,1.8K
36,La Mega 107.7 | Radio | cuenta oficial @lamega1077,5.9K,0.25%,Guatemala,Entertainment & Music,1.8K
37,Claro Guatemala @claroguatemala,5.7K,0.62%,Guatemala,,1.7K
38,Hancer @hanceroficial,5.3K,0.48%,Guatemala,Entertainment & Music,1.6K
39,ALKAHID 🦋🇻🇪 @fherggyk,5.3K,0.14%,Guatemala,Entertainment & Music,1.6K
40,John 🎨 @johnsaniarts,5.3K,0.71%,Guatemala,Arts & Crafts Education,1.6K
