#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Andrea Villarroel @soyandreatv,60.3K,0.37%,Bolivia,Entertainment & Music Fashion & Accessories Arts & Crafts,18.1K
2,Travel x Filmmaking x Motivation @matiasderada,17.7K,0.24%,Bolivia,Arts & Crafts,5.3K
3,Viktor Arauz @vkarauz,16K,0.6%,Bolivia,Acting & Drama Entertainment & Music Travel,4.8K
4,Cinéfilo Boliviano @cinefiloboliviano,13.2K,0.65%,Bolivia,Entertainment & Music,4K
5,Um a Uno @um.a.uno,12.9K,0.7%,Bolivia,Travel,3.9K
6,Renata Sofia Milligan Bedregal @renambs,11.3K,0.96%,Bolivia,Games,3.4K
7,𝒢𝒶𝒷𝓇𝒾𝑒𝓁𝒶 𝒵𝑒𝑔𝒶𝓇𝓇𝒶 @gabyzegarra_gz,10.4K,5.58%,Bolivia,Beauty & Self Care,3.1K
8,Fernando Eid @fernandoeidok,8.6K,0.29%,Bolivia,Entertainment & Music,2.6K
9,Club Bolívar @clubbolivaroficial,7.7K,0.88%,Bolivia,Sports,2.3K
10,Marcelo Claure @marceloclaure,6.5K,1.11%,Bolivia,Finance,1.9K
11,Killa Hermoza @killa_hermoza,4.9K,0.63%,Bolivia,Dance family Music & Entertainment,1.5K
12,𝓕ernanda @ferjin010,4.5K,0.88%,Bolivia,Animation & Cosplay,1.3K
13,Ronico @ronicocs,4.3K,0.47%,Bolivia,Entertainment & Music Humor,1.3K
14,Cynthia Chavez @cynthiaschavez,4.2K,0.19%,Bolivia,Acting & Drama family,1.3K
15,JOSY BOREM | FASHION CREATOR @byjosyborem,4K,0.08%,Bolivia,Fashion & Accessories Education,1.2K
16,Bonny Lovy @bonnylovyoficial,3.5K,0.88%,Bolivia,Entertainment & Music,1.1K
17,Tigo Bolivia @tigobol,3.1K,-,Bolivia,Entertainment & Music,939
18,Noticias de Bolivia @pagina_siete,2.9K,-,Bolivia,News Education,873
19,Gabriela Oviedo @gabrielaoviedoserrate,2.6K,0.76%,Bolivia,Entertainment & Music Education Romance & Wedding,771
20,Andrea Herrera Añez @aherrera.a,2.3K,-,Bolivia,,702
21,Cinemark Bolivia @cinemarkbo,2.1K,0.28%,Bolivia,Entertainment & Music Arts & Crafts,627
22,Sasha Vasquez @pilchasypintas,2.1K,0.46%,Bolivia,Fashion & Accessories Food Travel,618
23,Calcetín @calcetin.online,2K,0.41%,Bolivia,Fashion & Accessories,591
24,Sergio Chuquimia @sergio_chuquimia,1.7K,0.14%,Bolivia,Photography,501
25,Diego Merritt @diegomerritt,1.6K,0.28%,Bolivia,Entertainment & Music,486
26,Vannia Enriquez • Marketing Consultant @vanniaenriquez,1.4K,0.01%,Bolivia,Food Photography Finance,411
27,CAROLINA INDACOCHEA @carolinaindacochea,1.3K,0.33%,Bolivia,Beauty & Self Care,399
28,Andres Balcazar Dunois @andresbalcazar_,1.3K,0.3%,Bolivia,Photography,393
29,Charlie Salinas @charlie_salinas,1.3K,0.17%,Bolivia,Travel Outdoor Activity,381
30,Vivian Ruiz @missvivianruiz,1.1K,0.18%,Bolivia,Fitness & Health,327
31,Jose Rolando @joserolandoph,1K,0.5%,Bolivia,Romance & Wedding Travel Product Showcase,309
32,Alejandro Delius🇧🇴🇩🇪 @alejandrodelius,1K,0.64%,Bolivia,Entertainment & Music,300
