#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
54,Vanesita Medina 🇧🇴 Oficial @vanesita_medina_c,140K,2.45%,Bolivia,,42K
55,Luisa Dörr @luisadorr,139.1K,2.51%,Bolivia,Photography Home and Garden,41.7K
56,Fabricio Blacutt @fabru_blacutt,136.5K,1.04%,Bolivia,,40.9K
57,Agustin Bajda @agustinbajda7,134.1K,32.04%,Bolivia,,40.2K
58,Desirée Durán Oficial @desireedurandd,133.3K,0.41%,Bolivia,Romance and Wedding Marketing and Advertising Actors Lifestyle,40K
59,Wendy Flores 💥 @wendyfloresv,133.1K,0.6%,Bolivia,Actors Fashion Modeling,39.9K
60,ABIGAIL RIOS NIEVE @abigail_r.n,123.8K,5.95%,Bolivia,Entertainment and Music,37.2K
61,Luna-Calle7Bolivia @lunamaldonadoayala,118.7K,2.25%,Bolivia,,35.6K
62,ＦＲＥＤＥＲＩＣＫ ＫＥＬＬＥＹ @frederick.kelley,117.5K,13.3%,Bolivia,,35.3K
63,Redragon Latam @redragonla,117.3K,0.4%,Bolivia,Games Video Gaming Actors,35.2K
64,Yingo Red Uno @yingoreduno,117.2K,0.4%,Bolivia,Marketing and Advertising Actors,35.2K
65,Bolivia - South America @experiencebolivia,116.9K,1.97%,Bolivia,Travel Adventure,35.1K
66,Jorge Antonio Robledo @jorgerobledocespedes,116.9K,1.8%,Bolivia,,35.1K
67,Noticias de Bolivia @pagina_siete,116.5K,0.8%,Bolivia,Education,35K
68,𝑱𝒂𝒛𝒎𝒊𝒏 𝑫𝒖𝒓𝒂𝒏 🔹Dubai Model @jazzminduran,115K,4.6%,Bolivia,Fashion and Accessories,34.5K
69,EDSON FDB 🎮 @soypapiedson,115K,3.7%,Bolivia,,34.5K
70,Osito🐻 @carlosegutierz,111K,1.3%,Bolivia,,33.3K
71,B R O R I C A R D O @ricardoprambudi,110.6K,2.88%,Bolivia,Auto and Vehicles Automotive,33.2K
72,👁 @omgbolivia,110.5K,0.85%,Bolivia,Actors,33.2K
73,DANIEL MAZZA @mondoaeroporto,109.4K,1.26%,Bolivia,Travel Auto and Vehicles,32.8K
74,Ezequiel Bazán @ezequielbazanoficial,109.1K,0.6%,Bolivia,,32.7K
75,𝙾𝚛𝚒𝚎𝚝𝚝𝚊 𝙰𝚜𝚌𝚊𝚛𝚛𝚞𝚑𝚗𝚣 @orietta_ascarruhnz,109K,1.84%,Bolivia,Fashion and Accessories Business and Finance,32.7K
76,Carla Velasco 🤍 @carla_lorena_velasco,107.2K,0.3%,Bolivia,Animals,32.1K
77,Alejandro Delius🇧🇴🇩🇪 @alejandrodelius,107K,0.24%,Bolivia,Entertainment and Music Actors Music,32.1K
78,Yarita Gasaui @diosadelfuegoyg,106.6K,1.5%,Bolivia,,32K
79,Tyler @tylerz240,105.9K,4.32%,Bolivia,,31.8K
80,Ferjin♡ @ferjin010,104.7K,6.31%,Bolivia,Animation and Cosplay,31.4K
81,Thalma Roca @thalmaroca,102.9K,0.25%,Bolivia,Acting and Drama,30.9K
82,Vivian Ruiz @missvivianruiz,100.7K,0.32%,Bolivia,Fitness and Health Actors Moms Lifestyle,30.2K
83,Gardenia @gardenia_moruno,100K,0.73%,Bolivia,Entertainment and Music,30K
84,Diego Merritt @diegomerritt,98.9K,0.05%,Bolivia,Entertainment and Music Music Actors Singer,29.7K
85,Tino Vigevani Garcia @soyvalentinog,96.3K,27.1%,Bolivia,Pets Moms Actors,28.9K
86,Irais Alarcón @irais.alarcon,95.7K,2.11%,Bolivia,,28.7K
87,B R U N O R O C A 🫀👁 🐰🧿 @soybrunoroca,94.7K,0.5%,Bolivia,,28.4K
88,✨ creandoletras_11✨ @adelaydasantillan_11,94.3K,1.42%,Bolivia,,28.3K
89,Libreria IRBE Bolivia @libreriairbe,93.7K,19.28%,Bolivia,Education Product Showcase,28.1K
90,J i m e ★ ʙᴏʟɪᴠɪᴀ @jimenasuarezv,93.7K,3.9%,Bolivia,,28.1K
91,Stefany Aguilar @stefanyaguilarbasto,93.5K,0.55%,Bolivia,Entertainment and Music Soccer Actors,28.1K
92,Killa Hermoza @killa_hermoza,93.1K,2.75%,Bolivia,family Actors Virtualization Public Figure,27.9K
93,Barbie Chula @barbiechulanyc,93.1K,0.43%,Bolivia,Animation and Cosplay Arts and Crafts Celebrity Parenting,27.9K
94,— yannine ☾ ✧ ‧₊˚ @art_.study,92.7K,1.01%,Bolivia,Arts and Crafts Education,27.8K
95,Natali justiniano @natalijustiniano,90.9K,0.7%,Bolivia,,27.3K
96,AlexAndré @alexandreofficialmusic,88K,0.06%,Bolivia,Music,26.4K
97,Natalia Davila @moleonlip,87.8K,0.69%,Bolivia,Education,26.3K
98,Leonardo León - Poetry @leonardo_leon23,87.7K,1.91%,Bolivia,Entertainment and Music Marketing and Advertising Actors Modeling,26.3K
99,Marcela Gonzales @marcelita.gonzales,87K,0.78%,Bolivia,Television Actors Journalists,26.1K
100,Soy Paceño @soypaceno,86.8K,1.74%,Bolivia,Travel Photography,26K
