rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Khabane lame @khaby.lame,161900000.0,0.2,Italy,Funny Entertainment and Music,48600000.0,tiktok,italy,False,2024,Music,MAPPED
2,Manuel Mercuri @mercuri_88,20900000.0,,Italy,,6300000.0,tiktok,italy,False,2024,,
3,Urban Theory @urbantheory_,17800000.0,,Italy,Entertainment and Music,5300000.0,tiktok,italy,False,2024,Music,MAPPED
4,𝐹𝑎𝑏𝑖𝑜𝑙𝑎 @fabiola.baglieri,13200000.0,1.2,Italy,Celebrity,4000000.0,tiktok,italy,False,2024,Entertainment,MAPPED
5,AC Milan @acmilan,6500000.0,,Italy,,2000000.0,tiktok,italy,False,2024,,
6,Salvo&Giorgia @salvatore.roccaro,5600000.0,,Italy,Fashion and Accessories,1700000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
7,Chiara Ferragni @chiaraferragni,5100000.0,,Italy,Fashion and Accessories,1500000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
8,Joey Nero @joeynero,4800000.0,0.2,Italy,,1400000.0,tiktok,italy,False,2024,,
9,V A L E N T I N O @caprariu_valentino,4800000.0,0.7,Italy,Arts and Crafts,1400000.0,tiktok,italy,False,2024,Lifestyle,MAPPED
10,Sharon Fonseca @sharfonseca,4700000.0,,Italy,Beauty and Self Care Life and Society,1400000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
11,ivanhoe spalluto @unmoderated.ivanhoe,4600000.0,,Italy,,1400000.0,tiktok,italy,False,2024,,
12,Giulia Sara Salemi @giuliasalemii,4000000.0,,Italy,Fashion and Accessories,1200000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
13,ITALIANINHO @italianinho,3100000.0,,Italy,,930000.0,tiktok,italy,False,2024,,
14,A1saud @a1saud,3100000.0,,Italy,Entertainment and Music,930000.0,tiktok,italy,False,2024,Music,MAPPED
15,fakeba drammeh @il_fake,3100000.0,,Italy,Entertainment and Music Funny,930000.0,tiktok,italy,False,2024,Music,MAPPED
16,ALICE DE BORTOLI @ali.debortoli,3000000.0,,Italy,Fashion and Accessories,900000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
17,Nonna Pia @nonnapiaa,2700000.0,0.5,Italy,,810000.0,tiktok,italy,False,2024,,
18,Tola_Mr.Stark @tola_mr.stark,2700000.0,,Italy,,810000.0,tiktok,italy,False,2024,,
19,Me contro Te @mecontrote,2600000.0,,Italy,Entertainment and Music,780000.0,tiktok,italy,False,2024,Music,MAPPED
20,HIIRO @itshiiro.cos,2400000.0,3.2,Italy,Animation and Cosplay,720000.0,tiktok,italy,False,2024,Tech&Gaming,MAPPED
21,🌹SAMANTHA FRISON 🌹 @samanthafrison,2400000.0,,Italy,Fashion and Accessories,720000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
22,Luca Lozano💍 @lucaloz,2200000.0,,Italy,Entertainment and Music,660000.0,tiktok,italy,False,2024,Music,MAPPED
23,Federica Scagnetti @federica.scagnetti,2100000.0,,Italy,Travel,630000.0,tiktok,italy,False,2024,Lifestyle,MAPPED
24,𝔟𝔞𝔟𝔶𝔤𝔦𝔯𝔩❤️‍🔥🇵🇭 @kkhatemaekawaaa,2100000.0,,Italy,,630000.0,tiktok,italy,False,2024,,
25,Tommaso Logrande @tommasomasino1,2000000.0,,Italy,Romance and Wedding,600000.0,tiktok,italy,False,2024,Beauty&Fashion,MAPPED
26,Giulia DiCaprio @giuliabenite,2000000.0,,Italy,,600000.0,tiktok,italy,False,2024,,
27,Giulia Paglianiti @giuliapaglianiti,1900000.0,,Italy,,570000.0,tiktok,italy,False,2024,,
28,Movie.Tv🎥 @movie.it,1800000.0,,Italy,Entertainment and Music Celebrity,540000.0,tiktok,italy,False,2024,Music,MAPPED
29,Matt & Bise @mattebise,1800000.0,,Italy,Entertainment and Music,540000.0,tiktok,italy,False,2024,Music,MAPPED
30,🇮🇹 Стефи Шейди 🗿 @stefy.shady,1700000.0,,Italy,,510000.0,tiktok,italy,False,2024,,
31,Maryna @marynaofficial,1700000.0,0.1,Italy,,510000.0,tiktok,italy,False,2024,,
32,Nyla @nylaa.a,1600000.0,,Italy,Entertainment and Music,480000.0,tiktok,italy,False,2024,Music,MAPPED
33,Jacob Phabian @itsphabian,1600000.0,,Italy,,480000.0,tiktok,italy,False,2024,,
34,HannaBraids @hannabraids,1600000.0,,Italy,,480000.0,tiktok,italy,False,2024,,
35,Giovanni Contrada @imp_of_the_perverse,1500000.0,,Italy,,450000.0,tiktok,italy,False,2024,,
36,TikTok Italia @tiktok_it,1500000.0,,Italy,Entertainment and Music,450000.0,tiktok,italy,False,2024,Music,MAPPED
37,Louisa @louisa_masciullo,1500000.0,8.1,Italy,,450000.0,tiktok,italy,False,2024,,
38,Simone Noto @simonenoto,1500000.0,4.3,Italy,Entertainment and Music,450000.0,tiktok,italy,False,2024,Music,MAPPED
39,Ally Yost @ally_yost,1500000.0,,Italy,Travel,450000.0,tiktok,italy,False,2024,Lifestyle,MAPPED
40,Angel @angeljiewang,1400000.0,,Italy,,420000.0,tiktok,italy,False,2024,,
41,Gianmarco Zagato @gianmarcozagato,1400000.0,,Italy,,420000.0,tiktok,italy,False,2024,,
42,rae @raeecambra,1400000.0,,Italy,,420000.0,tiktok,italy,False,2024,,
43,Ambra Cotti @ambra.cotti,1300000.0,,Italy,,390000.0,tiktok,italy,False,2024,,
44,Vincenzo Cairo @vincenzo_cairo,1300000.0,0.5,Italy,Entertainment and Music Music,390000.0,tiktok,italy,False,2024,Music,MAPPED
45,Davide Magaraggia @davidemaga,1300000.0,,Italy,News,390000.0,tiktok,italy,False,2024,Knowledge&Info,MAPPED
46,Dieffe Bros @dieffebros,1200000.0,16.6,Italy,,360000.0,tiktok,italy,False,2024,,
47,Frank Matano @frankmatano,1200000.0,,Italy,Entertainment and Music,360000.0,tiktok,italy,False,2024,Music,MAPPED
48,Lyon.wgf @lyon.wgf,1200000.0,2.4,Italy,,360000.0,tiktok,italy,False,2024,,
49,Ufozero2 @ufozero2,1200000.0,16.9,Italy,Entertainment and Music Funny,360000.0,tiktok,italy,False,2024,Music,MAPPED
50,EVITA 🔥 @evitastork,1100000.0,,Italy,Entertainment and Music,330000.0,tiktok,italy,False,2024,Music,MAPPED
51,Manu @x.manuel,1100000.0,0.1,Italy,Entertainment and Music,330000.0,tiktok,italy,False,2024,Music,MAPPED
52,Cora & Marilù @cora.e.marilu,1100000.0,,Italy,Acting and Drama,330000.0,tiktok,italy,False,2024,Entertainment,MAPPED
53,Vincenzo Caruso @dannyilpazzo.88,1100000.0,,Italy,Entertainment and Music,330000.0,tiktok,italy,False,2024,Music,MAPPED
