rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Andreas Polychronis @andreaspoly,3M,-,Greece,Funny,900K,tiktok,greece,False,2024,Entertainment,MAPPED
2,Nikolas Plytas @nikolasplytas,2.5M,-,Greece,Sports,750K,tiktok,greece,False,2024,Sports,MAPPED
3,KNITE | ナイト @knitecoser,839.6K,0.3%,Greece,Animation and Cosplay,251.9K,tiktok,greece,False,2024,Tech&Gaming,MAPPED
4,Vicky Kalea @vicky_kalea,818.7K,0.1%,Greece,,245.6K,tiktok,greece,False,2024,NA,NA
5,Der Saki😎🇬🇷 @dersaki,762.3K,-,Greece,Entertainment and Music Funny,228.7K,tiktok,greece,False,2024,Music,MAPPED
6,Grecia🖤 @grecia.svp,699.3K,0.1%,Greece,Beauty,209.8K,tiktok,greece,False,2024,Beauty&Fashion,MAPPED
7,you_are_amazing<3 @i.love_you.1234,593.1K,-,Greece,Travel,177.9K,tiktok,greece,False,2024,Lifestyle,MAPPED
8,Ilias Gkotsis @iliasgkotsis,586.6K,-,Greece,,176K,tiktok,greece,False,2024,NA,NA
9,Sofya Koukla @sofyakoukla,581.9K,-,Greece,Beauty and Self Care,174.6K,tiktok,greece,False,2024,Beauty&Fashion,MAPPED
10,Argus Kaldea @moonpriest,531.4K,-,Greece,,159.4K,tiktok,greece,False,2024,NA,NA
11,Αλέξανδρος Κοψιάλης @alexandros.kopsialis,518.3K,0.1%,Greece,Entertainment and Music,155.5K,tiktok,greece,False,2024,Music,MAPPED
12,Mua_agapi @mua_agapi,513.4K,-,Greece,Beauty and Self Care,154K,tiktok,greece,False,2024,Beauty&Fashion,MAPPED
13,Natascha @nataschaa.zbr,507.2K,-,Greece,Music,152.2K,tiktok,greece,False,2024,Music,MAPPED
14,Yanis Arvanitaris @arvanitaris,468.5K,0.1%,Greece,,140.6K,tiktok,greece,False,2024,NA,NA
15,eleny Yallou @elenyyallou,451.5K,-,Greece,Entertainment and Music,135.5K,tiktok,greece,False,2024,Music,MAPPED
16,Eugenios @slidismode,421.7K,0.3%,Greece,,126.5K,tiktok,greece,False,2024,NA,NA
17,Djorkis @djorkis,408.2K,-,Greece,,122.5K,tiktok,greece,False,2024,NA,NA
18,vemojohn @vemojohn,405K,0.2%,Greece,,121.5K,tiktok,greece,False,2024,NA,NA
19,George Tzimas @georgetzimas,394.9K,-,Greece,,118.5K,tiktok,greece,False,2024,NA,NA
20,Jimmy Ntebekos @jimmythegreek7,388.3K,-,Greece,family,116.5K,tiktok,greece,False,2024,Lifestyle,MAPPED
21,🐺shewolf.artgr @shewolf.artgr,375.7K,-,Greece,Animation and Cosplay,112.7K,tiktok,greece,False,2024,Tech&Gaming,MAPPED
