rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Ricis Official @UC4tS4Q_Cno5JVcIUXxQOOpA,30.6M,-,Indonesia,,9.2M,youtube,indonesia,False,2024,NA,NA
2,AH @UCaKLg1ELiX0zTJ6Je3c5esA,29.8M,0.1%,Indonesia,,8.9M,youtube,indonesia,False,2024,NA,NA
3,Rans Entertainment @ransentertainment,24.2M,-,Indonesia,,7.3M,youtube,indonesia,False,2024,NA,NA
4,TRANS7 OFFICIAL @UC24_Z2L-8Ki183AI9zJJzNQ,23.6M,-,Indonesia,,7.1M,youtube,indonesia,False,2024,NA,NA
5,Frost Diamond @UC4hGmH5sABOA70D4fGb8qNQ,22.9M,-,Indonesia,,6.9M,youtube,indonesia,False,2024,NA,NA
6,Baim Paula @UC5xAPCVizxOfnMECMXkal2Q,20.8M,-,Indonesia,,6.2M,youtube,indonesia,False,2024,NA,NA
7,Indosiar @UCYqOeAXJm8yV9sJ8Ud3cR7A,20.4M,-,Indonesia,Celebrity,6.1M,youtube,indonesia,False,2024,Entertainment,MAPPED
8,Deddy Corbuzier @UCYk4LJI0Pr6RBDWowMm-KUw,19.4M,-,Indonesia,,5.8M,youtube,indonesia,False,2024,NA,NA
9,BabyBus - Cerita & Lagu Anak-anak @UC5v3gjCQLFeg8eBXO7ShdpQ,18.1M,-,Indonesia,,5.4M,youtube,indonesia,False,2024,NA,NA
10,Naisa Alifia Yuriza (N.A.Y) @UCtjFp8VXWIscsqQ2wokpo3Q,17.8M,-,Indonesia,,5.3M,youtube,indonesia,False,2024,NA,NA
11,Zuni and Family @UCAelPgCHWYyEs8-TFuOVRtg,16.4M,-,Indonesia,,4.9M,youtube,indonesia,False,2024,NA,NA
12,tanboy kun @UC8rHUssNDJ9YEjfduAqJBmw,16M,0.3%,Indonesia,,4.8M,youtube,indonesia,False,2024,NA,NA
13,TRANS TV Official @UCIohHXwCEKxWCLvAguJ-GjA,16M,-,Indonesia,,4.8M,youtube,indonesia,False,2024,NA,NA
14,Like Nastya IDN @UCui_SuV6CzSgB1bdwL5utzg,16M,-,Indonesia,,4.8M,youtube,indonesia,False,2024,NA,NA
15,Dyland PROS @UCXdmo_q4SawYMz-dmeKEHPQ,15.5M,-,Indonesia,,4.7M,youtube,indonesia,False,2024,NA,NA
16,RCTI - LAYAR DRAMA INDONESIA @UCzTsWuCdVP_vehWyGwPcS3Q,15.2M,-,Indonesia,,4.6M,youtube,indonesia,False,2024,NA,NA
17,Kerajinan 5-Menit @UClIYfCAhMAlacxT0e_sl1uA,15.2M,-,Indonesia,,4.6M,youtube,indonesia,False,2024,NA,NA
18,Arif muhammad @arifmuhammadd,14.5M,0.4%,Indonesia,,4.4M,youtube,indonesia,False,2024,NA,NA
19,BUDI01 GAMING @UC8qp0ZmavLOGeSdLxSUZO8w,12.9M,-,Indonesia,Video Gaming,3.9M,youtube,indonesia,False,2024,Tech&Gaming,MAPPED
20,The Shiny Peanut @UCgiO267R4Qo-SJF2UzH5ccQ,12.9M,-,Indonesia,,3.9M,youtube,indonesia,False,2024,NA,NA
21,SAAIHALILINTAR @UCEIdGryox368qWinrZ9eA8A,12.6M,0.1%,Indonesia,Celebrity Technology,3.8M,youtube,indonesia,False,2024,Tech&Gaming,MAPPED
22,Yudist Ardhana @UCvc00uetYIML9D-7BBrEXLA,12.1M,-,Indonesia,,3.6M,youtube,indonesia,False,2024,NA,NA
23,Troom Troom Indonesia @UCtGmhXT_NSTK5j_r9a9xdYA,12M,-,Indonesia,,3.6M,youtube,indonesia,False,2024,NA,NA
24,Jessica Jane @UCFuM3BWlLM3YbLjkXBiJ8-A,10.7M,0.4%,Indonesia,,3.2M,youtube,indonesia,False,2024,NA,NA
25,GNP Music @UCJYG48dCgMA-p5BVDabi3nQ,10.3M,-,Indonesia,,3.1M,youtube,indonesia,False,2024,NA,NA
26,Islam Populer @UCXhg6jUrkGLiiwk7Zr13SuQ,10.1M,-,Indonesia,,3M,youtube,indonesia,False,2024,NA,NA
27,Little Angel Bahasa Indonesia - Lagu Anak @UCdrHrQf0o0TO8YDntXJ4VIQ,10M,-,Indonesia,,3M,youtube,indonesia,False,2024,NA,NA
28,SULE PRODUCTIONS @UCZWk_k207M--sLScrLdM3JQ,10M,-,Indonesia,Celebrity,3M,youtube,indonesia,False,2024,Entertainment,MAPPED
29,Ini Talk Show @UCo1CFjot3CX97sn_ngJnGPg,9.8M,-,Indonesia,,2.9M,youtube,indonesia,False,2024,NA,NA
30,Aishwa Nahla Official @UC1nqMqjwWkcN80yfHM6Hcow,9.7M,-,Indonesia,,2.9M,youtube,indonesia,False,2024,NA,NA
31,efdewe @UCIWUnAI0GL4LDfCUeOOq7xg,9.7M,-,Indonesia,,2.9M,youtube,indonesia,False,2024,NA,NA
32,Sara Wijayanto @UCa3k1_nfBeXbf7be6Dcy_vQ,9.6M,1.1%,Indonesia,,2.9M,youtube,indonesia,False,2024,NA,NA
33,Nihongo Mantappu @UC1Gmqqs_Myzl2KHIeqfUC9A,9.6M,0.1%,Indonesia,,2.9M,youtube,indonesia,False,2024,NA,NA
34,Bobon Santoso @UCCeJqNJdhaydrlubVLzyErQ,9.5M,-,Indonesia,,2.8M,youtube,indonesia,False,2024,NA,NA
35,Ani Nurhayani @UCs89kFyfKM24SFFAb_vqpBQ,9.4M,-,Indonesia,,2.8M,youtube,indonesia,False,2024,NA,NA
36,LetDa Hyper @UCCsHdU66sCbEtklvSVAGPsQ,9.4M,-,Indonesia,,2.8M,youtube,indonesia,False,2024,NA,NA
37,PANJI PETUALANG @UCK80fj7o9HUEWvobSVp2J-Q,9.2M,0.1%,Indonesia,,2.8M,youtube,indonesia,False,2024,NA,NA
38,Rendy Rangers @UCg_GNu-J5_naq-k1kUfq1Rw,9.2M,-,Indonesia,,2.8M,youtube,indonesia,False,2024,NA,NA
39,The Onsu Family @UCJvQLi9uJEGBpD8t3DZyHpw,9M,-,Indonesia,,2.7M,youtube,indonesia,False,2024,NA,NA
40,Lagu Anak Indonesia Balita @UC5Tg_aUYKBtpnGipTVqDDuQ,9M,-,Indonesia,,2.7M,youtube,indonesia,False,2024,NA,NA
41,Nussa Official @UCV2jNjJEtO0Hr3b1Es3xPJg,8.9M,-,Indonesia,,2.7M,youtube,indonesia,False,2024,NA,NA
42,The LetsPlay Family @UCnN-PlxUJifRxrtyb2vgk7w,8.9M,-,Indonesia,,2.7M,youtube,indonesia,False,2024,NA,NA
43,deHakims @UC7-sh4gtS5oJkwqOyt8s3CQ,8.9M,-,Indonesia,,2.7M,youtube,indonesia,False,2024,NA,NA
44,Tayo Bus Kecil - Tayo Bahasa Indonesia @UCUaZwCnn6Z-16BmkKngSs0g,8.8M,-,Indonesia,,2.6M,youtube,indonesia,False,2024,NA,NA
45,WARINTIL OFFICIAL @UCEHprhvK2xu0CYKcnbMshBw,8.6M,-,Indonesia,,2.6M,youtube,indonesia,False,2024,NA,NA
