rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
19,Chelsea Olivia Wijaya @chelseaoliviaa,28.9M,0.14%,Indonesia,Entertainment and Music Romance and Wedding Celebrity Celebrities,8.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
20,Shireen Sungkar @shireensungkar,28.7M,0.14%,Indonesia,,8.6M,instagram,indonesia,False,2024,NA,NA
21,Via Vallen @viavallen,28M,0.29%,Indonesia,Entertainment and Music Singer Music,8.4M,instagram,indonesia,False,2024,Music,MAPPED
22,Verrell Bramasta @bramastavrl,27.4M,1.05%,Indonesia,Fashion and Accessories Celebrity Lifestyle Actors,8.2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
23,Nia Ramadhani Bakrie @ramadhaniabakrie,26.1M,0.27%,Indonesia,Fashion and Accessories Business and Finance Actors,7.8M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
24,Jessica Mila Agnesia @jscmila,25.6M,0.74%,Indonesia,Beauty and Self Care Entertainment and Music Celebrity Modeling,7.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
25,Gading Marten @gadiiing,24.6M,0.23%,Indonesia,Acting and Drama Entertainment and Music Celebrity News,7.4M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
26,Sandra Dewi @sandradewi88,24.2M,0.03%,Indonesia,family Celebrity Modeling Cars & Motorcycles,7.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
27,Bunga Citra Lestari @bclsinclair,23.3M,0.58%,Indonesia,Education Upskilling Music Modeling,7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
28,Bunda Maia Mussry The Queen @maiaestiantyreal,23M,0.13%,Indonesia,Celebrity Producers,6.9M,instagram,indonesia,False,2024,Music,MAPPED
29,Irish Bella @_irishbella_,22.6M,0.24%,Indonesia,Beauty and Self Care family Celebrity Actors,6.8M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
30,Raditya Dika @raditya_dika,22.3M,0.04%,Indonesia,Entertainment and Music Funny Celebrity,6.7M,instagram,indonesia,False,2024,Music,MAPPED
31,Ridwan Kamil @ridwankamil,21.4M,0.57%,Indonesia,Politics Architecture,6.4M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
32,Oki Setiana Dewi @okisetianadewi,20.7M,0.14%,Indonesia,Beauty and Self Care Celebrity Actors,6.2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
33,ussy sulistiawaty @ussypratama,20.4M,0.06%,Indonesia,Fashion and Accessories Actors,6.1M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
34,alghazaliköhler @alghazali7,20.3M,0.37%,Indonesia,Entertainment and Music Music Lifestyle DJ,6.1M,instagram,indonesia,False,2024,Music,MAPPED
35,Inul Daratista @inul.d,19.6M,0.01%,Indonesia,Business and Finance Music Singer,5.9M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
36,Maudy Ayunda @maudyayunda,19.5M,0.05%,Indonesia,Education Entertainment and Music Music Celebrity,5.9M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
37,Iis Dahlia @isdadahlia,18.6M,-,Indonesia,Pets Modeling Singer,5.6M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
38,Pevita Pearce @pevpearce,18.2M,0.36%,Indonesia,Entertainment and Music Celebrity Actors,5.5M,instagram,indonesia,False,2024,Music,MAPPED
39,Kartika Putri @kartikaputriworld,17.9M,0.14%,Indonesia,Beauty and Self Care Actors,5.4M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
40,Ricky Harun @rickyharun,17.9M,0.02%,Indonesia,"Fashion and Accessories Product Showcase Film, Music & Books Cars & Motorcycles",5.4M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
41,Baim Wong @baimwong,17.9M,0.75%,Indonesia,Finance Celebrity Actors Actor,5.4M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
42,Citra Kirana @citraciki,17.5M,0.09%,Indonesia,family Entertainment and Music Romance and Wedding Celebrity,5.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
43,Melly Goeslaw @melly_goeslaw,16.7M,0.03%,Indonesia,Fashion and Accessories Music Moms Singer,5M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
44,Irwansyah @irwansyah_15,16.3M,0.12%,Indonesia,Business and Finance Celebrity Actors,4.9M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
45,Chelsea Elizabeth Islan @chelseaislan,16.1M,0.27%,Indonesia,Education Celebrity Lifestyle Actors,4.8M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
46,Salshabilla adriani @salshabillaadr,15.8M,0.62%,Indonesia,Fitness Actors Music Singer,4.8M,instagram,indonesia,False,2024,Sports,MAPPED
47,Dinda Hauw @dindahw,15.8M,0.79%,Indonesia,"Beauty and Self Care Celebrity Celebrities Film, Music & Books",4.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
48,Soimah Pancawati @showimah,15.8M,0.11%,Indonesia,Actors Comedy,4.7M,instagram,indonesia,False,2024,Entertainment,MAPPED
49,sunny @aurakasih,15.4M,0.18%,Indonesia,Animals Music Celebrity Food and Drink,4.6M,instagram,indonesia,False,2024,Music,MAPPED
50,Glenn Alinskie @glennalinskie,14.1M,0.6%,Indonesia,Fashion and Accessories Nature Parenting Actors,4.2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
51,Iqbaal Ramadhan @iqbaal.e,13.9M,3.38%,Indonesia,"Music Actors Film, Music & Books Celebrities",4.2M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
52,Isyana Sarasvati @isyanasarasvati,13M,0.11%,Indonesia,Music,3.9M,instagram,indonesia,False,2024,Music,MAPPED
53,Nikita Willy-Indra @nikitawillyofficial94,12.4M,0.86%,Indonesia,Fashion and Accessories,3.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
54,Ｍｉｃｈｅｌｌｅ Ｚｉｕｄｉｔｈ ｗ @michelleziu,11.5M,0.09%,Indonesia,Arts and Crafts Celebrity Business Product,3.5M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
55,"Deddy Corbuzier, Ph.D @mastercorbuzier",11.4M,0.59%,Indonesia,Entertainment and Music Celebrity Mixed martial arts,3.4M,instagram,indonesia,False,2024,Music,MAPPED
56,anya geraldine @anyageraldine,11.4M,1.01%,Indonesia,Product Showcase Celebrity Singer,3.4M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
57,Fadil Jaidi @fadiljaidi,11.2M,0.15%,Indonesia,Beauty and Self Care Fashion and Accessories Business and Finance,3.4M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
58,An Actress Lah Pokoknya @cassandraslee,11.1M,0.08%,Indonesia,Beauty and Self Care Product Education Product Showcase Celebrity,3.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
59,Nikita Mirzani @nikitamirzanimawardi_172,11.1M,0.54%,Indonesia,Art Beauty and Self Care,3.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
60,Betrand Putra Onsu @betrandpetoputraonsu,11M,0.37%,Indonesia,family Music,3.3M,instagram,indonesia,False,2024,Music,MAPPED
61,Tareq Al-Harbi @6ar8o,11M,0.01%,Indonesia,Arts and Crafts Illustrator Celebrities,3.3M,instagram,indonesia,False,2024,Entertainment,MAPPED
62,ANGGA ALDI YUNANDA @anggayunandareal16,10.7M,1.17%,Indonesia,Celebrity Modeling,3.2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
63,Naisa Alifia Yuriza @naisaalifiayuriza,10.6M,1.16%,Indonesia,Entertainment and Music,3.2M,instagram,indonesia,False,2024,Music,MAPPED
64,Cut Meyriska @cutratumeyriska,10.2M,0.07%,Indonesia,Modeling,3.1M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
65,stefan william @stefannwilliam,10.2M,0.11%,Indonesia,Auto and Vehicles Celebrity Actors,3M,instagram,indonesia,False,2024,Tech&Gaming,MAPPED
66,Raline Shah @ralineshah,10.1M,0.09%,Indonesia,Travel Celebrity Actors,3M,instagram,indonesia,False,2024,Entertainment,MAPPED
67,Angel Lelga S.E 🇨🇳🇳🇱🇮🇩 @angellelga,10.1M,0.01%,Indonesia,Fashion and Accessories Celebrity Business and Finance Moms,3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
68,Founder: Shift Pemuda Hijrah movement @hanan_attaki,10M,0.44%,Indonesia,Education Upskilling,3M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
69,Ariel Tatum @arieltatum,9.6M,0.11%,Indonesia,Acting and Drama Beauty and Self Care Celebrity Actors,2.9M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
70,Dian Sastrowardoyo @therealdisastr,9.3M,0.09%,Indonesia,Acting and Drama family Outdoor Activity Education,2.8M,instagram,indonesia,False,2024,Sports,MAPPED
71,Sandiaga Salahuddin Uno @sandiuno,9.2M,0.26%,Indonesia,Business and Finance Entrepreneur,2.8M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
72,Yuki Kato @yukikt,9.2M,0.1%,Indonesia,Finance Celebrity Actors,2.7M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
73,Cinta Laura Kiehl @claurakiehl,9.2M,0.08%,Indonesia,Entertainment and Music Celebrity Modeling Singer,2.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
74,Febby Rastanty @febbyrastanty,9.1M,0.1%,Indonesia,"Fashion and Accessories Celebrity Singer Film, Music & Books",2.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
75,Megan Domani @megandomani1410,9M,0.11%,Indonesia,Product Showcase Celebrity Business,2.7M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
76,Jess No Limit @jessnolimit,8.8M,0.13%,Indonesia,Business and Finance Video Blogger,2.7M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
77,AMMAR @ammarzoni,8.6M,2.91%,Indonesia,Finance Business and Finance Actors,2.6M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
78,Dr. Hotman Paris SH M.Hum @hotmanparisofficial,8.3M,0.02%,Indonesia,Finance Business and Finance Entrepreneur,2.5M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
79,Ranty Maria @rantymaria,8.1M,0.13%,Indonesia,Education Upskilling Celebrity Actors,2.4M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
80,Jerome Polin Sijabat ジェローム @jeromepolin,8M,0.18%,Indonesia,Education,2.4M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
81,𝕂𝕣𝕚𝕤 𝔻𝕒𝕪𝕒𝕟𝕥𝕚 @krisdayantilemos,8M,0.11%,Indonesia,Entertainment and Music Music Singer,2.4M,instagram,indonesia,False,2024,Music,MAPPED
82,UAS عبد الصمد @ustadzabdulsomad_official,7.9M,0.2%,Indonesia,Education,2.4M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
83,Syakir Daulay @syakirdaulay,7.9M,0.16%,Indonesia,Celebrity Actors Celebrities Cars & Motorcycles,2.4M,instagram,indonesia,False,2024,Tech&Gaming,MAPPED
84,Rachel Vennya Roland @rachelvennya,7.6M,0.14%,Indonesia,Romance and Wedding Entertainment and Music Marketing and Advertising Children,2.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
85,Cut Beby Tsabina @bebytsabina,7.6M,0.13%,Indonesia,Beauty and Self Care Celebrity Business Music,2.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
86,Shandy Aulia @shandyaulia,7.5M,0.12%,Indonesia,Acting and Drama Fashion and Accessories Celebrity Actors,2.3M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
87,Abdullah Gymnastiar @aagym,7.5M,0.05%,Indonesia,Education Speaker,2.2M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
88,Karin Novilda @awkarin,7M,0.06%,Indonesia,Life and Society Celebrity Singer Cars & Motorcycles,2.1M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
89,Sule prikitiew @ferdinan_sule,7M,0.11%,Indonesia,Entertainment and Music Celebrity Cars,2.1M,instagram,indonesia,False,2024,Tech&Gaming,MAPPED
90,Mikha Tambayong Mahenra @miktambayong,7M,0.11%,Indonesia,Entertainment and Music Music Celebrity Actors,2.1M,instagram,indonesia,False,2024,Music,MAPPED
91,Anies Rasyid Baswedan @aniesbaswedan,7M,1.71%,Indonesia,Education Politics,2.1M,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
92,Celine Evangelista @celine_evangelista,6.8M,0.14%,Indonesia,Beauty and Self Care Product Showcase Actors,2.1M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
93,Tasya Farasya @tasyafarasya,6.7M,0.15%,Indonesia,Beauty and Self Care Blogger,2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
94,rb @rey_bong26,6.7M,0.15%,Indonesia,Celebrity,2M,instagram,indonesia,False,2024,Entertainment,MAPPED
95,PROMOTEOLSHOP 🔵 @fatma.arrumsari,6.6M,0.3%,Indonesia,Beauty,2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
96,NELLA KHARISMA @nellakharisma,6.6M,0.15%,Indonesia,Fashion and Accessories Product Showcase Music Singer,2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
97,Alfy Saga @alfysaga,6.5M,0.18%,Indonesia,Fashion and Accessories Video Blogger,2M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
98,shantydenny @shantydenny,6.4M,0.1%,Indonesia,Celebrity Modeling Moms,1.9M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
99,Paula Verhoeven Wong @paula_verhoeven,6.2M,0.16%,Indonesia,family Entertainment and Music Modeling,1.9M,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
100,Papi G @giorgino_abraham,6.1M,0.45%,Indonesia,Celebrity Actors,1.8M,instagram,indonesia,False,2024,Entertainment,MAPPED
