rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Achraf Hakimi @achrafhakimi,19.9M,3.6%,Morocco,Sports Soccer Journalists,6M,instagram,morocco,False,2024,Sports,MAPPED
2,saadlamjarred @saadlamjarred1,15.2M,0.5%,Morocco,Entertainment and Music Music Lifestyle Singer,4.6M,instagram,morocco,False,2024,Music,MAPPED
3,أسما لمنور asma lmnawar @asmalmnawar,13.3M,0.54%,Morocco,Entertainment and Music Music Singer,4M,instagram,morocco,False,2024,Music,MAPPED
4,Salma Rachid @salmarachid.official,10.8M,0.42%,Morocco,Entertainment and Music Music,3.2M,instagram,morocco,False,2024,Music,MAPPED
5,Rajaa Belmir @rajaabelmir,10.5M,1.24%,Morocco,Entertainment and Music Music Humor Celebrities,3.1M,instagram,morocco,False,2024,Music,MAPPED
6,Dunia Batma 🇲🇦 🎤 @dunia_batma,9.7M,0.12%,Morocco,Art Singer,2.9M,instagram,morocco,False,2024,Music,MAPPED
7,Zouhair Bahaoui @zouhairbahaoui,9.6M,0.31%,Morocco,Entertainment and Music Singer Music,2.9M,instagram,morocco,False,2024,Music,MAPPED
8,KAWTAR BA-MOHAMED كوثر بامو @kawtarbamo,8.6M,4.21%,Morocco,Beauty,2.6M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
9,Ibtissam Tiskat @ibtissamtiskatofficial,7.8M,0.28%,Morocco,Entertainment and Music Singer,2.3M,instagram,morocco,False,2024,Music,MAPPED
10,Rachid Allali @allalirachid,7.7M,0.11%,Morocco,Entertainment and Music Entertainment,2.3M,instagram,morocco,False,2024,Music,MAPPED
11,Safae Hbirkou @hbirkousafae_officiel,7M,1.23%,Morocco,family,2.1M,instagram,morocco,False,2024,Lifestyle,MAPPED
12,Yassine Bounou “BONO” @bounouyassine_bono,6.6M,3.54%,Morocco,Soccer,2M,instagram,morocco,False,2024,Sports,MAPPED
13,Leila Hadioui @leilahadioui,6.6M,0.19%,Morocco,Art Fashion Celebrity Modeling,2M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
14,Meryem Asouab @meryemasouab,6.6M,2.69%,Morocco,Fashion and Accessories Beauty and Self Care Modeling,2M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
15,HATIM AMMOR | حاتم عمور @hatimammor,6.4M,0.12%,Morocco,Entertainment and Music Music Singer,1.9M,instagram,morocco,False,2024,Music,MAPPED
16,Stars Casablanca - نجوم الدار البيضاء @stars_casablanca,6M,0.19%,Morocco,Entertainment and Music Magazines,1.8M,instagram,morocco,False,2024,Music,MAPPED
17,Bassma Boussil @bassmaboussel,5.9M,1.71%,Morocco,Beauty and Self Care Business and Finance Celebrities Hair & Beauty,1.8M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
18,𝐅𝐀𝐓𝐈 𝐉𝐀𝐌𝐀𝐋𝐈 فاتي جمالي @fatijamaliofficiel,5.8M,0.24%,Morocco,Entertainment and Music Celebrity Music Modeling,1.7M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
19,Karima Gouit Official @karimagouit,5.7M,0.56%,Morocco,Entertainment and Music Celebrity Music Modeling,1.7M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
20,Farah El Fassi | فرح الفاسي @farahelfassi1,5.2M,0.56%,Morocco,Entertainment and Music Singer Music,1.6M,instagram,morocco,False,2024,Music,MAPPED
21,Adil Taouil - عادل تاويل @adiltaouil,5M,3.63%,Morocco,Entertainment and Music Upskilling Modeling,1.5M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
22,AMINUX @aminuxamine,4.8M,0.25%,Morocco,Entertainment and Music Music Band,1.4M,instagram,morocco,False,2024,Music,MAPPED
23,Safaa Hanaa | صفاء هناء @safaahanaa,4.4M,0.47%,Morocco,Arts and Crafts Singer,1.3M,instagram,morocco,False,2024,Music,MAPPED
24,Nouaman Belaiachi @nouamanbelaiachi,4.3M,0.36%,Morocco,Entertainment and Music Music Modeling Actors,1.3M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED
25,Medhi Benatia @m.benatia5,4.3M,2.29%,Morocco,Fitness Lifestyle,1.3M,instagram,morocco,False,2024,Sports,MAPPED
