rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
17,MzansiMagicOfficial @UCSEibSG6dlUJvkC40IpNMRQ,931K,-,South Africa,,279.3K,youtube,south-africa,False,2024,NA,NA
18,DLM Men's Lifestyle @UC07qAfGd_Tqu8xRG6yPtw3A,863K,-,South Africa,,258.9K,youtube,south-africa,False,2024,NA,NA
19,Steegs Vlogs @UCrwNyJioqAkfjQgqpQE-VtA,863K,-,South Africa,,258.9K,youtube,south-africa,False,2024,NA,NA
20,Zee World Africa @UCdxk_T-82-s_J4ChPpw2sdg,829K,-,South Africa,,248.7K,youtube,south-africa,False,2024,NA,NA
21,MDM Sketch Comedy @UCedZvSQVma70F1O67NOuYZw,803K,-,South Africa,,240.9K,youtube,south-africa,False,2024,NA,NA
22,Zee TV Africa @UC5QOxgivpL-StHjEaEu92gg,802K,-,South Africa,,240.6K,youtube,south-africa,False,2024,NA,NA
23,Dan Mace @UCZfPrUL62TN74Mmrn-O_pZQ,795K,0.4%,South Africa,,238.5K,youtube,south-africa,False,2024,NA,NA
24,MacG @UC7BXdXFxVgMPKmBeDgx2QrQ,770K,1.3%,South Africa,,231K,youtube,south-africa,False,2024,NA,NA
25,Lasizwe Dambuza @UCVbVao4QtBLarbX01DX9YRg,763K,0.3%,South Africa,,228.9K,youtube,south-africa,False,2024,NA,NA
26,Ambitiouz Entertainment @UCniUHTOy5nONQG1M4sSIHQg,736K,0.2%,South Africa,,220.8K,youtube,south-africa,False,2024,NA,NA
27,Mziiki @UCgyz0qRzl96ydHBxkPD1pBw,715K,-,South Africa,,214.5K,youtube,south-africa,False,2024,NA,NA
28,Caitlin De Ville @UCo5K4hzIXcf2qhFAQpwUdxg,703K,0.2%,South Africa,,210.9K,youtube,south-africa,False,2024,NA,NA
29,MajorLeagueDjz @UCazIPE4aYxzcAjaBoSspLHw,687K,0.4%,South Africa,,206.1K,youtube,south-africa,False,2024,NA,NA
