rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
25,Micha bell🇭🇰 @apundar14,140.9K,-,Hong Kong,,42.3K,tiktok,hong-kong,False,2024,NA,NA
26,TVB-FILM ✅ @tvbphimffvn,140.8K,-,Hong Kong,,42.2K,tiktok,hong-kong,False,2024,NA,NA
27,Mandaa🌿 @_itzmandaa_,132.6K,0.8%,Hong Kong,,39.8K,tiktok,hong-kong,False,2024,NA,NA
28,HongKongDoll @hongkong_doll,129.7K,0.9%,Hong Kong,,38.9K,tiktok,hong-kong,False,2024,NA,NA
29,梁笑笑 @liangxx233,126.8K,0.3%,Hong Kong,Beauty and Self Care,38K,tiktok,hong-kong,False,2024,Beauty&Fashion,MAPPED
30,HongKong Wedding @hongkong.wedding,122.6K,-,Hong Kong,Romance and Wedding,36.8K,tiktok,hong-kong,False,2024,Beauty&Fashion,MAPPED
31,Elisa @elisaty_,112.4K,-,Hong Kong,Entertainment and Music,33.7K,tiktok,hong-kong,False,2024,Music,MAPPED
32,隆翠珠寶 @lczb8,104.4K,0.1%,Hong Kong,,31.3K,tiktok,hong-kong,False,2024,NA,NA
33,極品明皇帝 @jpmhd,94.4K,0.6%,Hong Kong,,28.3K,tiktok,hong-kong,False,2024,NA,NA
34,Andrew Lau @andrewjlau,66.8K,-,Hong Kong,,20K,tiktok,hong-kong,False,2024,NA,NA
35,eduardoowong @eduardoowong,65K,0.2%,Hong Kong,,19.5K,tiktok,hong-kong,False,2024,NA,NA
36,SharonChan陳敏之 @sharonchanmanchi,38.6K,0.1%,Hong Kong,,11.6K,tiktok,hong-kong,False,2024,NA,NA
37,Isabella @izabella.ng,34K,-,Hong Kong,Fashion and Accessories,10.2K,tiktok,hong-kong,False,2024,Beauty&Fashion,MAPPED
38,Eva Thapa 🇭🇰 🇳🇵 @evathapa4,20.8K,1.2%,Hong Kong,,6.2K,tiktok,hong-kong,False,2024,NA,NA
39,E7🤍 @eeqi__00,15K,1.4%,Hong Kong,Beauty and Self Care,4.5K,tiktok,hong-kong,False,2024,Beauty&Fashion,MAPPED
40,kaylinhsieh @kaylinhsieh,12K,0.1%,Hong Kong,Sports Education,3.6K,tiktok,hong-kong,False,2024,Sports,MAPPED
41,SAMI_852🇭🇰 @sami_mirza5,11.9K,0.6%,Hong Kong,Romance and Wedding,3.6K,tiktok,hong-kong,False,2024,Beauty&Fashion,MAPPED
42,Alice巧汶🌹 @0714.alice,9.9K,0.5%,Hong Kong,,3K,tiktok,hong-kong,False,2024,NA,NA
43,Healing Tarot @tarotkingsg,8.2K,0.4%,Hong Kong,Entertainment and Music,2.4K,tiktok,hong-kong,False,2024,Music,MAPPED
