rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
48,Hedy 海兒 @hedy_hoiyi,706.4K,1.59%,Hong Kong,Careers Music,211.9K,instagram,hong-kong,False,2024,Music,MAPPED
49,Edan Lui 呂爵安 @edanlui,690.1K,6.37%,Hong Kong,Entertainment and Music Music Singer,207K,instagram,hong-kong,False,2024,Music,MAPPED
50,袁詠儀 靚靚 @anitayuenwy,679.5K,2.1%,Hong Kong,,203.8K,instagram,hong-kong,False,2024,NA,NA
51,G. Racie 王 君 馨 @gwgurlie86,672.6K,0.91%,Hong Kong,Entertainment and Music Music Celebrity Moms,201.8K,instagram,hong-kong,False,2024,Music,MAPPED
52,Taylor R @taytay_xx,660.1K,2.2%,Hong Kong,Fashion and Accessories family Parenting Lifestyle,198K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
53,HongKongDoll🌸 @hongkong_doll,656.2K,2.16%,Hong Kong,,196.9K,instagram,hong-kong,False,2024,NA,NA
54,Ching Chan @dadachan,651.6K,2.09%,Hong Kong,Acting and Drama Celebrity Actors Film,195.5K,instagram,hong-kong,False,2024,Entertainment,MAPPED
55,Pomato 小薯茄 @pomatohk,645.6K,1.23%,Hong Kong,Pets Art,193.7K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
56,Tracy Chu @tracytschu,623.4K,1.62%,Hong Kong,Fashion Modeling,187K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
57,J Lou 林欣 @jlouofficial,615.2K,2.66%,Hong Kong,Fashion and Accessories Modeling,184.6K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
58,Wyman Wong 黃偉文 @concertyy,603K,1.36%,Hong Kong,Arts and Crafts Modeling,180.9K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
59,郭嘉駿 Denis Kwok 193 @deniskwok193,594.5K,1.65%,Hong Kong,,178.3K,instagram,hong-kong,False,2024,NA,NA
60,Ophelia @in.templum.ophelia,585K,1.34%,Hong Kong,Beauty and Self Care Entertainment and Music Hair & Beauty Celebrities,175.5K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
61,Sammy Leung 森美 @sammy903,581.5K,1.24%,Hong Kong,Pets Actors Modeling,174.5K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
62,pesto @pestosalad,580.3K,105.48%,Hong Kong,,174.1K,instagram,hong-kong,False,2024,NA,NA
63,Johnson Tsang @johnson_tsang_artist,580.2K,4.09%,Hong Kong,Arts and Crafts Painting Visualizations,174.1K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
64,Derek Tang | Hong Kong 🇭🇰 @derek_tch,562.5K,0.19%,Hong Kong,Photography,168.8K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
65,范鴻志 RICHARD JUAN 홍준 @richardjuan,561.2K,10.15%,Hong Kong,Entertainment and Music Romance and Wedding Upskilling Business and Finance,168.4K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
66,Rosina Lam 林夏薇 @rosinalam,559.7K,1%,Hong Kong,Acting and Drama Celebrity Modeling,167.9K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
67,jumbo tsang曾淑雅 @jumbotsang,558.8K,1.87%,Hong Kong,Fitness and Health Outdoor Activity Education Upskilling,167.6K,instagram,hong-kong,False,2024,Sports,MAPPED
68,田 蕊妮 @tinyuilee,548.1K,1.08%,Hong Kong,Music Public Figure,164.4K,instagram,hong-kong,False,2024,Music,MAPPED
69,Tina Leung 梁伊妮 @tinaleung,534.2K,0.48%,Hong Kong,Fashion and Accessories Modeling Lifestyle Celebrities,160.2K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
70,Mc 張天賦 @mcheung1201,532.3K,7.27%,Hong Kong,Entertainment and Music Music,159.7K,instagram,hong-kong,False,2024,Music,MAPPED
71,Aimee Chan 陳茵媺 @aimeechan_official,530.5K,1.42%,Hong Kong,Acting and Drama Celebrity Food,159.1K,instagram,hong-kong,False,2024,Entertainment,MAPPED
72,StephyTang @stboo,528.1K,1.45%,Hong Kong,Fashion Modeling Styling,158.4K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
73,Kin Ryan 文健 @kinryyy,514.3K,7.49%,Hong Kong,Fashion,154.3K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
74,李亞男Leanne @therivergirl,509.8K,0.35%,Hong Kong,Fashion and Accessories Careers Food Recipes,152.9K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
75,鬥士迷因 Fighter Meme @fighterstudiohk1,484.4K,2.07%,Hong Kong,,145.3K,instagram,hong-kong,False,2024,NA,NA
76,GIANN CHAN @chan.tsz.ying,481.6K,0.71%,Hong Kong,Travel Photography Basketball,144.5K,instagram,hong-kong,False,2024,Sports,MAPPED
77,Vincent Wong 王浩信 @vincentwong07,478.4K,0.55%,Hong Kong,Celebrity,143.5K,instagram,hong-kong,False,2024,Entertainment,MAPPED
78,Katy Official @kungkaty,464.5K,0.88%,Hong Kong,Beauty and Self Care Celebrity,139.3K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
79,Louisa Mak 麥明詩 @louisa_mak,455.7K,3.09%,Hong Kong,Acting and Drama Careers Celebrity Modeling,136.7K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
80,Gigi黎姿 @gigilai_official,446.1K,1.32%,Hong Kong,Beauty Business and Finance Actors,133.8K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
81,Rinaldy Yunardi @rinaldyyunardi,441.6K,0.32%,Hong Kong,Fashion and Accessories Modeling Fashion Design,132.5K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
82,WONG MAN YIK @wongmanyik,441.4K,3.07%,Hong Kong,Entertainment and Music,132.4K,instagram,hong-kong,False,2024,Music,MAPPED
83,鄭裕玲 Do Do Cheng @do_do_cheng,434.7K,1.76%,Hong Kong,,130.4K,instagram,hong-kong,False,2024,NA,NA
84,H E I D I 李靜儀 @heidibibe,432.8K,2.28%,Hong Kong,Entertainment and Music Food Modeling,129.8K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
85,Denise Ho @hoccgoomusic,427.5K,1.29%,Hong Kong,Entertainment and Music Singer Songwriting Music,128.2K,instagram,hong-kong,False,2024,Music,MAPPED
86,Edwin Siu @edwinsiu,420.9K,1.53%,Hong Kong,Actors,126.3K,instagram,hong-kong,False,2024,Entertainment,MAPPED
87,Tiffany Lau 劉穎鏇 @itstiffanylau,416.6K,2.45%,Hong Kong,Fashion and Accessories Celebrity,125K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
88,Crystal Fung @crystalfyy,416.5K,1.7%,Hong Kong,Food Food and Drink Actors Modeling,125K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
89,譚杏藍 ʜᴀɴᴀ ᴛᴀᴍ @hanatam,414.7K,0.64%,Hong Kong,Fashion and Accessories Product Showcase Careers Modeling,124.4K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
90,Plastic Thing @plasticthing,408.2K,1.4%,Hong Kong,Arts and Crafts,122.5K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
91,Z M @iamlilfroggy,405.2K,2.27%,Hong Kong,Parenting,121.6K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
92,Middle @mid810,402.5K,3.21%,Hong Kong,,120.8K,instagram,hong-kong,False,2024,NA,NA
93,吳若希 @jinnyng,399.9K,0.42%,Hong Kong,family Entertainment and Music Music Food,120K,instagram,hong-kong,False,2024,Music,MAPPED
94,朱晨麗 @rebecca_zhu,394.9K,1.2%,Hong Kong,Fashion and Accessories Entertainment and Music Parenting Actors,118.5K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
95,胡鴻鈞 | Hubert Wu @hubertwu,394.1K,2.25%,Hong Kong,Fashion Food,118.2K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
96,蔡思貝 SISLEY CHOI @sisleychoi,391.4K,2.64%,Hong Kong,Fashion and Accessories Actors Modeling,117.4K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
97,Sam's Tailor @samstailor,386.5K,0.35%,Hong Kong,Shopping,116K,instagram,hong-kong,False,2024,UNMAPPED,UNMAPPED
98,Peter Tam.K.T 베드로·담가준 @petertamkt,382.3K,0.3%,Hong Kong,Photography Food Chef,114.7K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
99,Lee.K @leekillust,378.9K,1.49%,Hong Kong,Arts and Crafts Drawing Illustrator,113.7K,instagram,hong-kong,False,2024,Lifestyle,MAPPED
100,Harimao Lee | Hong Kong 🇭🇰 @harimaolee,375.7K,1.6%,Hong Kong,Photography Travel Hair & Beauty Photographer,112.7K,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
