#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
76,Khay 🇮🇹 @khayhiwatig,924.5K,-,Italy,Funny,277.4K
77,TVgadget @tvgadget,920.3K,0.2%,Italy,,276.1K
78,Irama @irama,906.2K,0.2%,Italy,,271.9K
79,Chiara Giuffrida 🦄 @chiagiuffrida,901.9K,3.3%,Italy,Fashion and Accessories Beauty and Self Care Arts and Crafts Travel,270.6K
80,doa.rbatiyaa @doa.rbatiyaa,898.9K,-,Italy,,269.7K
81,ital @crystalsheyn,889.8K,-,Italy,Entertainment and Music,266.9K
82,chefincamicia @chefincamicia,887.8K,-,Italy,,266.3K
83,Vincenzo Borrelli @vincenzoborrelli00,886.3K,0.1%,Italy,,265.9K
84,Rita QueenJ 👑 @rita.queenj,882.4K,-,Italy,,264.7K
85,Nicole Cereseto @nicoleceresetoo,879.1K,-,Italy,,263.7K
86,nuela @nuelaofficial,875.8K,0.2%,Italy,Entertainment and Music,262.7K
87,Alfa @michiamanoalfa,874.2K,-,Italy,,262.3K
88,Cucina Con Ruben @cucinaconruben,872.3K,0.3%,Italy,Food,261.7K
89,Kacie Rose @kacierose4,871.2K,-,Italy,Travel,261.4K
90,Samuele Brignoccolo @samuelebrignoccolo,870.9K,-,Italy,,261.3K
91,Ilaria Perfetti @babyy.yla,868.5K,-,Italy,Beauty and Self Care,260.6K
92,Giulia Stabile♡ @giugiulol4,867.8K,0.3%,Italy,Funny,260.3K
93,✨ j u l i e 👙 @juzrayss,867.2K,-,Italy,,260.2K
94,swann ritossa @swannfreestyle,864.7K,-,Italy,Sports,259.4K
95,Matteo Brunetti @matteo.brunetti,862.7K,0.1%,Italy,Food,258.8K
96,nonnagracie @nonnagracie,851.3K,0.5%,Italy,Funny,255.4K
97,glojoined @glojoined,850.6K,-,Italy,Fashion and Accessories,255.2K
98,Giallozafferano loves Italy @giallozafferano_en,847.9K,-,Italy,Food,254.4K
99,Franzo.xd @federicofranzo,846.3K,-,Italy,Entertainment and Music Finance,253.9K
100,eleonora @elelocci,845.4K,-,Italy,,253.6K
