rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Khabane lame @khaby.lame,161.9M,0.2%,Italy,Funny Entertainment and Music,48.6M,tiktok,thailand,False,2024,Music,MAPPED
2,Bella Poarch @bellapoarch,92.6M,0.8%,United States,,27.8M,tiktok,thailand,False,2024,NA,NA
3,Addison Rae @addisonre,88.5M,1%,United States,Beauty and Self Care,26.6M,tiktok,thailand,False,2024,Beauty&Fashion,MAPPED
4,MrBeast @mrbeast,85.4M,4%,,Entertainment and Music,25.6M,tiktok,thailand,False,2024,Music,MAPPED
5,Zach King @zachking,78.1M,2.9%,United States,Entertainment and Music,23.4M,tiktok,thailand,False,2024,Music,MAPPED
6,Kimberly Loaiza @kimberly.loaiza,76.1M,1.6%,Mexico,,22.8M,tiktok,thailand,False,2024,NA,NA
7,The Rock @therock,74.2M,0.9%,United States,Entertainment and Music Fitness and Health Business and Finance,22.3M,tiktok,thailand,False,2024,Sports,MAPPED
8,Will Smith @willsmith,74.1M,0.7%,United States,,22.2M,tiktok,thailand,False,2024,NA,NA
9,cznburak @cznburak,72M,0.2%,,,21.6M,tiktok,thailand,False,2024,NA,NA
10,Jason Derulo @jasonderulo,58.9M,0.4%,United States,Entertainment and Music,17.7M,tiktok,thailand,False,2024,Music,MAPPED
11,Kylie Jenner @kyliejenner,56M,3.2%,United States,Beauty and Self Care Fashion and Accessories,16.8M,tiktok,thailand,False,2024,Beauty&Fashion,MAPPED
12,Karol G @karolg,51.9M,3.8%,Colombia,Entertainment and Music,15.6M,tiktok,thailand,False,2024,Music,MAPPED
13,Michael Le @justmaiko,51.4M,-,Vietnam,,15.4M,tiktok,thailand,False,2024,NA,NA
14,BTS @bts_official_bighit,51M,1%,,Entertainment and Music,15.3M,tiktok,thailand,False,2024,Music,MAPPED
15,BILLIE EILISH @billieeilish,51M,-,,,15.3M,tiktok,thailand,False,2024,NA,NA
16,JoJo Siwa @itsjojosiwa,45.6M,0.3%,United States,Entertainment and Music,13.7M,tiktok,thailand,False,2024,Music,MAPPED
17,ESPN @espn,44M,-,,Entertainment and Music,13.2M,tiktok,thailand,False,2024,Music,MAPPED
18,Junya/じゅんや @junya1gou,42.8M,-,,,12.8M,tiktok,thailand,False,2024,NA,NA
