rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,WorkpointOfficial @UC3ZkCd7XtUREnjjt3cyY_gg,38.1M,-,Thailand,,11.4M,youtube,thailand,False,2024,NA,NA
2,ช่อง one31 @UC8f7MkX4MFOOJ2SerXLInCA,35.9M,-,Thailand,,10.8M,youtube,thailand,False,2024,NA,NA
3,Ch3Thailand @UC48h7Dst_hX82HxOf3xJw_w,31.7M,-,Thailand,,9.5M,youtube,thailand,False,2024,NA,NA
4,GMM GRAMMY OFFICIAL @UCG9gfnA5UDoLvz-tC9B-HKw,22.3M,-,Thailand,,6.7M,youtube,thailand,False,2024,NA,NA
5,Grammy Gold Official @UCFWsjsN53Sqvg2pWhSFmWBQ,17.2M,-,Thailand,,5.2M,youtube,thailand,False,2024,NA,NA
6,GMMTV OFFICIAL​​ @UC8BzJM6_VbZTdiNLD4R1jxQ,15.6M,-,Thailand,,4.7M,youtube,thailand,False,2024,NA,NA
7,Thairath Online @UCrFDdD-EE05N7gjwZho2wqw,14.9M,-,Thailand,,4.5M,youtube,thailand,False,2024,NA,NA
8,Ch7HD @UCXUVnTEsLZBim_WlWxBvEwA,14.6M,-,Thailand,,4.4M,youtube,thailand,False,2024,NA,NA
9,Genierock @UCs2t9DlvAuyTBkvk2djGZKw,14.4M,-,Thailand,,4.3M,youtube,thailand,False,2024,NA,NA
10,Bie The Ska @UCjVb9mJZTeuPLN4hOjmvQnw,14M,-,Thailand,,4.2M,youtube,thailand,False,2024,NA,NA
11,GMM25Thailand @UCTP5z0kFg6-nPcZ79gTC67Q,13.5M,-,Thailand,,4.1M,youtube,thailand,False,2024,NA,NA
12,My Mate Nate @mymatenate,12.3M,0.4%,Thailand,,3.7M,youtube,thailand,False,2024,NA,NA
13,Mark Wiens @UCyEd6QBSgat5kkC6svyjudA,9.6M,-,Thailand,Travel Food and Drink,2.9M,youtube,thailand,False,2024,Lifestyle,MAPPED
14,rsfriends @UC8GkZ5dlOrw-yN_nkOAIzPA,9.5M,-,Thailand,,2.9M,youtube,thailand,False,2024,NA,NA
15,ครูนกเล็ก @UCyRXnSFPjQ7JcQJvebSPYcg,9.2M,-,Thailand,,2.8M,youtube,thailand,False,2024,NA,NA
16,เรื่องเล่าเช้านี้ @UC5wKpLWxAZBZrunls3mzwEw,9.1M,-,Thailand,,2.7M,youtube,thailand,False,2024,NA,NA
17,1412 CH @UCrwAK-5m3hatI0Ftexh0fxQ,8.3M,-,Thailand,,2.5M,youtube,thailand,False,2024,NA,NA
18,PEACH EAT LAEK @UC8jdjGFODrFuR3e-HTmcsAw,8.1M,0.5%,Thailand,,2.4M,youtube,thailand,False,2024,NA,NA
19,CGGG @UCbjxYa1F_1Lbm-IA5yAgWxg,8.1M,-,Thailand,,2.4M,youtube,thailand,False,2024,NA,NA
20,HEARTROCKER @mrheartrockerz,8M,0.3%,Thailand,Video Gaming,2.4M,youtube,thailand,False,2024,Tech&Gaming,MAPPED
21,YimYam TV @UCcRu53iblqjNvJFFDLHikdA,8M,-,Thailand,,2.4M,youtube,thailand,False,2024,NA,NA
22,ZENSE Entertainment @UCyw69lFs9nFatEft6isn1CA,7.6M,-,Thailand,,2.3M,youtube,thailand,False,2024,NA,NA
23,The Inner Studio @UCa7a1ekrFPdvDW76lEHjo3A,7.3M,-,Thailand,,2.2M,youtube,thailand,False,2024,NA,NA
24,Kristino Olsen @UCNf-0CFebisYHzgizkFvFMg,7.3M,-,Thailand,,2.2M,youtube,thailand,False,2024,NA,NA
25,Beam Copphone @UCPZHbywHs_aNFjzyOJ97uxg,7.2M,-,Thailand,,2.2M,youtube,thailand,False,2024,NA,NA
26,MNJ TV @UCKO4KD_9pNbonpU50IIVTMQ,7.1M,0.1%,Thailand,,2.1M,youtube,thailand,False,2024,NA,NA
27,VRZOchannel @vrzotvthailand,6.9M,-,Thailand,,2.1M,youtube,thailand,False,2024,NA,NA
28,TV Thunder Official @UC3pyPJdd1J4OWCTnUd0ychA,6.9M,-,Thailand,,2.1M,youtube,thailand,False,2024,NA,NA
29,Mr. Tfue @UCGPYR4JXRDyYpHZXG6vZ_1Q,6.8M,-,Thailand,,2M,youtube,thailand,False,2024,NA,NA
30,MR.B @UC6W59uNv35j461kbYyIM8UQ,6.7M,-,Thailand,,2M,youtube,thailand,False,2024,NA,NA
31,TopSib Thailand @UC61PCszexp0rEaX6h1sKCxg,6.6M,-,Thailand,,2M,youtube,thailand,False,2024,NA,NA
