rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Toni Kroos @toni.kr8s,44600000.0,1.17,Germany,Sports Soccer,13400000.0,instagram,germany,False,2024,Sports,MAPPED
2,Mesut Özil @m10_official,27400000.0,2.99,Germany,Sports Soccer Training,8199999.999999999,instagram,germany,False,2024,Sports,MAPPED
3,lena mantler @lena,21100000.0,0.28,Germany,Entertainment and Music,6300000.0,instagram,germany,False,2024,Music,MAPPED
4,Mahe Man @mahnaz_afshar,18600000.0,0.07,Germany,Acting and Drama Celebrity Artist,5600000.0,instagram,germany,False,2024,Entertainment,MAPPED
5,Bastian Schweinsteiger @bastianschweinsteiger,17200000.0,0.22,Germany,Sports Soccer,5200000.0,instagram,germany,False,2024,Sports,MAPPED
6,Marco Reus @marcinho11,15000000.0,0.07,Germany,Sports Soccer,4500000.0,instagram,germany,False,2024,Sports,MAPPED
7,JΛDE ŞEN @mrjade,14100000.0,1.77,Germany,Finance Business and Finance Producers Celebrities,4200000.0,instagram,germany,False,2024,Knowledge&Info,MAPPED
8,Thomas Müller @esmuellert,14000000.0,1.25,Germany,Sports,4200000.0,instagram,germany,False,2024,Sports,MAPPED
9,Manuel Neuer @manuelneuer,13200000.0,1.44,Germany,Sports Soccer,3900000.0,instagram,germany,False,2024,Sports,MAPPED
10,Thiago Alcantara @thiago6,11900000.0,1.87,Germany,Sports Soccer,3600000.0,instagram,germany,False,2024,Sports,MAPPED
11,Heidi Klum @heidiklum,11800000.0,0.4,Germany,Fashion and Accessories,3600000.0,instagram,germany,False,2024,Beauty&Fashion,MAPPED
12,Sami Khedira @sami_khedira6,10000000.0,0.18,Germany,Sports,3000000.0,instagram,germany,False,2024,Sports,MAPPED
13,Jadon Sancho @sanchooo10,9800000.0,8.19,Germany,Sports Soccer,2900000.0,instagram,germany,False,2024,Sports,MAPPED
14,Pamela Reif @pamela_rf,9300000.0,1.24,Germany,Beauty and Self Care Food Food and Drink Modeling,2800000.0,instagram,germany,False,2024,Beauty&Fashion,MAPPED
15,Philipp Lahm @philipplahm,8900000.0,0.12,Germany,Sports Business and Finance Soccer Entrepreneur,2700000.0,instagram,germany,False,2024,Sports,MAPPED
16,Mario Maurer @mario_mm38,8800000.0,0.74,Germany,Actors Lifestyle,2600000.0,instagram,germany,False,2024,Entertainment,MAPPED
17,Ilkay Gündogan @ilkayguendogan,8700000.0,3.28,Germany,Sports,2600000.0,instagram,germany,False,2024,Sports,MAPPED
18,Younes Zarou @youneszarou,8500000.0,2.22,Germany,Romance and Wedding,2600000.0,instagram,germany,False,2024,Beauty&Fashion,MAPPED
19,Leroy Sané @leroysane,8199999.999999999,1.81,Germany,Sports Soccer,2500000.0,instagram,germany,False,2024,Sports,MAPPED
20,MARIO GÖTZE @mariogotze,8100000.0,0.59,Germany,Sports Soccer,2400000.0,instagram,germany,False,2024,Sports,MAPPED
21,meryemuzerlimeryem @meryemuzerlimeryem,7600000.0,0.83,Germany,Acting and Drama Celebrity Actors,2300000.0,instagram,germany,False,2024,Entertainment,MAPPED
22,Anna Schneider \ Prohodski💍 @mrsdeutschland_offizielleseite,7400000.0,2.26,Germany,Fashion,2200000.0,instagram,germany,False,2024,Beauty&Fashion,MAPPED
23,barbara (shirin david)avicius @shirindavid,6600000.0,2.06,Germany,Fashion and Accessories Entertainment and Music Music Lifestyle,2000000.0,instagram,germany,False,2024,Beauty&Fashion,MAPPED
24,Kai Havertz 💥⚽️✌🏼 @kaihavertz29,6200000.0,5.31,Germany,Sports Soccer,1900000.0,instagram,germany,False,2024,Sports,MAPPED
25,P A O L A M A R I A @paola,5800000.0,0.24,Germany,Beauty and Self Care Video Blogger,1700000.0,instagram,germany,False,2024,Beauty&Fashion,MAPPED
