#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,𝑺𝒉𝒆𝒓𝒊 🍒 @sherinsbeauty,230.7K,0.35%,Sweden,Beauty & Self Care Fashion & Accessories,69.2K
2,ʙʀɪɴɢ ᴍᴇ ᴛʜᴇ ʜᴏʀɪᴢᴏɴ @bringmethehorizon,172.9K,-,Sweden,Entertainment & Music,51.9K
3,Kerimcan Durmaz @kerimcandurmaz,80.3K,1.39%,Sweden,Entertainment & Music,24.1K
4,AXEL ARIGATO @axelarigato,61.9K,0.15%,Sweden,Fashion & Accessories,18.6K
5,Marcus Samuelsson @marcuscooks,40.2K,0.29%,Sweden,Food,12.1K
6,Dyana Aryan @dyana.aryan,26.2K,0.41%,Sweden,Fashion & Accessories Beauty & Self Care Travel,7.9K
7,MALIN ANDERSSON @missmalinsara,14.2K,0.14%,Sweden,Entertainment & Music,4.3K
8,Cjay Syre @cjay1k,12.8K,0.81%,Sweden,Arts & Crafts DIY & Life Hacks,3.9K
9,Strandberg Guitars @strandbergguitars,12.2K,0.71%,Sweden,Entertainment & Music Product Showcase,3.6K
10,Ashley García Vargas @ashgava,12.1K,0.14%,Sweden,Photography,3.6K
11,FIA World Rallycross @fiaworldrx,10.1K,0.72%,Sweden,Sports,3K
12,InfoBocaWeb ⚓🇸🇪 BOCA JUNIORS @infobocaweb,9.6K,1.18%,Sweden,Funny,2.9K
13,Fari 🤍 @isthatfarida,8.4K,0.21%,Sweden,Beauty & Self Care,2.5K
14,🇸🇪Made In Sweden @ventura_angels,8.2K,0.25%,Sweden,,2.5K
15,Mirza Bico @ellentvshow,8.1K,0.21%,Sweden,Entertainment & Music Funny,2.4K
16,Icona Pop @iconapop,6.9K,0.24%,Sweden,Entertainment & Music,2.1K
17,Axtone @axtone,6.6K,0.83%,Sweden,Music,2K
18,𝓜𝓾𝓽𝓮 🦂 @mutya_lifyanareal,6.2K,0.81%,Sweden,Fashion & Accessories,1.9K
19,Mari Mola @eumarimola,5.2K,0.74%,Sweden,Fitness & Health,1.6K
20,Regina França @reeefranca,5K,-,Sweden,,1.5K
21,Mad Maaxx @maaxxwest,4.9K,0.26%,Sweden,Fitness & Health Photography,1.5K
22,Katatonia @katatoniaband,4.7K,-,Sweden,Music,1.4K
23,Ingrid Wilkinson @ingridwilkinson,4.6K,0.29%,Sweden,Fashion & Accessories Travel,1.4K
24,Florence Lucky @florencelucky,4.3K,0.61%,Sweden,Beauty & Self Care,1.3K
25,ɴᴜʀᴄᴀɴ sᴇɴᴄᴀɴ @nurcansencann,3.4K,0.18%,Sweden,Acting & Drama,1K
26,Tomas Lodato @tomaslodato,3.2K,0.77%,Sweden,Entertainment & Music,966
27,Esma Elsherif | أسماء الشريف @esmaelsherif1,3K,-,Sweden,Education,900
28,Sepideh Mortazavi @sepidday,2.8K,-,Sweden,Life & Society,846
29,Otis and the Wolf @otisandthewolf,2.7K,0.14%,Sweden,family Home & Garden,810
30,ᴀɴᴅʀᴇᴡ ʜᴇʟʟ 🐼 @andrewhell3691,2.5K,-,Sweden,,747
31,Malcom X Andrew @malcom_andy,2.4K,0.14%,Sweden,Entertainment & Music,732
32,Angelica Nyqvist @angeschka,2.4K,1.14%,Sweden,Beauty & Self Care,732
33,FOREO UK & IRELAND @foreo_uk,2.1K,0.1%,Sweden,Beauty & Self Care Product Education,627
34,Slmnte Alshrefi @slmnte,2K,0.04%,Sweden,Entertainment & Music,585
35,"Megan McKean • Australian Designer, Author & Illustrator @meganmckean",1.9K,0.52%,Sweden,Arts & Crafts Travel,576
36,Eustudy @eustudy,1.9K,0.25%,Sweden,Education Upskilling,573
37,Juan Thiago Oliveira / 📍SE @tthi.oliveira,1.8K,0.52%,Sweden,Education,543
38,Red Bull Sweden @redbullsweden,1.7K,-,Sweden,Sports,498
39,America Paz @americapazofficial,1.6K,0.34%,Sweden,Entertainment & Music,489
40,Andreas Moss @theandreasmoss,1.5K,0.28%,Sweden,Arts & Crafts,456
41,Fernando Santo Forte @fernandosantoforte,1.3K,0.4%,Sweden,Fitness & Health Sports,393
42,Naelen & Natielen @naelennatielen,1.2K,0.51%,Sweden,Fashion & Accessories,369
43,Birdie Tam 🇸🇪 NärCon P22 - C huset! @birdietam.art,1.2K,0.54%,Sweden,Arts & Crafts,363
44,Fanny Josefine Ahlfors @fanny_josefine,1.2K,0.43%,Sweden,Fashion & Accessories Fitness & Health Pets,351
45,Ayelle @ayellemusic,1.2K,0.24%,Sweden,Entertainment & Music,345
46,Aktarr @aktarr.se,1.1K,0.1%,Sweden,News Education,342
47,Patrick Nilsson @thepatricknilsson,1.1K,-,Sweden,Photography,324
48,Michael Lindberg @dustybrockway,1K,0.98%,Sweden,Arts & Crafts,312
49,Nordic @nordicotel,1K,0.29%,Sweden,Yoga Travel,306
