#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Avicii @UCPHjpfnnGklkRBBTd0k6aHg,20.1M,0.3%,Sweden,,6M
2,Narins Beauty @UCWXYdNyGX01rnTB-tQci8JQ,13.4M,1.4%,Sweden,Beauty,4M
3,Panda @pandapubgmobilepanda,12.1M,0.4%,Sweden,Video Gaming,3.6M
4,Levinho @UCHpEfybj_wamBKz2u6IoiGA,11M,-,Sweden,,3.3M
5,Minecraft @UC1sELGmy5jp5fQUugmuYlXQ,10.6M,-,Sweden,,3.2M
6,Zara Larsson @UCjNRJBlxvvS0UXAT2Ack-QQ,6.6M,-,Sweden,,2M
7,Sevou @UCVOd6kA37ubwZvo0BZXKCMQ,6.3M,-,Sweden,,1.9M
8,Awesome Restorations @UCsCCifMby57qV_UmrYGladQ,5.4M,-,Sweden,,1.6M
9,LEMMiNO @UCRcgy6GzDeccI7dkbbBna3Q,4.9M,-,Sweden,,1.5M
10,SethEverman @UCoNRSwYHJdy-yV1b82ZdHfQ,4.4M,2.8%,Sweden,,1.3M
11,Panda Reacts @bluepanda,4.3M,0.3%,Sweden,,1.3M
12,AronChupa & Little Sis Nora @UC3dFWgPq2TrEqE114tGNNzQ,3.8M,-,Sweden,Music,1.1M
13,ABBA @UCYPs4y5esNqx6ax1CxZws6Q,3.7M,0.2%,Sweden,,1.1M
14,Maher Zain @UCMBXjVFU51CJ047U1Wp3JKQ,3.6M,-,Sweden,,1.1M
15,Panda Shorts @pandashorts,3.6M,1.3%,Sweden,,1.1M
16,Galantis @UC0YlhwQabxkHb2nfRTzsTTA,3.6M,-,Sweden,,1.1M
17,Anomaly @UCcqsx0NjdN3Ng9Nd8VSOlXg,3.2M,-,Sweden,,945K
18,Cedra Amara @UCti_PtL-Nits3oqEoiQbWIw,3M,3%,Sweden,,888K
19,Battlefield @UCvNBXWGykQrWb7kPAn5eLUQ,2.8M,-,Sweden,,837K
20,Simone Giertz @UC3KEoMzNz8eYnwBC34RaKCQ,2.6M,2.5%,Sweden,,786K
21,Wintergatan @UCcXhhVwCT6_WqjkEniejRJQ,2.5M,0.7%,Sweden,,753K
22,Arash @UCeiO4WkOBrXEP2j6k-u7aNA,2.4M,0.3%,Sweden,,720K
23,Keralis @UCcJgOennb0II4a_qi9OMkRA,2.4M,0.5%,Sweden,,708K
24,Score 90 @UCX7NrBIGUezEJxDK3vCZa7Q,2.3M,1.1%,Sweden,,690K
25,MoonVines @UClI-3t280qbWifHgwA_AUKA,1.7M,0.3%,Sweden,,519K
26,Roxette @UCjVf2FirkZsEW8LN6nZcnog,1.7M,0.2%,Sweden,,516K
27,iskall85 @UCZ9x-z3iOnIbJxVpm1rsu2A,1.7M,1.6%,Sweden,,498K
28,Nich Reacts @UC_3wnkjGAnOPonRXAiPWI1Q,1.7M,2.3%,Sweden,,495K
29,BikiniBodhi @UCBtvdchuXXrYoovpc5fPlSQ,1.7M,0.4%,Sweden,Video Gaming,495K
30,ميثك Mythic @UCwPt0slM2x57g1ECu4v3ehA,1.7M,-,Sweden,,495K
31,Sabaton @UCjQhd1APsd5NQhiVZV7GYzg,1.6M,1.1%,Sweden,,477K
32,Yummyyy y @UC0PHD1n7dKXWs0eOZyKlCxw,1.6M,-,Sweden,,474K
33,adrianisen @UCCiSF-QXf948TJ_sYjMPcNQ,1.4M,-,Sweden,,426K
34,lucaas @UCfb2YpWR9FWTJMjzvAlP0_Q,1.3M,0.7%,Sweden,,402K
35,Boomerang Sverige @UCBs-aNgBRJlb4G4aeD8ksQQ,1.3M,-,Sweden,,399K
36,SHIRIN DUNYO @UCExKpE59YNNr3KZUm3xUQOQ,1.2M,-,Sweden,,348K
37,Kid e Tales - Español @UCG1H1ny0frxT3EDr7jZFykw,1.1M,0.3%,Sweden,,321K
38,Anomaly & Papanomaly @UCqck1kDsBbrlKWHGRsk7dbQ,1.1M,-,Sweden,,321K
39,Mattias Krantz @UCEgm-3RvRn4nCR-fGGVsfdQ,1.1M,6.2%,Sweden,,315K
40,100 Great @UChdeAO0naFewi8leXaCquOQ,1M,-,Sweden,,309K
41,Familjen Lundell @UCy8nxID41QLex23-iFiRtIQ,1M,0.3%,Sweden,,306K
42,The Click @UCPr3T20IPZ03gU9gZ2BwM5g,1M,2.3%,Sweden,,303K
43,Valhalla Toons @UCJorPzxwcOzCxDUWBYL60qA,1M,0.2%,Sweden,,300K
44,Yung Lean @UCQSUJUDbJMzph0_vpyzvzZQ,998K,6%,Sweden,,299.4K
45,Epidemic Pop @UCzMxEa-lDX2AfgotszScOFg,986K,-,Sweden,,295.8K
46,Monia Halilali @UCObkj8zIEDmmz5InSg_cYBg,982K,1.7%,Sweden,Food and Drink Fashion Travel,294.6K
47,مطبخ الاكلات العراقية @UCAb1TYmYbD7pfWpW1NK8-2g,962K,-,Sweden,,288.6K
48,A&Ω Productions @UCz4Qb-1lIttNRgB_lQDm6eA,921K,-,Sweden,,276.3K
49,Hanna Öberg @UCBeKQoyinCzc6JdS_47nHKw,920K,0.2%,Sweden,,276K
50,Sara and Naya I سارة و نايا @saranayachannel,907K,-,Sweden,,272.1K
51,Sp4zie @UCmtQGojT9O2LVzVIVKDGEjw,891K,-,Sweden,,267.3K
52,Oliver Nordin @UCvuxFg1gRZfe9RbVAkO-jMg,879K,-,Sweden,,263.7K
53,Erik Grankvist @UCxByVUuLdxxiqQVmbOnDEzw,845K,17.8%,Sweden,,253.5K
54,Linzor @UCq8gOq7Rw13pmaKD4Lbk4ug,834K,0.3%,Sweden,,250.2K
55,Jorid Chaz @UC7pY_6TRG2MPZdBQY361mHg,833K,-,Sweden,,249.9K
56,Kilian Experience @UCjdQaSJCYS4o2eG93MvIwqg,791K,2.4%,Sweden,Celebrity,237.3K
57,Mom and Jas @UCCqLQYgayB34fhYSRaZ0xAA,762K,-,Sweden,,228.6K
58,Alfons @UC_992p_rzzgvs58lXmJwOHg,757K,0.2%,Sweden,,227.1K
59,Anime Beta @UCYuQXb3sVo_oLfEXpeIGM1Q,741K,-,Sweden,Music,222.3K
60,Ace of Base @UCansLl8T6imFHqOhfXoAHmg,732K,0.8%,Sweden,,219.6K
61,Iza and Elle @UCavExlvWWYsKRj_cSdLh8vw,714K,-,Sweden,,214.2K
62,JLC @UC6WAeYfHfNgaf9DNg5OAdKQ,708K,-,Sweden,,212.4K
63,Willcraft @UCGzlZrlEzULFmXg8z21dUeQ,707K,0.2%,Sweden,,212.1K
64,في العارضة @UCXtdv1ItHYAWmjGeiq8Msdg,697K,0.8%,Sweden,,209.1K
65,Lucas Brar @UCwlnFJ4_SlJbVNQ0iye8CqQ,694K,1.7%,Sweden,,208.2K
66,Torbjörn Åhman @UCSFaYYQzNMLo2U6rSNLpghg,692K,1.5%,Sweden,,207.6K
67,Hungry Guy Recipes @UCcDMgfp0m3KDJaFrG48zrng,683K,0.8%,Sweden,,204.9K
68,Arc North Daily @UCgSZsQtFCXNmxB5irju2AOw,668K,1.7%,Sweden,,200.4K
69,Сатья. @UCc_-qOw7RU61h7iY4_iremA,650K,-,Sweden,,195K
70,Random Making Movies @UC_PD6qVk7DVkzE9yU_jTzIw,641K,2.5%,Sweden,,192.3K
71,CupOfCuteDIY @UCpgNc7ZxQjPpbcYRSbCzHjg,640K,-,Sweden,,192K
72,Filledagreat @UCcVZ-M88BLQj-JxjWey3heg,637K,-,Sweden,,191.1K
73,Chris Kläfford @UC2CFRI4tMnT9ZQC2XyUp2ow,633K,5.4%,Sweden,,189.9K
74,หนูนาสวีเดน แฟนเฟจ Noona Sweden @UCZQ2uM3dTLCEFH4gWIswLvQ,629K,-,Sweden,,188.7K
75,UFO Network @UClSJmV9q7Vp7-T2WZSMTXUw,628K,-,Sweden,Celebrity Music News,188.4K
76,The Food Emperor @UCJ7yzQTV9Yw6zwAaEIL5Jtg,614K,2.3%,Sweden,,184.2K
77,Bincy's Kitchen @UCkh4LOxTkA7o1JInUlSPraw,610K,-,Sweden,,183K
78,MrMaxim @UCPKbW1excf-E7Tmwom1AgkQ,602K,0.1%,Sweden,,180.6K
79,Rythian @UCQd82ZrlW8b8_MujwDO9ajw,596K,-,Sweden,,178.8K
80,Nonstop Dan @UCrLe85KbtkqnnSnIVc-KLjA,593K,-,Sweden,,177.9K
81,Thebausffs @UCu7ODDeIZ4x1rJwM1LCVL8w,589K,-,Sweden,,176.7K
82,Love Island Sverige TV4 @UCN-yUPPT_5YOhlyIGiKD9Vw,585K,-,Sweden,,175.5K
83,TutorialsByHugo @UCIjyqJXAr_G420gKaYwN0ug,572K,-,Sweden,,171.6K
84,Julia Westlin @UCB8K05s1RURRFeFop0hwmNQ,569K,0.1%,Sweden,,170.7K
85,Warner Music Sweden @UCU-0c1hN3jzWTdIetJCUULw,559K,-,Sweden,Music,167.7K
86,Esraa Ali @UCFiNXdr91GCnAUo95_5HkiA,556K,-,Sweden,,166.8K
87,Peter Lindgren @UCtM-xct7QQx0dL-swaMzYbg,556K,0.1%,Sweden,Photography,166.8K
88,Spoit @UCbE6TtMNc62m7d20j9tdeVw,552K,0.9%,Sweden,,165.6K
89,TheLineUp @UChyrYUBkDtaWw1E897ipHTg,541K,0.5%,Sweden,Fashion,162.3K
90,Anis Don Demina @UCAuZ_Ky4GMd9YIJqJHj-ntw,539K,1.1%,Sweden,,161.7K
91,Twenty One Two @UCjLfsQ_mGf4LO2HWJnYL5rA,537K,1%,Sweden,,161.1K
92,Diet Doctor @UCyxv-Kecjm1eH83nmDmVlvA,533K,-,Sweden,,159.9K
93,ArsenalVideosHD @UCXNPFRJgdTzA7SQF6rlHBOg,529K,1.2%,Sweden,,158.7K
94,Swedwoods @UCkamwny0IKatfz82LXcLTHQ,527K,-,Sweden,Celebrity Pets Beauty Technology,158.1K
95,Jesse Enkamp @UCRIeMHsEdzA9RroG19kXdYg,524K,3%,Sweden,Sports,157.2K
96,ТЕЛЕСКОП @UCHneTtpFtRiqpKWxj3zDYpQ,523K,-,Sweden,,156.9K
97,Mattias Pilhede @UCIGRhqYssT6IGPYOnZBFYKw,511K,0.9%,Sweden,,153.3K
98,TheKays @UCMfpKuloYpHH0-C3pSsourw,507K,-,Sweden,,152.1K
99,ZQR ZulQuR YT @UCMXnl2IxJau_nMe7WD0YmSA,505K,0.1%,Sweden,,151.5K
100,Ben Mitkus @UCzUCo8AuXrxMuZEfbnmw5iA,503K,-,Sweden,,150.9K
