rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Kelly y David @busta_brothers,19.5M,-,Ecuador,Entertainment and Music,5.9M,tiktok,ecuador,False,2024,Music,MAPPED
2,arelí tutoriales @otracuentadetutoriales,6.6M,-,Ecuador,Education Upskilling,2M,tiktok,ecuador,False,2024,Knowledge&Info,MAPPED
3,Mauro @mauro_mt2,4.6M,-,Ecuador,,1.4M,tiktok,ecuador,False,2024,NA,NA
4,yilda banchon @yildabanchon,4.4M,-,Ecuador,Entertainment and Music,1.3M,tiktok,ecuador,False,2024,Music,MAPPED
5,samiaalava @samiaalava,2.7M,-,Ecuador,,810K,tiktok,ecuador,False,2024,NA,NA
6,Gina López @ginaalopeez,2.5M,-,Ecuador,,750K,tiktok,ecuador,False,2024,NA,NA
7,LOGO AJ21 @logoaj21,2.2M,0.2%,Ecuador,Arts and Crafts,660K,tiktok,ecuador,False,2024,Lifestyle,MAPPED
8,Anny🇪🇨 @annyborja2,2M,-,Ecuador,,600K,tiktok,ecuador,False,2024,NA,NA
9,Shailyn Garzón Merchán @shailyngarzon,2M,-,Ecuador,,600K,tiktok,ecuador,False,2024,NA,NA
10,Chrisx Trejo @chrisxtrejo,1.9M,-,Ecuador,,570K,tiktok,ecuador,False,2024,NA,NA
11,mafernandapr @mafernandapr,1.8M,-,Ecuador,,540K,tiktok,ecuador,False,2024,NA,NA
12,macias.ff @macias.ff,1.7M,-,Ecuador,,510K,tiktok,ecuador,False,2024,NA,NA
13,GlamecStudio @glamec,1.6M,0.3%,Ecuador,,480K,tiktok,ecuador,False,2024,NA,NA
14,Artur Perchuk @_justspinning_,1.5M,-,Ecuador,,450K,tiktok,ecuador,False,2024,NA,NA
15,Stechell @stechell,1.5M,-,Ecuador,,450K,tiktok,ecuador,False,2024,NA,NA
16,BabyLeoff @babyleoff,1.3M,-,Ecuador,,390K,tiktok,ecuador,False,2024,NA,NA
17,Guillermo Lasso @guillermolasso,1.3M,0.4%,Ecuador,,390K,tiktok,ecuador,False,2024,NA,NA
18,jandino @jandino,1.3M,-,Ecuador,Entertainment and Music,390K,tiktok,ecuador,False,2024,Music,MAPPED
19,ToRy @victoriacomelibros,1.2M,-,Ecuador,,360K,tiktok,ecuador,False,2024,NA,NA
20,Vivi Almeida @vivialmeida,1M,-,Ecuador,,300K,tiktok,ecuador,False,2024,NA,NA
21,Tomas Delgado La Vecina @tomasdelgadoec,1M,0.1%,Ecuador,Acting and Drama Celebrity,300K,tiktok,ecuador,False,2024,Entertainment,MAPPED
22,"rolitas “cz"" @rolitas_cz",993.6K,-,Ecuador,,298.1K,tiktok,ecuador,False,2024,NA,NA
23,Anthony @a3v_22,950.8K,-,Ecuador,,285.2K,tiktok,ecuador,False,2024,NA,NA
24,Silvana💠 @silvimunozz @silvimunozz,950K,1.6%,Ecuador,Food,285K,tiktok,ecuador,False,2024,Lifestyle,MAPPED
25,DOGGI Style @doggistyleec,947.1K,0.1%,Ecuador,,284.1K,tiktok,ecuador,False,2024,NA,NA
26,Jonathan Ortiz @jonathan.ortizls,934K,-,Ecuador,,280.2K,tiktok,ecuador,False,2024,NA,NA
27,ロバート @chocloboy,926.1K,-,Ecuador,,277.8K,tiktok,ecuador,False,2024,NA,NA
28,Botsito_Ecuatoriano @sport_goe,923.5K,-,Ecuador,,277.1K,tiktok,ecuador,False,2024,NA,NA
29,LesterGabrieel @lester.gabrieel,922.7K,-,Ecuador,,276.8K,tiktok,ecuador,False,2024,NA,NA
30,LIRYKAL @lirykal,892.3K,-,Ecuador,,267.7K,tiktok,ecuador,False,2024,NA,NA
31,Maria Sol Corral @mariasolcorral0,885.6K,-,Ecuador,,265.7K,tiktok,ecuador,False,2024,NA,NA
32,Brian Coro @iambriancoro,876.6K,-,Ecuador,,263K,tiktok,ecuador,False,2024,NA,NA
33,⚡JoelBy15⚡ @joelby15.ff,863.7K,0.1%,Ecuador,,259.1K,tiktok,ecuador,False,2024,NA,NA
34,Salsitas Bakanas 🎶🎺🍻 @salsitasbakanas,859.4K,0.1%,Ecuador,,257.8K,tiktok,ecuador,False,2024,NA,NA
35,Marcos Otavalo @marcosotavalo,850.8K,-,Ecuador,,255.2K,tiktok,ecuador,False,2024,NA,NA
36,Jose Erazo @elpepe_jl,847.1K,-,Ecuador,Travel,254.1K,tiktok,ecuador,False,2024,Lifestyle,MAPPED
37,Gene Marquinez @genemarquinez,845.4K,-,Ecuador,,253.6K,tiktok,ecuador,False,2024,NA,NA
38,jenny.zambrano.24 @jenny.zambrano.242,844.5K,-,Ecuador,,253.4K,tiktok,ecuador,False,2024,NA,NA
39,SELENE.YT @seleneytt,826.9K,-,Ecuador,,248.1K,tiktok,ecuador,False,2024,NA,NA
40,Soff ☁️ @sofireynes,825.9K,-,Ecuador,Fashion and Accessories,247.8K,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED
41,KikeCuy @elcuy.ec,825K,-,Ecuador,,247.5K,tiktok,ecuador,False,2024,NA,NA
42,maykeloficial @maykeloficial,820.2K,-,Ecuador,,246.1K,tiktok,ecuador,False,2024,NA,NA
43,Navila Dieb @naviladieb_oficial,818.4K,-,Ecuador,,245.5K,tiktok,ecuador,False,2024,NA,NA
44,Gaby Brave @gaby.brave,799.4K,-,Ecuador,,239.8K,tiktok,ecuador,False,2024,NA,NA
45,Eldariu @eldariu,799K,-,Ecuador,,239.7K,tiktok,ecuador,False,2024,NA,NA
46,Tik Toker @emo.fio,796.9K,-,Ecuador,,239.1K,tiktok,ecuador,False,2024,NA,NA
47,pichirringo 1112 vanessita @pichirringovannesita,795K,-,Ecuador,,238.5K,tiktok,ecuador,False,2024,NA,NA
48,beckerchicaiza @beckerchicaiza,794K,-,Ecuador,,238.2K,tiktok,ecuador,False,2024,NA,NA
49,Mommy?! @agenteperryyyyy,789.9K,-,Ecuador,,237K,tiktok,ecuador,False,2024,NA,NA
50,Gladys 2021 @gladys2021,781.6K,-,Ecuador,,234.5K,tiktok,ecuador,False,2024,NA,NA
51,Hernan PG @hernan_oficiall,781K,-,Ecuador,,234.3K,tiktok,ecuador,False,2024,NA,NA
52,Marath Dáger @marathdageryalbita,777.5K,-,Ecuador,,233.3K,tiktok,ecuador,False,2024,NA,NA
53,Jonathan Quiñonez @eljonattthan,766.1K,-,Ecuador,,229.8K,tiktok,ecuador,False,2024,NA,NA
54,Gaby Ruiz @gabyruizoficial,765.4K,-,Ecuador,,229.6K,tiktok,ecuador,False,2024,NA,NA
55,Carlos @carloor,764.4K,-,Ecuador,,229.3K,tiktok,ecuador,False,2024,NA,NA
56,Rahab Villacres @rahabvillacres,763.3K,-,Ecuador,,229K,tiktok,ecuador,False,2024,NA,NA
57,💞Doménica Llagua💞 @domenicallagua1,756.9K,0.5%,Ecuador,,227.1K,tiktok,ecuador,False,2024,NA,NA
58,Mare Cevallos @marecevallos,741.8K,-,Ecuador,Arts and Crafts,222.5K,tiktok,ecuador,False,2024,Lifestyle,MAPPED
59,Ana Mera @anamera71,738.1K,-,Ecuador,,221.4K,tiktok,ecuador,False,2024,NA,NA
60,Jhulyanabell @jhulyanabell,731.3K,-,Ecuador,,219.4K,tiktok,ecuador,False,2024,NA,NA
61,Josué_Lince @josue_lince,723.8K,-,Ecuador,,217.1K,tiktok,ecuador,False,2024,NA,NA
62,Naye Escobar Bastidas @nayeescobarbastid,721.5K,-,Ecuador,,216.5K,tiktok,ecuador,False,2024,NA,NA
63,Kerly Moran @kerlymoran1,720.1K,-,Ecuador,,216K,tiktok,ecuador,False,2024,NA,NA
64,Tik Toker @joeltuarez41,718.8K,0.3%,Ecuador,,215.6K,tiktok,ecuador,False,2024,NA,NA
65,Ren Kai - 人凯 @renkaiy,712.8K,-,Ecuador,,213.8K,tiktok,ecuador,False,2024,NA,NA
66,JUCE LUGARES @jucelugares,705.8K,0.3%,Ecuador,,211.7K,tiktok,ecuador,False,2024,NA,NA
67,mariamimedianaranja @maria_mimedianaranja,698.4K,-,Ecuador,,209.5K,tiktok,ecuador,False,2024,NA,NA
68,frases MJ @alavamanuel_17,689K,1.2%,Ecuador,,206.7K,tiktok,ecuador,False,2024,NA,NA
69,Nadira @nadiramusica,680.9K,-,Ecuador,,204.3K,tiktok,ecuador,False,2024,NA,NA
70,Bicho Cedeño @vicho2005_ff,679.9K,0.4%,Ecuador,,204K,tiktok,ecuador,False,2024,NA,NA
71,El_chico_de_las_frases @jose_pg.02,678.6K,0.4%,Ecuador,,203.6K,tiktok,ecuador,False,2024,NA,NA
72,Yesly Selena @yeslybustamanteok,678K,-,Ecuador,Fashion and Accessories,203.4K,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED
73,🌑🌒🌓🌔🌕🌖🌗🌘🌑 @joseantonio99972,675.9K,-,Ecuador,Entertainment and Music Games,202.8K,tiktok,ecuador,False,2024,Tech&Gaming,MAPPED
74,Yuribeth Cornejo @yuribethcp,668.6K,-,Ecuador,Romance and Wedding,200.6K,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED
75,Priscila Elizabeth Jaramillo @priscilae.jaramil,663.8K,-,Ecuador,,199.1K,tiktok,ecuador,False,2024,NA,NA
76,Alexis Coba AG @alexiscobaag,660.4K,0.1%,Ecuador,,198.1K,tiktok,ecuador,False,2024,NA,NA
77,Paul guerrero @rauw_yt,658.2K,0.1%,Ecuador,,197.5K,tiktok,ecuador,False,2024,NA,NA
78,ＬＡＤＹ ＤＩＡＮＡ @amarilxx,654.7K,0.9%,Ecuador,,196.4K,tiktok,ecuador,False,2024,NA,NA
79,china @geraldyn0513,648.3K,-,Ecuador,,194.5K,tiktok,ecuador,False,2024,NA,NA
80,monpantoja826 @monpantojao,645.7K,0.9%,Ecuador,,193.7K,tiktok,ecuador,False,2024,NA,NA
81,Raul Navarrete @suecuatorianos,645K,-,Ecuador,,193.5K,tiktok,ecuador,False,2024,NA,NA
82,Monita ?❤ @monitaa0_0,643.9K,-,Ecuador,,193.2K,tiktok,ecuador,False,2024,NA,NA
83,✨frases✨ @frases_naomi_,641.3K,0.1%,Ecuador,,192.4K,tiktok,ecuador,False,2024,NA,NA
84,Michelle Aguilar 🌹 @michuaguilar,638.9K,-,Ecuador,,191.7K,tiktok,ecuador,False,2024,NA,NA
85,Alexander Bernita Lopez @alexanderr042,635.7K,-,Ecuador,,190.7K,tiktok,ecuador,False,2024,NA,NA
86,Catherine Arreaga @motta_barber_lab,633.1K,-,Ecuador,,189.9K,tiktok,ecuador,False,2024,NA,NA
87,brianny_ruiz368 @brianny_ruiz368,625.1K,0.1%,Ecuador,,187.5K,tiktok,ecuador,False,2024,NA,NA
88,IsraelVera @israaafails,623.1K,-,Ecuador,,186.9K,tiktok,ecuador,False,2024,NA,NA
89,openings_esp @emylidr,622.9K,-,Ecuador,,186.9K,tiktok,ecuador,False,2024,NA,NA
90,Maria Mercedes Pache @mamercedesp1,621K,-,Ecuador,Entertainment and Music,186.3K,tiktok,ecuador,False,2024,Music,MAPPED
91,estebannotes @estebannotes,616.5K,0.1%,Ecuador,Entertainment and Music,185K,tiktok,ecuador,False,2024,Music,MAPPED
92,S i g u e m e🥳C o m p a r t e @shilda_2234,613.9K,-,Ecuador,,184.2K,tiktok,ecuador,False,2024,NA,NA
93,Dilan Diego a @dilandiego1,608.1K,-,Ecuador,,182.4K,tiktok,ecuador,False,2024,NA,NA
94,Cristina gallegos @cristinagallegos_,602.9K,-,Ecuador,Romance and Wedding,180.9K,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED
95,Dr. Marco Gaibor @nutrimarko,600.8K,-,Ecuador,Fitness and Health,180.2K,tiktok,ecuador,False,2024,Sports,MAPPED
96,@matiasorbe1 @matiasorbe2.0,599.2K,-,Ecuador,,179.8K,tiktok,ecuador,False,2024,NA,NA
97,Joncra - x2 @joncrisnew,598.6K,-,Ecuador,,179.6K,tiktok,ecuador,False,2024,NA,NA
98,Ariana Unda @arianaalejandraunda,597.9K,0.1%,Ecuador,,179.4K,tiktok,ecuador,False,2024,NA,NA
99,🔞 Rosa 🇪🇨 @marinafajardo15,597K,-,Ecuador,Romance and Wedding,179.1K,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED
100,Angela Orellana @angelitamov7,596.3K,-,Ecuador,,178.9K,tiktok,ecuador,False,2024,NA,NA
