rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Ignacia Antonia👑 @ignaciaa_antonia,28200000.0,,Chile,Beauty and Self Care,8500000.0,tiktok,chile,False,2024,Beauty&Fashion,MAPPED
2,Ferchis✨🐿🐝✨ @fer_con_f_de_fergaaaaaaa,3700000.0,,Chile,,1100000.0,tiktok,chile,False,2024,,
3,Sofia Donoso @sofiadonosol,3200000.0,,Chile,Entertainment and Music,960000.0,tiktok,chile,False,2024,Music,MAPPED
4,Kangel @kaangeel,2500000.0,,Chile,,750000.0,tiktok,chile,False,2024,,
5,𝔄𝔩𝔢𝔧𝔬 𝔒𝔰 @alejooosorio,2400000.0,,Chile,Entertainment and Music,720000.0,tiktok,chile,False,2024,Music,MAPPED
6,Bufón Namasté @bufonnamaste,2300000.0,,Chile,Funny,690000.0,tiktok,chile,False,2024,Entertainment,MAPPED
7,Fran Chekal @franchekal,2100000.0,,Chile,,630000.0,tiktok,chile,False,2024,,
8,Renata Jara🏹 @renatosa,2000000.0,,Chile,Entertainment and Music Funny,600000.0,tiktok,chile,False,2024,Music,MAPPED
9,F.A.B.IA.N _ANDRI @f.abian.xx,1700000.0,,Chile,Entertainment and Music,510000.0,tiktok,chile,False,2024,Music,MAPPED
10,Princesita sofía @sofilatham,1600000.0,,Chile,,480000.0,tiktok,chile,False,2024,,
11,SEBASTIÁN TOBAR💀 @sebastiantobar.s,1600000.0,,Chile,Entertainment and Music,480000.0,tiktok,chile,False,2024,Music,MAPPED
12,Katita Dhq @katitadhq,1400000.0,,Chile,,420000.0,tiktok,chile,False,2024,,
13,🖤memi ☠️⚡️ @memibgc,1300000.0,,Chile,,390000.0,tiktok,chile,False,2024,,
14,Luz Celina Cervo @luzcelinacervo,1200000.0,,Chile,,360000.0,tiktok,chile,False,2024,,
15,✨Matias Peña✨ @matiaspfigueroaa,1200000.0,5.0,Chile,Entertainment and Music,360000.0,tiktok,chile,False,2024,Music,MAPPED
16,31 minutos @31minutostiktok,1200000.0,0.3,Chile,,360000.0,tiktok,chile,False,2024,,
17,Brass @tomsonbrass,1200000.0,,Chile,,360000.0,tiktok,chile,False,2024,,
18,virtualpapi @tomiipapii,1000000.0,0.4,Chile,Entertainment and Music,300000.0,tiktok,chile,False,2024,Music,MAPPED
19,Brahiron Chávez @bray.onn,1000000.0,0.1,Chile,Entertainment and Music,300000.0,tiktok,chile,False,2024,Music,MAPPED
20,Nicolas Cruces @nicolas.cruces,1000000.0,0.1,Chile,,300000.0,tiktok,chile,False,2024,,
21,Jose Pablo Leizgold @fallenbaby,998000.0,0.9,Chile,Animation and Cosplay,299400.0,tiktok,chile,False,2024,Tech&Gaming,MAPPED
22,rusio_s3b4 @rusio_s3b4,996000.0,0.1,Chile,,298800.0,tiktok,chile,False,2024,,
23,Coti Courard @iamcoti,981000.0,,Chile,Entertainment and Music,294300.0,tiktok,chile,False,2024,Music,MAPPED
24,FrozenFilms @frozenfilms,974500.0,,Chile,,292400.0,tiktok,chile,False,2024,,
25,ElJotaKing @eljotaking,957100.0,0.1,Chile,Entertainment and Music Funny,287100.0,tiktok,chile,False,2024,Music,MAPPED
26,sebadranzer @sebadranzer,951500.0,0.1,Chile,Entertainment and Music Education,285500.0,tiktok,chile,False,2024,Knowledge&Info,MAPPED
