#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,DIMELO FLOW @dimeloflowofficial,46K,0.18%,Panama,Music,13.8K
2,Joshua Blake @itssblakee,41.5K,0.36%,Panama,Funny,12.4K
3,El Gallinazo @elgallinazo,37K,0.65%,Panama,Funny Life & Society,11.1K
4,Telemetro @telemetro,36.6K,0.06%,Panama,Entertainment & Music,11K
5,Telemetro Reporta @treporta,31.3K,0.05%,Panama,News & Media,9.4K
6,Anthony Anel @anthonyanel,30.5K,2.5%,Panama,Entertainment & Music Animation & Cosplay,9.1K
7,ᴊᴀᴄᴋʏ ɢᴜᴢᴍᴀɴ @jackyguzmanpty,28.3K,0.29%,Panama,Fashion & Accessories,8.5K
8,Diario Día a Día @diaadiapa,27.1K,0.32%,Panama,Entertainment & Music,8.1K
9,tvmax-9.com @tvmaxdeporte,26.1K,0.22%,Panama,Sports,7.8K
10,AlgoĐìferenteĐePty507 🇵🇦 C4❗FCB ⚽️ @locurasspty507,24K,0.29%,Panama,,7.2K
11,McDonald’s Panamá @mcdonalds_pa,23.4K,0.04%,Panama,Food,7K
12,La Prensa Panamá @prensacom,23K,0.08%,Panama,News & Politics,6.9K
13,𝐏𝐀𝐔𝐋 𝐌𝐂𝐃𝐎𝐍𝐀𝐋𝐃 @paulmcdonald09,21.2K,0.07%,Panama,Fashion & Accessories Fitness & Health,6.3K
14,Bettina Garcia @bettinaromina,21K,0.18%,Panama,family Romance & Wedding,6.3K
15,Diego De Obaldía @deobaldia,21K,0.55%,Panama,Entertainment & Music Funny Life & Society,6.3K
16,Banco General @bancogeneral,19.7K,-,Panama,Finance,5.9K
17,Jelou! @jeloutvn,19.4K,0.12%,Panama,Food,5.8K
18,Rosa Iveth 👄• @rosaivethm,18.8K,0.28%,Panama,Fashion & Accessories,5.6K
19,Canal de Panamá @canaldepanama,18.4K,-,Panama,Travel,5.5K
20,Titán Panamá @titanpanama,17.7K,0.06%,Panama,Product Showcase Auto and Vehicles,5.3K
21,Tiendas PREMIER Panamá 🇵🇦 @tiendaspremier,17.7K,0.03%,Panama,Product Showcase,5.3K
22,DaFlow Internacional @daflowinternacional,17.4K,0.24%,Panama,Entertainment & Music Photography Product Showcase,5.2K
23,ZAHIDA HORR @zahida.horr,17.4K,0.81%,Panama,Entertainment & Music,5.2K
24,Eddy Vasquez @eddyvasquezwao,17.3K,0.57%,Panama,Entertainment & Music,5.2K
25,Tu Mañana @tumananatm,16.4K,0.06%,Panama,Education,4.9K
26,Riba Smith Panamá @ribasmith,16.4K,0.09%,Panama,Auto and Vehicles,4.9K
27,venezuelalookfashion @venezuelalookfashion,15.4K,0.04%,Panama,Fashion & Accessories,4.6K
28,Doralis Mela @doralismela,15.3K,0.19%,Panama,Entertainment & Music Finance,4.6K
29,Omega Berrio @theomegaplay,15.2K,0.29%,Panama,Entertainment & Music Games,4.6K
30,Nicole Pinto @nicolepinto22,14.8K,0.4%,Panama,Fashion & Accessories,4.5K
31,Hecho en Panamá @hechoenpanama,14.7K,0.15%,Panama,Entertainment & Music,4.4K
32,AELLEEN DEL VALLE 🇵🇦 Energy Coach @_aelleen,14.6K,0.07%,Panama,Product Showcase Entertainment & Music,4.4K
33,José Peláez @josepelaez,14.5K,0.24%,Panama,,4.3K
34,CALLE 7 PANAMÁ @calle7panama,14.2K,0.17%,Panama,Entertainment & Music,4.3K
35,Madi de Jesús de Gómez 🤍 @madimelendez,13.9K,1.03%,Panama,Education,4.2K
36,Blanca Herrera Arauz @blancaherreraarauz,13.3K,0.34%,Panama,News & Politics,4K
37,Zulay Rodriguez Lu @zulayrodriguezlu,13.2K,0.12%,Panama,Politics,4K
38,Ashlany Gómez @ashlanylissette,13.2K,0.2%,Panama,family Entertainment & Music,4K
39,Javi Ghan🇵🇦 @javighan,12.8K,0.05%,Panama,Arts & Crafts,3.8K
40,A LO PANAMEÑO @alopanameno,12.7K,0.2%,Panama,Entertainment & Music,3.8K
41,OfertaSimple @ofertasimplepty,12.4K,0.05%,Panama,Finance Food,3.7K
42,Farmacias Arrocha @farmarrocha,11.9K,0.04%,Panama,Product Showcase,3.6K
43,Freddy Arturo Guzmán @arturocomoelrey,11.7K,0.19%,Panama,Animation & Cosplay Entertainment & Music,3.5K
44,Marco Diaz @djmarkito507,11.7K,0.54%,Panama,Entertainment & Music,3.5K
45,بدر بن عبدالله | zSHOWz @ziisnik,11.5K,0.38%,Panama,Upskilling Product Showcase,3.5K
46,Judy Meana @judymeana,11.5K,0.43%,Panama,Politics Life & Society,3.4K
47,Muebles Jamar | Camas • Colchones • Salas • Comedores @jamarpanama,11.4K,-,Panama,Home & Garden,3.4K
48,🔴 Ofertas - Descuentos - Promos @toylimpio,11.3K,0.02%,Panama,Product Showcase,3.4K
49,Praxis 🇵🇦 | Noticias Panamá @praxispty,11.1K,0.09%,Panama,Education Finance News & Politics,3.3K
50,Grey Diaz Fotografo @greydiazfoto,10.7K,-,Panama,Photography,3.2K
51,Celulares Panamá @celularespanama,10.7K,0.12%,Panama,Product Showcase Auto and Vehicles,3.2K
52,Nacionsushi | Panamá @nacionsushi,10.7K,0.36%,Panama,Food,3.2K
53,Sportline @sportlinepanama,10.6K,-,Panama,Sports Outdoor Activity,3.2K
54,EmpleosPty Panama @empleospty_507,10.4K,0.04%,Panama,Finance Education,3.1K
55,Jaime E. Chong B. @bugamaran,10.3K,0.16%,Panama,Entertainment & Music Funny,3.1K
56,Katita Ortiz @katitao,10.2K,0.6%,Panama,Entertainment & Music Romance & Wedding Fashion & Accessories,3.1K
57,Anel Grimaldo @anelgrimaldo,10K,0.11%,Panama,Entertainment & Music,3K
58,Gladys Brandao ✨ @gladysbrandao,10K,0.22%,Panama,Fashion & Accessories,3K
59,Jaennin Donato @jaennin,9K,0.54%,Panama,Beauty & Self Care Outdoor Activity,2.7K
60,Margarita Henríquez @margaritahenriquez507,8.9K,0.13%,Panama,Entertainment & Music,2.7K
61,Stephanie De Zorzi • Fitness Coach @stephaniedezorzi,8.1K,0.1%,Panama,Fitness & Health,2.4K
62,Ricardo Icaza @ricardoicaza507,7.9K,0.28%,Panama,Entertainment & Music TV & Radio,2.4K
63,La Emperatriz De Los Ghettos👑 @anubikiss,7.8K,0.45%,Panama,Beauty & Self Care,2.3K
64,Athanasiou Panamá @athanasioupty,7.7K,0.13%,Panama,Food,2.3K
65,Ana Alejandra ✨ @anaalejandratv,7.6K,0.18%,Panama,Entertainment & Music,2.3K
66,Muse @aarohilu,7.5K,1.38%,Panama,Beauty & Self Care,2.3K
67,MR. SAIK 👁 @mrsaikofficial,7.4K,0.04%,Panama,Entertainment & Music,2.2K
68,Gabriel Eduardo Novoa @gabonovoa_,7.4K,0.12%,Panama,Art & Crafts Entertainment & Music,2.2K
69,Nex Panamá @nexpanama,7.4K,0.03%,Panama,Sports,2.2K
70,Domil Leira🇵🇦 @domileira,7.4K,0.19%,Panama,Entertainment & Music Sports,2.2K
71,ANITA CORREA J 🌸 @anitacorreaj,7.3K,0.05%,Panama,Funny,2.2K
72,Jovana Michel | 📍Panamá @jovamichel,7.3K,0.15%,Panama,Fashion & Accessories Beauty & Self Care,2.2K
73,Harold Pesántez 🇵🇦 @haroldpesantez,7.3K,0.14%,Panama,Arts & Crafts,2.2K
74,Rafael Chavez @rafainsanity,7.1K,0.08%,Panama,Fitness & Health,2.1K
75,Amanda Isabel Diaz 🇵🇦 @amandaisabeld,7K,0.23%,Panama,Romance & Wedding Food,2.1K
76,ROLO DE LEON @rolocomando,7K,0.23%,Panama,Entertainment & Music,2.1K
77,+Móvil Panamá @masmovilpanama,6.9K,0.07%,Panama,,2.1K
78,Mark Vollert @soymarkvollert,6.9K,0.97%,Panama,Fitness & Health Outdoor Activity,2.1K
79,Vanessa Armas @vanessarmas_de,6.7K,0.08%,Panama,Fashion & Accessories,2K
80,Génesis Arjona @genearjona,6.6K,0.21%,Panama,Politics family,2K
81,𝐒𝐚𝐫𝐚 𝐝𝐞 𝐒𝐚𝐥𝐚𝐳𝐚𝐫 @sarariveraoficial,6.6K,-,Panama,Sports,2K
82,Destino Panama Travel @destino_panama,6.6K,-,Panama,Travel,2K
83,JHONNY GUZMÁN @drjhonnyguzman,6.1K,0.27%,Panama,Fitness & Health,1.8K
84,Marco Antonio Oses @marco_oses,5.9K,0.22%,Panama,Entertainment & Music Acting & Drama Photography,1.8K
85,Panama Weeks @panamaweek,5.9K,0.11%,Panama,Food,1.8K
86,Chill Out Amador @chilloutpma,5.8K,0.11%,Panama,Entertainment & Music,1.7K
87,Live each moment intensely✨ @daniela_sephania04,5.6K,3.55%,Panama,Fashion & Accessories,1.7K
88,Nevada Salud & Belleza Internacional @nevadasaludbelleza,5.6K,0.06%,Panama,Beauty & Self Care,1.7K
89,Carla Seijas @coachingdelactancia,5.4K,0.08%,Panama,Education Health,1.6K
90,Jesús Valbuena - Asesor de Marcas Personales @socialchucho,5.4K,0.31%,Panama,Education Product Education,1.6K
