#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
63,TrunksDBS @UCJaWwG_brsE_pfkrfHJpQ7w,108K,-,Panama,,32.4K
64,Telemetro Reporta @UCeFTJ001tE38wOXKgPvK1XQ,106K,-,Panama,,31.8K
65,Diego De Obaldia @UCA3aNXk8I5YCFOP7LOdyeiA,105K,-,Panama,,31.5K
66,Cripto Avances @UCgbrVy4r4hLOb4XzRRKRUXQ,102K,-,Panama,,30.6K
67,Jayah Tarot @UC8JzNNoWWzAyTO-ifLFPAbQ,98K,-,Panama,,29.4K
68,Samy y Sandra Sandoval Oficial @UCHiYINu8Qia0errOc_ZK2PA,97.9K,-,Panama,,29.4K
69,Nex Noticias @UCJpHUoKOGjaW0AEi7hQkmsQ,92.4K,-,Panama,,27.7K
70,Nenito Vargas [Canal Oficial] @UCTrLTG0R0cbojYIv-ogpCkQ,88.6K,0.4%,Panama,,26.6K
71,Jorge Gómez Oficial @UCaMu4esvV4r-sv0ie8j5fIg,88.3K,0.8%,Panama,,26.5K
72,Quien TV @UCbFBCJn0mXPqSXcSky4gGoQ,88.1K,-,Panama,,26.4K
73,Sexoterica Panama @UCkOBXPeoykAH3QNPfHjHchA,87.6K,-,Panama,,26.3K
74,Alfredo Escudero [Canal Oficial] @UCx4Zs_oeTGpNJV9XmiVRsGQ,87.2K,-,Panama,,26.2K
75,ReCrearte Club @UCgf6UsGz8ooyPUm929RV5ZQ,87.1K,-,Panama,,26.1K
76,LA FAMA TV PANAMA @UCTXYFIqz0egIIaRxmGVDpBw,84.9K,-,Panama,,25.5K
77,Tu Parking Latino @UCGZUC6AimiWNZ7Zcdhd8pew,81.6K,0.5%,Panama,,24.5K
78,Tiny Houses @UCCLtzn1pft02q0xWt_eMGVQ,81.3K,0.8%,Panama,,24.4K
79,Alejandro Torres oficial @UCwpNoQ_KDCnbq1YwX6VYpgg,79.9K,-,Panama,,24K
80,LOLO RAMIREZ OFICIAL @UCN6HlmlcSZt-2-y8wOYQtMQ,79.7K,-,Panama,,23.9K
81,Dubosky @UCRVetLFQ2jVAlc8FFgJPfPg,77.9K,0.2%,Panama,,23.4K
82,[The Pisces Club] by Katie McLaughlin @UCepZJiJeFRm8xpe4yQEIJ3A,76.3K,1%,Panama,,22.9K
83,Club 4x4 Panama @UCsTwn-GEpzEMrVo5EmGZKaw,75.1K,-,Panama,,22.5K
84,Dani G. Schulz @UC4nD-5icyKhX1PQsuCmAvtw,74.6K,2%,Panama,,22.4K
85,Jhonathan Chavez Oficial @UCjIr4PtneAy4amZ8oGkBT4g,73.3K,2.8%,Panama,,22K
86,CC&D C H A N N E L @UC6EtQz1ejKCrND5tPdk8X7g,71.6K,0.2%,Panama,,21.5K
87,IDEAS EN CONSTRUCCION @UCcUJ4S8jMs-xZ5sx5cInnyw,70.8K,-,Panama,,21.2K
88,Filmaciones Robles @UCjYXDj7M-dzSkc-d474jctw,69.8K,-,Panama,,20.9K
89,Melfi @UCGWtZGFaCBjQa0iVxa8-JYQ,69.8K,3.4%,Panama,,20.9K
90,Mictia00 @UCs9dcaJOSU3tj0zJRls6W2w,69.7K,-,Panama,,20.9K
91,LA CAMARA PARRANDERA @UCFYBG17gnl8CIER_-uPSHlg,69.7K,-,Panama,,20.9K
92,Tony Cajiga @UC2bfcRZ7SuHbnjAgX7uy9Vg,69.1K,-,Panama,,20.7K
93,Dj Ito C3 @UC37R-W4GTOTurmtdcPHIJ8w,68.7K,0.3%,Panama,,20.6K
94,Head & Shoulders Latinoamérica @UCtESw35C8UBsDOyVgpImnhg,68K,-,Panama,,20.4K
95,SERTV Panamá @UCIDGxZUVJQUJsrbKV-lzhTw,67.7K,-,Panama,,20.3K
96,Tass Loco507 @UCiFoN4nNsMaX154yaM3rEMw,67.2K,-,Panama,,20.2K
97,LaMejorAsesoríaEducativa @UCtsoTmZWcz0VmTLbpPn3Y3w,66.6K,0.1%,Panama,,20K
98,PLENA 507 @UCzEhVKxV2ydyxqsRn3lSaeQ,65K,-,Panama,,19.5K
99,Freddy IH @UCE7tGp3xhliSm_VYVgdzvbw,65K,-,Panama,,19.5K
100,OFFCOURSE @UCneWK-sFxp8uaI-It-m2SvA,63K,0.1%,Panama,,18.9K
