#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
52,Taylor R @taytay_xx,660.1K,2.2%,Hong Kong,Fashion and Accessories family Parenting Lifestyle,198K
53,HongKongDoll🌸 @hongkong_doll,656.2K,2.16%,Hong Kong,,196.9K
54,Ching Chan @dadachan,651.6K,2.09%,Hong Kong,Acting and Drama Celebrity Actors Film,195.5K
55,Pomato 小薯茄 @pomatohk,645.6K,1.23%,Hong Kong,Pets Art,193.7K
56,Tracy Chu @tracytschu,623.4K,1.62%,Hong Kong,Fashion Modeling,187K
57,J Lou 林欣 @jlouofficial,615.2K,2.66%,Hong Kong,Fashion and Accessories Modeling,184.6K
58,Wyman Wong 黃偉文 @concertyy,603K,1.36%,Hong Kong,Arts and Crafts Modeling,180.9K
59,郭嘉駿 Denis Kwok 193 @deniskwok193,594.5K,1.65%,Hong Kong,,178.3K
60,Ophelia @in.templum.ophelia,585K,1.34%,Hong Kong,Beauty and Self Care Entertainment and Music Hair & Beauty Celebrities,175.5K
61,Sammy Leung 森美 @sammy903,581.5K,1.24%,Hong Kong,Pets Actors Modeling,174.5K
62,pesto @pestosalad,580.3K,105.48%,Hong Kong,,174.1K
63,Johnson Tsang @johnson_tsang_artist,580.2K,4.09%,Hong Kong,Arts and Crafts Painting Visualizations,174.1K
64,Derek Tang | Hong Kong 🇭🇰 @derek_tch,562.5K,0.19%,Hong Kong,Photography,168.8K
65,范鴻志 RICHARD JUAN 홍준 @richardjuan,561.2K,10.15%,Hong Kong,Entertainment and Music Romance and Wedding Upskilling Business and Finance,168.4K
66,Rosina Lam 林夏薇 @rosinalam,559.7K,1%,Hong Kong,Acting and Drama Celebrity Modeling,167.9K
67,jumbo tsang曾淑雅 @jumbotsang,558.8K,1.87%,Hong Kong,Fitness and Health Outdoor Activity Education Upskilling,167.6K
68,田 蕊妮 @tinyuilee,548.1K,1.08%,Hong Kong,Music Public Figure,164.4K
69,Tina Leung 梁伊妮 @tinaleung,534.2K,0.48%,Hong Kong,Fashion and Accessories Modeling Lifestyle Celebrities,160.2K
70,Mc 張天賦 @mcheung1201,532.3K,7.27%,Hong Kong,Entertainment and Music Music,159.7K
71,Aimee Chan 陳茵媺 @aimeechan_official,530.5K,1.42%,Hong Kong,Acting and Drama Celebrity Food,159.1K
72,StephyTang @stboo,528.1K,1.45%,Hong Kong,Fashion Modeling Styling,158.4K
73,Kin Ryan 文健 @kinryyy,514.3K,7.49%,Hong Kong,Fashion,154.3K
74,李亞男Leanne @therivergirl,509.8K,0.35%,Hong Kong,Fashion and Accessories Careers Food Recipes,152.9K
75,鬥士迷因 Fighter Meme @fighterstudiohk1,484.4K,2.07%,Hong Kong,,145.3K
76,GIANN CHAN @chan.tsz.ying,481.6K,0.71%,Hong Kong,Travel Photography Basketball,144.5K
77,Vincent Wong 王浩信 @vincentwong07,478.4K,0.55%,Hong Kong,Celebrity,143.5K
78,Katy Official @kungkaty,464.5K,0.88%,Hong Kong,Beauty and Self Care Celebrity,139.3K
79,Louisa Mak 麥明詩 @louisa_mak,455.7K,3.09%,Hong Kong,Acting and Drama Careers Celebrity Modeling,136.7K
80,Gigi黎姿 @gigilai_official,446.1K,1.32%,Hong Kong,Beauty Business and Finance Actors,133.8K
