#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Asia Ladowska @ladowska,44.8K,1.89%,Poland,Arts & Crafts,13.4K
2,Ира Кудашова @irinaa_kudashova,13.4K,0.74%,Poland,Acting & Drama,4K
3,Nurse Jake @jakegrez,12.6K,0.8%,Poland,Fitness & Health,3.8K
4,𝑫𝒂𝒏𝒊👑 @danigmakeup,11.2K,0.26%,Poland,Beauty & Self Care,3.4K
5,Sabina Gadecki-Rich @sabina,7.9K,0.47%,Poland,Fashion & Accessories,2.4K
6,𝘼𝙝𝙢𝙚𝙙 𝙂𝙖𝙡𝙖𝙡 @ahmedgalal_oo,7.5K,1.11%,Poland,,2.3K
7,𝐒𝐚𝐡𝐚𝐫𝐚𝐭 𝐇𝐃 𝐅𝐥𝐲𝐢𝐧𝐠𝐎𝐟𝐟𝐢𝐜𝐞𝐫 👨🏻‍✈️🎖️🛩️ @singtosaharat,6.9K,1.71%,Poland,Music Entertainment & Music,2.1K
8,BARTEK @letsmunchh,5.9K,0.08%,Poland,Food,1.8K
9,Klaudia Leclercq @klaudialeclercq,4.7K,0.16%,Poland,Music Entertainment & Music,1.4K
10,Mariia Pion @mariyapion,4.4K,0.07%,Poland,Arts & Crafts Beauty & Self Care,1.3K
11,Pink Lemonade 💗| Luxury Travel & Style ✈️ 💫 @pink.lem,4K,0.43%,Poland,Travel Fashion & Accessories Product Education,1.2K
12,Yomagick @yomagick,3.2K,0.99%,Poland,Arts & Crafts,963
13,Adrianna Zielińska • Alabasterfox @alabasterfox,3.2K,0.08%,Poland,Travel Food,954
14,Brian Dowling @briandowling,2.8K,0.07%,Poland,Beauty & Self Care Arts & Crafts,852
15,KLAUDIA ANTOS @klaudiaantos,2.6K,0.98%,Poland,Entertainment & Music,768
16,Iarek Hoffmann @drekzenn,2.4K,1.27%,Poland,Entertainment & Music Games,705
17,Lady Zero @ladyxzero,2.2K,3.87%,Poland,Animation & Cosplay,666
18,Julia Belei @yulia.belei,2K,0.15%,Poland,Entertainment & Music,606
19,JULIANA KAWKA @julianakawka,2K,0.17%,Poland,,585
20,Magda Linette @magdalinette,1.7K,-,Poland,Sports,498
21,Vicky @vkunia,1.6K,2.68%,Poland,Entertainment & Music Games Product Education,471
22,Khodadad shafiepour @khodadad_shafiepour,1.5K,0.78%,Poland,Fitness & Health Sports,435
23,SNEAKER STUDIO ® @sneakerstudio,1.4K,-,Poland,Fashion & Accessories,429
24,Red Bull Polska @redbullpolska,1.4K,-,Poland,Entertainment & Music Outdoor Activity,420
25,Dominic D'Angelica @iamdominicdangelica,1.2K,0.1%,Poland,Entertainment & Music,354
26,Mateusz Król — krol.jpg @krol.jpg,1.2K,0.66%,Poland,Animation & Cosplay,348
