#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
45,Ира Кудашова @irinaa_kudashova,1.1M,1.33%,Poland,Acting and Drama Celebrity Modeling,319.8K
46,vetulani. @quebahombre,1.1M,7.76%,Poland,Music,317.9K
47,Małgorzata Socha @malgosia_socha,1.1M,0.75%,Poland,Fashion Pets,316.8K
48,Wiktoria Bochnak @kartonii,1.1M,15.73%,Poland,Fashion,315.4K
49,Kinga Sawczuk ☀️ @kingasawczuk,1M,1.02%,Poland,Fashion and Accessories Modeling,314.3K
50,HIGH League @highleague_official,1M,3.39%,Poland,,308.4K
51,𝕸𝖆𝖗𝖎𝖓𝖆 @marina_official,1M,1.42%,Poland,Entertainment and Music Moms Soccer,303.5K
52,𝐍𝐀𝐓𝐀𝐋𝐈𝐀 𝐓𝐎𝐌𝐂𝐙𝐘𝐊 @nathalie_tom,1M,5.11%,Poland,Fashion and Accessories Celebrity Modeling Celebrities,302.8K
53,CLEO @cleo_don,1M,0.74%,Poland,Music,302.4K
54,Anna @anna__michalczyk,1M,0.46%,Poland,Fashion and Accessories Photography Travel,301.7K
55,Nicole Sochacki-Wójcicka @mamaginekolog,960.1K,1.75%,Poland,Fashion Moms,288K
56,Fausti 💋 @faustynaf,946.6K,12.36%,Poland,Fashion and Accessories,284K
57,Karolina Pisarek-Salla @karolina_pisarek,944.2K,1.51%,Poland,Fashion and Accessories Marketing and Advertising Fashion Model Creators & Celebrities,283.3K
58,LILA JANOWSKA @lilajanowska,921.8K,6.06%,Poland,Beauty and Self Care Modeling,276.5K
59,Donald Guerrier ⚜️♈️🇭🇹 🇵🇱 @dguerrier77,915.3K,0.21%,Poland,Entertainment and Music Entertainment Singer Modeling,274.6K
60,Jessica Mercedes Kirschner @jemerced,909.8K,1.07%,Poland,Fashion and Accessories Arts and Crafts Home and Garden Lifestyle,272.9K
61,Adrian Salamon @medusaoficjalnie,909.6K,2.69%,Poland,Entertainment and Music,272.9K
62,Klaudia El Dursi @klaudia_el_dursi,904.8K,3.24%,Poland,Entertainment and Music Television,271.4K
63,Krzysztof Piątek @pjona_9,902.8K,1.35%,Poland,Sports,270.8K
64,Sylwia Bomba @sylwiabomba,895.8K,4.46%,Poland,Photography Entertainment and Music Moms,268.7K
65,sanah @sanahmusic,891.7K,5.41%,Poland,Entertainment and Music Music,267.5K
66,Marta Rentel @martirenti,889.3K,2.49%,Poland,Fashion Health & Fitness Hair & Beauty Celebrities,266.8K
67,Maria Jeleniewska🌻 @jeleniewska,878.1K,2.4%,Poland,Entertainment and Music,263.4K
68,Martyna Zbirańska🎀 @martyna.pysia,872.8K,1.94%,Poland,Fashion and Accessories News,261.8K
69,Eva zu Beck | Raw Adventure @evazubeck,850.3K,1.23%,Poland,Travel Outdoor Activity Photography Adventure,255.1K
70,Dj SLAVIC🎧👱🏻‍♀️🖤🎵 @ola_ciupa,850K,3.54%,Poland,Entertainment and Music Artist Creators & Celebrities,255K
71,Kubańczyk @kubanczyk.official,837.8K,5.3%,Poland,,251.3K
72,Patrycja Mołczanow⋆｡°✩ @patrycjamolczanow,826.2K,3.89%,Poland,Fashion,247.9K
73,Wiedza Bezuzyteczna @bezuzytecznapl,826.1K,6.79%,Poland,News,247.8K
74,Sandra A Kubicka @sandrakubicka,822.1K,2.2%,Poland,Fashion and Accessories Modeling Celebrities,246.6K
75,Klaudia Halejcio @klaudiahalejcio,820.2K,2.06%,Poland,Acting and Drama Entertainment and Music,246.1K
76,Filip Aleksander Chajzer @filip_chajzer,818K,0.36%,Poland,Fashion,245.4K
77,WHITE 2115 @2115white,790.2K,13.29%,Poland,Music,237.1K
78,Joanna Koroniewska - Dowbor @joannakoroniewska,772.1K,0.8%,Poland,Beauty and Self Care,231.6K
79,PL ⬅️ @platinum__lifestyle_,744.9K,0.06%,Poland,Fashion Styling Lifestyle,223.5K
80,⚜️ 𝐎𝐥𝐚 𝐖𝐚𝐧𝐬𝐞𝐫𝐬𝐤𝐚 ⚜️ @ola_wanserska,736.3K,1.16%,Poland,Beauty and Self Care Travel Auto and Vehicles Modeling,220.9K
81,Lena Moonlight 🌙 @lena_moonlight,734.7K,1.39%,Poland,Entertainment and Music Celebrity,220.4K
82,Magda Pieczonka @magdapieczonkamakeup,734.4K,0.45%,Poland,Beauty and Self Care Public Figure Creators & Celebrities,220.3K
83,Robert Makłowicz @robertmaklowicz_official,731.3K,3.28%,Poland,Food,219.4K
84,Ewa Staniszewska @ewastaniszewska,716.3K,0.53%,Poland,Beauty and Self Care,214.9K
85,Marta Borkowska | Photographer @marta_lvlfit,712K,0.39%,Poland,Photography Fitness and Health Modeling Coaching,213.6K
86,Grzegorz Krychowiak @grzegorz.krychowiak,710.2K,1.13%,Poland,Sports Soccer,213.1K
87,Justyna Sukanek @sukanek,705.1K,2.88%,Poland,"Funny Life and Society Celebrities Film, Music & Books",211.5K
88,Amadeusz Ferrari @amadeusznolove,683.2K,12.45%,Poland,Entertainment and Music Automotive,205K
89,Beata Drzazga @beata_drzazga_official,675.9K,0.03%,Poland,,202.8K
90,Ewa Farna @ewa_farna93,671.9K,0.74%,Poland,Entertainment and Music News,201.6K
91,MARLEY Marlena Sojka @marlenasojka,665.7K,4.82%,Poland,Fashion and Accessories Parenting Music Dogs,199.7K
92,LUKA @lucky_luka_official,662.9K,4.76%,Poland,Fashion and Accessories Entertainment and Music Food and Drink,198.9K
93,Adrianna Muranowicz @truebeautyisinternal,657.9K,0.67%,Poland,Beauty and Self Care Parenting Actors Celebrities,197.4K
94,👸🏼 @magie__may,656.4K,2.06%,Poland,Food and Drink Fashion Fashion and Accessories,196.9K
95,Nadia Długosz / ex YT BEKSY @nadjowa,654.5K,1.24%,Poland,Fashion Art Celebrities,196.3K
96,Marcin Prokop @_marcinprokop_,639.8K,0.8%,Poland,Journalists,192K
97,DeeJayPallaside @deejaypallaside,636.8K,1.79%,Poland,"Entertainment and Music Modeling Celebrities Film, Music & Books",191K
98,Maja Kuczynska @kuczynska.maja,617.2K,2.28%,Poland,Outdoor Activity Sports,185.2K
99,Ania Starmach @ania_starmach,611.9K,0.53%,Poland,Food,183.6K
100,"Joanna Kosidlovska | Influencer, Warsaw @kosidlovska",611.3K,7.96%,Poland,Sports Fashion and Accessories Education News,183.4K
