rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,beca @beca,29.2M,1%,Brazil,Travel,8.8M,tiktok,brazil,False,2024,Lifestyle,MAPPED
2,+a @maisa,19.7M,0.6%,Brazil,Arts and Crafts,5.9M,tiktok,brazil,False,2024,Lifestyle,MAPPED
3,Ingrid Ohara @ingridohara,17.1M,0.7%,Brazil,Entertainment and Music,5.1M,tiktok,brazil,False,2024,Music,MAPPED
4,Luísa Sonza @luisasonza,16.3M,0.7%,Brazil,Music,4.9M,tiktok,brazil,False,2024,Music,MAPPED
5,Felipe Neto @felipeneto,15.5M,-,Brazil,,4.7M,tiktok,brazil,False,2024,NA,NA
6,Emilly Vick @emillyvickof,15.3M,-,Brazil,Fashion and Accessories Beauty and Self Care,4.6M,tiktok,brazil,False,2024,Beauty&Fashion,MAPPED
7,LK @lkzinhu,14.5M,-,Brazil,Arts and Crafts,4.4M,tiktok,brazil,False,2024,Lifestyle,MAPPED
8,nilson ☻ @nilsonneto,13.3M,-,Brazil,Entertainment and Music,4M,tiktok,brazil,False,2024,Music,MAPPED
9,marcelotwelve @marcelotwelve,11.7M,-,Brazil,,3.5M,tiktok,brazil,False,2024,NA,NA
10,Isaías @isaias,11.2M,-,Brazil,Entertainment and Music Funny Acting and Drama,3.4M,tiktok,brazil,False,2024,Music,MAPPED
11,Netflix Brasil @netflixbrasil,10.2M,-,Brazil,Entertainment and Music,3.1M,tiktok,brazil,False,2024,Music,MAPPED
12,Celso Portiolli @portiolli,9.8M,-,Brazil,,2.9M,tiktok,brazil,False,2024,NA,NA
13,Gabriela Moura @gabimfmoura,9.4M,3.6%,Brazil,,2.8M,tiktok,brazil,False,2024,NA,NA
14,TikTok Brasil @tiktokbrasil,9.3M,-,Brazil,Entertainment and Music,2.8M,tiktok,brazil,False,2024,Music,MAPPED
15,Ananda @ananda,9.2M,-,Brazil,Entertainment and Music,2.8M,tiktok,brazil,False,2024,Music,MAPPED
16,Raissa Chaddad @raissachaddad,8.9M,-,Brazil,Acting and Drama,2.7M,tiktok,brazil,False,2024,Entertainment,MAPPED
17,Victtória Medeiros @victtoriamedeiros,8.8M,2.7%,Brazil,,2.6M,tiktok,brazil,False,2024,NA,NA
18,Simaria @simaria,8.7M,0.1%,Brazil,,2.6M,tiktok,brazil,False,2024,NA,NA
19,lisa @lisabarcelox,8.5M,-,Brazil,,2.6M,tiktok,brazil,False,2024,NA,NA
20,Jeipy @j3ipy_,8.1M,0.1%,Brazil,Education Entertainment and Music,2.4M,tiktok,brazil,False,2024,Knowledge&Info,MAPPED
21,João Ferdnan @joaoferdnan,7.7M,0.1%,Brazil,Entertainment and Music,2.3M,tiktok,brazil,False,2024,Music,MAPPED
22,Jojo Todynho @jojotodynho,7.5M,-,Brazil,,2.3M,tiktok,brazil,False,2024,NA,NA
23,Humorista Talokudo @talokudo,7.2M,-,Brazil,Funny,2.2M,tiktok,brazil,False,2024,Entertainment,MAPPED
24,Kau @kauanahofem,7.1M,-,Brazil,,2.1M,tiktok,brazil,False,2024,NA,NA
25,Thiago Ventura @othiagoventura,6.9M,-,Brazil,Entertainment and Music Funny Celebrity,2.1M,tiktok,brazil,False,2024,Music,MAPPED
26,Mateus Pain @mateuspain,6.8M,0.3%,Brazil,Entertainment and Music,2M,tiktok,brazil,False,2024,Music,MAPPED
27,yaszou @yaszou,6.7M,-,Brazil,Fashion and Accessories,2M,tiktok,brazil,False,2024,Beauty&Fashion,MAPPED
28,LOUD Mii @loud_mi,6.5M,-,Brazil,Entertainment and Music,2M,tiktok,brazil,False,2024,Music,MAPPED
29,Juliana Paiva @juuliana_paiva,6.4M,1.1%,Brazil,Acting and Drama Celebrity,1.9M,tiktok,brazil,False,2024,Entertainment,MAPPED
30,taby @tabyoriginal,5.8M,-,Brazil,Fashion and Accessories,1.7M,tiktok,brazil,False,2024,Beauty&Fashion,MAPPED
31,Aninha Pereira @aninha,5.7M,-,Brazil,Arts and Crafts,1.7M,tiktok,brazil,False,2024,Lifestyle,MAPPED
32,Ramana Borba @ramanaborba,5.6M,-,Brazil,,1.7M,tiktok,brazil,False,2024,NA,NA
