rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Bruce Lee @brucelee,11600000.0,0.09,Hong Kong,Entertainment and Music Actors,3500000.0,instagram,hong-kong,False,2024,Music,MAPPED
2,G.E.M.鄧紫棋 @gem0816,7500000.0,1.21,Hong Kong,Entertainment and Music Music Celebrity Songwriting,2300000.0,instagram,hong-kong,False,2024,Music,MAPPED
3,Jackie Chan 成龍 @jackiechan,5700000.0,9.47,Hong Kong,Celebrity Music,1700000.0,instagram,hong-kong,False,2024,Music,MAPPED
4,Maxim Mernes @mernesmax,4099999.9999999995,0.07,Hong Kong,Business and Finance,1200000.0,instagram,hong-kong,False,2024,Knowledge&Info,MAPPED
5,Shawn Yue @lok666,4099999.9999999995,0.29,Hong Kong,Art Celebrity Actors,1200000.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
6,Isabelle Daza-Semblat @isabelledaza,3600000.0,0.83,Hong Kong,Art Sports Fashion Travel,1100000.0,instagram,hong-kong,False,2024,Sports,MAPPED
7,Donnie Yen @donnieyenofficial,2900000.0,1.67,Hong Kong,Entertainment and Music Acting and Drama Parenting Actors,855300.0,instagram,hong-kong,False,2024,Music,MAPPED
8,@williamchanwaiting,1800000.0,11.22,Hong Kong,Celebrity Modeling,527000.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
9,Stephen Chow @stephenchow,1700000.0,0.71,Hong Kong,Entertainment and Music Animation and Cosplay,501400.0,instagram,hong-kong,False,2024,Tech&Gaming,MAPPED
10,Jackie Chan @eyeofjackiechan,1700000.0,5.16,Hong Kong,Entertainment and Music,496500.0,instagram,hong-kong,False,2024,Music,MAPPED
11,Fiona Sit 薛凱琪 @physit,1500000.0,0.27,Hong Kong,Entertainment and Music Fashion and Accessories Celebrity Music,457100.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
12,PAKHO CHAU | 周柏豪 | PUNKHIPPIE @punkhippie,1500000.0,0.57,Hong Kong,Fashion and Accessories Careers Music Celebrity,440200.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
13,Charlene Choi @choisaaaa,1500000.0,1.27,Hong Kong,Fashion and Accessories Actors,435200.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
14,林明禎 @minchen333,1400000.0,2.37,Hong Kong,Fashion and Accessories Video Gaming Coaching Celebrities,432700.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
15,Nancy Wu 胡定欣 @nwuuu,1400000.0,0.55,Hong Kong,Photography Actors,423900.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
16,💫Charmaine Sheh 佘詩曼💫 @charmaine_sheh,1200000.0,0.8,Hong Kong,Acting and Drama Celebrity Actors Cooking,370700.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
17,Priscilla Wong 黃翠如 @wongtsuiyu,1200000.0,1.69,Hong Kong,Entertainment and Music Food,367100.0,instagram,hong-kong,False,2024,Music,MAPPED
18,Hins Cheung 張敬軒 @hinscheung,1200000.0,3.08,Hong Kong,Entertainment and Music Music Modeling,346100.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
19,Yumi黃詩棋🌟 @yumiwong_official,1100000.0,0.78,Hong Kong,Fashion and Accessories Celebrity Actors Actor,343800.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
20,Eliza Sam 岑麗香 @heungheungeliza,1100000.0,1.1,Hong Kong,Entertainment and Music Celebrity,337000.0,instagram,hong-kong,False,2024,Music,MAPPED
21,楊千嬅Miriam Yeung @yeungchinwah,1100000.0,0.52,Hong Kong,Entertainment and Music Celebrity Actors,335600.0,instagram,hong-kong,False,2024,Music,MAPPED
22,Ali 李佳芯 @aliaime,1100000.0,0.93,Hong Kong,Acting and Drama Celebrity Actors,328500.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
23,🧘🏻‍♀️C O F F E E L A M🧘🏻‍♀️ @coffee89921,1100000.0,1.46,Hong Kong,Fitness Yoga Modeling Public Figure,323100.0,instagram,hong-kong,False,2024,Sports,MAPPED
24,周秀娜 Chrissie Chau @chrissienana,1100000.0,0.9,Hong Kong,Entertainment and Music Fashion and Accessories Actors,315600.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
25,Joey Yung 容祖兒 @yungchoyee,1000000.0,0.72,Hong Kong,Romance and Wedding Music Modeling,310900.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
26,KEUNG TO 姜濤 @keung_show,1000000.0,4.82,Hong Kong,Entertainment and Music Modeling,309200.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
27,邵岱兒 Debbie🐢 @yehdeb,1000000.0,2.45,Hong Kong,Fashion and Accessories Lifestyle Styling Public Figure,304100.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
28,成龍 Jackie Chan @jackiechan.official,1000000.0,5.8,Hong Kong,Modeling Actors Fashion,301400.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
29,Myolie Wu @myoliemyolie,999800.0,0.81,Hong Kong,Entertainment and Music Celebrity Actors,299900.0,instagram,hong-kong,False,2024,Music,MAPPED
30,𝓞𝓵𝓲𝓿𝓲𝓪 𝓥𝓪𝓼𝓲𝓵𝓸𝓹𝓸𝓾𝓵𝓸𝓼🌹 @olivia.vasilopoulos,958000.0,1.18,Hong Kong,Fashion,287400.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
31,香港蘋果日報 @appledailyhk,938100.0,1.6,Hong Kong,News,281400.0,instagram,hong-kong,False,2024,Knowledge&Info,MAPPED
32,IU (아이유) ※ 이지은·李知恩·Leejieun @iu_leejieun516,921800.0,2.73,Hong Kong,Entertainment and Music Music,276500.0,instagram,hong-kong,False,2024,Music,MAPPED
33,Q_gill @q_gill,919200.0,0.96,Hong Kong,Entertainment and Music Celebrity Actors Styling,275800.0,instagram,hong-kong,False,2024,Music,MAPPED
34,Sammi Cheng Sau Man @sammi_chengsauman,908500.0,0.59,Hong Kong,Art Music,272600.0,instagram,hong-kong,False,2024,Music,MAPPED
35,Linda Chung 鍾嘉欣 @chungkayanlinda,905300.0,1.34,Hong Kong,Entertainment and Music Moms Singer Music,271600.0,instagram,hong-kong,False,2024,Music,MAPPED
36,Natalie 唐詩詠 @natalietong53,902700.0,1.78,Hong Kong,Funny Actors,270800.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
37,張繼聰 Louis @louischeung2013,801100.0,0.43,Hong Kong,Entertainment and Music Music Celebrity,240300.0,instagram,hong-kong,False,2024,Music,MAPPED
38,L I Z Z C H L O E 彤彤 @lizzchloe,787400.0,1.04,Hong Kong,Food Entertainment and Music Modeling Public Figure,236200.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
39,黃智雯 𝑴𝒂𝒏𝒅𝒚 🌸 @wong_manman,773900.0,0.94,Hong Kong,Acting and Drama Celebrity Lifestyle,232200.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
40,古天樂 Louis Koo @kootinlok_louis,773600.0,0.94,Hong Kong,Acting and Drama Celebrity Actors,232100.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
41,𝘨𝘳𝘢𝘤𝘦 ♥ 陳凱琳 @ghlchan,765100.0,0.55,Hong Kong,Fashion and Accessories Food Arts and Crafts Parenting,229500.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
42,JEANNIE @missjni,747700.0,1.65,Hong Kong,Product Showcase Celebrity Modeling,224300.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
43,🦋Ko Ling 高海寧 @sammkoling,737200.0,1.1,Hong Kong,Food Celebrity Modeling Entertainment,221100.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
44,𝓜𝓸𝓸𝓷 𝓛𝓪𝓾 劉佩玥❥ @arryuu,723100.0,2.46,Hong Kong,Celebrity Actors,216900.0,instagram,hong-kong,False,2024,Entertainment,MAPPED
45,Laurinda Ho 何超蓮 @laurinda_ho,721400.0,0.4,Hong Kong,Food,216400.0,instagram,hong-kong,False,2024,Lifestyle,MAPPED
46,Kelly Cheung 張曦雯 @kelllycheung,714700.0,2.85,Hong Kong,Fashion and Accessories Romance and Wedding Entertainment and Music Product Showcase,214400.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
47,Kay Tse 謝安琪 @kaytse,712100.0,0.88,Hong Kong,Arts and Crafts Photography,213600.0,instagram,hong-kong,False,2024,Lifestyle,MAPPED
48,Hedy 海兒 @hedy_hoiyi,706400.0,1.59,Hong Kong,Careers Music,211900.0,instagram,hong-kong,False,2024,Music,MAPPED
49,Edan Lui 呂爵安 @edanlui,690100.0,6.37,Hong Kong,Entertainment and Music Music Singer,207000.0,instagram,hong-kong,False,2024,Music,MAPPED
50,袁詠儀 靚靚 @anitayuenwy,679500.0,2.1,Hong Kong,,203800.0,instagram,hong-kong,False,2024,,
51,G. Racie 王 君 馨 @gwgurlie86,672600.0,0.91,Hong Kong,Entertainment and Music Music Celebrity Moms,201800.0,instagram,hong-kong,False,2024,Music,MAPPED
52,Taylor R @taytay_xx,660100.0,2.2,Hong Kong,Fashion and Accessories family Parenting Lifestyle,198000.0,instagram,hong-kong,False,2024,Beauty&Fashion,MAPPED
53,HongKongDoll🌸 @hongkong_doll,656200.0,2.16,Hong Kong,,196900.0,instagram,hong-kong,False,2024,,
