rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
30,Shany 🍄🌻🌙 @shanyceshakti,411.2K,-,Costa Rica,,123.4K,tiktok,costa-rica,False,2024,NA,NA
31,Geoffrey Arburola @elge0ff,398.2K,0.1%,Costa Rica,Entertainment and Music,119.5K,tiktok,costa-rica,False,2024,Music,MAPPED
32,Andrea Diaz @andreadiaz134,392K,-,Costa Rica,,117.6K,tiktok,costa-rica,False,2024,NA,NA
33,LA VOZ DE DIOS @the.voice.of.god,377.2K,0.1%,Costa Rica,,113.2K,tiktok,costa-rica,False,2024,NA,NA
34,Kriis Castillo Avila @kavaliere09,360.6K,-,Costa Rica,,108.2K,tiktok,costa-rica,False,2024,NA,NA
35,VALENTINA @cherrybombvalen,359.2K,-,Costa Rica,Beauty,107.8K,tiktok,costa-rica,False,2024,Beauty&Fashion,MAPPED
36,Pamela Cascante @pamelacascant,357K,0.1%,Costa Rica,,107.1K,tiktok,costa-rica,False,2024,NA,NA
37,F_W@_SHA_1998 @f_w_sha_1998,356.6K,-,Costa Rica,,107K,tiktok,costa-rica,False,2024,NA,NA
38,fashionista sneakers cartago @fashionistasneakers1,353K,-,Costa Rica,Fashion and Accessories,105.9K,tiktok,costa-rica,False,2024,Beauty&Fashion,MAPPED
39,JP Olivato 🇧🇷🇨🇷 @soyjpolivato,350.9K,-,Costa Rica,,105.3K,tiktok,costa-rica,False,2024,NA,NA
40,Stephanie Soto @stephaniesotocr,348.2K,-,Costa Rica,,104.5K,tiktok,costa-rica,False,2024,NA,NA
41,Yerling Villagra @yerling32pekee,343.9K,-,Costa Rica,,103.2K,tiktok,costa-rica,False,2024,NA,NA
42,Zoeeeeee ✨ @4k.zowii,343.4K,-,Costa Rica,,103K,tiktok,costa-rica,False,2024,NA,NA
43,Reychel Suárez @reych_s2,341.9K,-,Costa Rica,Fashion and Accessories,102.6K,tiktok,costa-rica,False,2024,Beauty&Fashion,MAPPED
44,Ali @alispace17,339.3K,-,Costa Rica,,101.8K,tiktok,costa-rica,False,2024,NA,NA
45,Chaini @chainiman,334.7K,0.2%,Costa Rica,Travel,100.4K,tiktok,costa-rica,False,2024,Lifestyle,MAPPED
46,Johan✅ @johansc_,332.8K,-,Costa Rica,,99.8K,tiktok,costa-rica,False,2024,NA,NA
47,Camila Mena @menacami,329.8K,-,Costa Rica,,98.9K,tiktok,costa-rica,False,2024,NA,NA
48,Caleb Solano @calebsolano555,325.3K,0.1%,Costa Rica,,97.6K,tiktok,costa-rica,False,2024,NA,NA
49,Happy Organics @happyorganics,322.8K,-,Costa Rica,Nature,96.8K,tiktok,costa-rica,False,2024,Lifestyle,MAPPED
50,Marilin Mendesmolina @marilinmendesmolina,320.8K,-,Costa Rica,,96.2K,tiktok,costa-rica,False,2024,NA,NA
51,Mike Alvarado @mikealvaradocr,315.8K,-,Costa Rica,,94.7K,tiktok,costa-rica,False,2024,NA,NA
52,Valeria Méndez @valemendezjk,314.5K,-,Costa Rica,,94.4K,tiktok,costa-rica,False,2024,NA,NA
53,Keiry Vega @keiry_vegaa,313.8K,-,Costa Rica,,94.1K,tiktok,costa-rica,False,2024,NA,NA
54,Kary Ramos @karyramoss,312.7K,-,Costa Rica,,93.8K,tiktok,costa-rica,False,2024,NA,NA
55,Tracy Mattis 🇨🇷 @tray_ma,305.1K,-,Costa Rica,Fitness and Health,91.5K,tiktok,costa-rica,False,2024,Sports,MAPPED
56,Rasta Fire @rasta.fire,304.9K,-,Costa Rica,,91.5K,tiktok,costa-rica,False,2024,NA,NA
57,Jafeth Jiménez @_jafeth,304.8K,-,Costa Rica,,91.4K,tiktok,costa-rica,False,2024,NA,NA
58,Kim Briceño🐯 @itsqueenkimx,304.4K,-,Costa Rica,Funny,91.3K,tiktok,costa-rica,False,2024,Entertainment,MAPPED
59,Jou Corrales @joucorrales,302.8K,-,Costa Rica,,90.8K,tiktok,costa-rica,False,2024,NA,NA
60,💙𝙅𝙚 𝙉𝙖𝙣.!💙 @nan_12kk,301.7K,-,Costa Rica,,90.5K,tiktok,costa-rica,False,2024,NA,NA
61,🔥Ťĥúťă Óó🔥🇨🇷 @thutawinoo,295.9K,-,Costa Rica,,88.8K,tiktok,costa-rica,False,2024,NA,NA
62,Fer Kazerouni @ferkazerouni,291.6K,-,Costa Rica,,87.5K,tiktok,costa-rica,False,2024,NA,NA
63,Fio García @fio_1409,285.6K,-,Costa Rica,,85.7K,tiktok,costa-rica,False,2024,NA,NA
64,kevin Ramírez @keviinramirez0k,285.4K,-,Costa Rica,,85.6K,tiktok,costa-rica,False,2024,NA,NA
65,Kosta @brotherkosta,284.7K,0.2%,Costa Rica,,85.4K,tiktok,costa-rica,False,2024,NA,NA
66,digamejuanjo @digamejuanjo,283.5K,0.1%,Costa Rica,,85.1K,tiktok,costa-rica,False,2024,NA,NA
67,GalliCR @gallicr,281.8K,-,Costa Rica,Entertainment and Music,84.5K,tiktok,costa-rica,False,2024,Music,MAPPED
68,evansninja4 @evansninja4,281.2K,-,Costa Rica,,84.4K,tiktok,costa-rica,False,2024,NA,NA
69,Andy Gonzalez @i.feeling.blue,279.9K,-,Costa Rica,,84K,tiktok,costa-rica,False,2024,NA,NA
70,Karlita97 @karlitaesp97,278.7K,-,Costa Rica,,83.6K,tiktok,costa-rica,False,2024,NA,NA
71,SabrinaTencio22 @sabrinatencio22,278.1K,-,Costa Rica,,83.4K,tiktok,costa-rica,False,2024,NA,NA
72,Shantall y Madisson @_shanymadi_,274.5K,-,Costa Rica,,82.4K,tiktok,costa-rica,False,2024,NA,NA
73,Félix Jiménez @felixxjimenez,271.9K,-,Costa Rica,Nature Travel,81.6K,tiktok,costa-rica,False,2024,Lifestyle,MAPPED
74,Stephanny Delgado Mo @stephannydelgadom,271.3K,-,Costa Rica,,81.4K,tiktok,costa-rica,False,2024,NA,NA
75,José @jose_edits1801,269.7K,-,Costa Rica,,80.9K,tiktok,costa-rica,False,2024,NA,NA
76,JeNiFeR LeOn SaLaZaR. @_.janshlyn._,269.3K,-,Costa Rica,,80.8K,tiktok,costa-rica,False,2024,NA,NA
77,fabiarayaa @fabiarayaa,268.3K,-,Costa Rica,,80.5K,tiktok,costa-rica,False,2024,NA,NA
78,Fernando el Badfluencer @fernandojose_cr,263.4K,0.1%,Costa Rica,,79K,tiktok,costa-rica,False,2024,NA,NA
79,Catalina Murillo @catamurillocr,258.9K,-,Costa Rica,,77.7K,tiktok,costa-rica,False,2024,NA,NA
80,Dr. Salas Camacho @dr.salasc,256.3K,-,Costa Rica,family,76.9K,tiktok,costa-rica,False,2024,Lifestyle,MAPPED
81,ariasseg89 @ariasseg89,252.9K,-,Costa Rica,,75.9K,tiktok,costa-rica,False,2024,NA,NA
82,ĤĚŘǾ @hero70586,251.1K,-,Costa Rica,,75.3K,tiktok,costa-rica,False,2024,NA,NA
83,シ.𝐺.𝑅.7. シ. @gxcr77,248.9K,-,Costa Rica,Entertainment and Music,74.7K,tiktok,costa-rica,False,2024,Music,MAPPED
84,Cap World @funfunworld2020,248.7K,-,Costa Rica,,74.6K,tiktok,costa-rica,False,2024,NA,NA
85,Marco @marcobe7,246.2K,0.1%,Costa Rica,,73.9K,tiktok,costa-rica,False,2024,NA,NA
86,Rafita y Mami @rafitaymami,246.1K,-,Costa Rica,,73.8K,tiktok,costa-rica,False,2024,NA,NA
87,Marisol Gómez @marisol_oficial.0,245.1K,-,Costa Rica,,73.5K,tiktok,costa-rica,False,2024,NA,NA
88,♡ 𝓟𝓪𝓻𝓲𝓷 @vin___98,243.5K,-,Costa Rica,,73.1K,tiktok,costa-rica,False,2024,NA,NA
89,Jale A Comer @jale_a_comer,242K,-,Costa Rica,,72.6K,tiktok,costa-rica,False,2024,NA,NA
90,Diego Rodríguez @diego.cr_,241.7K,-,Costa Rica,,72.5K,tiktok,costa-rica,False,2024,NA,NA
91,Mau Seco @mauseco,241.5K,-,Costa Rica,,72.5K,tiktok,costa-rica,False,2024,NA,NA
92,Victoria @killedbyvic,240.3K,-,Costa Rica,,72.1K,tiktok,costa-rica,False,2024,NA,NA
93,Erick BC @erickbc0,239.3K,-,Costa Rica,,71.8K,tiktok,costa-rica,False,2024,NA,NA
94,Daniela🌺 @abbydbm0,238.6K,-,Costa Rica,,71.6K,tiktok,costa-rica,False,2024,NA,NA
95,Alex Costa Comedy @juankagalindo,237.6K,-,Costa Rica,Funny Entertainment and Music,71.3K,tiktok,costa-rica,False,2024,Music,MAPPED
96,Daniel Hernández @danielitoshoow,235.5K,-,Costa Rica,,70.7K,tiktok,costa-rica,False,2024,NA,NA
97,Allan Cruz @cruzxclusive,233.6K,-,Costa Rica,Acting and Drama Celebrity,70.1K,tiktok,costa-rica,False,2024,Entertainment,MAPPED
98,ʏᴀᴍᴀᴅᴀ @yamada2003,232.2K,0.4%,Costa Rica,,69.7K,tiktok,costa-rica,False,2024,NA,NA
99,Roy Chavarria @shikumy,231.5K,-,Costa Rica,,69.5K,tiktok,costa-rica,False,2024,NA,NA
100,Joe c @joseph.calderon,230.5K,-,Costa Rica,,69.2K,tiktok,costa-rica,False,2024,NA,NA
