rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Kylian Mbappé @k.mbappe,111.7M,2.54%,France,Sports Business and Finance Home and Garden Soccer,33.5M,instagram,france,False,2024,Sports,MAPPED
2,Karim Benzema @karimbenzema,76.1M,1.42%,France,Sports Entertainment and Music Soccer,22.8M,instagram,france,False,2024,Sports,MAPPED
3,Urvashi Rautela @urvashirautela,70.3M,0.34%,France,Art Beauty Acting and Drama Beauty and Self Care,21.1M,instagram,france,False,2024,Beauty&Fashion,MAPPED
4,Paul Labile Pogba @paulpogba,61.1M,0.89%,France,Sports,18.3M,instagram,france,False,2024,Sports,MAPPED
5,Antoine Griezmann @antogriezmann,41.4M,0.34%,France,Sports Soccer,12.4M,instagram,france,False,2024,Sports,MAPPED
6,N'Golo Kanté @nglkante,16.2M,8.56%,France,Sports Personal Finance,4.9M,instagram,france,False,2024,Sports,MAPPED
7,Patrice Evra @patrice.evra,13.2M,0.14%,France,Entertainment and Music Video Gaming Soccer Music,3.9M,instagram,france,False,2024,Sports,MAPPED
8,Equipe de France de Football @equipedefrance,11.6M,0.45%,France,Sports,3.5M,instagram,france,False,2024,Sports,MAPPED
9,Eduardo Celmi Camavinga @camavinga,11.2M,0.11%,France,Sports,3.4M,instagram,france,False,2024,Sports,MAPPED
10,Ross Shor Lynch @ross_lynch,11.1M,5.6%,France,Art Parenting Music Singer,3.3M,instagram,france,False,2024,Music,MAPPED
11,Lea Elui G @leaelui,10.7M,2.49%,France,Entertainment and Music,3.2M,instagram,france,False,2024,Music,MAPPED
12,David Guetta @davidguetta,10.6M,0.65%,France,Entertainment and Music Music DJ Producers,3.2M,instagram,france,False,2024,Music,MAPPED
13,Cedric Grolet @cedricgrolet,9.6M,4.07%,France,Food Business and Finance,2.9M,instagram,france,False,2024,Knowledge&Info,MAPPED
14,Nabilla Vergara @nabilla,9.1M,2.87%,France,Beauty and Self Care Modeling Health & Fitness Food & Drink,2.7M,instagram,france,False,2024,Sports,MAPPED
15,Mathilde 🐈‍⬛ @mathildtantot,8.9M,2.33%,France,Fashion and Accessories Bikini Modeling,2.7M,instagram,france,False,2024,Beauty&Fashion,MAPPED
