rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Bader Al Safar @baderalsafar,26000000.0,,Kuwait,Fashion and Accessories,7800000.0,tiktok,kuwait,False,2024,Beauty&Fashion,MAPPED
2,عباس | Abbas @abas.iiii,5700000.0,,Kuwait,Acting and Drama,1700000.0,tiktok,kuwait,False,2024,Entertainment,MAPPED
3,Q8wicked @q8wicked,1800000.0,,Kuwait,Funny,540000.0,tiktok,kuwait,False,2024,Entertainment,MAPPED
4,بدر عطاالله 🇰🇼 @badratallah,1400000.0,0.1,Kuwait,,420000.0,tiktok,kuwait,False,2024,,
5,يوسف المحمد | Yousef @yousef_almohmed,1100000.0,0.1,Kuwait,Fitness Celebrity,330000.0,tiktok,kuwait,False,2024,Sports,MAPPED
6,امون التميمي 🖤 @aaltimim5,901100.0,,Kuwait,Beauty,270300.0,tiktok,kuwait,False,2024,Beauty&Fashion,MAPPED
7,بدر ماردلي @bader.102,881200.0,0.2,Kuwait,,264400.0,tiktok,kuwait,False,2024,,
8,Meme & shahad @meme_shahad,825300.0,0.1,Kuwait,,247600.0,tiktok,kuwait,False,2024,,
9,Mohamed Shaker @s1k9r,750300.0,0.4,Kuwait,,225100.0,tiktok,kuwait,False,2024,,
10,ابو إلياس العنزي مفسر الرؤى @abo_elias8,738400.0,0.1,Kuwait,,221500.0,tiktok,kuwait,False,2024,,
11,طارق العلي @tareq_al_ali,728900.0,0.1,Kuwait,,218700.0,tiktok,kuwait,False,2024,,
12,بطل الكويت 🇰🇼 بمهارات الكرة @wahabfreestyler,722300.0,,Kuwait,,216700.0,tiktok,kuwait,False,2024,,
13,ahmadalshqiri خواطر @ahmadalshqiri,690000.0,,Kuwait,Life and Society,207000.0,tiktok,kuwait,False,2024,Knowledge&Info,MAPPED
14,Dana2019 @danasuliman2019,665100.0,0.1,Kuwait,,199500.0,tiktok,kuwait,False,2024,,
15,نورا @nwrh_02,656100.0,,Kuwait,,196800.0,tiktok,kuwait,False,2024,,
16,العالمي2020 @alaalamy_2020,632100.0,,Kuwait,Beauty,189600.0,tiktok,kuwait,False,2024,Beauty&Fashion,MAPPED
17,Ahmad AlMulla 🇰🇼 احمد الملا @ahmad_almulla_90,613400.0,,Kuwait,,184000.0,tiktok,kuwait,False,2024,,
18,Orkid 🌷 @orkid.ali,611000.0,0.1,Kuwait,Arts and Crafts,183300.0,tiktok,kuwait,False,2024,Lifestyle,MAPPED
19,🇮🇳 ਗੈਰੀ ਸਾਬ 🇰🇼 @gahrysaab,605600.0,,Kuwait,,181700.0,tiktok,kuwait,False,2024,,
20,MIJAN @mijan..624,587700.0,,Kuwait,,176300.0,tiktok,kuwait,False,2024,,
21,غزل العبدالله 🎤 @hhaa88hd,581900.0,,Kuwait,,174600.0,tiktok,kuwait,False,2024,,
22,معاذ/moath @9bib,554900.0,0.2,Kuwait,,166500.0,tiktok,kuwait,False,2024,,
23,احمدالخطيب 🇸🇾🇰🇼 @ahmadlkatb,541400.0,0.1,Kuwait,,162400.0,tiktok,kuwait,False,2024,,
24,R___i @r___ifh,527300.0,0.1,Kuwait,,158200.0,tiktok,kuwait,False,2024,,
25,فاطمة العبدية @ftima367,524700.0,,Kuwait,,157400.0,tiktok,kuwait,False,2024,,
26,ألماس @alalmass,522400.0,0.1,Kuwait,,156700.0,tiktok,kuwait,False,2024,,
27,نادر الديحاني 🇰🇼🇰🇼 @q8xx8,520799.99999999994,0.3,Kuwait,,156200.0,tiktok,kuwait,False,2024,,
28,كويلي @kwili,514500.0,0.5,Kuwait,,154400.0,tiktok,kuwait,False,2024,,
29,الدراما الكوتيه @mylifeisagony0,509400.0,,Kuwait,,152800.0,tiktok,kuwait,False,2024,,
30,Nizar Roumani @nizarroumani,504400.0,,Kuwait,,151300.0,tiktok,kuwait,False,2024,,
31,Humoud @99hph,494700.0,,Kuwait,Photography,148400.0,tiktok,kuwait,False,2024,Lifestyle,MAPPED
32,Big〆BOSS @vlp181,491200.0,,Kuwait,Games,147400.0,tiktok,kuwait,False,2024,Tech&Gaming,MAPPED
33,رضا جندية | Reda Gendiya @redagendiya,479900.0,0.5,Kuwait,,144000.0,tiktok,kuwait,False,2024,,
34,طلاليونير @talalionaire,471300.0,1.1,Kuwait,,141400.0,tiktok,kuwait,False,2024,,
35,Lucita @lucita_xd,465100.0,,Kuwait,,139500.0,tiktok,kuwait,False,2024,,
36,Abdulla Alhasawi @aalhasawi,456200.0,0.4,Kuwait,Finance,136900.0,tiktok,kuwait,False,2024,Knowledge&Info,MAPPED
37,حسين العلي @h38h,452100.0,,Kuwait,,135600.0,tiktok,kuwait,False,2024,,
38,Talalkuveyt @talalkuveyt,439700.0,,Kuwait,,131900.0,tiktok,kuwait,False,2024,,
39,"فهد المحيسن ,بوصقر🦅 @fahad.almohaisn",435700.0,0.1,Kuwait,,130699.99999999999,tiktok,kuwait,False,2024,,
40,ياسر البحري الحساب الرسمي @yaseralbahrii,434800.0,0.1,Kuwait,,130400.0,tiktok,kuwait,False,2024,,
41,👑ديشا مصطفي 👑 @mostafahanfa1,433400.0,,Kuwait,,130000.0,tiktok,kuwait,False,2024,,
42,Abdallah Jasim @abidjay,426400.0,1.3,Kuwait,,127900.0,tiktok,kuwait,False,2024,,
43,Latifa @violetlatifa,425700.0,,Kuwait,,127700.0,tiktok,kuwait,False,2024,,
44,Krish Gawali @krishhhhhnnaa,424400.0,,Kuwait,,127300.0,tiktok,kuwait,False,2024,,
45,جوزف | مدرِّب بشرة @skinfits,422500.0,,Kuwait,,126800.0,tiktok,kuwait,False,2024,,
46,Nsoor Kw @nsorkw,422000.0,0.1,Kuwait,,126600.0,tiktok,kuwait,False,2024,,
47,🎖️ ابو حمزة العنزي 🇸🇦 @mohamadamer.47,410400.0,,Kuwait,,123100.0,tiktok,kuwait,False,2024,,
48,q8.hob @q8.hob,409100.0,,Kuwait,,122700.0,tiktok,kuwait,False,2024,,
49,Haya Alshuaibi @haya_alshuaibi,405200.0,,Kuwait,,121600.0,tiktok,kuwait,False,2024,,
50,عبدالله الطليحي @abdullahaltulaihi,398700.0,0.3,Kuwait,Acting and Drama Sports,119600.0,tiktok,kuwait,False,2024,Sports,MAPPED
