#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Joe HaTab @joe_hattab,490K,0.99%,United Arab Emirates,Animation & Cosplay Entertainment & Music Travel Arts & Crafts,147K
2,نور ستارز | Noor Stars @noorstars,485.1K,0.55%,United Arab Emirates,Entertainment & Music Beauty & Self Care Education,145.5K
3,Asala @asalamaleh,461.6K,0.51%,United Arab Emirates,Entertainment & Music,138.5K
4,Rozzah @rozzah,434K,0.98%,United Arab Emirates,Entertainment & Music,130.2K
5,Azza Zarour | عزة زعرور @azzazarour,397.3K,0.61%,United Arab Emirates,Entertainment & Music,119.2K
6,Amro maskoun عمرو مسكون @amrmaskoun,332.7K,0.54%,United Arab Emirates,Entertainment & Music,99.8K
7,محمد طارق Mohammed Tarek @mohammedtarek0,331.8K,0.26%,United Arab Emirates,Entertainment & Music Funny,99.6K
8,Afrae Es-satte | عفراء السطي @afrae.es,321.3K,0.34%,United Arab Emirates,Entertainment & Music,96.4K
9,رغـد | Raghad @rragoode,317.7K,0.5%,United Arab Emirates,Beauty & Self Care Education Entertainment & Music,95.3K
10,Khalid Al Ameri @khalidalameri,280.8K,0.61%,United Arab Emirates,Travel Education Upskilling,84.2K
11,Ahlam Alshamsi @ahlamalshamsi,248.3K,0.21%,United Arab Emirates,Arts & Crafts,74.5K
12,Rawaa | رواء @rawa2aljallad,229.9K,0.44%,United Arab Emirates,Entertainment & Music,69K
13,LANA MOHD | لانا محمد @lana_mohd89,229.9K,2.4%,United Arab Emirates,Entertainment & Music Funny,69K
14,Mounir @mounir,229.4K,0.22%,United Arab Emirates,Beauty & Self Care,68.8K
15,Shahid @shahid.vod,212.7K,0.18%,United Arab Emirates,Entertainment & Music,63.8K
16,انس الشايب - ANAS ELSHAYIB @anas_alshayb,199.9K,1.47%,United Arab Emirates,Fashion & Accessories Education,60K
17,Leen💗 @leen_mohd98,194.8K,3.08%,United Arab Emirates,,58.4K
18,Ahmed Hossam احمد حسام . @ahmedhossam,194.3K,0.38%,United Arab Emirates,Acting & Drama Entertainment & Music,58.3K
19,Rawan & Rayan | روان و ريان @rawanandrayan,189.2K,1.15%,United Arab Emirates,Entertainment & Music,56.8K
20,REDA EL WAHABI • رضا الوهابي @reda_elwahabii,184.1K,1.54%,United Arab Emirates,Travel Education Upskilling,55.2K
21,MURAD OSMANN @muradosmann,183K,0.11%,United Arab Emirates,Travel Photography,54.9K
22,Visit Dubai @visit.dubai,180.1K,0.25%,United Arab Emirates,Travel,54K
23,Hadeel Marei | هديل مرعي @hadeelmarei,175.1K,0.73%,United Arab Emirates,Entertainment & Music Funny Upskilling,52.5K
24,كريم ديب | Kareem Deeb @kareemdeeb,158.2K,0.69%,United Arab Emirates,Auto and Vehicles Fashion & Accessories,47.4K
25,Mona Kattan Elamin✌🏽🤎🧸📍 in Dubai ❤️🇦🇪🌴🌞 @monakattan,137.2K,0.21%,United Arab Emirates,Beauty & Self Care,41.1K
26,Mohamed Alsalim - محمد السالم @mohamedalsalim,131.6K,0.77%,United Arab Emirates,Entertainment & Music,39.5K
27,Amro Alqudah | عمرو القضاه @amroqudah,128.7K,0.84%,United Arab Emirates,Auto and Vehicles,38.6K
28,Zahra ben mime- زهراء بن ميم @zahra_ben_mime,128K,0.99%,United Arab Emirates,Acting & Drama,38.4K
29,Ziad AboShaar @ziadaboshaar,126.3K,0.89%,United Arab Emirates,Entertainment & Music,37.9K
