rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Arturo Vidal @kingarturo23oficial,21M,0.31%,Chile,Sports Soccer Actors Journalists,6.3M,instagram,chile,False,2024,Sports,MAPPED
2,Daniella Chavez @daniellachavezofficial,19.2M,1.04%,Chile,Fashion and Accessories Modeling,5.8M,instagram,chile,False,2024,Beauty&Fashion,MAPPED
3,Sanchez Alexis @alexis_officia1,17.2M,1.1%,Chile,Sports Soccer,5.2M,instagram,chile,False,2024,Sports,MAPPED
4,🇨🇱 Ｃｌａｕｄｉｏ Ｂｒａｖｏ @claudiobravo1,11.4M,0.43%,Chile,Actors Modeling,3.4M,instagram,chile,False,2024,Beauty&Fashion,MAPPED
5,nova @strangehuman,5.7M,12.69%,Chile,Funny Actors,1.7M,instagram,chile,False,2024,Entertainment,MAPPED
6,Paloma Mami @palomamami,4.5M,5.76%,Chile,Entertainment and Music Life and Society Modeling,1.4M,instagram,chile,False,2024,Beauty&Fashion,MAPPED
7,mon laferte @monlaferte,4.3M,4.03%,Chile,Entertainment and Music Marketing and Advertising Actors Music,1.3M,instagram,chile,False,2024,Knowledge&Info,MAPPED
8,Pancho Saavedra 🇨🇱🏳️‍🌈 @franciscosaavedr,4M,0.13%,Chile,Travel Entertainment and Music Actors Virtualization,1.2M,instagram,chile,False,2024,Tech&Gaming,MAPPED
9,💥PUROWEBEOO💥 🇨🇱 @purowebeoo,3.9M,0.66%,Chile,,1.2M,instagram,chile,False,2024,NA,NA
10,Gary Medel @gary_medel17,3.8M,2.08%,Chile,Sports,1.1M,instagram,chile,False,2024,Sports,MAPPED
11,Denise Rosenthal @deniserosenthal,3.7M,0.73%,Chile,Entertainment and Music Actors Music Humor,1.1M,instagram,chile,False,2024,Music,MAPPED
12,P A I L I T A @pailita.k7k,2.9M,8.57%,Chile,Romance and Wedding Music,873K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
13,❤️🇨🇱 𝗖𝗛𝗜𝗦𝗣𝗘𝗭𝗔 𝗖𝗛𝗜𝗟𝗘𝗡𝗦𝗜𝗦 🇨🇱❤️ @chispezachilensis,2.9M,1.3%,Chile,Pets,862.3K,instagram,chile,False,2024,Lifestyle,MAPPED
14,Gala Caldirola @galadrielcaldirola,2.9M,0.28%,Chile,Fashion and Accessories Beauty and Self Care Actors Journalists,861.4K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
15,EłMA$KE$UENA @cris_emejota,2.4M,10.21%,Chile,Entertainment and Music,713.6K,instagram,chile,False,2024,Music,MAPPED
16,B E L Ü @belenegri,2.4M,13.01%,Chile,Animation and Cosplay Arts and Crafts Entertainment and Music Actors,712.7K,instagram,chile,False,2024,Tech&Gaming,MAPPED
17,@laroja,2.2M,0.53%,Chile,Soccer,673.7K,instagram,chile,False,2024,Sports,MAPPED
18,Maria Jose Lopez Merino @cotelopezm,2.2M,0.78%,Chile,,669.7K,instagram,chile,False,2024,NA,NA
19,Benjamín Vicuña @benjavicunamori,2.2M,4.4%,Chile,Actors,659.6K,instagram,chile,False,2024,Entertainment,MAPPED
20,@ELMEOPALO / CHILE 🇨🇱🌴❤️‍🩹 @elmeopalo,2.1M,0.58%,Chile,,639.9K,instagram,chile,False,2024,NA,NA
21,LISANDRA SILVA @lisandrasilva,2.1M,0.96%,Chile,Fashion and Accessories Business and Finance Bikini,620.2K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
22,Mila Recabarren Adaros @camilarecabarrenoficial,2M,1.71%,Chile,Education Entertainment and Music Marketing and Advertising Actors,611.3K,instagram,chile,False,2024,Knowledge&Info,MAPPED
23,Colo-Colo @colocolooficial,2M,1.53%,Chile,Sports Soccer Actors Journalists,600.9K,instagram,chile,False,2024,Sports,MAPPED
24,Andrés Wiese @andreswiese_r,2M,3.65%,Chile,Entertainment and Music Celebrity Soccer Actors,599.2K,instagram,chile,False,2024,Sports,MAPPED
25,Sebastian Silva @jsebasmusic,1.9M,0.64%,Chile,Entertainment and Music Acting and Drama Celebrity,576.2K,instagram,chile,False,2024,Music,MAPPED
26,juliopitbull 🥊🇦🇷 @juliopitbull,1.9M,6.75%,Chile,Entertainment and Music Actors Dogs,562.9K,instagram,chile,False,2024,Music,MAPPED
27,Diana Bolocco @dianaboloccof,1.8M,0.47%,Chile,Actors Fashion,545K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
28,Chilepaisdememes 😄🎊 @chilepaisdememes,1.8M,0.56%,Chile,,542.1K,instagram,chile,False,2024,NA,NA
29,K E L 🩶 @k3lcalderon,1.8M,0.43%,Chile,Art Lifestyle Humor Celebrities,541.3K,instagram,chile,False,2024,Entertainment,MAPPED
30,Jhen Nùñez @jhen_nunez,1.8M,2.03%,Chile,Entertainment and Music Actors,535.5K,instagram,chile,False,2024,Music,MAPPED
31,Conchetuchile Oficial @conchetuchile_,1.8M,1.3%,Chile,Actors Fashion,527.7K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
32,I AM THE CORTE @marcianeke,1.7M,1.46%,Chile,Art,515.8K,instagram,chile,False,2024,Lifestyle,MAPPED
33,Jose Miguel Viñuela @josemiguelvinuela,1.6M,0.25%,Chile,Food Actors,489.1K,instagram,chile,False,2024,Entertainment,MAPPED
34,Gabriel Boric Font @gabrielboric,1.6M,1.93%,Chile,Actors Virtualization,483.2K,instagram,chile,False,2024,Tech&Gaming,MAPPED
35,Jorge Zabaleta @zabaletachile,1.6M,0.58%,Chile,Entertainment and Music Travel Finance Upskilling,476.9K,instagram,chile,False,2024,Knowledge&Info,MAPPED
36,Maria Jose Quintanilla @mjqoficial,1.5M,0.53%,Chile,Art Marketing and Advertising Actors Virtualization,464.4K,instagram,chile,False,2024,Knowledge&Info,MAPPED
37,Maura Rivera 🇨🇱 @maurarivera27,1.5M,0.9%,Chile,Fashion and Accessories Pets family Actors,459.9K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
38,❤️🧒🏻👧🏼Jorge @jorgitovaldivia,1.5M,3%,Chile,Soccer Actors,457.8K,instagram,chile,False,2024,Sports,MAPPED
39,AK4:20 @aka4.20,1.5M,10.04%,Chile,Art Entertainment and Music Video Gaming,456.1K,instagram,chile,False,2024,Tech&Gaming,MAPPED
40,@Jaideperra.cl 🇨🇱 @jaideperra.cl,1.5M,0.67%,Chile,,450.8K,instagram,chile,False,2024,NA,NA
41,Tonka Tomicic @tonkatomicicpetric,1.5M,2.19%,Chile,Entertainment and Music Actors Journalists,445.7K,instagram,chile,False,2024,Knowledge&Info,MAPPED
42,🎀.MAITE ALEXANDRA.🎀 @maitealeexandra,1.5M,-,Chile,,443.3K,instagram,chile,False,2024,NA,NA
43,Cristian Riquelme @cristianriquelmecroque,1.5M,0.49%,Chile,Acting and Drama Celebrity Actors,437.3K,instagram,chile,False,2024,Entertainment,MAPPED
44,Nicole Moreno @nicolelulichile,1.5M,2.53%,Chile,Fitness and Health,436.8K,instagram,chile,False,2024,Sports,MAPPED
45,@PIOLAMEMES🇨🇱 @piolamemes,1.4M,5.39%,Chile,Funny Marketing and Advertising Actors,430.3K,instagram,chile,False,2024,Knowledge&Info,MAPPED
46,Kaiser 🇨🇱🇲🇽 @kaiseroficial,1.4M,0.76%,Chile,Product Showcase,427.5K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
47,FranUndurraga @franundurraga,1.4M,1.6%,Chile,Parenting Actors Modeling,427.4K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
48,Cristian de la Fuente @iamdelafuente,1.4M,0.6%,Chile,,426.6K,instagram,chile,False,2024,NA,NA
49,Lauren Flymen | Jump Rope ✨ @lauren.jumps,1.4M,1.86%,Chile,,421.9K,instagram,chile,False,2024,NA,NA
50,🔥🔥CHILE PAIS DE WEBEO🔥🔥 @chile.paisdewebeo,1.4M,1%,Chile,Finance,416.2K,instagram,chile,False,2024,Knowledge&Info,MAPPED
51,24horascl @24horascl,1.4M,0.11%,Chile,Actors,410.9K,instagram,chile,False,2024,Entertainment,MAPPED
52,Geri Hoops @gerihoops,1.4M,0.87%,Chile,Fashion and Accessories Fitness and Health Actors Modeling,406.8K,instagram,chile,False,2024,Sports,MAPPED
53,Michelle Carvalho @mrs_carvalho,1.3M,1.01%,Chile,Fashion Events Actors Celebrities,398.8K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
54,C o n n i e A c h u r r a @connieachurra,1.3M,0.3%,Chile,Food Marketing and Advertising Actors Cooking,398.2K,instagram,chile,False,2024,Knowledge&Info,MAPPED
55,JAIRO VERA😘 @jairoveraoficial,1.3M,8.44%,Chile,,397.7K,instagram,chile,False,2024,NA,NA
56,Lugares Bonitos de Chile® @lugaresbonitosdechile,1.3M,0.61%,Chile,Travel,397.3K,instagram,chile,False,2024,Lifestyle,MAPPED
57,Augusto Schuster @schusteroficial,1.3M,0.64%,Chile,Entertainment and Music Music,391.3K,instagram,chile,False,2024,Music,MAPPED
58,PRCL PRENSA CHILENA @prensachilena,1.3M,1.93%,Chile,Actors Journalists,389.4K,instagram,chile,False,2024,Knowledge&Info,MAPPED
59,Lucila Vit @lucilavit,1.3M,1.8%,Chile,Beauty Actors,389K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
60,Magdalena Muller Varela @magdalenamullerv,1.3M,2.76%,Chile,Acting and Drama Celebrity Actors,388.5K,instagram,chile,False,2024,Entertainment,MAPPED
61,🇨🇱SOMOS TERRIBLE CHILENSI 🇨🇱 @terriblechilensi,1.3M,2.4%,Chile,,382.2K,instagram,chile,False,2024,NA,NA
62,Yulay @yosoyyulay,1.3M,4.05%,Chile,Product Showcase Marketing and Advertising,380.5K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
63,Tati Fernández @tatiifernandez,1.2M,2.9%,Chile,Entertainment and Music Acting and Drama Celebrity Actors,373.1K,instagram,chile,False,2024,Music,MAPPED
64,Mauricio isla @mauricioisla4chile,1.2M,5.8%,Chile,Sports,372.5K,instagram,chile,False,2024,Sports,MAPPED
65,Adriana Barrientos Oficial @leonabarrientos,1.2M,0.26%,Chile,Pets Dogs Actors,370.5K,instagram,chile,False,2024,Entertainment,MAPPED
66,📺 Mucho Gusto @muchogustomatinal,1.2M,0.24%,Chile,Entertainment and Music Virtualization Actors,367.8K,instagram,chile,False,2024,Tech&Gaming,MAPPED
67,Cristián Sánchez B. @crissancheztv,1.2M,2.68%,Chile,Sports Outdoor Activity Product Showcase Actors,367.5K,instagram,chile,False,2024,Sports,MAPPED
68,Antonella Rios Mascetti @antonellarios,1.2M,0.57%,Chile,Acting and Drama Actors Moms,362.5K,instagram,chile,False,2024,Entertainment,MAPPED
69,DalePlay ▶️ Series Gratis 🇨🇱 @daleplayseries,1.2M,2.8%,Chile,,359.9K,instagram,chile,False,2024,NA,NA
70,𝐯𝐚𝐢𝐭𝐢 𝐚𝐫𝐞 ⚡️ @vaimonroe,1.2M,6.63%,Chile,Beauty Fashion and Accessories Marketing and Advertising,357.7K,instagram,chile,False,2024,Beauty&Fashion,MAPPED
71,Vanesa Borghi @vanesaborghi,1.2M,0.18%,Chile,Travel Video Gaming Actors Public Figure,348.8K,instagram,chile,False,2024,Tech&Gaming,MAPPED
72,CHILE.PAISDEVIDEOS @chile.paisdevideos,1.2M,0.3%,Chile,Entertainment and Music,348.8K,instagram,chile,False,2024,Music,MAPPED
