rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,JuegaGerman @UCYiGq8XF7YQD00x7wAd62Zg,46.4M,0.4%,Chile,,13.9M,youtube,chile,False,2024,NA,NA
2,tomiii 11 @UCzFJ9ZkjYpxWTSqX9cVXj4g,10.3M,-,Chile,,3.1M,youtube,chile,False,2024,NA,NA
3,MEGA Oficial @UCEpId-jtRABuZyX6D2z6FZQ,8.7M,-,Chile,,2.6M,youtube,chile,False,2024,NA,NA
4,atiempopreescolar @UCRYASwREzEOEptJLi4AY6tw,7.2M,-,Chile,,2.2M,youtube,chile,False,2024,NA,NA
5,Mon Laferte @UCn51E6eKnnLklWOcdFT3w5A,5.3M,0.4%,Chile,,1.6M,youtube,chile,False,2024,NA,NA
6,NachitoJuegaJuegos @UCP0-uhdYAdRszpigCXYbh4Q,4.7M,-,Chile,,1.4M,youtube,chile,False,2024,NA,NA
7,Canal 13 @UCd4D3LfXC_9MY2zSv_3gMgw,4.5M,-,Chile,,1.3M,youtube,chile,False,2024,NA,NA
8,Marcelo Alcázar @UCS_zx-bfZCt2DQeX4ePACNw,4.5M,-,Chile,,1.3M,youtube,chile,False,2024,NA,NA
9,MalovaElena @UCb-ODDTys9PeeSyreyh___w,3.4M,-,Chile,,1M,youtube,chile,False,2024,NA,NA
10,Doble Cero @UCFrhNDuIwI46cxoiWmvuJBQ,2.8M,0.6%,Chile,,849K,youtube,chile,False,2024,NA,NA
11,Memounstro @UCrpCixC_P_ev_OkqO2RN41w,2.5M,-,Chile,,753K,youtube,chile,False,2024,NA,NA
12,Dylantero Sin Imaginación @UCK1W7jhV8g0JuAJbaZYyehA,2.4M,-,Chile,,726K,youtube,chile,False,2024,NA,NA
13,Kevin&Karla @UCVOzuq0ougZtYwN5fBLsvng,2.3M,0.1%,Chile,,690K,youtube,chile,False,2024,NA,NA
14,ZetaSSJ @UCryfIJvD8WbLNuaCTE3dblQ,2.2M,0.8%,Chile,,669K,youtube,chile,False,2024,NA,NA
15,Mr. Phillip @UCXtJs6rXKTQe5JhOslTeJTA,2.2M,-,Chile,,660K,youtube,chile,False,2024,NA,NA
16,MiPerroChocolo @UCsF2xJz1ciaZlxHGk-PSSvg,2.1M,1%,Chile,,621K,youtube,chile,False,2024,NA,NA
