rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Cristiano Ronaldo @cristiano,626.2M,0.91%,Portugal,Finance Soccer,187.9M,instagram,portugal,False,2024,Sports,MAPPED
2,Portugal @portugal,16.6M,1.16%,Portugal,Fashion and Accessories Automotive Soccer,5M,instagram,portugal,False,2024,Sports,MAPPED
3,João Félix @joaofelix79,11.5M,6.98%,Portugal,Sports,3.4M,instagram,portugal,False,2024,Sports,MAPPED
4,𝐄𝐃𝐔𝐀𝐑𝐃𝐎 𝐂𝐎𝐒𝐓𝐀 @eduardocosta,10.9M,0.17%,Portugal,Entertainment and Music Musicians,3.3M,instagram,portugal,False,2024,Music,MAPPED
5,Sara Sampaio @sarasampaio,8.7M,0.68%,Portugal,Fashion and Accessories Music Modeling,2.6M,instagram,portugal,False,2024,Beauty&Fashion,MAPPED
6,João Cancelo @jpcancelo,6.6M,7.88%,Portugal,Sports Automotive Soccer,2M,instagram,portugal,False,2024,Sports,MAPPED
7,Bernardo Carvalho E Silva @bernardocarvalhosilva,4.8M,5.55%,Portugal,Sports Soccer,1.4M,instagram,portugal,False,2024,Sports,MAPPED
8,Maria Dolores @doloresaveiroofficial,4.1M,4.06%,Portugal,family Marketing and Advertising Singer,1.2M,instagram,portugal,False,2024,Knowledge&Info,MAPPED
9,Jose Mourinho @josemourinho,3.9M,4.01%,Portugal,Sports,1.2M,instagram,portugal,False,2024,Sports,MAPPED
10,Jorge Jesus @jorgejesus,3.1M,1.08%,Portugal,Sports,920.6K,instagram,portugal,False,2024,Sports,MAPPED
11,Bruno Fernandes @brunofernandes.10,2.9M,9.8%,Portugal,,869.1K,instagram,portugal,False,2024,NA,NA
12,Sport Lisboa e Benfica @slbenfica,2.7M,1.41%,Portugal,Sports Soccer,811.7K,instagram,portugal,False,2024,Sports,MAPPED
13,TIAGO @tiagoiorc,2.7M,0.76%,Portugal,Entertainment and Music Singer,808.5K,instagram,portugal,False,2024,Music,MAPPED
14,Barbie Forteza @barbaraforteza,2.7M,1.35%,Portugal,Entertainment and Music Modeling Actors Singer,804.9K,instagram,portugal,False,2024,Beauty&Fashion,MAPPED
15,D A M A N T E @andreadamante,2.6M,0.34%,Portugal,DJ Music,782.4K,instagram,portugal,False,2024,Music,MAPPED
16,Luís Nani @luisnani,2.5M,1.56%,Portugal,Sports Soccer Gamer,758.6K,instagram,portugal,False,2024,Sports,MAPPED
17,FC Porto @fcporto,2.5M,0.95%,Portugal,Sports Marketing and Advertising Soccer,752.3K,instagram,portugal,False,2024,Sports,MAPPED
18,The GOAT. @cristiano.ronaldo7_,2.5M,0.79%,Portugal,Sports News,745.4K,instagram,portugal,False,2024,Sports,MAPPED
19,🌺🌸 Lilli Luxe 🌸🌺 @lilliluxe,2.5M,3.1%,Portugal,Fashion and Accessories Parenting Modeling Publishing,742.1K,instagram,portugal,False,2024,Beauty&Fashion,MAPPED
20,Simon Unge @unge,2.4M,0.22%,Portugal,Video Blogger Video Games,712.8K,instagram,portugal,False,2024,Tech&Gaming,MAPPED
21,Fábio Coentrão @fabio_coentrao,2.1M,1.07%,Portugal,Soccer,643.7K,instagram,portugal,False,2024,Sports,MAPPED
22,MDL DANTES @dantes.ff,2.1M,1.83%,Portugal,Games Video Gaming,638.1K,instagram,portugal,False,2024,Tech&Gaming,MAPPED
