rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Ale Pinedo @alepinedotv,4.2M,-,Bolivia,,1.3M,tiktok,bolivia,False,2024,NA,NA
2,Alex SG. Lyrics♪ @alex___sg,2.5M,-,Bolivia,,750K,tiktok,bolivia,False,2024,NA,NA
3,𝙘𝙤𝙥𝙮 𝙘𝙖𝙩 @juli_antecam,2.3M,-,Bolivia,,690K,tiktok,bolivia,False,2024,NA,NA
4,Carlos Marquina @carlosmarquina,1.3M,-,Bolivia,Entertainment and Music,390K,tiktok,bolivia,False,2024,Music,MAPPED
5,Minecraft Picraftsso @picraftsso,1.3M,0.3%,Bolivia,Arts and Crafts DIY and Life Hacks,390K,tiktok,bolivia,False,2024,Lifestyle,MAPPED
6,YOSSU @yossuvalerioo,1M,-,Bolivia,,300K,tiktok,bolivia,False,2024,NA,NA
7,Eduardo Escobar @eduescobar11,980.1K,-,Bolivia,,294K,tiktok,bolivia,False,2024,NA,NA
8,Ferjin💜 @ferjin010,969.3K,-,Bolivia,Entertainment and Music,290.8K,tiktok,bolivia,False,2024,Music,MAPPED
9,SOYFENIX @soy.fenix,965.5K,-,Bolivia,,289.7K,tiktok,bolivia,False,2024,NA,NA
10,A tu rollo @a_tu_rollosczbo,892.5K,-,Bolivia,,267.8K,tiktok,bolivia,False,2024,NA,NA
11,𝓓𝓪𝓿𝓲 🤍 @daviartl,874.1K,-,Bolivia,Nature,262.2K,tiktok,bolivia,False,2024,Lifestyle,MAPPED
12,LuisLuchoVLogs @luislucho_vlogs,859.5K,-,Bolivia,,257.9K,tiktok,bolivia,False,2024,NA,NA
13,Betza Bot @ff_betzaaa,856.7K,0.1%,Bolivia,,257K,tiktok,bolivia,False,2024,NA,NA
14,King Paz @kingpaz_oficial,837.3K,0.1%,Bolivia,,251.2K,tiktok,bolivia,False,2024,NA,NA
15,Nagueli_1 @nagueli,819.7K,-,Bolivia,Travel,245.9K,tiktok,bolivia,False,2024,Lifestyle,MAPPED
16,Paluleos paluleos @paluleos2,804.1K,-,Bolivia,,241.2K,tiktok,bolivia,False,2024,NA,NA
17,Yarit @yaritmusica,797.2K,0.1%,Bolivia,Entertainment and Music,239.2K,tiktok,bolivia,False,2024,Music,MAPPED
18,BTSANTO🇧🇴 @btsanto_,794.8K,-,Bolivia,,238.4K,tiktok,bolivia,False,2024,NA,NA
19,Fernando Villarroel @ferchovillarroel,792.6K,0.1%,Bolivia,,237.8K,tiktok,bolivia,False,2024,NA,NA
20,Jime @jimenasuarezv,775.8K,-,Bolivia,,232.7K,tiktok,bolivia,False,2024,NA,NA
21,Paisanitas 🤗🇧🇴 @valeriapaisanita,775.7K,0.2%,Bolivia,,232.7K,tiktok,bolivia,False,2024,NA,NA
22,@soyluciAn’S @lucianamunoz7857,771.9K,0.5%,Bolivia,,231.6K,tiktok,bolivia,False,2024,NA,NA
23,Anabel Angus @anabelangusa,766.5K,-,Bolivia,,230K,tiktok,bolivia,False,2024,NA,NA
24,Haruu_xdd @haruu_414,755K,-,Bolivia,,226.5K,tiktok,bolivia,False,2024,NA,NA
25,Middagh @eimimiddagh,736K,0.1%,Bolivia,,220.8K,tiktok,bolivia,False,2024,NA,NA
26,Daniela Galvan M. @danielagalvanmolina,720.9K,-,Bolivia,,216.3K,tiktok,bolivia,False,2024,NA,NA
27,🇦🇹 🇧🇴🇳🇬 SCZ LEO❤️ @scz_leo1,698.5K,0.1%,Bolivia,,209.6K,tiktok,bolivia,False,2024,NA,NA
28,mavis..70 @mavis..70,693.5K,-,Bolivia,,208.1K,tiktok,bolivia,False,2024,NA,NA
29,Raion @theraionmc,665.8K,-,Bolivia,Entertainment and Music,199.7K,tiktok,bolivia,False,2024,Music,MAPPED
30,Maria Rene Leaños @rene_0002,657.4K,-,Bolivia,,197.2K,tiktok,bolivia,False,2024,NA,NA
31,Ceci ✨ @ceciliaanayaa,656.2K,0.3%,Bolivia,,196.9K,tiktok,bolivia,False,2024,NA,NA
32,Jose Maria Nuñez Lop @josema2197,652.6K,0.1%,Bolivia,,195.8K,tiktok,bolivia,False,2024,NA,NA
33,ff_D!€GU!TO_ff @ff_thdiego,650.6K,0.2%,Bolivia,,195.2K,tiktok,bolivia,False,2024,NA,NA
34,⛩⬛🈲️ANIMA🈲️⬛⛩ @anima.f7,650.5K,0.2%,Bolivia,,195.2K,tiktok,bolivia,False,2024,NA,NA
35,David Mercado @davidmercadop,642.8K,-,Bolivia,,192.8K,tiktok,bolivia,False,2024,NA,NA
36,Cristian Quino @quino27_7,639.1K,-,Bolivia,,191.7K,tiktok,bolivia,False,2024,NA,NA
37,Librada Vergara @libradavergara4,613.8K,-,Bolivia,,184.1K,tiktok,bolivia,False,2024,NA,NA
38,🎶 Yoana ✨ @_..yoana_..music,608.1K,0.2%,Bolivia,,182.4K,tiktok,bolivia,False,2024,NA,NA
39,Ana Ormeño @anaormeno,596.3K,-,Bolivia,Travel,178.9K,tiktok,bolivia,False,2024,Lifestyle,MAPPED
40,cake_boss0 @cake_boss0,591.8K,-,Bolivia,,177.5K,tiktok,bolivia,False,2024,NA,NA
41,𝐀𝐧𝐭𝐨𝐧𝐲 @antony_sau1,589.7K,-,Bolivia,Photography,176.9K,tiktok,bolivia,False,2024,Lifestyle,MAPPED
42,Gabriel Justiniano @elgaboooo0,585.7K,0.1%,Bolivia,,175.7K,tiktok,bolivia,False,2024,NA,NA
