rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Anabel Angus @anabelangus,1M,1.3%,Bolivia,Journalists,304.6K,instagram,bolivia,False,2024,Knowledge&Info,MAPPED
2,Andrea Villarroel @soyandreatv,931K,1.22%,Bolivia,Entertainment and Music Fashion and Accessories Arts and Crafts Marketing and Advertising,279.3K,instagram,bolivia,False,2024,Beauty&Fashion,MAPPED
3,𝒢𝒶𝒷𝓇𝒾𝑒𝓁𝒶 𝒵𝑒𝑔𝒶𝓇𝓇𝒶 @gabyzegarra_gz,879.1K,1.09%,Bolivia,Beauty and Self Care Marketing and Advertising Actors Modeling,263.7K,instagram,bolivia,False,2024,Beauty&Fashion,MAPPED
4,Albertina sacaca @albertinasacaca,764.1K,2.14%,Bolivia,,229.2K,instagram,bolivia,False,2024,NA,NA
5,Um a Uno @um.a.uno,630.2K,0.86%,Bolivia,Travel,189K,instagram,bolivia,False,2024,Lifestyle,MAPPED
6,Andres Salvatierra J. @andres.salvatierraj,582.9K,4.6%,Bolivia,,174.9K,instagram,bolivia,False,2024,NA,NA
7,Fiorella Zamora @fiorellazoe_zamora,503.7K,0.33%,Bolivia,,151.1K,instagram,bolivia,False,2024,NA,NA
8,Grisel Quiroga @griselquiroga,482.9K,0.15%,Bolivia,Fashion and Accessories Actors,144.9K,instagram,bolivia,False,2024,Beauty&Fashion,MAPPED
9,L A C L A U 🍍 @laclauoficial,467.9K,0.98%,Bolivia,,140.4K,instagram,bolivia,False,2024,NA,NA
10,𝙔𝙐𝙑𝙄𝙉𝙆𝘼 𝘼Ñ𝙀𝙕 ✨ @yuvinkaanez96,426.6K,2.12%,Bolivia,Beauty and Self Care Fashion and Accessories Actors Modeling,128K,instagram,bolivia,False,2024,Beauty&Fashion,MAPPED
11,Gabo Chavarría @gabocharria,425.5K,0.67%,Bolivia,Celebrity,127.7K,instagram,bolivia,False,2024,Entertainment,MAPPED
12,Eliana Gonzalez @elugonzalez,368K,0.41%,Bolivia,,110.4K,instagram,bolivia,False,2024,NA,NA
13,Elias Ayaviri @eliasayavirioficial,325.3K,0.35%,Bolivia,Entertainment and Music Music Actors,97.6K,instagram,bolivia,False,2024,Music,MAPPED
14,Fernando Eid @fernandoeidok,318.8K,1.61%,Bolivia,Entertainment and Music Television Actors Journalists,95.6K,instagram,bolivia,False,2024,Knowledge&Info,MAPPED
15,Bonny Lovy @bonnylovyoficial,312.9K,0.4%,Bolivia,Entertainment and Music Actors Music Architecture,93.9K,instagram,bolivia,False,2024,Music,MAPPED
16,Evo Morales Ayma @evomoralesayma,293.3K,0.57%,Bolivia,,88K,instagram,bolivia,False,2024,NA,NA
17,Marco Antelo (YeYo) @yeyoantelo,293.2K,0.6%,Bolivia,Actors,88K,instagram,bolivia,False,2024,Entertainment,MAPPED
