rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Alan Walker @UCJrOtniJ0-NWz37R30urifQ,42.4M,-,Norway,,12.7M,youtube,norway,False,2024,NA,NA
2,Soothing Relaxation @UCjzHeG1KWoonmf9d5KBvSiw,10M,-,Norway,Music,3M,youtube,norway,False,2024,Music,MAPPED
3,AURORA @UCNjHgaLpdy1IMNK57pYiKiQ,4.3M,0.2%,النرويج,,1.3M,youtube,norway,False,2024,NA,NA
4,pellekofficial @UCtXuWXsd7TYXwX2ZNLXfojg,3.9M,1%,النرويج,,1.2M,youtube,norway,False,2024,NA,NA
5,Dani @UCIabPXjvT5BVTxRDPCBBOOQ,3.4M,14.7%,النرويج,,1M,youtube,norway,False,2024,NA,NA
6,Marcus & Martinus @UCRUmSbfoolI9b8iRyrGqFUw,3.3M,0.1%,النرويج,موسيقى,993K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
7,Isawi @UCwHagdbGVi-B-DSBFMgiIkA,2.8M,-,النرويج,,849K,youtube,norway,False,2024,NA,NA
8,K-391 @UC1XoTfl_ctHKoEbe64yUC_g,2.5M,-,النرويج,,735K,youtube,norway,False,2024,NA,NA
9,discovery plus Norge @UCYM3pKj9tFQOXc2XcJmj8Vg,2.1M,-,النرويج,,633K,youtube,norway,False,2024,NA,NA
10,MrSavage @UCmwRAiAX6NDvlboBfZKr9hQ,2M,0.3%,النرويج,,594K,youtube,norway,False,2024,NA,NA
11,Being Artistic @UC0E_jcP7H5Wi1ZYJ82G-RWg,1.5M,-,النرويج,,462K,youtube,norway,False,2024,NA,NA
12,Nerdforge @UCggHsHce2n3vvbJf_8YKrMA,1.5M,4%,النرويج,,453K,youtube,norway,False,2024,NA,NA
13,apetor @UCHnK83dqyPvFo6GX0rCwn8A,1.4M,6.6%,النرويج,,411K,youtube,norway,False,2024,NA,NA
14,Dani2 @UCzmtKpQQyZ-9ZNY_bbFtVHw,1.2M,6.5%,النرويج,,369K,youtube,norway,False,2024,NA,NA
15,AlexanderRybakVideo @UC_KZSgBFgavi5JqxQ1XhT_w,1.2M,0.3%,النرويج,,366K,youtube,norway,False,2024,NA,NA
16,BEAMNG MADNESS @UCO7SyepWR3VTyHwByla3o_w,1.1M,-,النرويج,,330K,youtube,norway,False,2024,NA,NA
17,Isawi GG @UCkuo8lwclhlj0l1LHscGiPw,1M,-,النرويج,,312K,youtube,norway,False,2024,NA,NA
18,Tempex @UCT8BC740tRFcnQLNtjLI-LA,1M,-,النرويج,,312K,youtube,norway,False,2024,NA,NA
19,Simplicity @UCBBj-A2EqL5pNApsLhoeM6w,1M,-,النرويج,,303K,youtube,norway,False,2024,NA,NA
20,ZenLifeRelax @UCcqmIur-b51hdIByTPIfifw,992K,-,النرويج,,297.6K,youtube,norway,False,2024,NA,NA
21,Astrid S @UCRWkUp26A4TFJQrjhkn-Vuw,991K,0.9%,النرويج,,297.3K,youtube,norway,False,2024,NA,NA
22,Qalandar Production @UCmpWJIVtSVnopLNa1WLpI2Q,988K,2.9%,النرويج,مشهور,296.4K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
23,THAIBEATS @UC9J9cI0Us_zUkpcUJxIMlew,984K,-,النرويج,,295.2K,youtube,norway,False,2024,NA,NA
24,NRK P3 @UCPYnnGAmiaEngtWmZNNShmA,983K,-,النرويج,,294.9K,youtube,norway,False,2024,NA,NA
25,Wirtual @UCt-HTfaCUz8QIoknqyXKYiw,969K,8%,النرويج,ألعاب فيديو,290.7K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
26,kazzaz @UC8fX_3UE-5fV_3NNeWDQtzQ,947K,-,النرويج,,284.1K,youtube,norway,False,2024,NA,NA
27,TS Knowledge TV @UCueea2VsoYKqOYdhIb94eRw,914K,-,النرويج,,274.2K,youtube,norway,False,2024,NA,NA
28,Magnus Carlsen @UCbdcpQ5uPPymv7Ea0nnFfOw,794K,-,النرويج,,238.2K,youtube,norway,False,2024,NA,NA
29,Box Yourself @UC2mc6Z1HK2C1gaWbm-9n8Ww,768K,-,النرويج,,230.4K,youtube,norway,False,2024,NA,NA
30,Miss DeepShine @UC8KCGnqoW1SXM00dwEHCPIw,747K,-,النرويج,موسيقى,224.1K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
31,أحمد علاو ahmad elaw @UCPP4_QCiYh6R4-75qRYaWdg,716K,0.2%,النرويج,,214.8K,youtube,norway,False,2024,NA,NA
32,Dunkee @UCykjD0W8hCQbuO7mEHPgw-A,698K,16.5%,النرويج,,209.4K,youtube,norway,False,2024,NA,NA
33,Thaís Chagas @UCxYqdYKUNyuKt2pJMIt4P7g,673K,1.6%,النرويج,,201.9K,youtube,norway,False,2024,NA,NA
34,ShibeNation @UC-xjitW_J39_Q1ure2HlJew,662K,0.2%,النرويج,,198.6K,youtube,norway,False,2024,NA,NA
35,wardruna @UCoK2X3nnuG7ug-Kk75r5rJQ,628K,4.7%,النرويج,موسيقى,188.4K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
36,affectaed @UCDxtUPOEpEODr9WMBiJHGXA,625K,30.3%,النرويج,,187.5K,youtube,norway,False,2024,NA,NA
37,Ethereal Music @UCxEYzhzrCu3k6Ur2eX_fYNg,600K,-,النرويج,,180K,youtube,norway,False,2024,NA,NA
38,MarioZenium @UCtyokkUwxwy0ef1f6TLYFLA,597K,-,النرويج,,179.1K,youtube,norway,False,2024,NA,NA
39,2SANDER7 @UCPKygO_jZ0eITGwO9mSV-Og,586K,-,النرويج,,175.8K,youtube,norway,False,2024,NA,NA
40,Shadhin @UCKV6KUmS1swPZ2t-BhDFqZw,577K,-,النرويج,,173.1K,youtube,norway,False,2024,NA,NA
41,Asbjorn Olsen-Berg Bushcraft @UC7IrzlbcylADmO_TGrWhLJw,569K,2.1%,النرويج,,170.7K,youtube,norway,False,2024,NA,NA
42,ZNac @UCrK7Hn84N6nPuq3tRl3xb_g,559K,0.4%,النرويج,,167.7K,youtube,norway,False,2024,NA,NA
43,elena864 @UCRO1c-YgC9Yb0FGr3ORODwg,555K,-,النرويج,,166.5K,youtube,norway,False,2024,NA,NA
44,Bjorn Andreas Bull-Hansen @UC95m7aBYo7wgNCoHb1ojQYw,529K,0.9%,النرويج,,158.7K,youtube,norway,False,2024,NA,NA
45,Back Guy @UCwlxDWqcPnozHVQMzTeg4SQ,507K,-,النرويج,,152.1K,youtube,norway,False,2024,NA,NA
46,Sardor Domla @sardordomla,506K,-,النرويج,,151.8K,youtube,norway,False,2024,NA,NA
47,Cecilia Blomdahl @UCnFhQlaQIqs6vw_mmG0bRww,506K,-,النرويج,,151.8K,youtube,norway,False,2024,NA,NA
48,Mellow @UC0paWv2Ylkz32P-WCGARDLg,501K,0.2%,النرويج,,150.3K,youtube,norway,False,2024,NA,NA
49,Vexento @UCYZ9rknEmE4R1J_HBJ2yBlQ,484K,0.8%,النرويج,موسيقى,145.2K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
50,Gopher @UC1CSCMwaDubQ4rcYCpX40Eg,483K,0.1%,النرويج,ألعاب فيديو,144.9K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
51,Sunny @UCTninj9qwE4VFT6yiJ_j3NA,469K,-,النرويج,,140.7K,youtube,norway,False,2024,NA,NA
52,Polyfjord @UC1MmrnDaPnNa55twYBiH4NA,461K,1.2%,النرويج,,138.3K,youtube,norway,False,2024,NA,NA
53,Anton S Live @UCpQWh9JggVV9ZKz7IWrHAEA,458K,-,النرويج,,137.4K,youtube,norway,False,2024,NA,NA
54,RailCowGirl @UCj-Xm8j6WBgKY8OG7s9r2vQ,457K,-,النرويج,,137.1K,youtube,norway,False,2024,NA,NA
55,Boomerang Norge @UC86A9CDwx_4aqFMJPOd_n_Q,442K,-,النرويج,,132.6K,youtube,norway,False,2024,NA,NA
56,Emma Ellingsen @UCpdmlPZMeDCqhGqzM4Zd1ww,431K,1.3%,النرويج,,129.3K,youtube,norway,False,2024,NA,NA
57,Dagbladet @UCk5pvsyZJoYJBd7_oFPTlRQ,426K,-,النرويج,,127.8K,youtube,norway,False,2024,NA,NA
58,Alternate @UCDL-lqf51afYoUldSvZMTOA,415K,0.4%,النرويج,,124.5K,youtube,norway,False,2024,NA,NA
59,Madcon official @UCV94szan7U2Ug8qJAdHjC5w,413K,0.2%,النرويج,,123.9K,youtube,norway,False,2024,NA,NA
60,Spirit Tribe Awakening @UC961ko9mCxvoHaeMUJb4Lfg,408K,-,النرويج,,122.4K,youtube,norway,False,2024,NA,NA
61,Milkgore @UCY0-fBwD72-W4w3MisVCVFQ,404K,1.1%,النرويج,,121.2K,youtube,norway,False,2024,NA,NA
62,Garaad TV @UCaxDl0VZHy_JxrJ1Q0D2dVA,395K,-,النرويج,,118.5K,youtube,norway,False,2024,NA,NA
63,Qulasada Filimada @UC-o9P-KzoA7oDIcHq7WUNbw,394K,1.4%,النرويج,,118.2K,youtube,norway,False,2024,NA,NA
64,Mobile Arcade @UChHZWnj7E6EzQPhlp62U2Gw,389K,-,النرويج,,116.7K,youtube,norway,False,2024,NA,NA
65,Linko @UCm5VWa6hIDW88dDo-bmnZxQ,377K,0.9%,النرويج,,113.1K,youtube,norway,False,2024,NA,NA
66,LemaitreMusic @UCux_hBqKE0nh7xLbWsYARHw,372K,0.1%,النرويج,,111.6K,youtube,norway,False,2024,NA,NA
67,ZourChip @UCyQ0PYhw4G-lF7EKMbwsw3g,371K,-,النرويج,,111.3K,youtube,norway,False,2024,NA,NA
68,Alexandre Chappel @UCe1Aj6VEO299Yq4WkXdoD3Q,368K,-,النرويج,,110.4K,youtube,norway,False,2024,NA,NA
69,boy pablo @UCeA2KEyAm5WOG-cLD8jEYfw,367K,1.4%,النرويج,,110.1K,youtube,norway,False,2024,NA,NA
70,Nordavind @UCs3YoWL4OH1wJrrIsf6juzA,358K,-,النرويج,,107.4K,youtube,norway,False,2024,NA,NA
71,شكو ماكو مع حسن السعيدي Shaku Mako @UCXgznj1dzO37qdjFts6la0Q,358K,-,النرويج,,107.4K,youtube,norway,False,2024,NA,NA
72,Skavlan @UCHkapYFq5ev4PDAxZQ_PF9Q,355K,-,النرويج,,106.5K,youtube,norway,False,2024,NA,NA
73,Andyax @UCSP7E88uFuHASIJLDjAhyKg,340K,0.3%,النرويج,,102K,youtube,norway,False,2024,NA,NA
74,Peder B. Helland @UCIIzc3b8U0_vtVScDEyFGew,337K,0.1%,النرويج,موسيقى,101.1K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
75,Jigjiga Tube @UCzgxEL622oq1hiVJZk5RbuQ,332K,-,النرويج,,99.6K,youtube,norway,False,2024,NA,NA
76,Islam Net @UC0o4-48gQsavA3-Lr8ksYqQ,330K,-,النرويج,,99K,youtube,norway,False,2024,NA,NA
77,Tropo Calming @UCDEh0PTwra8pRsuWSOy6gPQ,326K,-,النرويج,,97.8K,youtube,norway,False,2024,NA,NA
78,TV 2 @UCTQJ4_K6Y-CE3XttBXyvGbA,316K,-,النرويج,,94.8K,youtube,norway,False,2024,NA,NA
79,Viprin @UCUwapObI2gw2Tovu5oj-wng,308K,0.3%,النرويج,,92.4K,youtube,norway,False,2024,NA,NA
80,Lie Likes Music @UCgIlmfJhLLBwTYvL4r-2hhg,307K,1.1%,النرويج,موسيقى,92.1K,youtube,norway,False,2024,UNMAPPED,UNMAPPED
81,Abdihaliim Ali @abdihaliimali,301K,3.3%,النرويج,,90.3K,youtube,norway,False,2024,NA,NA
82,marrentm @UCz-yphxH7msdBf4cc29zasg,293K,-,النرويج,,87.9K,youtube,norway,False,2024,NA,NA
83,Nature Healing Society @UCPjn3YLQ_idrJT-eYvlR5bg,287K,-,النرويج,,86.1K,youtube,norway,False,2024,NA,NA
84,CityGlobeTour @UCSzTToGCOECsgTPjQ9BL6rg,284K,-,النرويج,,85.2K,youtube,norway,False,2024,NA,NA
85,Anton S @UCF1aTvgB53z-vkuu5LD-dKw,263K,-,النرويج,,78.9K,youtube,norway,False,2024,NA,NA
86,RagnarRox @UCFg9-S0cfu3UvBYuSNFT9hQ,261K,2.6%,النرويج,,78.3K,youtube,norway,False,2024,NA,NA
87,The History of the World @UC6xWLK_eSPw5Kk-zlkC8KwA,258K,23.2%,النرويج,,77.4K,youtube,norway,False,2024,NA,NA
88,Arch @UChS9wazLlTUHSTeKVG39hZw,253K,1.7%,النرويج,,75.9K,youtube,norway,False,2024,NA,NA
89,Kovu Kingsrod @UCYkXsiSerUoIqayxAgrcowQ,250K,-,النرويج,,75K,youtube,norway,False,2024,NA,NA
90,ЦИРК НА КОЛЕСАХ @UCp6a5V_a3uhxEkIT_QJ6Maw,249K,1.5%,النرويج,,74.7K,youtube,norway,False,2024,NA,NA
91,unsorted guy @UCJ3wC_LyLPOrwhLpBu6KtnA,239K,-,النرويج,,71.7K,youtube,norway,False,2024,NA,NA
92,Rude Boy @UCjI9EgQ0pPi-Z1R1J5qmQiQ,239K,0.3%,النرويج,,71.7K,youtube,norway,False,2024,NA,NA
93,SpartanGirls @UCxQLh_TJvRNYXk4oyG85LnQ,238K,-,النرويج,,71.4K,youtube,norway,False,2024,NA,NA
94,Violin Noobie @UCMGf-4TZDqNG97yqY5WPTCA,236K,-,النرويج,,70.8K,youtube,norway,False,2024,NA,NA
95,Solfrid ASMR @UCYiDenIXRDeLoPcJDInEgSA,231K,-,النرويج,,69.3K,youtube,norway,False,2024,NA,NA
96,Personal Power - Sleep Serenity & Meditation @UCz08eyb3Noqa6yC0z2bWENw,229K,-,النرويج,,68.7K,youtube,norway,False,2024,NA,NA
97,Animated Stats @UCLwluonD3CuhTaVLlmSQ-VQ,229K,0.2%,النرويج,,68.7K,youtube,norway,False,2024,NA,NA
98,Andreas Hem @UCkCTEg2Fq-_E6phK3iwu1Bw,228K,-,النرويج,,68.4K,youtube,norway,False,2024,NA,NA
99,skillNshoot @UCW0dwMG5Ky9CaKlNHxEvRBg,227K,-,النرويج,,68.1K,youtube,norway,False,2024,NA,NA
100,Nordern @UCX2I5pSP-b-iD8sPGiCO1dA,221K,-,النرويج,,66.3K,youtube,norway,False,2024,NA,NA
