#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Nancy Ajram @UChnf7fs7mlfbzsJpwWnJBYA,7M,-,Lebanon,,2.1M
2,Elissa @UCwVXB9hCnLiarr3pZLmnr2w,4.9M,-,Lebanon,,1.5M
3,Nassif Zeytoun @UCO4AjeljgqgiowEf2yfvYHg,4.5M,0.5%,Lebanon,,1.4M
4,Malek Maktabi l مالك مكتبي @UCga4N76Fl4sgcn30iwBs7aQ,4.5M,-,Lebanon,,1.4M
5,ETH 2.0 @UCZKhWZoMMl92_TBKzGAtkiw,4.4M,-,Lebanon,,1.3M
6,حمادة نشواتي @UCrXqG3hhDv2VmfO73S9fztQ,4.2M,-,Lebanon,,1.2M
7,AL HASHIM - حسن هاشم @UCN1Lyow-3R4jtN-cddDd_eQ,3.4M,0.5%,Lebanon,,1M
8,LBCI Lebanon @UCpE6gpKewomi17XDyPfpFjA,3.3M,-,Lebanon,,993K
9,Sobhi Mohammad - صبحي محمد @UCEiwa5MRvm0mV85wpLTLUBw,2.9M,-,Lebanon,,867K
10,Lamis Chaaban @lamischaaban,2.4M,0.1%,Lebanon,,720K
11,Laila Mourad @UCRba9v75sMzuYRAw38_Gwdw,2.3M,0.6%,Lebanon,,681K
12,Amjad Jomaa @UCBs5cNvb-SHOLPNYHqVxAiw,2.1M,12.2%,Lebanon,,618K
13,Rewechtv @UCgvvQgm-ayEeX0bbbogFayQ,2M,-,Lebanon,,606K
14,layla jawad channel @UCoAFqg8GCC3l44hX2Fv02Cg,2M,0.3%,Lebanon,Education Technology,594K
15,Official Sadeem @UCWxc7ue-jGlL5ypOHX_i0Bg,1.9M,1.5%,Lebanon,,582K
16,WATARY @UC3OkjsPyaVQMh7iGux8N_Ig,1.8M,-,Lebanon,,531K
17,AyleFaniye Family - عيلة فنية أوتار @UC86FsR43ajXMvVaEqB8WYtw,1.8M,0.5%,Lebanon,,525K
18,Haydar Zaiter / حيدر زعيتر @UC4y366sMwYabH_ts2PNX3Lg,1.7M,-,Lebanon,,513K
19,جمانه بلانيت -joumana planet @UCMNnWy0xyRtTdjHu_LJsEJw,1.6M,-,Lebanon,,483K
20,AL Jadeed News @UC4JCsTLFcHGk10qpiNMh0Ww,1.6M,-,Lebanon,,480K
21,سارة في المطبخ @UCS4DiIRaRfmslnkiWKD6hTQ,1.6M,-,Lebanon,,465K
22,Cedars Art Production @UCFvnsZaE1YwMBmIDIpOuSgQ,1.6M,-,Lebanon,,465K
