#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Nancy Ajram @nancyajram,39.5M,0.36%,Lebanon,Entertainment and Music,11.9M
2,Elissa @elissazkh,19.7M,0.25%,Lebanon,Music Actors,5.9M
3,Nadine Nassib Njeim @nadine.nassib.njeim,16.1M,0.96%,Lebanon,Entertainment and Music family Education Celebrity,4.8M
4,Maya Diab @mayadiab,13.8M,0.15%,Lebanon,Entertainment and Music Parenting Modeling,4.1M
5,Haifa Wehbe @haifawehbe,12.2M,2.87%,Lebanon,Entertainment and Music Singer,3.6M
6,Pandora Kaaki @pandorakaaki,12M,1.8%,Lebanon,Fashion and Accessories Lifestyle,3.6M
7,YARA @yara,12M,0.12%,Lebanon,Entertainment and Music Soccer Singer Music,3.6M
8,Nour Arida @nouraridaofficial,11M,0.88%,Lebanon,Education Upskilling Romance and Wedding Fashion and Accessories,3.3M
9,Karen Wazen Bakhazi كارن وازن @karenwazen,8.2M,1.54%,Lebanon,Fashion and Accessories Video Gaming Modeling Hair & Beauty,2.4M
10,Nawal El Zoghby - نوال الزغبي @nawalelzoghbi,6.2M,0.53%,Lebanon,Entertainment and Music Music Modeling Celebrities,1.8M
11,Nassif Zeytoun @nassifzeytoun,6.2M,1.6%,Lebanon,Entertainment and Music Singer,1.8M
12,Maguy Bou Ghosn - ماغي بو غصن @maguyboughosn,6.1M,0.88%,Lebanon,Acting and Drama Celebrity Modeling,1.8M
13,Kinda Hanna Hanna @kindahannaofficial,5.9M,0.55%,Lebanon,Celebrity Art Actors,1.8M
14,Annabella Hilal @annabellahilal,5.5M,1.96%,Lebanon,Fashion and Accessories Journalists Design Celebrities,1.6M
15,Raya Abirached @rayaofficial,5.2M,0.21%,Lebanon,Entertainment and Music Moms,1.6M
16,Ragheb Alama @raghebalama,4.8M,0.28%,Lebanon,Entertainment and Music Music,1.5M
17,جيني اسبر Jenny Esber @jennyesber,4.8M,0.13%,Lebanon,Acting and Drama Celebrity Hair & Beauty Design,1.4M
18,Sexólogo| Mahmoud Baydoun @mahmoudbaydoun_,4.7M,0.78%,Lebanon,Education Romance and Wedding Home and Garden Medical Health,1.4M
