rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Raffi Ahmad and Nagita Slavina @raffinagita1717,75300000.0,0.21,Indonesia,Entertainment and Music family Celebrity Marketing and Advertising,22600000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
2,Ayu Tingting @ayutingting92,56800000.0,0.02,Indonesia,Beauty and Self Care Celebrity Music Lifestyle,17000000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
3,Prilly Latuconsina @prillylatuconsina96,55700000.0,0.02,Indonesia,Entertainment and Music Fashion and Accessories Celebrity Actors,16700000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
4,Ruben Onsu @ruben_onsu,45100000.0,0.15,Indonesia,Beauty and Self Care Actors Music,13500000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
5,SYAHRINI @princessyahrini,44200000.0,0.3,Indonesia,Celebrity Parenting Singer,13200000.0,instagram,indonesia,False,2024,Music,MAPPED
6,Natasha Wilona @natashawilona12,43300000.0,0.24,Indonesia,Fashion and Accessories Celebrity Modeling Cars & Motorcycles,13000000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
7,Laudya Cynthia Bella @laudyacynthiabella,39700000.0,0.08,Indonesia,Acting and Drama Health and Medical Services Music of Asia Singer,11900000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
8,Gisella Anastasia @gisel_la,39100000.0,0.05,Indonesia,family Music of Asia Singer,11700000.0,instagram,indonesia,False,2024,Music,MAPPED
9,Luna Maya @lunamaya,38100000.0,0.07,Indonesia,Beauty and Self Care Entertainment and Music Celebrity Marketing and Advertising,11400000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
10,@raisa6690,37800000.0,0.12,Indonesia,Musician,11300000.0,instagram,indonesia,False,2024,Music,MAPPED
11,Atta Halilintar (PAPATA) @attahalilintar,35100000.0,0.41,Indonesia,Entertainment and Music Music Auto and Vehicles Business and Finance,10500000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
12,Aurelie Hermansyah Atta @aurelie.hermansyah,34000000.0,0.04,Indonesia,Beauty and Self Care Product Modeling,10200000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
13,Ashanty Ash @ashanty_ash,33700000.0,0.05,Indonesia,Entertainment and Music Celebrity Singer,10100000.0,instagram,indonesia,False,2024,Music,MAPPED
14,Jessica Iskandar @inijedar,33299999.999999996,0.04,Indonesia,family Food Celebrity Actors,10000000.0,instagram,indonesia,False,2024,Entertainment,MAPPED
15,INDONESIAN QUEEN MAKER @ivan_gunawan,32900000.0,0.02,Indonesia,Beauty and Self Care Fashion and Accessories Celebrity,9900000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
16,Zaskia Sungkar @zaskiasungkar15,31500000.0,0.04,Indonesia,Fashion and Accessories,9400000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
17,Zaskia Shinta @zaskia_gotix,30900000.0,0.02,Indonesia,family Music Singer,9300000.0,instagram,indonesia,False,2024,Music,MAPPED
18,Syahnaz Sadiqah @syahnazs,30000000.0,0.21,Indonesia,Art Actors Lifestyle,9000000.0,instagram,indonesia,False,2024,Entertainment,MAPPED
19,Chelsea Olivia Wijaya @chelseaoliviaa,28900000.0,0.14,Indonesia,Entertainment and Music Romance and Wedding Celebrity Celebrities,8700000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
20,Shireen Sungkar @shireensungkar,28700000.0,0.14,Indonesia,,8600000.0,instagram,indonesia,False,2024,,
21,Via Vallen @viavallen,28000000.0,0.29,Indonesia,Entertainment and Music Singer Music,8400000.0,instagram,indonesia,False,2024,Music,MAPPED
22,Verrell Bramasta @bramastavrl,27400000.0,1.05,Indonesia,Fashion and Accessories Celebrity Lifestyle Actors,8199999.999999999,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
23,Nia Ramadhani Bakrie @ramadhaniabakrie,26100000.0,0.27,Indonesia,Fashion and Accessories Business and Finance Actors,7800000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
24,Jessica Mila Agnesia @jscmila,25600000.0,0.74,Indonesia,Beauty and Self Care Entertainment and Music Celebrity Modeling,7700000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
25,Gading Marten @gadiiing,24600000.0,0.23,Indonesia,Acting and Drama Entertainment and Music Celebrity News,7400000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
26,Sandra Dewi @sandradewi88,24200000.0,0.03,Indonesia,family Celebrity Modeling Cars & Motorcycles,7300000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
27,Bunga Citra Lestari @bclsinclair,23300000.0,0.58,Indonesia,Education Upskilling Music Modeling,7000000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
28,Bunda Maia Mussry The Queen @maiaestiantyreal,23000000.0,0.13,Indonesia,Celebrity Producers,6900000.0,instagram,indonesia,False,2024,Music,MAPPED
29,Irish Bella @_irishbella_,22600000.0,0.24,Indonesia,Beauty and Self Care family Celebrity Actors,6800000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
30,Raditya Dika @raditya_dika,22300000.0,0.04,Indonesia,Entertainment and Music Funny Celebrity,6700000.0,instagram,indonesia,False,2024,Music,MAPPED
31,Ridwan Kamil @ridwankamil,21400000.0,0.57,Indonesia,Politics Architecture,6400000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
32,Oki Setiana Dewi @okisetianadewi,20700000.0,0.14,Indonesia,Beauty and Self Care Celebrity Actors,6200000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
33,ussy sulistiawaty @ussypratama,20400000.0,0.06,Indonesia,Fashion and Accessories Actors,6100000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
34,alghazaliköhler @alghazali7,20300000.0,0.37,Indonesia,Entertainment and Music Music Lifestyle DJ,6100000.0,instagram,indonesia,False,2024,Music,MAPPED
35,Inul Daratista @inul.d,19600000.0,0.01,Indonesia,Business and Finance Music Singer,5900000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
36,Maudy Ayunda @maudyayunda,19500000.0,0.05,Indonesia,Education Entertainment and Music Music Celebrity,5900000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
37,Iis Dahlia @isdadahlia,18600000.0,,Indonesia,Pets Modeling Singer,5600000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
38,Pevita Pearce @pevpearce,18200000.0,0.36,Indonesia,Entertainment and Music Celebrity Actors,5500000.0,instagram,indonesia,False,2024,Music,MAPPED
39,Kartika Putri @kartikaputriworld,17900000.0,0.14,Indonesia,Beauty and Self Care Actors,5400000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
40,Ricky Harun @rickyharun,17900000.0,0.02,Indonesia,"Fashion and Accessories Product Showcase Film, Music & Books Cars & Motorcycles",5400000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
41,Baim Wong @baimwong,17900000.0,0.75,Indonesia,Finance Celebrity Actors Actor,5400000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
42,Citra Kirana @citraciki,17500000.0,0.09,Indonesia,family Entertainment and Music Romance and Wedding Celebrity,5300000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
43,Melly Goeslaw @melly_goeslaw,16700000.0,0.03,Indonesia,Fashion and Accessories Music Moms Singer,5000000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
44,Irwansyah @irwansyah_15,16300000.0,0.12,Indonesia,Business and Finance Celebrity Actors,4900000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
45,Chelsea Elizabeth Islan @chelseaislan,16100000.000000002,0.27,Indonesia,Education Celebrity Lifestyle Actors,4800000.0,instagram,indonesia,False,2024,Knowledge&Info,MAPPED
46,Salshabilla adriani @salshabillaadr,15800000.0,0.62,Indonesia,Fitness Actors Music Singer,4800000.0,instagram,indonesia,False,2024,Sports,MAPPED
47,Dinda Hauw @dindahw,15800000.0,0.79,Indonesia,"Beauty and Self Care Celebrity Celebrities Film, Music & Books",4700000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
48,Soimah Pancawati @showimah,15800000.0,0.11,Indonesia,Actors Comedy,4700000.0,instagram,indonesia,False,2024,Entertainment,MAPPED
49,sunny @aurakasih,15400000.0,0.18,Indonesia,Animals Music Celebrity Food and Drink,4600000.0,instagram,indonesia,False,2024,Music,MAPPED
50,Glenn Alinskie @glennalinskie,14100000.0,0.6,Indonesia,Fashion and Accessories Nature Parenting Actors,4200000.0,instagram,indonesia,False,2024,Beauty&Fashion,MAPPED
