rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Zlatan Ibrahimović @iamzlatanibrahimovic,64.3M,0.46%,Sweden,Fashion and Accessories Auto and Vehicles Soccer,19.3M,instagram,sweden,False,2024,Sports,MAPPED
2,••Narin’s Beauty•• @narins_beauty,11.8M,0.18%,Sweden,Beauty and Self Care Music,3.5M,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
3,Zara Larsson @zaralarsson,8.5M,0.12%,Sweden,Entertainment and Music Music Singer Actors,2.6M,instagram,sweden,False,2024,Music,MAPPED
4,ANNA NYSTRÖM @annanystrom,8.3M,0.39%,Sweden,Fitness and Health Fashion and Accessories Modeling,2.5M,instagram,sweden,False,2024,Sports,MAPPED
5,Maher Zain @maherzainofficial,7.1M,0.15%,Sweden,Entertainment and Music,2.1M,instagram,sweden,False,2024,Music,MAPPED
6,Avicii @avicii,7M,11.86%,Sweden,Music DJ Producers,2.1M,instagram,sweden,False,2024,Music,MAPPED
7,Khamzat Chimaev @khamzat_chimaev,6M,1.67%,Sweden,Sports,1.8M,instagram,sweden,False,2024,Sports,MAPPED
8,Ninh Dương Lan Ngọc @ninh.duong.lan.ngoc,5.4M,0.48%,Sweden,Beauty and Self Care Product Showcase Celebrity Actors,1.6M,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
9,Lena Situations @lenamahfouf,4.5M,5.85%,Sweden,Entertainment and Music Arts and Crafts Lifestyle Celebrities,1.3M,instagram,sweden,False,2024,Music,MAPPED
10,Cedra Ammara @cedras_beauty,3.9M,7.14%,Sweden,Beauty and Self Care Business,1.2M,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
11,ʙʀɪɴɢ ᴍᴇ ᴛʜᴇ ʜᴏʀɪᴢᴏɴ @bringmethehorizon,3.6M,0.3%,Sweden,Entertainment and Music Music,1.1M,instagram,sweden,False,2024,Music,MAPPED
12,Kerimcan Durmaz @kerimcandurmaz,3.6M,1.6%,Sweden,Entertainment and Music,1.1M,instagram,sweden,False,2024,Music,MAPPED
13,Dolph Lundgren @dolphlundgren,3.1M,0.9%,Sweden,Actors Music,933.3K,instagram,sweden,False,2024,Music,MAPPED
14,Mirza Bico @ellentvshow,3M,0.55%,Sweden,Entertainment and Music Funny Parenting Humor,889.8K,instagram,sweden,False,2024,Music,MAPPED
15,Tove Lo @tovelo,2.6M,1.24%,Sweden,Entertainment and Music Songwriting,769.8K,instagram,sweden,False,2024,Music,MAPPED
16,Edvin Ryding @edvinrydings,2.4M,20.97%,Sweden,Acting and Drama,732.1K,instagram,sweden,False,2024,Entertainment,MAPPED
17,Natasha Crown @natasha_crown_official1,2.4M,1.76%,Sweden,Beauty and Self Care Fitness and Health Food and Drink,705.8K,instagram,sweden,False,2024,Sports,MAPPED
18,HANNA ÖBERG 🇸🇪 @hannaoeberg,2.3M,1.04%,Sweden,Fitness and Health Training Coaching Health & Fitness,680.8K,instagram,sweden,False,2024,Sports,MAPPED
19,Omar Rudberg @officialomar,2.2M,13.07%,Sweden,Modeling Fashion Music,673.8K,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
20,Victor Lindelöf @victorlindelof,2.2M,7.41%,Sweden,Sports Soccer,671K,instagram,sweden,False,2024,Sports,MAPPED
21,Rachel Brathen @yoga_girl,2M,1.75%,Sweden,Fitness and Health Food and Drink Yoga Health & Fitness,594.4K,instagram,sweden,False,2024,Sports,MAPPED
22,𝕄𝕚𝕤𝕤 𝕐𝕠𝕫𝕚𝕝𝕝𝕒 @missyozilla,2M,1.04%,Sweden,,585.6K,instagram,sweden,False,2024,NA,NA
23,Clara Felicia Lindblom @clara_lindblom,1.9M,0.83%,Sweden,Fitness and Health Product Showcase Lifestyle Health & Fitness,555.5K,instagram,sweden,False,2024,Sports,MAPPED
24,Kenza Zouiten Subosic @kenzas,1.8M,1.65%,Sweden,Fashion and Accessories Moms Lifestyle,551.2K,instagram,sweden,False,2024,Beauty&Fashion,MAPPED
25,Kelly Gale @kellygale,1.6M,0.87%,Sweden,Acting and Drama,494.7K,instagram,sweden,False,2024,Entertainment,MAPPED
26,Jonna Jinton @jonnajinton,1.6M,2.43%,Sweden,Arts and Crafts Nature Home and Garden Nature & Outdoors,472.7K,instagram,sweden,False,2024,Lifestyle,MAPPED
27,The Band Ghost @thebandghost,1.6M,6.11%,Sweden,Entertainment and Music Parenting Music Band,467.3K,instagram,sweden,False,2024,Music,MAPPED
28,Gustaf Skarsgård @gustafskarsgard,1.5M,3.5%,Sweden,Entertainment and Music,452K,instagram,sweden,False,2024,Music,MAPPED
29,Omid Omidi @omidimusic,1.4M,0.2%,Sweden,Entertainment and Music Music,427K,instagram,sweden,False,2024,Music,MAPPED
30,FaZe Teeqo @teeqo,1.4M,6.88%,Sweden,Music Producers,424.4K,instagram,sweden,False,2024,Music,MAPPED
31,Ines Helene @ini.helen,1.4M,0.86%,Sweden,Education Outdoor Activity Business and Finance Health & Fitness,419K,instagram,sweden,False,2024,Sports,MAPPED
32,Joel Kinnaman @joelkinnaman,1.3M,9.16%,Sweden,Entertainment and Music Celebrity Music Singer,390.4K,instagram,sweden,False,2024,Music,MAPPED
33,ℨ𝔥𝔞𝔯𝔞 𝔑𝔦𝔩𝔰𝔰𝔬𝔫 @zhara,1.3M,1.21%,Sweden,Fashion and Accessories Lifestyle Modeling Health & Fitness,390.2K,instagram,sweden,False,2024,Sports,MAPPED
