#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,pokimane @poki,6.4M,-,Morocco,,1.9M
2,Hajar Larbah @moribyan,3.9M,-,Morocco,,1.2M
3,SpoletiTwins @damytwins,2.7M,-,Morocco,,810K
4,SA7IR 🪄 الساحر @abdelhakeljamai,1.8M,-,Morocco,Entertainment and Music,540K
5,Nadirdearabier @nadirdearabier,1.6M,8.2%,Morocco,,480K
6,Meryam kadmiri @meryamkadmiri,1.5M,-,Morocco,Acting and Drama,450K
7,Simolabhaj @simolabhaj,1.5M,-,Morocco,,450K
8,CHOUKRI PIRATE 🏴‍☠️ @choukripirate,1.3M,-,Morocco,Entertainment and Music Funny,390K
9,ilyass zaari1 @ilyass_zaari,1.2M,1.2%,Morocco,Entertainment and Music Funny,360K
10,DEDIKA @dediofficiel,1.1M,-,Morocco,,330K
11,يوميات أم يحيى @hobi130,1M,-,Morocco,,300K
12,jamal_alpha @jamal_alpha1,1M,-,Morocco,,300K
13,Khadija @khadijalamine20,995K,-,Morocco,,298.5K
14,Mohsin aarby @johnbanygadon,987.2K,-,Morocco,,296.2K
15,Ayoub Tanjawi 💙 @ayb.knj98,973.9K,-,Morocco,,292.2K
16,souhail ghazzali @souhail.ghazzali,969.5K,-,Morocco,Entertainment and Music Funny,290.9K
17,xxxtentacion @xxxtentacion__legend50,968.6K,-,Morocco,,290.6K
18,رسناوي & ميمي @rsnawi.mimi,968.4K,-,Morocco,,290.5K
19,هاي صحابي🌚🌝 @ima_saidi,961.1K,-,Morocco,,288.3K
20,Amine officiel123 @amine_wiam,947K,-,Morocco,,284.1K
21,salmadouma @salmadouma8,938.1K,-,Morocco,,281.4K
22,♀️ Kaoutar_Zr ♀️ @niema_zr,935.1K,-,Morocco,,280.5K
23,Rachidbtln @rachid_btln,925K,-,Morocco,Entertainment and Music,277.5K
24,فاطمة الزهراء ♿😍🇲🇦 @fatima1988z,923.2K,-,Morocco,,277K
25,Nouhhad _nour 🇲🇦💜 @nouhad9,917.5K,-,Morocco,,275.3K
26,🦙 Yassine '-^ 🦙 @yassfiction,912.5K,-,Morocco,Arts and Crafts Education,273.8K
27,Oυɱαყɱα🌸 @sdpoumayma,910.4K,-,Morocco,,273.1K
28,Afaaf 🍯👸 @afafchoukri,897.4K,-,Morocco,,269.2K
29,Voidwyd @wydadch1,886.7K,0.1%,Morocco,,266K
30,H J 🔥 @hamid_juttt,878.6K,-,Morocco,,263.6K
31,TRAVEL_AND_CULTURES @quim_fabregas_official,877.4K,-,Morocco,Travel,263.2K
32,🇲🇦(محمود&مريم)🇪🇬 هيستيريا @2m.elgany,873.7K,0.5%,Morocco,Romance and Wedding,262.1K
33,🇲🇦 ZZRi9A 🇲🇦 @zzri9a,871.9K,0.3%,Morocco,,261.6K
34,MAJDOLINE EL HAJLY ❤️‍🔥 @majoudey,865.5K,-,Morocco,Entertainment and Music Funny,259.7K
35,Yousra @yousra_chk,863.3K,-,Morocco,,259K
36,لولو 🦋 @loubna_ahmed,863.3K,-,Morocco,Beauty,259K
37,🇸🇪 SweeDy 🇸🇪 @sweedyofficiel,863.1K,-,Morocco,,258.9K
38,صفاء بيوتي 🦋صانعة محتوى تجميل @om_yahya_2020,852.8K,-,Morocco,Beauty and Self Care,255.8K
39,✔ ＯＳＳＡＭＡ ツ @masoud_ff,852.4K,0.1%,Morocco,,255.7K
40,Queenie🦋 @queenie.nova,848.5K,0.1%,Morocco,Business and Finance,254.6K
41,HAKAI TV 444 @op_hakai,840.8K,-,Morocco,Entertainment and Music Funny,252.2K
42,رايدم || فووول ونسة || ✅ @ridem_5,837.4K,0.1%,Morocco,,251.2K
43,🎬صانع افلام قصيرة 🎬🎞🎞 @youcef.avira,834.2K,-,Morocco,,250.3K
44,Hanaaell @hanaaell63,829.9K,-,Morocco,,249K
45,💸Biba31⭐️ @bouchra_bouchra31,821.5K,-,Morocco,,246.5K
46,anass.rouayelle @frita360,820.5K,-,Morocco,,246.2K
47,zineb_sozi @zineb_sozi,818.5K,-,Morocco,,245.6K
48,Rebbouh Yassine @rebbouh_yassine,814.2K,-,Morocco,,244.3K
49,🔱السرغيني🔱 @mohssin_oufficiell,808.4K,-,Morocco,,242.5K
50,🇲🇦نيروبي🇲🇦 @salwaslsl,805.6K,-,Morocco,,241.7K
51,rachid btln(2) @rachidbtln,802.4K,-,Morocco,Entertainment and Music Funny,240.7K
52,Aicha_azizi 👑 @aichaazz2,800.2K,-,Morocco,,240.1K
53,Soukiss96_ @soukiss_96,798.7K,-,Morocco,,239.6K
54,Ahmed zidan @ahmed.zidan.official,798K,-,Morocco,,239.4K
55,🧿ⵣ Hajar Mrabet ⵣ🧿 @hajarmarbet,796.2K,-,Morocco,,238.9K
56,Roufia World @roufia_world_officiel,788.5K,-,Morocco,,236.6K
57,Queen amira🦋 @queen_amiraa,788.1K,-,Morocco,Beauty,236.4K
58,Le prince🤩de la ville🇲🇦🇩🇿 @abdel_officiel1,787.3K,-,Morocco,,236.2K
59,Series.Moment1 @series.moment1,783.2K,0.2%,Morocco,,235K
60,Sarah👸🏻 @its_saraaaaah,778.7K,-,Morocco,,233.6K
61,🌺عالم حناء With henna 🌺 @rababmazid,774K,0.1%,Morocco,,232.2K
62,Adam Khriss @adamkhriss,765K,-,Morocco,,229.5K
63,💮 Wissal 💮 @lishiyaaa,760.7K,-,Morocco,,228.2K
64,ELECTROADNANE @electroadnane.tetouan,757.3K,-,Morocco,Video Gaming,227.2K
65,Erra.aslani @erra.aslanii,751.9K,0.1%,Morocco,Funny,225.6K
66,cocoahlame 🎈 @cocolouma,748K,-,Morocco,,224.4K
67,Naiss mh @nada_officiel_48,746.2K,-,Morocco,,223.9K
68,meh_booulaaa🖤✨ @meh_booulaa,745.6K,-,Morocco,,223.7K
69,Sweedy @sweedy95official,741.4K,-,Morocco,Celebrity,222.4K
70,😂_وا_هبييل_هذا_😂 @mouadelkhalidy,727.4K,-,Morocco,Entertainment and Music,218.2K
71,Fadoua ❤️🇲🇦 @fadouafaouzi3,717.9K,-,Morocco,Beauty,215.4K
72,✨ @tiger.271,716.9K,0.9%,Morocco,,215.1K
73,راحة نفسية Raha Nafsia♥️ @mustafaiasuit,710.9K,0.4%,Morocco,,213.3K
74,التفاهة 💛 @huda.zen1,708.7K,0.5%,Morocco,,212.6K
75,🐐 @littlemvn,708.4K,-,Morocco,Entertainment and Music Funny,212.5K
76,Anas ❤️🇲🇦 @anasselhamdouchi,706.8K,-,Morocco,Romance and Wedding Travel,212K
77,Oumi amani @oumiamani,704.8K,-,Morocco,Fashion and Accessories,211.4K
78,Soufiane Bencok @soufianebencok,703.3K,-,Morocco,Sports,211K
79,ʟᴇ ʀᴏɪ ᴄᴇsᴀʀ @leroicesaroff,696.5K,0.2%,Morocco,,209K
80,Deux Marocains @riyadetselma,690.8K,-,Morocco,,207.2K
81,Aminux @amineaminuxoffic,690.5K,-,Morocco,,207.2K
82,إكرام بكير @ikrambakir00,682.1K,-,Morocco,Entertainment and Music,204.6K
83,zinebelmeski @zinebelmeskiofficiel,678K,-,Morocco,,203.4K
84,ghizybeauty @ghizybeauty_,672.9K,-,Morocco,Beauty and Self Care,201.9K
85,🤡MAROC TIKTOK🤡 @ayoubar555,672.2K,-,Morocco,,201.7K
86,نصائح من ذهب 🥇🕯 @loubnazeroual,669.9K,-,Morocco,,201K
87,Life with Nisrine @lifewithnisrine,669.7K,1%,Morocco,,200.9K
88,Oumaima Elghachii @oumaimaelghachii,668.7K,-,Morocco,,200.6K
