rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Hector19Aquino @UCkXd72Un0XaReuatMc52DEA,2.5M,-,Paraguay,,747K,youtube,paraguay,False,2024,NA,NA
2,elkoalah @UCxagjwvR5NhVf9Pu6grwBWg,1.1M,0.1%,Paraguay,,324K,youtube,paraguay,False,2024,NA,NA
3,Paul Landó @UCeI3VMfMWQQspYVuDzPrung,962K,-,Paraguay,,288.6K,youtube,paraguay,False,2024,NA,NA
4,CONMEBOL Libertadores @UClgFf9mS1mZI2D_vo-ZTpmQ,563K,-,Paraguay,,168.9K,youtube,paraguay,False,2024,NA,NA
5,AleVera Oficial @UC46bOtPQrSPOhQCjWK9fzgw,552K,-,Paraguay,,165.6K,youtube,paraguay,False,2024,NA,NA
6,Super Xpresiones @UCHLNuUKHcQb6DE6cr9OO-ng,305K,0.1%,Paraguay,,91.5K,youtube,paraguay,False,2024,NA,NA
7,ABC TV Paraguay @UCEklbFbPoMaV1ciEb-0mAxg,286K,-,Paraguay,,85.8K,youtube,paraguay,False,2024,NA,NA
8,Entre Polkas y Chamamé / Leandro Samuel Benitez ♪♫ @UCznWI-QW5-vZdFJGXqDApNA,286K,-,Paraguay,Music,85.8K,youtube,paraguay,False,2024,Music,MAPPED
9,TelefuturoInfo @UC05nHifnRWxoJkzgAP-sffg,276K,-,Paraguay,,82.8K,youtube,paraguay,False,2024,NA,NA
10,Cero904 @UCLfIH9x1JVSTVUWA0ZBvT7w,262K,-,Paraguay,,78.6K,youtube,paraguay,False,2024,NA,NA
11,Terere Jere @UCmn3l6kDY-LnUq__vhkblaw,223K,-,Paraguay,,66.9K,youtube,paraguay,False,2024,NA,NA
12,TOPVIDEO MAKER @UCDn_NS0OMacgZLJj8_8QA-A,218K,-,Paraguay,,65.4K,youtube,paraguay,False,2024,NA,NA
13,CONMEBOL Sudamericana @UCw7eDYHnA-2PIr-qIldYeBQ,205K,-,Paraguay,,61.5K,youtube,paraguay,False,2024,NA,NA
14,Telefuturo Paraguay @UCtM-kY8-zx8zzsrWKVUffyA,173K,-,Paraguay,,51.9K,youtube,paraguay,False,2024,NA,NA
15,Gina Ciccone @UC0hRqIfmoSSmVr4NTexZAMQ,164K,0.3%,Paraguay,,49.2K,youtube,paraguay,False,2024,NA,NA
16,C9N Paraguay @UC2uoT9_KgHuBzoYX5JepHEA,156K,-,Paraguay,,46.8K,youtube,paraguay,False,2024,NA,NA
17,Belén Fleitas @UC8kOR2VZWsvN9zsKKUXrWjA,148K,14%,Paraguay,,44.4K,youtube,paraguay,False,2024,NA,NA
18,ALEX EXPRESS @ALEXEXPRESSOK,148K,-,Paraguay,,44.4K,youtube,paraguay,False,2024,NA,NA
19,ARIEL 7075 @UCzJFitkdUDs-6LeHbg395wQ,143K,-,Paraguay,,42.9K,youtube,paraguay,False,2024,NA,NA
20,Compras Paraguai @UC7hQ8CvvXO1xZVmE5Nrk2CA,139K,0.1%,Paraguay,,41.7K,youtube,paraguay,False,2024,NA,NA
21,Sieg Kun Music @UCr-CkV5iFkoe5ckgvp-iIcQ,126K,0.7%,Paraguay,,37.8K,youtube,paraguay,False,2024,NA,NA
22,Desoxigenados @UCsmyigRzEKngzTQ02AG73Bg,124K,1.6%,Paraguay,,37.2K,youtube,paraguay,False,2024,NA,NA
23,awooP4H @UCy-_GNTN2LnzOFZ1JV5VnKA,121K,-,Paraguay,,36.3K,youtube,paraguay,False,2024,NA,NA
24,Karai Pombero @UCY3d87YoK_yXD4nSFEtiT9g,116K,1.3%,Paraguay,,34.8K,youtube,paraguay,False,2024,NA,NA
25,КБ Морозов @UCNpuAcY2xzZ_VU-t5Vj5Bnw,105K,-,Paraguay,,31.5K,youtube,paraguay,False,2024,NA,NA
26,Pati Ginzo @UCs--ZMNeH8kZXPCzlDymtbA,90.2K,-,Paraguay,,27.1K,youtube,paraguay,False,2024,NA,NA
27,Trece @UCbgzWL_vNk3K2vcpk2udhLA,88.2K,-,Paraguay,,26.5K,youtube,paraguay,False,2024,NA,NA
28,En el Horno con Peta @UCK8UHToqFOxc_JM9oaSI0BA,87.5K,0.1%,Paraguay,,26.3K,youtube,paraguay,False,2024,NA,NA
29,KAESE @UCpw6R4cgkq_0bFsyefd8B8w,84.3K,-,Paraguay,,25.3K,youtube,paraguay,False,2024,NA,NA
30,Melodia Romantica @UCjIb_35orMRDQFh9LXgFmCQ,80K,-,Paraguay,,24K,youtube,paraguay,False,2024,NA,NA
31,Let's Cat's Paraguay! @UCCZfeUN7YPsyxEykxm-nxUg,79.7K,0.7%,Paraguay,,23.9K,youtube,paraguay,False,2024,NA,NA
32,theriboo @UCwQiu_ipdwZgz1JRaqKrr3g,79.5K,-,Paraguay,,23.9K,youtube,paraguay,False,2024,NA,NA
33,Emi Báez cocina @UC4NxReiobUq0Icc8jyxoyCQ,78.7K,0.1%,Paraguay,,23.6K,youtube,paraguay,False,2024,NA,NA
34,Digipoke Draw @UCuwHUoyGlD4nFLdaA2EEYuQ,77.7K,-,Paraguay,,23.3K,youtube,paraguay,False,2024,NA,NA
35,LG DJ @UCxTs7vu8u5IG_KaxI7aBFgQ,75.3K,0.3%,Paraguay,,22.6K,youtube,paraguay,False,2024,NA,NA
36,One Man Wolf Pack @UCLlw7TAl8zmJa4vGFKu1c_Q,75K,-,Paraguay,,22.5K,youtube,paraguay,False,2024,NA,NA
37,Somos GEN @UC9FQShRxvepLNn6lLfvBhyA,75K,-,Paraguay,,22.5K,youtube,paraguay,False,2024,NA,NA
38,EditionMix @UCnWfHI2-95UKqyHjWMu63-A,74.9K,-,Paraguay,,22.5K,youtube,paraguay,False,2024,NA,NA
39,Nora Delgado Py @UCsMFnuosLiG8VHoH7Pr1Npw,72.9K,-,Paraguay,,21.9K,youtube,paraguay,False,2024,NA,NA
40,KokeBa @UCCj7Zc-0eT3LUrhrpz9aTpg,70.2K,-,Paraguay,,21.1K,youtube,paraguay,False,2024,NA,NA
41,Chapa C @UC0Wq9vD-O3ScFZKDIcherHQ,70.1K,0.2%,Paraguay,,21K,youtube,paraguay,False,2024,NA,NA
42,Nadia Portillo @UCgjvFdkrU_JKrvFXZN7FaVA,69.1K,10%,Paraguay,,20.7K,youtube,paraguay,False,2024,NA,NA
43,ابو السيم_ABO ALSEM @UCOu2nuQjFeHt5dEaEaLMu6Q,63.2K,-,Paraguay,,19K,youtube,paraguay,False,2024,NA,NA
