#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
76,GOTO Conferences @UCs_tLP3AiwYKwdUHpltJPuA,301K,-,Switzerland,,90.3K
77,ECN - European Cricket Network @UCzpKcXOP32CxF-X6iTpM7EQ,300K,-,Switzerland,,90K
78,Lensbreak Studios @UCKR9cijt0dqMHAnik0QYG2A,287K,0.6%,Switzerland,,86.1K
79,Ayano Aishi_Yan-chan @UCtu73ucqCCkD4C22-dSjiEw,282K,0.3%,Switzerland,,84.6K
80,La Carologie @UCxQcOTjUpeI8Goo6UXJ2NgA,282K,0.8%,Switzerland,,84.6K
81,The R @UCBjOLLnpy9W2ISC3rZ9F2JQ,281K,-,Switzerland,,84.3K
82,CARAPS رياض الصيداوي @UCZG-5TSNgIlZtsm8o9qVtzQ,279K,-,Switzerland,,83.7K
83,Alphadelta06 @UCT_GK8jTMglC2yFusiAtPjQ,277K,0.8%,Switzerland,,83.1K
84,Republic of Runners @UCN6H5B9rhX0-rs90Dec9pVQ,276K,0.3%,Switzerland,,82.8K
85,nxs. @UCl4UOc8h1ZnO-inFPgAu7gw,275K,-,Switzerland,Music,82.5K
86,Fitonomy @UCy5Twh1oGarUmVSpBaGXXxg,275K,-,Switzerland,,82.5K
87,Lanka Real News @UCXVKlt8ddkf0zwc5X8UNTlg,271K,0.1%,Switzerland,,81.3K
88,DrLiv @UCu_vb7fQbN_qqWEUJ4fo2zQ,270K,1.7%,Switzerland,,81K
89,Manny FreSh @UCd_IZUAbeU0-99XCaGIg4eA,269K,1%,Switzerland,,80.7K
90,Carmine @UCzYVs0LTrd6265AIkl-vZlA,265K,1.9%,Switzerland,,79.5K
91,SRF Dok @UCdFkj0fA6VYJaty-v8_avvg,264K,-,Switzerland,,79.2K
92,3 Minutes of Aviation @UCCB1oLQY3XM86ACD05Lq4HQ,261K,4.4%,Switzerland,,78.3K
93,Mother's recipes @UCHrMuZqFEPwR1q7nHVDxMQQ,261K,-,Switzerland,,78.3K
94,РИСОВАЛОЧКА @UCh_jX7QuHH3qthr4iBIQNdQ,254K,1.7%,Switzerland,,76.2K
95,Cars with Luke @UCwgzx-E7BXya5thqTVFPCrg,253K,-,Switzerland,,75.9K
96,Daniele Ganser @UCgrHgV7atBftQk8dXwIDktg,252K,1.8%,Switzerland,,75.6K
97,IIHF Worlds 2022 @UCtmgna7qB0oQF2oOcVgndbw,251K,-,Switzerland,,75.3K
98,Aditotoro @UC1brmo4a2K1MCcl6BX-bUAA,246K,-,Switzerland,,73.8K
99,Passe-moi les jumelles @UCW3--jh4FUnSxw-gofzKnqg,245K,0.4%,Switzerland,,73.5K
100,jjennyss @UCdVIMJyRT6MDDI2rcFJJmJw,243K,0.1%,Switzerland,,72.9K
