rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Bad Bunny @badbunny,31.8M,18.4%,Puerto Rico,,9.5M,tiktok,puerto-rico,False,2024,NA,NA
2,Andrea & Lewis @andreaandlewis,7M,-,Puerto Rico,Travel Home and Garden,2.1M,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
3,Nicky Jam @nickyjam,4.9M,-,Puerto Rico,Entertainment and Music,1.5M,tiktok,puerto-rico,False,2024,Music,MAPPED
4,Candylover89 @candylover89official,4M,-,Puerto Rico,Food,1.2M,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
5,Cocina con Coqui @cocinaconcoqui,3.6M,5.7%,Puerto Rico,Food,1.1M,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
6,Luv @kierraluv,3.4M,-,Puerto Rico,Entertainment and Music Romance and Wedding,1M,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
7,Ana Coto @anaocto,2.1M,-,Puerto Rico,,630K,tiktok,puerto-rico,False,2024,NA,NA
8,CAMI NICCOLE @caminiccole,1.9M,-,Puerto Rico,Entertainment and Music,570K,tiktok,puerto-rico,False,2024,Music,MAPPED
9,simbah🌹 @lindsaynikole,1.9M,-,Puerto Rico,,570K,tiktok,puerto-rico,False,2024,NA,NA
10,Tqstaceyy @staceyyrosado,1.9M,-,Puerto Rico,,570K,tiktok,puerto-rico,False,2024,NA,NA
11,tabby 🍓💫 @strawberrytabby,1.6M,-,Puerto Rico,,480K,tiktok,puerto-rico,False,2024,NA,NA
12,Jose 🇵🇷 @imtropicaljoe,1.6M,-,Puerto Rico,Entertainment and Music,480K,tiktok,puerto-rico,False,2024,Music,MAPPED
13,A L E X I A @lexdelvalle,1.5M,-,Puerto Rico,,450K,tiktok,puerto-rico,False,2024,NA,NA
14,Jenoah Santiago @just_jenoah_,1.4M,0.1%,Puerto Rico,Animation and Cosplay,420K,tiktok,puerto-rico,False,2024,Tech&Gaming,MAPPED
15,Leonardo Van der Neut @leosemfiltro,1.3M,-,Puerto Rico,,390K,tiktok,puerto-rico,False,2024,NA,NA
16,Carlos @carlosemmanuelcal,1.3M,-,Puerto Rico,Entertainment and Music,390K,tiktok,puerto-rico,False,2024,Music,MAPPED
17,Villaa Oficial @villaaoficial,1.3M,-,Puerto Rico,,390K,tiktok,puerto-rico,False,2024,NA,NA
18,Jessica Vill @jbunzie,1.2M,-,Puerto Rico,,360K,tiktok,puerto-rico,False,2024,NA,NA
19,Bad Bunny @benitomartinezz1,1.1M,-,Puerto Rico,Entertainment and Music,330K,tiktok,puerto-rico,False,2024,Music,MAPPED
20,Caroline Reyes @caarolitaa,1.1M,-,Puerto Rico,,330K,tiktok,puerto-rico,False,2024,NA,NA
21,🤱🏻AMO LA LACTANCIA🤱🏻 @paulysant,966K,-,Puerto Rico,family,289.8K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
22,EFKTO @efktomusic,938.9K,-,Puerto Rico,Entertainment and Music,281.7K,tiktok,puerto-rico,False,2024,Music,MAPPED
23,Flohyran Correa @flohyran,936.5K,-,Puerto Rico,,281K,tiktok,puerto-rico,False,2024,NA,NA
24,Bryan Yaniel🤌🏿 @bryannyaniel,914.3K,-,Puerto Rico,,274.3K,tiktok,puerto-rico,False,2024,NA,NA
25,Luis Fonsi @luisfonsi,912.4K,-,Puerto Rico,,273.7K,tiktok,puerto-rico,False,2024,NA,NA
26,K I M B E R L Y 🦋 @kiikiimarie,892.3K,-,Puerto Rico,,267.7K,tiktok,puerto-rico,False,2024,NA,NA
27,SUPA @_supapeach,861.9K,0.2%,Puerto Rico,,258.6K,tiktok,puerto-rico,False,2024,NA,NA
28,Dean Huertas @deanhuertas,855K,0.1%,Puerto Rico,,256.5K,tiktok,puerto-rico,False,2024,NA,NA
29,Adriana @adrianafilomeno,839.1K,-,Puerto Rico,Beauty Fashion,251.7K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
30,Arián @nairashlee,820.3K,1%,Puerto Rico,,246.1K,tiktok,puerto-rico,False,2024,NA,NA
31,Emily Rios @itsemilyrios,817K,-,Puerto Rico,Entertainment and Music,245.1K,tiktok,puerto-rico,False,2024,Music,MAPPED
32,Jonathan @paganjonathan,816.2K,-,Puerto Rico,,244.9K,tiktok,puerto-rico,False,2024,NA,NA
33,Khaby Lame @khaby.lame_lives,808.1K,-,Puerto Rico,,242.4K,tiktok,puerto-rico,False,2024,NA,NA
34,carmenluvana @carmenluvana,802.8K,0.1%,Puerto Rico,,240.8K,tiktok,puerto-rico,False,2024,NA,NA
35,Chicle @chicleclown,802K,-,Puerto Rico,,240.6K,tiktok,puerto-rico,False,2024,NA,NA
36,M I Z V A N E Z Z A @iammizvanezza,795.4K,-,Puerto Rico,,238.6K,tiktok,puerto-rico,False,2024,NA,NA
37,Hazel Moore @dulce.mami,783.6K,-,Puerto Rico,,235.1K,tiktok,puerto-rico,False,2024,NA,NA
38,Steven Brundage @stevenbrundageart,782K,-,Puerto Rico,,234.6K,tiktok,puerto-rico,False,2024,NA,NA
39,Molusco @yosoymolusco,774.7K,-,Puerto Rico,Parenting,232.4K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
40,Arcangel @arcangel,766.2K,1.1%,Puerto Rico,,229.9K,tiktok,puerto-rico,False,2024,NA,NA
41,dia @anxrosa,744.1K,-,Puerto Rico,Entertainment and Music,223.2K,tiktok,puerto-rico,False,2024,Music,MAPPED
42,Callmedaddyapple @callmedaddyapple,734.3K,-,Puerto Rico,,220.3K,tiktok,puerto-rico,False,2024,NA,NA
43,Carlos Cabrera @caerloscgv,723.6K,-,Puerto Rico,Entertainment and Music,217.1K,tiktok,puerto-rico,False,2024,Music,MAPPED
44,EL PRÍNCIPE @elprincipebby,714.1K,-,Puerto Rico,Entertainment and Music Romance and Wedding,214.2K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
45,River Z Perkins @rivvzz,700.2K,-,Puerto Rico,Romance and Wedding,210.1K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
46,Angie 🥰 @angy_coral,697.5K,-,Puerto Rico,family,209.3K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
47,Alexis Vargas ⚡ @alexiscomedia,696.3K,-,Puerto Rico,Entertainment and Music,208.9K,tiktok,puerto-rico,False,2024,Music,MAPPED
48,Alexandra:) @ale.lee.art,684.3K,-,Puerto Rico,Arts and Crafts,205.3K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
49,Carla Nicole @carlanicolepr,667.8K,-,Puerto Rico,Fashion and Accessories,200.3K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
50,Mrs. Officer @thinblue300,667.4K,-,Puerto Rico,,200.2K,tiktok,puerto-rico,False,2024,NA,NA
51,Zia 🥰 @curlyzia.xo,651.8K,-,Puerto Rico,Beauty and Self Care,195.5K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
52,anastasia @anastoostoo,639.2K,-,Puerto Rico,,191.8K,tiktok,puerto-rico,False,2024,NA,NA
53,Rafael Acevedo @raf.acevedo,631.9K,-,Puerto Rico,,189.6K,tiktok,puerto-rico,False,2024,NA,NA
54,Anthony Figueroa @anthonyflowww,621.6K,-,Puerto Rico,Romance and Wedding,186.5K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
55,Shaliz 😚😚 @shaliz.pr,620.2K,-,Puerto Rico,,186.1K,tiktok,puerto-rico,False,2024,NA,NA
56,Adi🏳️‍🌈 @adi_ramos58,617.5K,-,Puerto Rico,,185.3K,tiktok,puerto-rico,False,2024,NA,NA
57,Pr🇵🇷👹 @justin7u7mikexd,609.5K,-,Puerto Rico,,182.9K,tiktok,puerto-rico,False,2024,NA,NA
58,Joshua Castro @thejoshuacastro,605.5K,-,Puerto Rico,,181.7K,tiktok,puerto-rico,False,2024,NA,NA
59,papifranquiiii1998 @papifranqui,600.8K,-,Puerto Rico,,180.2K,tiktok,puerto-rico,False,2024,NA,NA
60,Zummer 🇵🇷 @just.zummer,598.5K,-,Puerto Rico,Fitness,179.6K,tiktok,puerto-rico,False,2024,Sports,MAPPED
61,Orlando Santana @soyorlandosantana,595.7K,-,Puerto Rico,Celebrity,178.7K,tiktok,puerto-rico,False,2024,Entertainment,MAPPED
62,Leah cadena @aaliyah.cadena,584.4K,-,Puerto Rico,,175.3K,tiktok,puerto-rico,False,2024,NA,NA
63,Didi Romero @didiromero_8,580.5K,-,Puerto Rico,,174.2K,tiktok,puerto-rico,False,2024,NA,NA
64,Lunay @lunayprr,577.6K,-,Puerto Rico,,173.3K,tiktok,puerto-rico,False,2024,NA,NA
65,Bianca Graulau @biancagraulau,576.8K,0.2%,Puerto Rico,,173K,tiktok,puerto-rico,False,2024,NA,NA
66,Laina G @lainag99,570.8K,-,Puerto Rico,,171.2K,tiktok,puerto-rico,False,2024,NA,NA
67,Fabian Matos @fabianmatos,554.4K,-,Puerto Rico,,166.3K,tiktok,puerto-rico,False,2024,NA,NA
68,Horimiya Rachel @rachelszero,551K,-,Puerto Rico,,165.3K,tiktok,puerto-rico,False,2024,NA,NA
69,jadielo_2 @jadielo_2,537.9K,-,Puerto Rico,,161.4K,tiktok,puerto-rico,False,2024,NA,NA
70,Julianasanchez @julianasanchez__,532.6K,-,Puerto Rico,,159.8K,tiktok,puerto-rico,False,2024,NA,NA
71,Joaneily @jayvxl,529.2K,-,Puerto Rico,Animation and Cosplay,158.8K,tiktok,puerto-rico,False,2024,Tech&Gaming,MAPPED
72,Suleini Rivera @sulriverax,525.6K,0.1%,Puerto Rico,,157.7K,tiktok,puerto-rico,False,2024,NA,NA
73,Eli @3lijahrivera,521.9K,26.5%,Puerto Rico,Entertainment and Music,156.6K,tiktok,puerto-rico,False,2024,Music,MAPPED
74,Josué Luciano @jou.king91,507.2K,-,Puerto Rico,Food and Drink,152.2K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
75,Negritoz @negritoz,505.7K,-,Puerto Rico,,151.7K,tiktok,puerto-rico,False,2024,NA,NA
76,Shai @orlandoqponqueen,505.2K,-,Puerto Rico,,151.6K,tiktok,puerto-rico,False,2024,NA,NA
77,𝙰𝚕𝚒𝚊𝚗𝚣𝚊 @jenniriverathediva,500.6K,-,Puerto Rico,,150.2K,tiktok,puerto-rico,False,2024,NA,NA
78,Toriana @tortiz43,497.6K,-,Puerto Rico,Sports,149.3K,tiktok,puerto-rico,False,2024,Sports,MAPPED
79,jaywheelerdr @jaywheelerdr,491.8K,-,Puerto Rico,,147.5K,tiktok,puerto-rico,False,2024,NA,NA
80,Bilal @bilalking_3,478.3K,-,Puerto Rico,,143.5K,tiktok,puerto-rico,False,2024,NA,NA
81,Fabiolaa N.💙🤍 @fabiiolaaa,475K,-,Puerto Rico,Funny,142.5K,tiktok,puerto-rico,False,2024,Entertainment,MAPPED
82,Elvis Crespo @elviscrespolive,474.7K,-,Puerto Rico,,142.4K,tiktok,puerto-rico,False,2024,NA,NA
83,TITO EL BAMBINO @titoelbambinoelpatron,473.6K,-,Puerto Rico,,142.1K,tiktok,puerto-rico,False,2024,NA,NA
84,kasey @slayy.kayyy,473.3K,-,Puerto Rico,,142K,tiktok,puerto-rico,False,2024,NA,NA
85,RA” RAUW @rauwalejandro___,473.2K,-,Puerto Rico,,142K,tiktok,puerto-rico,False,2024,NA,NA
86,CGMERKZ @cgmerkz,463.6K,-,Puerto Rico,,139.1K,tiktok,puerto-rico,False,2024,NA,NA
87,laudypr @laudypr,463.1K,-,Puerto Rico,,138.9K,tiktok,puerto-rico,False,2024,NA,NA
88,Janice🌹 @janicee.janicee,461.4K,-,Puerto Rico,Fashion Beauty,138.4K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
89,Sayits.cece @sayits.cece,455.1K,-,Puerto Rico,Funny,136.5K,tiktok,puerto-rico,False,2024,Entertainment,MAPPED
90,🌿🌻Damaris 🌻🌿 @damarisstellamaris,449.3K,-,Puerto Rico,,134.8K,tiktok,puerto-rico,False,2024,NA,NA
91,Buuoy @buuoy,442.9K,-,Puerto Rico,Entertainment and Music,132.9K,tiktok,puerto-rico,False,2024,Music,MAPPED
92,omi @cookingconomi,433K,0.1%,Puerto Rico,Food Food and Drink,129.9K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
93,Coral🍍 @coraliscoira,432.2K,-,Puerto Rico,,129.7K,tiktok,puerto-rico,False,2024,NA,NA
94,𝐈𝐱𝐢𝐬 𝐍𝐢𝐜𝐨𝐥𝐥𝐞 @ixisnicolle,426.7K,-,Puerto Rico,Entertainment and Music,128K,tiktok,puerto-rico,False,2024,Music,MAPPED
95,Nick Ortiz @knickertease,426.5K,-,Puerto Rico,Sports,128K,tiktok,puerto-rico,False,2024,Sports,MAPPED
96,Arelis✨ @arelisxd4,422.7K,-,Puerto Rico,family,126.8K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
97,Mila 🤴🏼 @theofficial.milaa,419.7K,-,Puerto Rico,,125.9K,tiktok,puerto-rico,False,2024,NA,NA
98,SrPantoja🇵🇷 @soylavozdemexico,413K,-,Puerto Rico,,123.9K,tiktok,puerto-rico,False,2024,NA,NA
99,Adventure Puerto Rico 🇵🇷 @adventure_puertorico,411.6K,-,Puerto Rico,Travel,123.5K,tiktok,puerto-rico,False,2024,Lifestyle,MAPPED
100,papito_blessedhands @therealpapito,410.7K,0.1%,Puerto Rico,Beauty,123.2K,tiktok,puerto-rico,False,2024,Beauty&Fashion,MAPPED
