rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,J Balvin @UCt-k6JwNWHMXDBGm9IYHdsg,33600000.0,,Colombia,,10100000.0,youtube,colombia,False,2024,,
2,KAROL G @UCZuPJZ2kGFdlbQu1qotZaHw,27300000.0,0.1,Colombia,,8199999.999999999,youtube,colombia,False,2024,,
3,toycantando @UC2xjgvWb9cx5F637XjsUNxw,25400000.0,,Colombia,,7600000.0,youtube,colombia,False,2024,,
4,Anuel AA @UCRI7hheejBbWS6etTNwMT0g,22200000.0,1.3,Colombia,,6700000.0,youtube,colombia,False,2024,,
5,Camilo @UCw0aKHSGFGyrnMeVnHeYMyw,15300000.0,,Colombia,,4600000.0,youtube,colombia,False,2024,,
6,Lulu99 @UCCyCcRlr_NRDP-JFAhBxq1g,12100000.0,,Colombia,,3600000.0,youtube,colombia,False,2024,,
7,MrStiven Tc @UCwq-AEFGSdkSTeqcnBsgSlQ,9800000.0,,Colombia,,2900000.0,youtube,colombia,False,2024,,
8,Pautips @UCiLARavvxPYccbXCPNbwGGQ,9000000.0,,Colombia,,2700000.0,youtube,colombia,False,2024,,
9,Sofia Castro @UCBdBf2Eh24nM5PJyM2sdFPg,9000000.0,0.5,Colombia,,2700000.0,youtube,colombia,False,2024,,
10,MTZ Manuel Turizo @UC5Jn-9jqrVvKm9Hx0WW8Pgw,8700000.0,,Colombia,,2600000.0,youtube,colombia,False,2024,,
11,Amara Que Linda @UChq_qmwRxTMgmggitRTiIEA,8500000.0,,Colombia,,2600000.0,youtube,colombia,False,2024,,
12,Kika Nieto @UC67qfftymkxZk_3aWOklaaA,7900000.0,0.2,Colombia,,2400000.0,youtube,colombia,False,2024,,
13,Calle y Poché @UC-BZEmUUUIXmD1CgkWACVyQ,7500000.0,1.0,Colombia,,2300000.0,youtube,colombia,False,2024,,
14,Piso 21 @UCEFNzT2RoVqGkV4e3Osyx4A,7500000.0,,Colombia,,2200000.0,youtube,colombia,False,2024,,
15,8D TUNES @UCrRpYEytIHGyDgNWO6VbHlQ,7200000.0,,Colombia,,2200000.0,youtube,colombia,False,2024,,
