#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Joaquin Mendez @mendezjoaquin,65K,0.26%,Uruguay,Entertainment & Music,19.5K
2,𝗔𝗹𝗲𝗷𝗮𝗻𝗱𝗿𝗮 𝗕𝘂𝗶𝘁𝗿𝗮𝗴𝗼. @alebuitragoh,44K,0.18%,Uruguay,Entertainment & Music,13.2K
3,Eric Berni @ericberniok,28.6K,0.95%,Uruguay,Entertainment & Music,8.6K
4,RUMA® @rumatienda,22.2K,0.4%,Uruguay,Fashion & Accessories,6.6K
5,EL PAÍS @elpaisuy,20.9K,0.05%,Uruguay,News Media Education,6.3K
6,El Observador (Uruguay) @observadoruy,14.5K,0.08%,Uruguay,,4.3K
7,Teledoce @teledoce,12.3K,-,Uruguay,,3.7K
8,OVACIÓN @ovacion,11.4K,0.06%,Uruguay,Sports,3.4K
9,Montevideo Portal @portalmvd,11K,0.08%,Uruguay,News & media,3.3K
10,laabdon.com.uy @laabdon.com.uy,10.4K,0.31%,Uruguay,Sports,3.1K
11,Pases Uruguay @pases_uruguay,10.3K,0.65%,Uruguay,Sports,3.1K
12,Christian Goñi @christiangoni,9.2K,0.06%,Uruguay,Arts & Crafts,2.8K
13,Stadium Uruguay @stadium_uruguay,8K,0.11%,Uruguay,Fashion & Accessories,2.4K
14,Beel @belnavadian,7.6K,0.34%,Uruguay,Life & Society family,2.3K
15,Tabaré Alonso @tabarealonso,7.4K,-,Uruguay,Outdoor Activity Travel,2.2K
16,María Carámbula @mariacarambula,6.6K,0.63%,Uruguay,Acting & Drama,2K
17,Nuevocentro @nuevocentroshoppinguy,6.5K,0.49%,Uruguay,Product Showcase,2K
18,CAU7E 🇺🇾 Martin Cauteruccio @mcaute,6.4K,-,Uruguay,Sports,1.9K
19,Federico Bongiorno @bongiornofede,6.3K,0.14%,Uruguay,Finance Education Technology,1.9K
20,Exoticos en Sudamerica @exoticos.en.sudamerica,6K,1.08%,Uruguay,Auto and Vehicles,1.8K
21,𝓢𝓱𝓮𝓲 🦋 @sheirod_,5.9K,0.11%,Uruguay,Entertainment & Music,1.8K
22,María Blanco @mariabblancol,5.9K,0.12%,Uruguay,Animals Education Fashion & Accessories,1.8K
23,Agustín Galeano 🌱 @hijo_de_la_tierra,5.4K,0.66%,Uruguay,Arts & Crafts Life & Society,1.6K
24,Lucas Fuente @lucasfuente,5.4K,0.65%,Uruguay,Outdoor Activity Sports,1.6K
25,Fede Anto Puñales 🔥 @fedepunales_,5.2K,0.21%,Uruguay,LGBTQ+ Entertainment & Music,1.6K
26,Siñeriz Free Shop @sinerizfreeshop,5K,0.08%,Uruguay,Product Showcase,1.5K
27,Stephanie Huartamendia @shcareta,4.3K,1.46%,Uruguay,Entertainment & Music Games,1.3K
28,Marilé Unger @marileunger,4K,0.7%,Uruguay,Education Entertainment & Music,1.2K
29,Renzo Bertoldi @renzobertoldi7,4K,0.07%,Uruguay,Fashion & Accessories,1.2K
30,PEÑAROL | Fútbol Femenino @femeninocap,3.9K,2.57%,Uruguay,Sports,1.2K
31,McDonald's Uruguay @mcdonalds_uy,3.8K,0.4%,Uruguay,Food,1.1K
