#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
61,Nicolas Arrieta @UC6JmylROoAz_plJVhAV1w4g,2.3M,0.3%,Colombia,,675K
62,Francisco Ochoa Inglés Fácil | Pacho8a Inglés @UCTplas1aEhuhBLFYpxr299g,2.2M,-,Colombia,,669K
63,✨ BOTONET ✨ @UCdP03tbrVRJmPwiCZgXVeAw,2.2M,0.4%,Colombia,,666K
64,Laura Mejia @UCQfVsY9DKzUSQGwJgTMM2og,2.2M,0.1%,Colombia,,657K
65,Dshanto @UCKPzZkDPGHWSwUm95hmodDQ,2.1M,-,Colombia,,639K
66,BrithOficial @UClVydcoA75jrvi4BqVRhnFw,2.1M,-,Colombia,,627K
67,Jonfer y Valentina ceron @UCd65uDJtsvM-ooowCjNljmw,2.1M,-,Colombia,,627K
68,Isaac Diaz @UC6sPpXd9Vw24v8T_HNUtlug,2.1M,-,Colombia,,627K
69,You Ocio @UCubJT8UQhC2ePrM5voleykg,2.1M,-,Colombia,,627K
70,Revista Semana @UC4oQAvXFuNlKivYjUynQKTA,2.1M,-,Colombia,,624K
71,Maqui015 ♥ @UCoyVkFW7eStCozHQYYD173w,2.1M,-,Colombia,,621K
72,Mateo22 HD @UC0Qq02Ork4a7fCi0E5R3MYw,2M,0.9%,Colombia,,615K
73,Kale Anders @UCnAVhqqs5WWwWoWNmVb0Mjw,2M,0.1%,Colombia,,615K
74,EDWIN DIAZTO @UCn9deHQ_cn2bZ3QGHHxHVnw,2M,-,Colombia,,606K
75,LosZens - Free Fire & Más @UCI2TwjYc-Nmz-SuAq88jfEg,2M,0.2%,Colombia,,600K
76,Kevin Voltro @UCdL1OBbh-XtlItEEPHZtOlw,2M,0.4%,Colombia,,600K
77,Amazing Changes @UCOwZvwuHmDUjavwr5hIsT_w,2M,-,Colombia,,594K
78,Mike Bahia @UC-znDds1f3RWJM3S2VKcI-w,1.9M,0.2%,Colombia,,579K
79,Jhonny Rivera @UCgHLtBLEJvYqFAvrhublASA,1.9M,5.9%,Colombia,,561K
80,Diomedes Díaz Oficial @UCV4Qve3017lpWCR27qfxH5A,1.9M,-,Colombia,,558K
81,EL TIEMPO @UCe5-b0fCK3eQCpwS6MT0aNw,1.9M,-,Colombia,,555K
82,Mol ASMR. @UC3zdAaknTPGOAKPfymWJn_w,1.8M,0.4%,Colombia,,552K
83,Andrés Cepeda @UCHkLu9m9qA7uu5jwMefB2dA,1.8M,0.4%,Colombia,,549K
84,Juanpis Gonzalez. @UC49w7S0pbX6HMJeiWibcvsg,1.8M,0.1%,Colombia,,546K
85,Sábados Felices @UCUYdFqpVRNjYKGIAURLLNUQ,1.8M,-,Colombia,,525K
86,Ventino Oficial @UC7FoASLGmVN9ViXVu7mfNZA,1.7M,0.8%,Colombia,,522K
87,007hernyvideos @UCDeu3uzYVTpYXzESBD7bMaQ,1.7M,-,Colombia,,516K
88,FUNDACIÓN CASA DE ORACIÓN DE MARÍA INMACULADA @UC6JiIdLMrE69rafxgdcVGCw,1.7M,-,Colombia,,513K
89,Tele VID @UCLlfTtqGf-gn0954s5adU0A,1.7M,-,Colombia,,507K
90,Roka Stereo @UCQlDMV8xj17H_7WHDg4evng,1.7M,-,Colombia,,507K
91,ALKILADOS @UCGKy6iXQorX_hbJ-9Oxb2OQ,1.7M,0.3%,Colombia,,507K
92,BLESSD EL BENDITO 💙 @UCb164jMdHd94O34bASFbI3Q,1.7M,10.3%,Colombia,,504K
93,KIKA en VLOGS ✨ @UCBAVtPfnqSKDnH3KYQu8CRw,1.7M,0.4%,Colombia,,501K
94,Juanse Laverde @UCSVFbspHhe6L8DMtO5TrIGA,1.6M,-,Colombia,,489K
95,Dr. Carlos Jaramillo @UCykTiaMobl2EWW28zmjcznQ,1.6M,-,Colombia,,489K
96,laura sanchez @UCfbYeuNS77u8fXiQwZP9xjQ,1.6M,-,Colombia,,483K
97,sofi muñoz @UCHnL5HNtD7V_n0PEEQOIl-g,1.6M,3.4%,Colombia,,483K
98,Nancy Loaiza @UCYDdz6kwB7k8suuBZ9g-rnw,1.6M,-,Colombia,,480K
99,Para Mujeres @UCCSZe5KpT6mf_eEy8ZcpYcg,1.6M,-,Colombia,,477K
100,Art & Crafts @UC-PSKRWhdKau5d_inIl7sGA,1.6M,-,Colombia,,474K
