#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
63,VALERIA DUQUE 🔱 @valeriaduqueh,64.8K,0.3%,Colombia,Fashion & Accessories Beauty & Self Care,19.4K
64,Santas F.C @santasfutbolclub,64.6K,0.41%,Colombia,Sports Entertainment & Music,19.4K
65,Mostropi @mostropi,63.6K,0.35%,Colombia,Gifts Shopping,19.1K
66,LA MEJOR DECORACION® @lamejordecoracion,62.6K,0.02%,Colombia,Home & Garden,18.8K
67,Omar Geles @omargeles,62.3K,0.24%,Colombia,Music Entertainment & Music,18.7K
68,Andrea Tovar @andreatov,62.1K,0.16%,Colombia,Beauty & Self Care Fashion & Accessories family Food,18.6K
69,Charly @charlymariehumor,61.7K,0.26%,Colombia,Funny family,18.5K
70,Don Jediondo @donjediondo,60.7K,0.24%,Colombia,Entertainment & Music Funny,18.2K
71,Cine Colombia @cinecolombia,60.5K,0.48%,Colombia,Entertainment & Music,18.1K
72,Estefania Borge/ Health Coach @estefiborge,58.5K,0.15%,Colombia,Fitness & Health Food Education,17.5K
73,Boyacoman @boyacoman,56.3K,0.18%,Colombia,Entertainment & Music Funny,16.9K
74,🌟La Doctora de las Estrellas🌟 @dranitavergara,56.2K,0.07%,Colombia,Beauty & Self Care,16.9K
75,NAPOLEONE JOYAS ®️ @napoleonejoyas,55.3K,0.09%,Colombia,Fashion & Accessories,16.6K
76,#misspeinados @miss.peinados,54.8K,0.09%,Colombia,,16.4K
77,Laurita Acuña - Presentadora @lauraacunaayala,54.2K,0.3%,Colombia,Entertainment & Music,16.2K
78,Nanis Ochoa-Actriz🎭 @nanis8a,53.4K,0.14%,Colombia,family Motherhood,16K
79,Bogotaeats @bogotaeats,53.3K,0.23%,Colombia,Food,16K
80,MATTIAS V.E.G.A @mattiasvga,51.8K,0.05%,Colombia,Acting & Drama Entertainment & Music Fitness & Health,15.5K
81,Leidy Duran Ayala @leidyduranayala,50.2K,0.05%,Colombia,Fashion & Accessories,15.1K
82,Juan Manuel ⭐️ Chef🇨🇴 @juanmaelcielo,49.8K,0.05%,Colombia,Food,14.9K
83,Canal 1 @canal1col,49.5K,0.08%,Colombia,Entertainment & Music,14.9K
84,Karen Lizarazo @karenlizarazoo,49.1K,0.25%,Colombia,Entertainment & Music,14.7K
85,Martin Elias Jr Diaz Varon @martineliasjr,47.9K,0.75%,Colombia,Entertainment & Music Fashion & Accessories,14.4K
86,Valentina Gallego M @valentinagallegom1,47.9K,0.33%,Colombia,Animals Pets,14.4K
87,Novias Vestidos Fiesta @sonvestidos,46K,0.13%,Colombia,Romance & Wedding,13.8K
88,𝙲𝚊𝚝𝚊 𝙶𝚘𝚖𝚎𝚣 𝙿𝚒𝚎𝚍𝚛𝚊𝚑𝚒𝚝𝚊 @catagomezpi,45.9K,0.04%,Colombia,Entertainment & Music,13.8K
89,Jordan @jordanhurtado1,45.4K,0.3%,Colombia,Entertainment & Music,13.6K
90,Megaplex Stars @megaplexstars,45.3K,0.08%,Colombia,Fitness & Health,13.6K
91,Jeison Giraldo @jeison_giraldo1,45.2K,0.8%,Colombia,Fashion & Accessories Upskilling,13.6K
92,ALKILADOS @alkilados,44.9K,0.07%,Colombia,Entertainment & Music,13.5K
93,𝗔𝗡𝗔 𝗗𝗘𝗟 𝗖𝗔𝗦𝗧𝗜𝗟𝗟𝗢 @anadelcastilloj,43.5K,1.5%,Colombia,Arts & Crafts Product Showcase,13K
94,Daniela Giraldo @danielagiraldo.1,43.2K,0.49%,Colombia,Entertainment & Music Fashion & Accessories,13K
95,SIAM @gruposiam,43K,0.34%,Colombia,Entertainment & Music,12.9K
96,NAVISSI @navissiclothing,41.8K,0.12%,Colombia,Fashion & Accessories,12.5K
97,PlanetaJuan @planetajuan,41.5K,0.91%,Colombia,Travel,12.4K
98,Cata Gómez @apuntesdecata,41K,0.28%,Colombia,Entertainment & Music TV & Film,12.3K
99,Christian Byfield Travel @byfieldtravel,40.5K,0.31%,Colombia,Travel Photography Product Education,12.1K
100,Marialejandra Manotas Velez @marimanotas,40.3K,0.13%,Colombia,Product Showcase Auto and Vehicles,12.1K
