rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Nayib Bukele @nayibbukele,5.4M,3.66%,El Salvador,Actors,1.6M,instagram,el-salvador,False,2024,Entertainment,MAPPED
2,Carlos lopez portillo @lopeztips53,3.5M,0.16%,El Salvador,Education Marketing and Advertising,1M,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
3,Eden Levine @eden__levine,2.1M,0.17%,El Salvador,Beauty and Self Care Travel Fashion and Accessories Fitness and Health,635.6K,instagram,el-salvador,False,2024,Sports,MAPPED
4,Elsy Guevara @elsyguevara,1.4M,4.8%,El Salvador,Fashion and Accessories Hair & Beauty Celebrities Design,416.4K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
5,Sisy Guzmán @sisygarcia4,1.4M,0.84%,El Salvador,Romance and Wedding Life and Society Actors,414.3K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
6,Elizabeth Cader @elizabethcader,933.5K,1.13%,El Salvador,Beauty,280K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
7,Zully Rodríguez @zullyrodriguezm,893.1K,0.5%,El Salvador,Sports Virtualization Actors,267.9K,instagram,el-salvador,False,2024,Sports,MAPPED
8,Ciproshow @ciproshow,892.8K,1.58%,El Salvador,Entertainment and Music Actors Journalists,267.8K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
9,Adriana Daabub @adhasbun,821.8K,6.22%,El Salvador,Beauty and Self Care,246.5K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
10,✨ J O S S Y ✨ @joselinmartinezz98,690.5K,5.2%,El Salvador,,207.1K,instagram,el-salvador,False,2024,NA,NA
11,SIVAR ES HUMOR® @sivareshumor,677.3K,2.1%,El Salvador,Funny Entertainment and Music Life and Society,203.2K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
12,Gaby 👑 @gabyosvel,674.4K,1.01%,El Salvador,,202.3K,instagram,el-salvador,False,2024,NA,NA
13,Irene Castillo @irenecastillotv,593.5K,0.97%,El Salvador,Actors Journalists,178K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
14,Alejandra Bernal @_alebernal,560.5K,1.12%,El Salvador,Beauty and Self Care,168.2K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
15,Lore @lorenmenjivar,544.8K,1.07%,El Salvador,Fitness Journalists,163.4K,instagram,el-salvador,False,2024,Sports,MAPPED
16,ESTE MAJE - SV ®🇸🇻 @estemaje_sv,530.6K,1.6%,El Salvador,,159.2K,instagram,el-salvador,False,2024,NA,NA
17,Sebastian Melrose @sebmelrose,527.3K,2.46%,El Salvador,Auto and Vehicles Outdoor Activity Sports,158.2K,instagram,el-salvador,False,2024,Sports,MAPPED
18,Silvia Santamaria @tutysantamaria,525.1K,0.78%,El Salvador,family Pets Actors,157.5K,instagram,el-salvador,False,2024,Entertainment,MAPPED
19,Johanna Maybelline Ortega @jmaybs_,507.1K,0.97%,El Salvador,Beauty and Self Care Hair & Beauty Celebrities DIY & Crafts,152.1K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
20,Camilo Pugliato @pugliato,506.4K,3.12%,El Salvador,,151.9K,instagram,el-salvador,False,2024,NA,NA
21,Michelle alvanez @michell13_11,500.3K,6.38%,El Salvador,Romance and Wedding,150.1K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
22,LARISSA VEGA GRANIELLO @larissagraniello,463.9K,1.29%,El Salvador,Fashion and Accessories Actors Virtualization Humor,139.2K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
23,Somaya Reece @somayareece,461K,0.14%,El Salvador,Fashion and Accessories Business and Finance Entrepreneur Business,138.3K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
24,Madeline Guardado @madelineguarda2,437.4K,1.5%,El Salvador,Entertainment and Music Marketing and Advertising Actors,131.2K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
25,Tio Frank (Francisco Trejo) @tiofrank_,424.1K,2.36%,El Salvador,,127.2K,instagram,el-salvador,False,2024,NA,NA
26,Celina Molina @celinaz_m,416.8K,1.41%,El Salvador,,125K,instagram,el-salvador,False,2024,NA,NA
27,Brenda Contreras Gutiérrez @brendacontreras9,414.8K,0.88%,El Salvador,Finance family Business and Finance Actors,124.4K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
28,ANGIE BELTRAN @angie__beltran9,410.6K,9.77%,El Salvador,,123.2K,instagram,el-salvador,False,2024,NA,NA
29,Maria Alger @majo_alger,403K,0.36%,El Salvador,Fitness and Health,120.9K,instagram,el-salvador,False,2024,Sports,MAPPED
30,#MemesElSalvador @memeselsalvador,399.3K,2.15%,El Salvador,,119.8K,instagram,el-salvador,False,2024,NA,NA
31,Paz Cornu @pazcornu,393.4K,0.18%,El Salvador,Fashion and Accessories Home and Garden Modeling,118K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
32,¡Las Mejores Frases! @amoresdeparejas,382K,0.56%,El Salvador,Romance and Wedding,114.6K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
33,❤🌻Genessis Martínez 🌻❤ @genessismartinez.4,378.2K,0.1%,El Salvador,Fitness and Health Music Actors,113.4K,instagram,el-salvador,False,2024,Sports,MAPPED
34,jeimi gonzales @jeimi_gonzaleshn,373.4K,0.63%,El Salvador,,112K,instagram,el-salvador,False,2024,NA,NA
35,Luciana Sandoval @lucianasandovalsv,373K,1.14%,El Salvador,Fashion and Accessories Education Marketing and Advertising Actors,111.9K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
36,Danyi Palencia @danyipalencia26,369.4K,0.33%,El Salvador,,110.8K,instagram,el-salvador,False,2024,NA,NA
37,Christian Maldonado @christianjmaldonado,368.9K,38.48%,El Salvador,,110.7K,instagram,el-salvador,False,2024,NA,NA
38,Telenovelas @infonovelas,363.6K,0.64%,El Salvador,News Actors,109.1K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
39,Rivera 503🇸🇻 @karen_rivera2323,358.7K,0.3%,El Salvador,,107.6K,instagram,el-salvador,False,2024,NA,NA
40,Carlos Castillo @thenostalgiclatino,358.2K,2.23%,El Salvador,,107.4K,instagram,el-salvador,False,2024,NA,NA
41,R O S Y A L B E R T O💕 @rosyalbertotv,357.7K,0.34%,El Salvador,Fashion,107.3K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
42,Linda Cruz @lindacruztv,350.7K,0.81%,El Salvador,Acting and Drama Travel Life and Society Marketing and Advertising,105.2K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
43,Ely Recinos @elyrecinos,344K,0.43%,El Salvador,Entertainment and Music family Fitness and Health Actors,103.2K,instagram,el-salvador,False,2024,Sports,MAPPED
44,Abigail Mancia @abby_villa20,338.5K,7.87%,El Salvador,Entertainment and Music,101.6K,instagram,el-salvador,False,2024,Music,MAPPED
45,Curly Velasquez @thecurlyvshow,337.4K,0.84%,El Salvador,Beauty and Self Care Entertainment and Music Modeling Actors,101.2K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
46,Yessica Carcamo @yessicarcamo,328.9K,2.76%,El Salvador,Finance,98.7K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
47,Paola Orantes @paolaorantessv,316.1K,0.95%,El Salvador,Entertainment and Music Actors Virtualization Journalists,94.8K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
48,karencita @karen_cuellar00,309K,2.44%,El Salvador,Art,92.7K,instagram,el-salvador,False,2024,Lifestyle,MAPPED
49,JOSÉ MANUEL MARROQUÍN @howeverandever,303.9K,0.01%,El Salvador,,91.2K,instagram,el-salvador,False,2024,NA,NA
50,@chalatecasbellezas,303.7K,0.6%,El Salvador,Beauty and Self Care,91.1K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
51,🇲 🇦 🇱 🇻 🇦 🇸 🇦 🇷 🇦 @malvasara,294.8K,0.14%,El Salvador,Fashion Styling Lifestyle,88.4K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
52,Roberto Acosta @robertoacostatv,294.8K,0.52%,El Salvador,Entertainment and Music Soccer Actors,88.4K,instagram,el-salvador,False,2024,Sports,MAPPED
53,evamariabarboza @evitamaria2122,292.5K,0.01%,El Salvador,Business and Finance Celebrity Art Fashion,87.7K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
54,MAMÁ | VIAJES | SUEÑOS @marisolgomez_tv,283.3K,0.25%,El Salvador,Entertainment and Music Travel Marketing and Advertising Actors,85K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
55,اكسجينى ♥✋ @oxgeney_tweets,278.5K,0.9%,El Salvador,,83.5K,instagram,el-salvador,False,2024,NA,NA
56,Alejandra Ochoa @alele8a_,268.2K,0.48%,El Salvador,Actors,80.5K,instagram,el-salvador,False,2024,Entertainment,MAPPED
57,✈ GRACIAS POR DARNOS ALAS SL ✈ @portal_soyluna_la,261.3K,0.13%,El Salvador,Actors Modeling Fashion,78.4K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
58,Yoselin Portillo @yoseline__e,261.3K,0.66%,El Salvador,,78.4K,instagram,el-salvador,False,2024,NA,NA
59,Andrea Mariona de Flores @andrea_mariona,253.9K,0.98%,El Salvador,Entertainment and Music Life and Society Events Actors,76.2K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
60,Yeimy L Merlos @yeimymerlos_007,251.4K,1.13%,El Salvador,,75.4K,instagram,el-salvador,False,2024,NA,NA
61,Y O U R S T R U L Y 🌻🇸🇻 @yt.michellexx,247.9K,2.2%,El Salvador,Entertainment Singer Modeling,74.4K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
62,Raquel Ayala 🇸🇻/🇵🇷 @909_raquel,245.4K,4.8%,El Salvador,Music Modeling,73.6K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
63,Kike Argueta @wichitosv,234.1K,1.9%,El Salvador,,70.2K,instagram,el-salvador,False,2024,NA,NA
64,iFrases @ifraseguty,234.1K,3.14%,El Salvador,Romance and Wedding,70.2K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
65,Besy Ramos @bessy_ramosoficial4k,233.6K,4.12%,El Salvador,,70.1K,instagram,el-salvador,False,2024,NA,NA
66,Pamela Zelaya @pameezelaya,231.6K,0.31%,El Salvador,Entertainment and Music Marketing and Advertising Actors Virtualization,69.5K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
67,Descubre El Salvador @descubreelsalvador,230.4K,1.35%,El Salvador,Travel,69.1K,instagram,el-salvador,False,2024,Lifestyle,MAPPED
68,Jenny Soto @jennysotosv,218.2K,0.92%,El Salvador,Actors,65.5K,instagram,el-salvador,False,2024,Entertainment,MAPPED
69,Laura Issela @lauraisssela,216.5K,3.94%,El Salvador,Entertainment and Music,64.9K,instagram,el-salvador,False,2024,Music,MAPPED
70,Hery Henríquez @heryhenriquez,216.1K,0.7%,El Salvador,Actors Modeling,64.8K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
71,TRADING FOREX ACADEMY @lodfx,209.9K,0.03%,El Salvador,Education Finance,63K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
72,Katherine Leveron♥ @kimy_leveron,207.6K,1.66%,El Salvador,Actors Virtualization,62.3K,instagram,el-salvador,False,2024,Tech&Gaming,MAPPED
73,Elisa Hernández @elisa_hl,207.2K,0.61%,El Salvador,Entertainment and Music Marketing and Advertising Actors,62.1K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
74,Ajazya Herrera @ajazyaherrera,201K,10.49%,El Salvador,,60.3K,instagram,el-salvador,False,2024,NA,NA
75,Gordo soyacity @dogor.sv,200.8K,0.58%,El Salvador,Entertainment and Music,60.2K,instagram,el-salvador,False,2024,Music,MAPPED
76,Cecilia Oviedo @cecilia.l.oviedo2015,200.3K,1.9%,El Salvador,Actors Virtualization,60.1K,instagram,el-salvador,False,2024,Tech&Gaming,MAPPED
77,Rebeca Alfaro @rebealfaroc,198.5K,0.45%,El Salvador,,59.6K,instagram,el-salvador,False,2024,NA,NA
78,Célida Magaña @celidamagana,197K,0.26%,El Salvador,family Actors Virtualization Journalists,59.1K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
79,Maria Elisa Parker @mariaelisaparker,195.5K,0.17%,El Salvador,Fashion Actors Modeling,58.7K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
80,Issis Argueta @issisarguetahn,195.1K,0.65%,El Salvador,Entertainment and Music Actors Journalists Virtualization,58.5K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
81,July Escobar Ruano @july.escobarr,188.2K,1.06%,El Salvador,Beauty and Self Care Fashion and Accessories Marketing and Advertising Lifestyle,56.5K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
82,Mónica Casamiquela @monicasamiquela,185.7K,0.6%,El Salvador,Actors Virtualization,55.7K,instagram,el-salvador,False,2024,Tech&Gaming,MAPPED
83,Carlos Eduardo Ayala 🇸🇻 @carlosayala_hairdesigner,181.7K,0.38%,El Salvador,Beauty and Self Care,54.5K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
84,Daniela Bracamonte @danibracamonte_,175.7K,1.52%,El Salvador,Romance and Wedding,52.7K,instagram,el-salvador,False,2024,Beauty&Fashion,MAPPED
85,ingris villalobos @ingris_villalovo,175.3K,0.2%,El Salvador,,52.6K,instagram,el-salvador,False,2024,NA,NA
86,Eduardo miranda @eduardo_mirandasv,174.4K,0.1%,El Salvador,Actors,52.3K,instagram,el-salvador,False,2024,Entertainment,MAPPED
87,Drinkaholics @drinkaholics_sv,174.3K,0.42%,El Salvador,Food Parenting,52.3K,instagram,el-salvador,False,2024,Lifestyle,MAPPED
88,Gabriella Izaguirre @gaby_izaguirre_,172.8K,6.13%,El Salvador,Sports,51.8K,instagram,el-salvador,False,2024,Sports,MAPPED
89,NIKKI ❤️ @nicollefigueroar,172.2K,7.1%,El Salvador,,51.7K,instagram,el-salvador,False,2024,NA,NA
90,Vacil Salvadoreño @vacilsalvadoreno,169.9K,1.88%,El Salvador,Entertainment and Music Funny Travel Marketing and Advertising,51K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
91,Stephanie Del Cid @stephaniedelcidtv,169.7K,1.13%,El Salvador,Entertainment and Music Actors,50.9K,instagram,el-salvador,False,2024,Music,MAPPED
92,Alianza F.C. @alianzafc_sv,169.2K,0.72%,El Salvador,Sports Soccer,50.8K,instagram,el-salvador,False,2024,Sports,MAPPED
93,Alexandra Guzmán✨ @alexaguzman1,166.9K,1.08%,El Salvador,Entertainment and Music Marketing and Advertising Actors Virtualization,50.1K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
94,Paola Viale @paolaaviale,166.6K,9.33%,El Salvador,Fitness and Health,50K,instagram,el-salvador,False,2024,Sports,MAPPED
95,Giovanni Cruz 🔥 @soyelrickysv,165.9K,2.06%,El Salvador,,49.8K,instagram,el-salvador,False,2024,NA,NA
96,👩🏻‍🔧🇸🇻 @stephaniedrifts,164.7K,6.58%,El Salvador,Auto and Vehicles Outdoor Activity,49.4K,instagram,el-salvador,False,2024,Sports,MAPPED
97,William Garcia @chivatadasv,163.8K,2.32%,El Salvador,Funny,49.1K,instagram,el-salvador,False,2024,Entertainment,MAPPED
98,Yessenia Sanchez @krencita_sanchez,159.3K,0.5%,El Salvador,Life and Society Events,47.8K,instagram,el-salvador,False,2024,Knowledge&Info,MAPPED
99,Sonia Umanzor 🇸🇻 @soniaumanzorsv,157.3K,6.2%,El Salvador,Entertainment and Music,47.2K,instagram,el-salvador,False,2024,Music,MAPPED
100,Unapologetic Street Series @theunapologeticstreetseries,157.1K,0.29%,El Salvador,Arts and Crafts Design Writers,47.1K,instagram,el-salvador,False,2024,Lifestyle,MAPPED
