rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Fernanfloo @fernanfloo,47.1M,-,El Salvador,,14.1M,youtube,el-salvador,False,2024,NA,NA
2,Alfredo Larin @alfredolarin,32.3M,-,El Salvador,,9.7M,youtube,el-salvador,False,2024,NA,NA
3,Fernan @UCwosQ1lgv4kez9V4xUbJWKQ,7.3M,2.8%,El Salvador,,2.2M,youtube,el-salvador,False,2024,NA,NA
4,Letupita725HD★ @UC1AEadAUKi6Zt-G3PatrU-Q,4.6M,-,El Salvador,,1.4M,youtube,el-salvador,False,2024,NA,NA
5,Casa Magica @UCbA3EjrdDfInPURQJKZ-epA,3.9M,-,El Salvador,,1.2M,youtube,el-salvador,False,2024,NA,NA
6,Dragon Ball World - Official Page @UCPQrFghhMiu2QO0wqX503Kg,3.4M,-,El Salvador,,1M,youtube,el-salvador,False,2024,NA,NA
7,BambielR4 @bambiel,3.2M,-,El Salvador,,966K,youtube,el-salvador,False,2024,NA,NA
8,StatusAndroid HD @UC3QF3l2Nt9o2nibvhuorGUw,1.6M,-,El Salvador,,492K,youtube,el-salvador,False,2024,NA,NA
9,El Salvador 4K @UCvX6SymQRQ9pYEpaRWEExRA,1.4M,-,El Salvador,,414K,youtube,el-salvador,False,2024,NA,NA
10,El Salvador Nation @UCmZedovuWTi5hZaKOtf0utA,1.2M,-,El Salvador,,369K,youtube,el-salvador,False,2024,NA,NA
11,CatFer @UC9-BF5TxPY5b0OH3NpkoIyQ,1.2M,0.4%,El Salvador,,357K,youtube,el-salvador,False,2024,NA,NA
12,Aventuras Plus @UCdJn2dfiUpG9jk3kpsj5Twg,845K,-,El Salvador,,253.5K,youtube,el-salvador,False,2024,NA,NA
13,NEON WAR @UCcEe3vTnZsz6yi1FrHdqKcA,732K,-,El Salvador,,219.6K,youtube,el-salvador,False,2024,NA,NA
14,Marlon Tutos @UCt8kCGPvxHY6jq8jKBrH5Ew,699K,-,El Salvador,,209.7K,youtube,el-salvador,False,2024,NA,NA
