#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Fluxo Luqueta @lucasgagliasso,122.3K,0.33%,Peru,Entertainment & Music,36.7K
2,Reggaeton Total l Reggaeton @reggaetontotal,112.2K,0.5%,Peru,Entertainment & Music,33.7K
3,Clara Divano | Cusi | Fitness @cusifit,110.6K,0.04%,Peru,Fitness & Health,33.2K
4,Maria Pia Copello @piacopello,82.2K,0.39%,Peru,Entertainment & Music,24.7K
5,Rosangela Espinoza @rosangelaeslo,74.9K,0.74%,Peru,Fashion & Accessories Arts & Crafts Entertainment & Music Funny,22.5K
6,Hugo Garcia @hugogarcia,63.3K,0.45%,Peru,Sports,19K
7,Melissa Rios @lissamrios,60.8K,3.27%,Peru,Romance & Wedding,18.2K
8,RPP Noticias @rppnoticias,57.6K,0.31%,Peru,News & Media,17.3K
9,Luana Barron @luanabarron,46.4K,1.76%,Peru,Fashion & Accessories,13.9K
10,MICHEILLE SOIFER @micheillesoifer8,45.1K,0.28%,Peru,Entertainment & Music,13.5K
11,Edison Flores @edisonflores1020,44K,0.61%,Peru,Sports,13.2K
12,Patricio Parodi Costa @patoparodi18,41.5K,0.57%,Peru,Modeling Entertainment & Music,12.5K
13,Franccesco Huamán @goodfoodpapi,39.1K,0.48%,Peru,Food,11.7K
14,Daniel Tirado 🐐 Escalador y Aventurero @danieltirado,38.8K,0.09%,Peru,,11.7K
15,Cesar Huispe @criticas_qls,38.7K,1.52%,Peru,Entertainment & Music Education,11.6K
16,Carol Reali @carolreali,38.3K,0.2%,Peru,Beauty & Self Care Fashion & Accessories Life & Society,11.5K
17,Diego Falckenheiner | Una Cita Con El Mundo @unacitaconelmundo,37.8K,0.1%,Peru,Travel,11.3K
18,𝐆𝐔𝐓𝐘 @gutycarrera,37.2K,0.24%,Peru,Entertainment & Music Fitness & Health,11.2K
19,Falabella Perú @falabella_pe,36.3K,0.03%,Peru,Product Showcase,10.9K
20,Janick Maceta Del Castillo ♥ @janickmaceta,32.7K,2.34%,Peru,Beauty & Self Care Fashion & Accessories Entertainment & Music family,9.8K
21,Said Palao Castro @saidpalao_fit,32.6K,0.62%,Peru,Fitness & Health,9.8K
22,ALEXIA BARNECHEA @ale.barnechea,28.4K,0.81%,Peru,Entertainment & Music,8.5K
23,Movistar Deportes @movistardeportesperu,27.8K,0.34%,Peru,Sports Entertainment & Music,8.3K
24,Rafael Cardozo @rafaelcardozotv,27.7K,0.33%,Peru,Entertainment & Music,8.3K
25,Bruno Pinasco @brunopinasco,27.3K,0.35%,Peru,Entertainment & Music,8.2K
26,Valeria Piazza @valepiazzav,25.9K,0.78%,Peru,Entertainment & Music Beauty & Self Care Nature,7.8K
27,Grupo5 @elgrupo5oficial,25.5K,1.4%,Peru,Entertainment & Music,7.6K
28,Shirley Arica @shirleyarica27,25.3K,0.56%,Peru,Fashion & Accessories,7.6K
29,Malucci 🌶🇵🇪 @malucci_xo,24.6K,0.5%,Peru,Entertainment & Music,7.4K
30,EMIL @emil.lacausa,21.8K,0.24%,Peru,Entertainment & Music,6.5K
31,ASTO @djasto,21.3K,0.89%,Peru,Entertainment & Music Art & Crafts,6.4K
32,Sigrid Bazán @sigrid_bazan,20.7K,0.37%,Peru,Politics & Advocacy,6.2K
33,Ripley Perú @ripleyperu,20.6K,-,Peru,Fashion & Accessories,6.2K
34,Mathias Brivio @mathiasbrivio,19.8K,0.17%,Peru,Entertainment & Music Product Education,5.9K
35,Vanessa Terkes @vanessaterkes,19.6K,0.43%,Peru,,5.9K
36,sebaslizar @sebaslizar,17.8K,0.19%,Peru,Fitness & Health Finance,5.3K
37,JOTA @jota.shoy,17.7K,0.47%,Peru,Entertainment & Music,5.3K
38,Percy Pls @percypls,17.6K,1.61%,Peru,,5.3K
39,K E L 🖤 @k3lcalderon,17.3K,0.45%,Peru,Education,5.2K
