rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,nourmar5 @nourmar5,14.5M,0.2%,United Arab Emirates,,4.4M,tiktok,united-arab-emirates,False,2024,NA,NA
2,INSTASAMKA @samkamusic,13.2M,-,United Arab Emirates,Entertainment and Music,4M,tiktok,united-arab-emirates,False,2024,Music,MAPPED
3,ميتو الشامسي @iimeeto,12.6M,-,United Arab Emirates,,3.8M,tiktok,united-arab-emirates,False,2024,NA,NA
4,sunny kalra @sunny_kalra55,12.3M,-,United Arab Emirates,,3.7M,tiktok,united-arab-emirates,False,2024,NA,NA
5,Faryal 🧚🏻♀️ @faryal_fairyyy,9.8M,-,United Arab Emirates,,2.9M,tiktok,united-arab-emirates,False,2024,NA,NA
6,Milaadk @milaadkmagic,6.1M,-,United Arab Emirates,,1.8M,tiktok,united-arab-emirates,False,2024,NA,NA
7,Amar&Rim @amar.rim,4.5M,-,United Arab Emirates,,1.4M,tiktok,united-arab-emirates,False,2024,NA,NA
8,Elena elSabbagh @elenaelsabbagh,4.5M,-,United Arab Emirates,,1.4M,tiktok,united-arab-emirates,False,2024,NA,NA
9,MBC1 @mbc1,3.6M,-,United Arab Emirates,Entertainment and Music,1.1M,tiktok,united-arab-emirates,False,2024,Music,MAPPED
10,Elena Akbik @akbikelena,3.6M,-,United Arab Emirates,Fashion and Accessories Product Showcase,1.1M,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED
11,كوتش بيان 💪🏼 @bayan.dxb,3.4M,-,United Arab Emirates,,1M,tiktok,united-arab-emirates,False,2024,NA,NA
12,niginaa1__❤️ @niginn_,3.1M,-,United Arab Emirates,,930K,tiktok,united-arab-emirates,False,2024,NA,NA
13,MiMo مريم جورج @mimogeorge,3M,-,United Arab Emirates,,900K,tiktok,united-arab-emirates,False,2024,NA,NA
14,الأب الفرفوش @khaledelcapitano0,3M,-,United Arab Emirates,,900K,tiktok,united-arab-emirates,False,2024,NA,NA
15,OSHA SALAH @sherifeldahshoury,2.7M,-,United Arab Emirates,,810K,tiktok,united-arab-emirates,False,2024,NA,NA
16,محمد جواني @mohamad_gwani,2.6M,-,United Arab Emirates,,780K,tiktok,united-arab-emirates,False,2024,NA,NA
17,Rumi Munawar @rumiuae,2.5M,-,United Arab Emirates,Education,750K,tiktok,united-arab-emirates,False,2024,Knowledge&Info,MAPPED
18,Lana Rose @lana.rose786,2.2M,-,United Arab Emirates,Fashion and Accessories Entertainment and Music,660K,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED
19,Mustafa kamal @mustafa_kamal13,2.1M,-,United Arab Emirates,Photography,630K,tiktok,united-arab-emirates,False,2024,Lifestyle,MAPPED
20,Shemsou-bnb @shemsou_bnb,2M,-,United Arab Emirates,Travel Outdoor Activity,600K,tiktok,united-arab-emirates,False,2024,Sports,MAPPED
21,Hamza Aly @hamzaalyofficial,2M,-,United Arab Emirates,,600K,tiktok,united-arab-emirates,False,2024,NA,NA
22,Saima H Rajput @saima.uae,2M,-,United Arab Emirates,Funny,600K,tiktok,united-arab-emirates,False,2024,Entertainment,MAPPED
23,Hadia Ghaleb @hadiaghaleb,1.8M,-,United Arab Emirates,Fashion and Accessories Travel,540K,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED
24,Abdulla 🇦🇪 @hh_abdullah,1.8M,-,United Arab Emirates,,540K,tiktok,united-arab-emirates,False,2024,NA,NA
25,Mohamad_hayat @mohamad_hayat,1.6M,-,United Arab Emirates,,480K,tiktok,united-arab-emirates,False,2024,NA,NA
26,Alba Dubai✌️ @albadubai,1.5M,-,United Arab Emirates,Entertainment and Music Funny,450K,tiktok,united-arab-emirates,False,2024,Music,MAPPED
27,VIP Motors @vipmotorsuae,1.5M,-,United Arab Emirates,,450K,tiktok,united-arab-emirates,False,2024,NA,NA
28,Nidhi Kumar @nidhikumardance,1.3M,-,United Arab Emirates,Entertainment and Music,390K,tiktok,united-arab-emirates,False,2024,Music,MAPPED
29,remiesalloum @remiesalloum,1.2M,-,United Arab Emirates,Entertainment and Music,360K,tiktok,united-arab-emirates,False,2024,Music,MAPPED
30,MBC Drama @mbcdrama,1.2M,-,United Arab Emirates,Acting and Drama,360K,tiktok,united-arab-emirates,False,2024,Entertainment,MAPPED
31,خـــــــــــــ130ــــــــلدون @khaldoun130,1.2M,-,United Arab Emirates,,360K,tiktok,united-arab-emirates,False,2024,NA,NA
32,Andreas @mynameisandreas,1.1M,-,United Arab Emirates,Travel Entertainment and Music,330K,tiktok,united-arab-emirates,False,2024,Music,MAPPED
33,د.أشرف العسال | Ashraf Elassal @dr.ashrafelassal,1.1M,-,United Arab Emirates,,330K,tiktok,united-arab-emirates,False,2024,NA,NA
34,Zayn.shahh @zayn.shahh,1.1M,-,United Arab Emirates,Fashion and Accessories,330K,tiktok,united-arab-emirates,False,2024,Beauty&Fashion,MAPPED
35,Kareem_afghani @mr_kareem,1M,-,United Arab Emirates,Arts and Crafts,300K,tiktok,united-arab-emirates,False,2024,Lifestyle,MAPPED
36,توماس شيلبي @tooms7,1M,-,United Arab Emirates,,300K,tiktok,united-arab-emirates,False,2024,NA,NA
37,Czn Burak Dubai @cznburakdubai,983.9K,0.1%,United Arab Emirates,,295.2K,tiktok,united-arab-emirates,False,2024,NA,NA
38,Beki’s world @beki_ksri,978.9K,-,United Arab Emirates,,293.7K,tiktok,united-arab-emirates,False,2024,NA,NA
