rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Mehak Malik official @mehakmalikofficial578,10.3M,-,Pakistan,,3.1M,tiktok,pakistan,False,2024,NA,NA
2,Asad ali |🇵🇰 @asadaliofficiall,7.1M,-,Pakistan,,2.1M,tiktok,pakistan,False,2024,NA,NA
3,Gul Panra @gulpanra888,3.5M,-,Pakistan,Entertainment and Music Music,1.1M,tiktok,pakistan,False,2024,Music,MAPPED
4,Babarmalik @babarmalik68,3.1M,-,Pakistan,,930K,tiktok,pakistan,False,2024,NA,NA
5,Fiza Shearnii🦁💪🏻 @mano_jatti,2.9M,-,Pakistan,Entertainment and Music Acting and Drama Celebrity,870K,tiktok,pakistan,False,2024,Music,MAPPED
6,🇵🇰LaLagee_786👍 @lalagee786,2.8M,-,Pakistan,,840K,tiktok,pakistan,False,2024,NA,NA
7,🇵🇰 Horain Khan @horainkhan123officiall,2.6M,-,Pakistan,,780K,tiktok,pakistan,False,2024,NA,NA
8,Bota Don @botadonfsd,2.5M,-,Pakistan,,750K,tiktok,pakistan,False,2024,NA,NA
9,🧿Makeup Artist 🧿 @where_is_my_ring,2.5M,-,Pakistan,Beauty,750K,tiktok,pakistan,False,2024,Beauty&Fashion,MAPPED
10,Umair Bajwa @umairbajwa22,2.4M,-,Pakistan,,720K,tiktok,pakistan,False,2024,NA,NA
11,Muhammad Arslan Afzal @motivational_videos_786,2.3M,-,Pakistan,,690K,tiktok,pakistan,False,2024,NA,NA
12,Danish Meher @danish_meher,2.2M,-,Pakistan,Auto and Vehicles Automotive,660K,tiktok,pakistan,False,2024,Tech&Gaming,MAPPED
13,Usman RAjPOOT @usmanrajpoot711,2.1M,-,Pakistan,,630K,tiktok,pakistan,False,2024,NA,NA
14,Paroo Peshawar @paroopeshawar,2.1M,-,Pakistan,Education,630K,tiktok,pakistan,False,2024,Knowledge&Info,MAPPED
15,Allauddin Noor M @mr_aadi__05,2.1M,-,Pakistan,,630K,tiktok,pakistan,False,2024,NA,NA
16,Shakeelmehar009 @shakeel.mehar009,2M,-,Pakistan,,600K,tiktok,pakistan,False,2024,NA,NA
