#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,SYBO TV @UCvyN-kMH-IrXzWNeZaQ_XaQ,7.2M,-,Denmark,,2.2M
2,MagmaMusen @UCyGteX4xK-ZO7u9GMB8gKfA,5.1M,0.1%,Denmark,,1.5M
3,Unisport @UC5SQGzkWyQSW_fe-URgq7xw,3.5M,-,Denmark,,1.1M
4,Kiloo Games @UC2CAYseJlsa9Y6lGCQQOx4w,3.2M,-,Denmark,,960K
5,AlumiTube @UCcDpEbrETwvQfJxnpqY6idw,2.2M,-,Denmark,,654K
6,Slikhaar TV - Mens hair @UCC-ygwC3ZfSRhIcao8a2zyQ,2.1M,-,Denmark,,639K
7,Glitch King @UCwa-clm7qNHU2cMNmgpWmFw,1.9M,2.1%,Denmark,,567K
8,Gin Pai Thai Rang - กินไปไทยหรั่ง @UCVjEs8VOp78cLw5jeFVS5bw,1.7M,0.1%,Denmark,,513K
9,UberDanger @UC-XXmB9IHCUdteHjgmmsaeg,1.4M,-,Denmark,,420K
10,SugarCharmShop @UCtkmv7-kAMyITJkP0-CyQZQ,1.4M,-,Denmark,,411K
11,GKI @UCHHwud3sNT0FNNHeN_ROEAg,1.4M,0.8%,Denmark,,411K
12,Jacob's Piano @UClQPk2WbC23z3eogxPbbOjw,1.3M,-,Denmark,Music,402K
13,Bertram - Craft and Wilderness @UCO_augYhnO7tF-d4JbSXFuQ,1.2M,1.1%,Denmark,,357K
14,SsethTzeentach @UCD6VugMZKRhSyzWEWA9W2fg,1.2M,11%,Denmark,,348K
15,Peter Asschenfeldt and the Colonels @UCfczzkZu_xO3MWk8SrzT7vg,1.1M,2.4%,Denmark,,336K
16,Sebastian Lague @UCmtyQOKKmrMVaKuRXz02jbQ,1.1M,-,Denmark,,315K
17,Melbourne Beats @UC5Z010wx1Yy_sQA6wNji93w,980K,-,Denmark,,294K
18,Izzo @UCKq4vmIdOnvkYIfHL9Q8DeA,922K,0.1%,Denmark,,276.6K
19,"I love fashion, makeup,everything related to beauty @UC2_fLRT3ZIx38y1H70J5jwg",888K,0.8%,Denmark,Beauty Fashion,266.4K
20,Sir Spooks @UCGgdhMFHiKym-z4G7IB4BYw,831K,-,Denmark,,249.3K
21,MikuCoolMix @UC7bp1Sz5Gz4f9WlTbMeQ8Ag,804K,-,Denmark,,241.2K
22,Jacobs Vocal Academy @UCc4sOlYxxoXNba2CYCRQJGw,744K,-,Denmark,Music,223.2K
23,Learn How To Dance @UCDt54aJcw0L85ro2A4Iy9Dg,738K,-,Denmark,,221.4K
24,DR Koncerthuset @UCGtAoge4_OloSgbXMyoh5vw,664K,-,Denmark,,199.2K
25,Michael Learns To Rock @UCaPqIStB2XlmdaX919vpfmQ,646K,0.9%,Denmark,,193.8K
26,Heilung @UC3Jvz7FpBsY73_wEjFV67wQ,645K,14.7%,Denmark,Music,193.5K
27,larsandersen23 @UCJZ94qp4dtCw0Q5UQqAkg7w,622K,-,Denmark,,186.6K
28,WackyJacky101 @UCfK7qpS954pk14YvDCsWCuw,615K,0.3%,Denmark,,184.5K
29,BigAReact @UCIY91OB0zCGOvS3JdnCSL2w,605K,-,Denmark,,181.5K
