#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
24,Ekrem İmamoglu @ekremimamoglu,7.5M,0.83%,Turkey,Life and Society Creators & Celebrities,2.3M
25,Esra Bilgic @esbilgic,7.5M,2.93%,Turkey,Celebrity Modeling Actors,2.2M
26,Remix Adam @remixadam,7.5M,0.9%,Turkey,Music Digital Creator,2.2M
27,Doğuş YILMAZ @dogushyilmaz,7.2M,0.5%,Turkey,Business and Finance,2.2M
28,Özcan Ocak @ozcanocaktr,7M,0.9%,Turkey,,2.1M
29,SAVAŞ @savasugurlu,7M,1.02%,Turkey,News,2.1M
30,Barış Arduç @arducbrs,6.9M,7.35%,Turkey,Actors Lifestyle,2.1M
31,Recep agar @insaatmuh_mimar,6.9M,12.05%,Turkey,,2.1M
32,Burak Deniz @_burakdeniz,6.8M,3.47%,Turkey,Actors,2M
33,Oğuzhan Uğur @oguzhanugur_,6.8M,6.36%,Turkey,Entertainment and Music Funny Life and Society Musicians,2M
34,Şükran Kaymak @sukrankaymak,6.8M,1.57%,Turkey,Food Nutrition Lifestyle,2M
35,Asli Enver @aslienver,6.6M,5.14%,Turkey,Entertainment and Music Lifestyle Actors,2M
36,Yasemin Sakallıoğlu @yasemoz88,6.6M,4.51%,Turkey,Entertainment and Music Funny Journalists Modeling,2M
37,Sinan Akçıl @sinanakcil,6.5M,0.95%,Turkey,Art Singer,1.9M
38,NaSuH İsTaNBuLi مهمد نصوح اوذدمير @nasuhistanbuli,6.5M,2.89%,Turkey,Art Entertainment and Music,1.9M
39,Esra Ezmeci @esraezmecii,6.3M,1.17%,Turkey,Education Medical Health,1.9M
40,Deniz Işın Coşkuner @denizisincoskuner,6.2M,-,Turkey,Art,1.9M
41,Deniz Baysal Yurtcu @denizbaysal_,6.2M,1.76%,Turkey,Celebrity Actors,1.9M
42,Özge Gürel @ozgecangurelofficial,6.1M,5.37%,Turkey,Acting and Drama Actors Artist,1.8M
43,Sinem Kobal @sinemkobal,6.1M,0.62%,Turkey,Celebrity,1.8M
44,Neslim Güngen @neslimgungen,6M,1.86%,Turkey,Beauty and Self Care Upskilling Product Showcase Business and Finance,1.8M
45,Miralem Pjanić @miralem_pjanic,5.9M,3%,Turkey,Sports Soccer,1.8M
46,Cem Yılmaz @cmylmz,5.7M,1.61%,Turkey,Entertainment and Music Actors,1.7M
47,Lia @sssniperwolf,5.5M,5.25%,Turkey,Beauty and Self Care Food and Drink Singer,1.7M
48,BErEn Saat @berenn_saat,5.5M,2.45%,Turkey,Celebrity Actors,1.6M
49,Engin Altan Düzyatan @enginaltandzytn,5.4M,1.58%,Turkey,Entertainment and Music Celebrity Actors,1.6M
50,Gülben Ergen ✨ @gulben123,5.3M,0.28%,Turkey,Entertainment and Music Music Singer Artist,1.6M
51,Dilan Çiçek Deniz @dilandeniz,5.3M,2.35%,Turkey,Acting and Drama Entertainment and Music Actors,1.6M
52,1ncicaps @1ncicaps,5.2M,0.41%,Turkey,Funny,1.6M
53,Yusuf Güney @yusufguney,5.1M,0.54%,Turkey,Education,1.5M
54,Kalust Şalcıoğlu @ksalcioglu,5.1M,-,Turkey,Celebrity Singer,1.5M
55,Tuvana Türkay @tuvanaturkay,5M,0.71%,Turkey,Art Acting and Drama Actors,1.5M
56,Pelin Karahan @pelinkarahan,5M,0.93%,Turkey,Acting and Drama Actors,1.5M
57,Gamze Erçel Yıldırım @gamze_ercel,4.9M,2.2%,Turkey,Fashion and Accessories Actors Digital Creator,1.5M
58,B U R Λ K Y E T Ξ R 🪐 @burakyeter,4.8M,0.33%,Turkey,Parenting Music Singer Producers,1.4M
59,Alina Boz @alinaboz,4.7M,2.5%,Turkey,Celebrity Actors,1.4M
60,Murat Can Ünverdi @mcanunverdi,4.7M,1.22%,Turkey,Business and Finance Pets Sports Modeling,1.4M
61,Serkan Cayoglu @serkancayoglu,4.7M,0.23%,Turkey,Celebrity Actors,1.4M
62,Kıvanç Tatlıtuğ @kivanctatlitug,4.6M,0.32%,Turkey,Celebrity Actors,1.4M
63,Esra EROL ÖZBİR @esraerol,4.6M,0.75%,Turkey,Moms,1.4M
64,Çağla Şıkel @caglasikel,4.6M,0.23%,Turkey,family Fashion and Accessories Celebrities Personal Blog,1.4M
65,İrem Helvacıoğlu @iremhlvcioglu,4.5M,1.76%,Turkey,Fashion and Accessories Celebrity Modeling,1.4M
66,Haluk Levent @halukleventacil,4.5M,2.65%,Turkey,Entertainment and Music Music,1.4M
67,Selin @selincigerci,4.4M,0.87%,Turkey,Beauty and Self Care Music,1.3M
68,Gökçe Akyıldız @akyldzgkce,4.4M,1.79%,Turkey,Celebrity,1.3M
69,Felipe Melo @felipemelo,4.4M,1.26%,Turkey,Sports,1.3M
70,Murat Yıldırım @mrtyldrm,4.4M,1.84%,Turkey,Entertainment and Music Actors,1.3M
71,Bülent Kaya @bulentkaya_azka,4.4M,-,Turkey,Business and Finance,1.3M
72,burcu esmersoy @burcues,4.3M,0.2%,Turkey,Fashion and Accessories Modeling News Personality,1.3M
73,Ebru Şahin Osman @rebrusahin,4.3M,2.55%,Turkey,Celebrity,1.3M
74,Süleyman SOYLU @suleyman_soylu,4.3M,0.84%,Turkey,,1.3M
75,Şahan Gökbakar @sahangokbakar,4.2M,0.81%,Turkey,Entertainment and Music Celebrity,1.3M
76,İlber Ortaylı @ilberortayli,4.2M,3.36%,Turkey,Education Books,1.3M
77,Nermin Yazılıtaş @nerminyazilitas,4.2M,2.25%,Turkey,Food Blogger,1.2M
78,Mine Tugay @minetugay,4.1M,2.28%,Turkey,Actors Actor Creators & Celebrities,1.2M
79,Aytaç Şaşmaz @aytacsasmaz,4.1M,3.07%,Turkey,Actors Music Lifestyle,1.2M
80,Pelin Su @pelinsu_,4M,0.27%,Turkey,Entertainment and Music,1.2M
81,Mansur Yavaş @yavasmansur,3.9M,0.47%,Turkey,Life and Society Politician Creators & Celebrities,1.2M
82,Cemre @cemrebaysel,3.9M,14.87%,Turkey,Education,1.2M
83,YASMINE BELKACEM @yasmine__belkacem,3.7M,0.85%,Turkey,Fashion and Accessories Singer Music,1.1M
84,Yemek.com @yemekcom,3.7M,0.27%,Turkey,Food Product Education Medical Health,1.1M
85,Nez Demir @nezdemir,3.7M,2.84%,Turkey,Finance Business and Finance Celebrities Design,1.1M
86,Akın Akınözü @akinakinozu,3.7M,5.6%,Turkey,Acting and Drama Modeling,1.1M
87,Erkan Kolçak Köstendil @erkankeka,3.7M,1.45%,Turkey,Gym Actors Travel,1.1M
88,Murat ÖVÜÇ @muratovucofficiall,3.6M,0.42%,Turkey,Entertainment and Music Music,1.1M
89,Burcu Biricik Yetkin @burcubiricik,3.6M,4.7%,Turkey,Entertainment and Music Celebrity Actors,1.1M
90,Ozge Ozpirincci @ozpirincci,3.6M,1.66%,Turkey,Celebrity Actors,1.1M
91,Emre Mor @emre.mor9,3.6M,4.88%,Turkey,Sports Soccer,1.1M
92,Eylül Öztürk Özkan @eylulonline,3.6M,0.91%,Turkey,Entertainment and Music Celebrity,1.1M
93,Ricardo Quaresma @ricardoquaresmaoficial,3.6M,6.69%,Turkey,Art Soccer,1.1M
94,Seda Sayan @sedasayan,3.5M,0.41%,Turkey,Entertainment and Music Actors,1.1M
95,Röportaj Adam @roportajadam,3.5M,12.82%,Turkey,Entertainment and Music,1.1M
96,T.C. Sağlık Bakanlığı @saglikbakanligi,3.4M,0.05%,Turkey,Education,1M
97,EBRU POLAT💎 @ebrupolat,3.4M,0.12%,Turkey,Beauty and Self Care Marketing and Advertising Music,1M
98,Nurgul Yesilcay @nurgulyesilcayy,3.4M,4.81%,Turkey,Arts and Crafts Celebrity Actors,1M
99,Avni Göldağı @avnigoldagi,3.4M,0.5%,Turkey,Education Upskilling,1M
100,Sayko Turkey @saykoturkeys,3.4M,0.2%,Turkey,,1M
