#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Semiraminta @semiraminta,12.7M,0.4%,Turkey,,3.8M
2,Çağla Şimşek @caglassimsek,6M,-,Turkey,,1.8M
3,Tugce Demir @tugcedmr61,5.6M,-,Turkey,Beauty and Self Care,1.7M
4,Şırdancı Mehmet @sirdancimehmet,5.6M,-,Turkey,Home and Garden,1.7M
5,EDA KÖK @edakok59,5M,2.9%,Turkey,,1.5M
6,Ece Mumay @ecemumay,3.9M,-,Turkey,Entertainment and Music,1.2M
7,Ahmet Can Dündar @heypoper,3.7M,-,Turkey,,1.1M
8,AYDA KUTAY @aydakutay,3.6M,-,Turkey,Education Entertainment and Music,1.1M
9,Faruk Cheff @faruk_cheff,3.6M,-,Turkey,Food,1.1M
10,👑 bebetoyildirim 👑 @bebeto.yildirim,3.4M,-,Turkey,,1M
11,Aslı Güler @asliguler,2.6M,-,Turkey,Entertainment and Music,780K
12,İsmail YK @ismailyk,2.5M,3.6%,Turkey,,750K
13,Tuğba Güvenir @tugbarones,2.5M,-,Turkey,,750K
14,𝔢𝔪𝔯𝔞𝔫 𝔡𝔢𝔩i @emomen1_,2.5M,0.3%,Turkey,,750K
15,DERDO @derdo.00,2.4M,-,Turkey,,720K
16,TUBA GEÇKİL @redrosecake_tubageckil,2.3M,-,Turkey,Food Arts and Crafts,690K
17,emelrsho @emelrsho20,2.3M,-,Turkey,,690K
18,Kubra.dagli @kubra.dagli,2.2M,-,Turkey,Sports,660K
19,👑 Anıl Diricanlı 👑 @anildiricanli,2.1M,-,Turkey,Entertainment and Music,630K
20,Thịnh Sếu Daily @thinhseu.daily,2M,-,Turkey,Entertainment and Music,600K
21,TARIK YILDIRIM ☑️ @tarik.yldrm21,1.9M,0.1%,Turkey,,570K
22,ПАПИНА ДОЧКА❤️ @angel_petrova,1.8M,-,Turkey,,540K
23,🦁 Can Yıldırım 🦁 @_canalf,1.8M,-,Turkey,,540K
24,Nazan tutal @nazobellm,1.8M,-,Turkey,,540K
25,Turk Tk @turk_tk,1.8M,-,Turkey,,540K
26,Yemekneredeyenircom @yemekneredeyenir,1.8M,-,Turkey,,540K
27,Ayhan Genç @ayhangenc_,1.7M,-,Turkey,,510K
28,Red Bull Türkiye @redbulltr,1.5M,-,Turkey,,450K
29,🐾kül_kedisi🐾 @berivan_kara_3478,1.5M,-,Turkey,,450K
30,Lina Ruess @lina_ruess,1.5M,0.3%,Turkey,Outdoor Activity Sports,450K
31,✂️ لؤي...الحلاق ✂️ @luay....berber,1.5M,-,Turkey,,450K
32,KARADENİZLİ MACERACI @karadenizli.maceraci,1.4M,0.1%,Turkey,Outdoor Activity,420K
33,Nikol YERTUTAN🇹🇷 @nikolyertutann,1.4M,-,Turkey,,420K
34,يوسف ANSARE @xansarex,1.4M,-,Turkey,,420K
35,ACAR AİLESİ👨‍👩‍👧‍👧 @aytachalideacar,1.4M,-,Turkey,,420K
36,YAZI YOLCUSU @yaziyolcusu,1.4M,-,Turkey,,420K
37,TikTok Türkiye @tiktok_turkey,1.3M,-,Turkey,Entertainment and Music,390K
38,Halil & Hilal @halil10hilal,1.3M,-,Turkey,family,390K
39,YUNUS EMRE @yunusjre,1.3M,-,Turkey,,390K
40,KENAN ESENBOĞA @kenan.esenboga,1.3M,-,Turkey,Life and Society,390K
41,Elisa @elisadurulayy,1.2M,-,Turkey,,360K
42,Reşit Zeynelabidin @resit.zn,1.2M,-,Turkey,,360K
43,mackolik @mackolik,1.2M,0.2%,Turkey,Entertainment and Music Sports,360K
44,Kemal Çelik @kemalokko.03,1.2M,0.1%,Turkey,,360K
45,Ömer Çetin @relaxi,1.2M,-,Turkey,,360K
46,Fatma Sari Zar @fatmasariz,1.2M,0.4%,Turkey,Beauty and Self Care,360K
47,muratsungurtekin01 @muratsungurtekin0,1.1M,0.1%,Turkey,Entertainment and Music,330K
48,Istanbuly @istanbuly,1.1M,-,Turkey,,330K
49,K I R Λ F I N @kirafin_,1.1M,-,Turkey,,330K
50,Serkan @serkanhk,1.1M,-,Turkey,Entertainment and Music,330K
51,AZAT KIZILTEPE @azatkzltp,1.1M,0.1%,Turkey,,330K
52,Ayna Jumayeva @aynasofficial,1.1M,-,Turkey,Beauty and Self Care,330K
53,Eda Göçmen @edagocmennn1,1.1M,-,Turkey,Education Upskilling,330K
54,YT: ARUUU @deputyaruuu,1.1M,-,Turkey,Auto and Vehicles,330K
55,Bıyıklı Reis @biyiklireis_,1.1M,-,Turkey,,330K
56,sarem @saremuysal,1.1M,-,Turkey,,330K
57,İpekdorukoglu @ipekdorukoglu,1M,-,Turkey,,300K
58,Hasan Yalçuva @hasanyalcuva,999.9K,-,Turkey,,300K
59,👑zühtü can dağlar👑 @esmeer.x,992.2K,-,Turkey,,297.7K
60,نبأ شمسي @nabo98,986K,-,Turkey,Beauty,295.8K
61,merveuyanik @merveuyanikonline,980.5K,-,Turkey,,294.2K
62,🕊️𝐍𝐀𝐃İ𝐑 𝐇𝐀𝐒𝐀𝐍🕊️ @nadir_hasan,978.6K,-,Turkey,,293.6K
63,Vuk&Aleksandra @vukaleksandra,976.9K,-,Turkey,Fashion and Accessories,293.1K
64,muhnad kh @muhnad.kh,975.5K,-,Turkey,,292.7K
65,Thatsmarwaa @thatsmarwaa,974.3K,-,Turkey,,292.3K
66,ATESBEY @atesbeyresmi,973K,-,Turkey,,291.9K
67,Ömer Karakeçi @omerkarakeci,972.8K,-,Turkey,,291.8K
