#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Oğuzhan Uğur @oguzhanugur_,620.3K,1.86%,Turkey,Entertainment & Music Funny Life & Society,186.1K
2,Ekrem İmamoglu @ekremimamoglu,536.5K,0.39%,Turkey,Politics Life & Society,161K
3,Fenerbahçe @fenerbahce,494.4K,1.07%,Turkey,Sports,148.3K
4,Röportaj Adam @roportajadam,484.5K,5.68%,Turkey,Entertainment & Music,145.4K
5,Haluk Levent @halukleventacil,383.9K,-,Turkey,Entertainment & Music,115.2K
6,Beşiktaş JK @besiktas,368.1K,0.38%,Turkey,Sports,110.4K
7,Onediocom Resmi Hesabı @onediocom,307.1K,0.24%,Turkey,Entertainment & Music Funny,92.1K
8,1ncicaps @1ncicaps,303.3K,0.63%,Turkey,Funny,91K
9,A101 @a101iletisim,300.4K,0.21%,Turkey,Product Education,90.1K
10,Cemre @cemrebaysel,284.7K,2.18%,Turkey,,85.4K
11,Gamze Erçel Yıldırım @gamze_ercel,245.6K,0.68%,Turkey,Fashion & Accessories,73.7K
12,Nefis Yemek Tarifleri @nefisyemektarifleri,203.2K,0.15%,Turkey,Food,61K
13,İncicaps @incicaps,179.1K,1.66%,Turkey,Entertainment & Music Funny,53.7K
14,GZT @gzt,161.6K,0.25%,Turkey,News & Politics,48.5K
15,Yemek.com @yemekcom,154.9K,0.11%,Turkey,Food Product Education,46.5K
16,Bugün Nereye Gidelim @bugunnereyegidelim,142K,0.26%,Turkey,Travel,42.6K
17,Fester Abdü @delimine,136.1K,0.85%,Turkey,Entertainment & Music,40.8K
18,AOG👁 @aogofficial,134.9K,0.52%,Turkey,Home & Garden,40.5K
19,Al Madina Restaurant İstanbul @almadinarestaurant,131.5K,0.02%,Turkey,Food Travel,39.4K
20,Faruk GEZEN @faruk_cheff,129.5K,0.16%,Turkey,Food,38.8K
21,Tim Pita @tim_pita,124.9K,12.48%,Turkey,,37.5K
22,Şükran Kaymak @sukrankaymak,123.9K,0.18%,Turkey,Food,37.2K
23,FOX @foxturkiye,123.4K,0.2%,Turkey,Entertainment & Music,37K
24,Kemal Can Parlak @kendinemuzisyen,120.5K,2.84%,Turkey,Music Education,36.1K
25,Deniz Butik @denizbutikk,118.9K,0.03%,Turkey,F a s h,35.7K
26,Neonsezer @neonsezer,118.1K,2.14%,Turkey,Fashion & Accessories,35.4K
27,KAFA @kafadergisi,110.4K,0.66%,Turkey,Arts & Crafts Education,33.1K
28,Larissa Gacemer @larissaburak,105.6K,0.17%,Turkey,Travel Fashion & Accessories,31.7K
29,ShiftDelete.Net @shiftdeletenet,102.4K,0.3%,Turkey,Product Education,30.7K
30,Efsaneler ve Gerçekler @efsanelervegercekler,101.1K,0.64%,Turkey,Education,30.3K
31,Orhan Toker @dijitalbaba.orhantoker,100.1K,0.42%,Turkey,Education Upskilling,30K
32,İzmir Etkinlikleri @izmiretkinlik,100K,0.53%,Turkey,Entertainment & Music Travel,30K
33,Zeynep Turan @twitburcc,99.9K,0.21%,Turkey,Education,30K
34,Neda Yasee2 @nedayasee2,99.7K,1.42%,Turkey,Entertainment & Music,29.9K
35,Ümran Avcu @umrantoo,98.3K,0.4%,Turkey,Funny,29.5K
36,Migros Türkiye @migros_tr,97.6K,0.13%,Turkey,Product Showcase Finance Food,29.3K
37,Film 10Line 🇹🇷 @film10linee,96.6K,-,Turkey,Entertainment & Music Arts & Crafts Education,29K
38,Fulya Öztürk🇹🇷🇦🇿 @fullyaozturk,96.4K,1.82%,Turkey,Arts & Crafts Education,28.9K
39,مودانيسا.كوم @modanisa_ar,96.3K,0.1%,Turkey,Fashion & Accessories,28.9K
40,Mehmet GEZEN @mehmet_cheff,95.6K,0.15%,Turkey,Food,28.7K
41,Mesut Can Tomay @mesutcantomay,92.8K,1.14%,Turkey,Finance Education Life & Society,27.8K
42,Anadolu Ajansı @anadoluajansi,92.6K,0.09%,Turkey,News,27.8K
43,Ferit Karakaya @wtcn,91.1K,1.8%,Turkey,Education Upskilling Entertainment & Music,27.3K
44,Selin @selincigerci,90.1K,0.67%,Turkey,Beauty & Self Care,27K
45,Ankara’yı Keşfet @ankaraetkinlikleri,89.6K,0.31%,Turkey,Travel Arts & Crafts,26.9K
46,Refika'nın Mutfağı @refikabirgul,88.2K,0.17%,Turkey,Food,26.5K
47,Modanisa @modanisa,87.7K,0.04%,Turkey,Fashion & Accessories Product Showcase,26.3K
48,atv @atvturkiye,87.5K,0.15%,Turkey,Outdoor Activity Auto and Vehicles,26.2K
49,Koton @koton,86.9K,0.05%,Turkey,Fashion & Accessories,26.1K
50,IKEA Türkiye @ikeaturkiye,85.8K,-,Turkey,Home & Garden,25.7K
51,Özkan Sağın @ozkansagin,84.2K,1.24%,Turkey,Entertainment & Music Funny,25.3K
52,Anlamsız Fotoğraflar @anlamsizfotograflar,80.5K,0.54%,Turkey,Photography Arts & Crafts,24.2K
53,Mabel Matiz @mabelmatiz,79.8K,3.49%,Turkey,Entertainment & Music,23.9K
54,Burak Yörük @burakyoruks,79.7K,1.26%,Turkey,Fashion & Accessories,23.9K
55,"Kamp, Doğa, Bungalov, Karavan, Gezi, Seyahat, Tur @kampyeri",79.3K,0.28%,Turkey,Outdoor Activity,23.8K
56,TRT 1 @trt1,77.6K,0.28%,Turkey,Entertainment & Music,23.3K
57,Ebrar Karakurt @ebrarkarakurt18,77.6K,8.18%,Turkey,Sports,23.3K
58,Pelin Kaya @modavesosyete,77.3K,0.58%,Turkey,Fashion & Accessories,23.2K
59,Murat Soner @muratsoner,76.9K,1.13%,Turkey,,23.1K
60,Çağrı Mert Bakırcı @cagrimertbakirci,76.2K,1.59%,Turkey,Science Education,22.9K
61,Tuna Tavus @tunatavus,75.7K,1.11%,Turkey,Fitness & Health Sports,22.7K
62,Trabzonspor @trabzonspor,75.3K,0.41%,Turkey,Sports,22.6K
63,Dinçer Güner @dincerguner,75K,0.25%,Turkey,Education Spirituality & Religion,22.5K
64,İstanbul Yapılacaklar Listesi @istanbulyapilacaklar,72.9K,0.46%,Turkey,Lifestyle,21.9K
65,Özge Kayan İmre @trendy.cafe,71.8K,0.11%,Turkey,Food,21.5K
66,Serdar Vatansever @psikolog_serdarvatansever,71.4K,0.53%,Turkey,Education Life & Society,21.4K
67,Mert Fırat @mert_firat,71.2K,0.89%,Turkey,Arts & Crafts,21.4K
68,Madame Coco @madamecocotr,70.9K,0.03%,Turkey,Home & Garden,21.3K
69,Küçük ve Butik Oteller | Blog @kucukoteller,70.8K,0.06%,Turkey,Travel,21.3K
70,FOX Haber @foxhaber,68.6K,0.19%,Turkey,News,20.6K
71,Merhaba Ben Asu🧚 @sihirlibaharatlar,68.4K,0.23%,Turkey,Food Upskilling,20.5K
72,Sıradışı 1 Bilgi 🇹🇷🇦🇿 @siradisi1bilgi,68.3K,0.33%,Turkey,Education,20.5K
73,Harun Can @haruncan,67.8K,0.96%,Turkey,Acting & Drama,20.3K
74,Uğur Gallenkuş @ugurgallen,66.9K,0.14%,Turkey,,20.1K
75,Kaan Sekban @kaan.sekban,66.4K,0.67%,Turkey,Comedy Entertainment & Music,19.9K
76,Erşan Yılmaz @bordomavibalik,66K,0.21%,Turkey,Food,19.8K
77,Rachel Araz Kiresepi @rachelaraz,65.9K,0.36%,Turkey,Arts & Crafts Home & Garden,19.8K
78,Beymen @beymen,65.8K,-,Turkey,Fashion & Accessories,19.7K
79,Aşkım Kapışmak @akapismak,65.7K,0.54%,Turkey,Education,19.7K
80,Nez Demir @nezdemir,65.7K,0.96%,Turkey,Finance,19.7K
81,𝙼𝚒𝚛𝚊𝚢 𝚊𝚔𝚊𝚢 @miraslava.kostyeva,65.5K,0.56%,Turkey,,19.7K
82,Vivense @vivensecom,64.3K,0.08%,Turkey,Home & Garden,19.3K
83,Ecem Erkek @ecem.erkek,63.7K,0.61%,Turkey,Fashion & Accessories,19.1K
84,Rossmann Türkiye @rossmannturkiye,61.9K,0.05%,Turkey,Beauty & Self Care,18.6K
85,BOYNER @boyner,61.8K,0.2%,Turkey,Fashion & Accessories,18.5K
86,Doç.Dr.Saniye BENCİK KANGAL @akademisyenanne,61.5K,0.63%,Turkey,Education family,18.4K
87,Cübbeli Ahmet Hoca @cubbeliahmethoca,60.9K,2.47%,Turkey,Education,18.3K
88,Fayssal Vlog @fayssal_vlog,59.9K,1.5%,Turkey,Entertainment & Music Travel Product Showcase,18K
89,Sarp Bozkurt @sarpbozkurt,59.4K,0.56%,Turkey,Acting & Drama,17.8K
90,Çetin Çetintaş @cetincetintas,59.3K,1.29%,Turkey,Fitness & Health Education,17.8K
91,Fitsiniz @fitsiniz,58.6K,0.18%,Turkey,Fitness & Health Food,17.6K
92,YENİ ŞAFAK @yenisafak,57.9K,0.1%,Turkey,News,17.4K
93,Aleyna Tilki @aleynatilkiofficial,57.4K,0.91%,Turkey,Entertainment & Music,17.2K
94,Kıyafet Sepeti Dress Abiye @kiyafetsepeti,56.4K,-,Turkey,Fashion & Accessories,16.9K
95,Öykü Berkan ♡ @oykuberkan,54.9K,3%,Turkey,Entertainment & Music,16.5K
96,Mahsun Kırmızıgül @mahsunkirmizigulofficial,54.7K,0.89%,Turkey,,16.4K
97,Merve Özbey Koçak @merveozbeyofficial,54.7K,0.62%,Turkey,Entertainment & Music,16.4K
98,Hazal Subaşı @hazalsubasii,54.5K,0.72%,Turkey,Acting & Drama,16.4K
99,Kanal D @kanald,54.1K,0.54%,Turkey,Entertainment & Music,16.2K
100,didemsoydan @didemsoydan,53.7K,0.45%,Turkey,Fashion & Accessories,16.1K
