#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,MR ZEO 🇩🇴 @mrzeooficial,16.9M,-,Dominican Republic,,5.1M
2,Natti Natasha @nattinatasha,14.7M,-,Dominican Republic,,4.4M
3,Miketoks @miketoks,13.2M,-,Dominican Republic,Entertainment and Music,4M
4,NOVELPOPPYS @novelpoppys,4.3M,2.9%,Dominican Republic,,1.3M
5,Denise Mercedes @denisemmercedes,3.5M,-,Dominican Republic,,1.1M
6,Key Guzman❤️🇩🇴 @keys.guzman09,3.2M,-,Dominican Republic,Funny,960K
7,Luis 🦂 @luisduvalnm,2.8M,-,Dominican Republic,,840K
8,Yesenia Then Oficial @yeseniathenoficial,2.7M,0.2%,Dominican Republic,Education,810K
9,Nicole @nico1eodeon,2.7M,-,Dominican Republic,Fashion and Accessories,810K
10,Gaby Mejia @gaabymejia,2.7M,-,Dominican Republic,Fashion and Accessories,810K
11,Jacqueline Viteri @escueladeetiqueta,2.6M,-,Dominican Republic,Education,780K
12,ronny jimenez @ronnyjimeneztv,2.6M,-,Dominican Republic,,780K
13,Dante ™️ @ayeitsdante,2.5M,-,Dominican Republic,,750K
14,𝓡𝓲𝓬𝓴🧸 @rick_willian23,2.1M,-,Dominican Republic,,630K
15,Harnel @xharnel,2.1M,-,Dominican Republic,,630K
16,Alex&Jessica @alexandjessicaa,1.6M,-,Dominican Republic,Entertainment and Music,480K
17,YonauryBeato @yonaurybeato,1.4M,-,Dominican Republic,Fashion and Accessories,420K
18,Karlita @karlarivaspovs,1.4M,-,Dominican Republic,,420K
19,El Domi🇩🇴 @jdbergar,1.2M,-,Dominican Republic,,360K
20,wilbert comedy🇩🇴 @wilbertcomedy,1.2M,-,Dominican Republic,Entertainment and Music Celebrity,360K
21,𝐀𝐧𝐝𝐫𝐲 𝐕𝐨𝐥𝐚𝐧𝐭𝐚↯ @andryvolanta,1.2M,-,Dominican Republic,,360K
22,lilibeth @lilibeth0718,1.2M,-,Dominican Republic,,360K
23,Jorge Geronimo @joshrgero,1.1M,-,Dominican Republic,,330K
24,Clarissa Molina @clarissamolinac,1.1M,-,Dominican Republic,,330K
25,Damari Nicole 🧚🏾‍♀️💘 @_.nicoletteee,1M,-,Dominican Republic,,300K
26,New_joisramirez @new_joisramirez,999.1K,-,Dominican Republic,,299.7K
27,🐾🌸Estefany 🌸🐾 @yiliannydelacruz0,998.5K,-,Dominican Republic,,299.6K
28,thisisgabilivin @gabi_livin,979.7K,-,Dominican Republic,Entertainment and Music,293.9K
29,Alexander.lyrics👑 @alexander.lyrics,960.1K,-,Dominican Republic,,288K
30,Fitmariela @fitmariela,950K,-,Dominican Republic,Fitness,285K
31,JIMENEZ❤️ @anyelo_x05,942.3K,-,Dominican Republic,,282.7K
32,Joel zapata marco @joel_zapata,934K,0.2%,Dominican Republic,,280.2K
33,LLÁMAME ORI❤️ @oriana_asencio,908.8K,-,Dominican Republic,Business and Finance,272.6K
34,Alvin Gomes @alvingomes,907.5K,-,Dominican Republic,,272.3K
35,Marlynmar22 @marlynmar22,907.2K,0.1%,Dominican Republic,Fitness and Health,272.2K
36,Darlyn castillo @darlyncastillo09,904.2K,-,Dominican Republic,,271.3K
37,Rubén Adalberto🇩🇴🌎 @rubenadalberto01,898.7K,-,Dominican Republic,,269.6K
38,Chris @crismayridiazjavier,885.4K,-,Dominican Republic,,265.6K
39,Gilda🌙💜 @morechulaa,881.1K,-,Dominican Republic,Beauty and Self Care,264.3K
40,tumbaoreyes @tumbaoreyes,871.5K,-,Dominican Republic,,261.5K
41,El Panda Vines 🐼 @pandaviness,869.6K,-,Dominican Republic,Funny,260.9K
42,Alejandra Plasencia @alejpm_,855.8K,-,Dominican Republic,,256.7K
43,Yoka😻🤤 @yoka_acosta,848K,-,Dominican Republic,,254.4K
44,Michael morillo @morillooficiall,840.1K,-,Dominican Republic,,252K
45,Yulissa Garcia @yulissagarcia06,810.2K,-,Dominican Republic,,243.1K
46,Adrián Graff @adriancabrerard,806.6K,-,Dominican Republic,,242K
47,Ju @tu_zar_win2,806.3K,-,Dominican Republic,,241.9K
48,Steisy Mora @steisymora0,805.3K,-,Dominican Republic,,241.6K
49,emil_editzz @emil_editzz,802.4K,-,Dominican Republic,,240.7K
50,Aylin Alcántara @aylinalcantara25,800.9K,-,Dominican Republic,,240.3K
51,Emely @imemely_24,799.9K,-,Dominican Republic,,240K
52,Yenny Silva @diomara_22,795.2K,-,Dominican Republic,,238.6K
53,Micael Azar @micaelazar,793.3K,-,Dominican Republic,Funny,238K
54,Yamelis Acosta🔥🍓 @meliifresaa1,792.4K,-,Dominican Republic,,237.7K
55,Jose Ramon 🇩🇴 @jose05dr,791.3K,-,Dominican Republic,Entertainment and Music Business and Finance,237.4K
56,eli001dr @eli001dr,779.3K,-,Dominican Republic,,233.8K
57,𝐋𝐲𝐫𝐢𝐜𝐬 @joel.lyrics,769.8K,0.2%,Dominican Republic,,230.9K
58,Melaza Empire @melazaempire,755.2K,-,Dominican Republic,Business and Finance,226.6K
59,Jay Munee DIY @jaymuneediy,739.6K,-,Dominican Republic,DIY and Life Hacks Home and Garden,221.9K
60,Amilcar Castillo @oficialamilcar,737.3K,0.4%,Dominican Republic,Acting and Drama,221.2K
61,La Materialista @lamaterialista1,729.8K,-,Dominican Republic,,218.9K
62,OnlyBladi @onlybladi,726.8K,-,Dominican Republic,,218K
63,𝑪𝒂𝒓𝒅𝒊 𝑩 @belcalis.17,711.1K,-,Dominican Republic,,213.3K
64,Barbie_lufo @barbie_lufo,710.1K,-,Dominican Republic,,213K
65,Soy Shovanny @soyshovanny.......gio,701.1K,-,Dominican Republic,,210.3K
66,Sigan Viendo 😂🇩🇴 @beatolyrics,699K,-,Dominican Republic,,209.7K
67,Oscartnt @oscartnt,689.2K,-,Dominican Republic,,206.8K
68,Oscar G @netflix_ultra,686.4K,-,Dominican Republic,,205.9K
69,Melaza YT @melazayt,684K,-,Dominican Republic,,205.2K
70,Melissa Christina Zerhau @melissazerhau,677.8K,-,Dominican Republic,Entertainment and Music,203.3K
71,THE CAMPERITO RD YT @the_camperito_rd,673.1K,-,Dominican Republic,,201.9K
72,🐻Adrián_R🐻 @adrian.0305,669.1K,0.1%,Dominican Republic,,200.7K
73,De todo un poco @marlon_clips24,667.6K,-,Dominican Republic,,200.3K
74,Kingcam @k1ngcam1,658.8K,-,Dominican Republic,,197.6K
75,Sulay Mercedes Marti @dra.sulay,658K,-,Dominican Republic,,197.4K
76,YERLIN JEREZ @yerlinjereze,646K,-,Dominican Republic,,193.8K
77,nadieescomotuyeseestupoder @albanniaquezada,645.5K,0.1%,Dominican Republic,,193.7K
78,✨Yardelis Martinez✨ @yardelis_martinez,628.7K,-,Dominican Republic,,188.6K
79,Estarlin Perez @estarlinperez011,628.2K,-,Dominican Republic,,188.5K
80,Beriz boo @berizboo,623.2K,-,Dominican Republic,,187K
81,R A F A E L 🌴 @rafaelrodriguez08,603K,-,Dominican Republic,Entertainment and Music,180.9K
82,Teammelmelada @teammelmelada,602.7K,0.4%,Dominican Republic,,180.8K
83,FlowLyricsHD @flowlyricshd,602.1K,0.2%,Dominican Republic,,180.6K
84,@Josuegrullon_ @josue_f5,597.3K,-,Dominican Republic,Video Gaming,179.2K
85,Baby yunior Barber @babyyunior,596.4K,-,Dominican Republic,,178.9K
86,Erick Sanchez @wolflamusica,591K,-,Dominican Republic,Entertainment and Music,177.3K
87,Yerinson Jesús Aybar @mampula_matine,590K,-,Dominican Republic,,177K
88,latinaygringo @latinaygringo,579.7K,-,Dominican Republic,,173.9K
89,Wander santana @wandersantana99,574.5K,-,Dominican Republic,,172.4K
90,Sparta Group 🏆 @spartagroupdr,574.2K,-,Dominican Republic,Entertainment and Music,172.3K
91,Ismaél @ismaelsantanaxo,573.4K,0.1%,Dominican Republic,,172K
92,Angel La Volanta @angellavolanta01,572.8K,-,Dominican Republic,,171.8K
93,Christian😛 @christianjp._,572.5K,-,Dominican Republic,,171.8K
94,Elis Feliz @elisfeliz26,572.3K,-,Dominican Republic,,171.7K
95,C. Gomez @carmenrg87,570.2K,-,Dominican Republic,,171.1K
96,𝐷𝑂𝑆𝐼 𝐿𝐸𝑇𝐴𝐿 💠 @dosiletal,567.9K,-,Dominican Republic,,170.4K
97,KidTheWiz @kidthewiz,566.8K,-,Dominican Republic,Fashion,170K
98,Isaela Reyes @mexicohondurasfam,566.3K,-,Dominican Republic,family,169.9K
99,pamelainfante15 @pamelainfante15,564.2K,-,Dominican Republic,,169.3K
100,Rens.. 😁 @rensiijr,561K,-,Dominican Republic,,168.3K
