rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Josephine Skriver @josephineskriver,8800000.0,0.25,Denmark,Fashion and Accessories Modeling Lifestyle Celebrities,2600000.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
2,Лучшие видео🚀😏 @yarik_devidson,3400000.0,,Denmark,Entertainment and Music Animation and Cosplay,1000000.0,instagram,denmark,False,2024,Tech&Gaming,MAPPED
3,Mia Sand @missmiafit,3000000.0,3.62,Denmark,Fitness and Health Auto and Vehicles Coaching Training,901200.0,instagram,denmark,False,2024,Sports,MAPPED
4,Nikolaj Coster Waldau @nikolajwilliamcw,3000000.0,0.43,Denmark,Actors,899700.0,instagram,denmark,False,2024,Entertainment,MAPPED
5,🍰 ПРОСТЫЕ РЕЦЕПТЫ ОТ ДАНИИ 🍛 @daniya_alt,2300000.0,0.94,Denmark,Food Product Education Home and Garden Gym,691300.0,instagram,denmark,False,2024,Sports,MAPPED
6,The Boss Babes @beautifybabez_,2200000.0,0.22,Denmark,Fitness and Health Music Entertainment Singer,654400.0,instagram,denmark,False,2024,Sports,MAPPED
7,Alex Høgh Andersen @alexhoeghandersen,2200000.0,3.8,Denmark,Art Modeling Actors,648500.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
8,Mads Mikkelsen Official @theofficialmads,2100000.0,8.82,Denmark,Entertainment and Music Film Actors,623000.0,instagram,denmark,False,2024,Music,MAPPED
9,Nina Agdal @ninaagdal,1900000.0,19.44,Denmark,Fitness and Health Modeling,573600.0,instagram,denmark,False,2024,Sports,MAPPED
10,Kris Grippo @kris8an,1800000.0,6.24,Denmark,Fashion and Accessories,541500.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
11,Pernille Teisbaek @pernilleteisbaek,1500000.0,0.64,Denmark,Fashion and Accessories Arts and Crafts Home and Garden Modeling,442500.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
12,Caroline Wozniacki @carowozniacki,1400000.0,1.42,Denmark,Sports,420800.0,instagram,denmark,False,2024,Sports,MAPPED
13,ANINE BING @aninebing,1200000.0,0.51,Denmark,Fashion and Accessories Styling Lifestyle,371000.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
14,Josefine Haaning Jensen @josefinehj,1200000.0,0.7,Denmark,Fashion and Accessories Arts and Crafts Lifestyle Hair & Beauty,366700.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
15,Mads Peter Iversen Photography @madspeteriversen_photography,1100000.0,0.43,Denmark,Photography Arts and Crafts Landscaping Nature & Outdoors,319400.0,instagram,denmark,False,2024,Lifestyle,MAPPED
16,Rene Redzepi @reneredzepinoma,1000000.0,1.18,Denmark,Food Chef,306200.0,instagram,denmark,False,2024,Lifestyle,MAPPED
17,Zakia Abid @zikalooks,1000000.0,1.41,Denmark,Beauty and Self Care Fashion and Accessories Food and Drink,305000.0,instagram,denmark,False,2024,Beauty&Fashion,MAPPED
18,Kasper Schmeichel @kasperschmeichel,1000000.0,2.02,Denmark,Sports,303500.0,instagram,denmark,False,2024,Sports,MAPPED
