rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Herbert R. Sim @herbertrsim,2100000.0,1.27,Singapore,Arts and Crafts Food and Drink Marketing Founder,634600.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
2,Isha Borah @ishaborah,1800000.0,0.56,Singapore,Pets Fashion and Accessories,546400.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
3,Jamie Chua 蔡欣颖 @ec24m,1500000.0,0.35,Singapore,Beauty and Self Care Business and Finance Design Celebrities,445500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
4,CHUANDO TAN 陈传多 @chuando_chuandoandfrey,1400000.0,0.75,Singapore,Arts and Crafts Entertainment and Music Acting and Drama Celebrity,430500.0,instagram,singapore,False,2024,Music,MAPPED
5,Marissa Leufke Nasution @marissaln,1400000.0,0.11,Singapore,Education Careers Parenting Moms,414600.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
6,Jeryl 🇸🇬 @smilewithjeryl,1200000.0,0.92,Singapore,Arts and Crafts Architecture Nature & Outdoors,367400.0,instagram,singapore,False,2024,Lifestyle,MAPPED
7,Dorothy Soh @dotzsoh,1200000.0,1.43,Singapore,Travel Adventure Nature & Outdoors Architecture,364500.0,instagram,singapore,False,2024,Sports,MAPPED
8,Yik Keat @yk,1200000.0,0.97,Singapore,Arts and Crafts Photography Architecture Nature & Outdoors,360900.0,instagram,singapore,False,2024,Lifestyle,MAPPED
9,Joseph Prince @josephprince,1200000.0,0.9,Singapore,Education,358700.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
10,athar maulana✨ @atharryann_,1100000.0,0.3,Singapore,Product Showcase,339600.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
11,Nick Thng @nickthng,1100000.0,0.57,Singapore,Finance Business and Finance Entrepreneur Business,335100.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
12,yuuno_小琦 @y.uuno,1000000.0,1.83,Singapore,Fashion and Accessories Fitness and Health Video Gaming,305900.0,instagram,singapore,False,2024,Sports,MAPPED
13,Shi Qi @qiwiie,1000000.0,7.3,Singapore,Fashion and Accessories,305200.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
14,Weronika Heck @mamikoyoko,972900.0,0.77,Singapore,Fashion and Accessories Celebrities,291900.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
15,Aadhya Anand @aadhya_anand,954600.0,16.22,Singapore,Celebrity,286400.0,instagram,singapore,False,2024,Entertainment,MAPPED
16,Nadya Hutagalung @nadyahutagalung,908200.0,0.28,Singapore,Nature Education Entertainment and Music Modeling,272400.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
17,Arian Teo 🇸🇬 @arianteo,759800.0,6.78,Singapore,Animation and Cosplay Celebrity,227900.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
18,𝓡𝓮𝓫𝓮𝓬𝓬𝓪 𝓒𝓱𝓮𝓷 @rebeccachenxoxo,743400.0,1.56,Singapore,Fashion Modeling Nature & Outdoors,223000.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
19,JIANHAO TAN @thejianhaotan,654700.0,2.98,Singapore,Entertainment and Music Parenting Video Blogger Video Creator,196400.0,instagram,singapore,False,2024,Music,MAPPED
20,TRAVEL SUNLIT @travelsunlit,593600.0,0.11,Singapore,Travel,178100.0,instagram,singapore,False,2024,Lifestyle,MAPPED
21,Wendy Cheng 👑 Xiaxue @xiaxue,575600.0,0.59,Singapore,Beauty and Self Care Fashion and Accessories Business Public Figure,172700.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
22,KIM LIM @kimlimhl,532300.0,8.38,Singapore,Beauty and Self Care Business and Finance Lifestyle Design,159700.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
23,胡佳琪 Jayley Woo @jiaqiwoo,521700.00000000006,0.75,Singapore,Fashion and Accessories Celebrity Styling Lifestyle,156500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
24,小鱼FISHY @xiaoyukiko,516400.0,1.21,Singapore,Animation and Cosplay Games Game Food & Drink,154900.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
25,"katerina | travel, fashion & lifestyle @life_in_tokyo",502800.0,1.35,Singapore,Travel Lifestyle,150800.0,instagram,singapore,False,2024,Lifestyle,MAPPED
26,YOYO CAO @yoyokulala,486700.0,1.07,Singapore,Beauty and Self Care Fashion Design Lifestyle Design,146000.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
27,PLANT LILY🇻🇳🇸🇬 @plant.lily,465200.0,5.33,Singapore,Animation and Cosplay Video Gaming Geek Comics,139600.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
28,stephanie ༺♡༻ @stephaniepriscilla,463100.0,2.25,Singapore,Arts and Crafts Modeling Design DIY & Crafts,138900.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
29,Miki Tew @miki_tew,460000.0,3.5,Singapore,Fashion and Accessories Video Blogger,138000.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
30,✨🌟Fann Wong💋💋 @fannaiaiwong,458500.0,0.56,Singapore,Celebrity Actors Modeling Food,137500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
31,Rebecca Lim 林慧玲 @limrebecca,456900.0,2.28,Singapore,Food Celebrity Actors Modeling,137100.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
32,Benjamin Kheng @benjaminkheng,442300.0,4.82,Singapore,Entertainment and Music Music Actor,132700.0,instagram,singapore,False,2024,Music,MAPPED
33,Jeanette Aw 欧萱 @jeanetteaw,437500.0,0.79,Singapore,Acting and Drama Business and Finance Celebrity Food,131300.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
34,Sean Gelael @gelaelized,436200.0,2.55,Singapore,Fitness Racing,130900.0,instagram,singapore,False,2024,Sports,MAPPED
35,KING COCO 👑 @k1ngcoco_1,419100.0,0.44,Singapore,Careers,125700.0,instagram,singapore,False,2024,UNMAPPED,UNMAPPED
36,HELLO SINGAPORE 🇸🇬 @hello_.singapore,406500.0,3.31,Singapore,Travel,122000.0,instagram,singapore,False,2024,Lifestyle,MAPPED
37,Loh Kean Yew OLY 骆建佑 @lohkeanyew,403300.0,8.46,Singapore,Sports Athlete,121000.0,instagram,singapore,False,2024,Sports,MAPPED
38,Carrie Wong 黄思恬 @carriewst,385100.0,1.15,Singapore,Entertainment and Music Celebrity Modeling Lifestyle,115500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
39,Lennard Yeong @lennardy,377400.0,3.51,Singapore,Food and Drink Food Restaurants Cooking,113200.0,instagram,singapore,False,2024,Lifestyle,MAPPED
40,Singapore Foodie @singapore.foodie,376700.0,0.41,Singapore,Food Travel Food and Drink News,113000.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
41,黃靜 @cchs0909,370600.0,0.59,Singapore,Education Finance Health and Medical Services,111200.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
42,SOH PEI SHI 苏培诗 @speishi,363300.0,0.82,Singapore,Beauty and Self Care Fashion and Accessories Lifestyle Public Figure,109000.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
43,Phillip Vu @phillipqvu,362400.0,1.57,Singapore,Entertainment and Music Travel Health and Medical Services,108700.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
44,刘子绚 Jesseca Liu @jesssseca,359100.0,1.12,Singapore,Entertainment and Music Actors Actor,107700.0,instagram,singapore,False,2024,Music,MAPPED
45,Willabelle Ong @willamazing,358200.0,0.4,Singapore,Fashion and Accessories Beauty and Self Care Entertainment and Music Arts and Crafts,107500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
46,💎Tung Sheng💎 @tungsheng.sg,338500.0,0.29,Singapore,Fashion and Accessories Game Nature & Outdoors Humor,101600.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
47,Ok毛 / Madeleine Ang @okokokmou,332700.0,2.45,Singapore,Arts and Crafts Photography Product Showcase Public Figure,99800.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
48,Dharni @dharni,328000.0,7.95,Singapore,"Entertainment and Music Modeling Film, Music & Books",98400.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
49,James Wong @jameswong.kl,323600.0,6.49,Singapore,Entertainment and Music Music Bands Musicians Musician Band,97100.0,instagram,singapore,False,2024,Music,MAPPED
50,🄶🄸🄰🄼🄿🄰🄾🄻🄾 🅂🄶🅄🅁🄰 @giampaolosgura,320800.0,0.48,Singapore,Fashion Art Modeling,96200.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
51,WonderBoy EmilianoCyrus|EC一平 @emilianocyrus_wonderboy,319600.0,2.6,Singapore,,95900.0,instagram,singapore,False,2024,,
52,Fel💫 @feliciatissue,317800.0,2.45,Singapore,family,95300.0,instagram,singapore,False,2024,Lifestyle,MAPPED
53,ʟɪɴᴅᴀ ᴀ @lansva,317800.0,0.07,Singapore,Food Travel Adventure,95300.0,instagram,singapore,False,2024,Sports,MAPPED
54,مساعد الدوسري @msdossary7,313100.0,2.65,Singapore,Video Gaming,93900.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
55,Annette @skannette,313000.0,4.75,Singapore,Travel,93900.0,instagram,singapore,False,2024,Lifestyle,MAPPED
56,Josh Niland @mrniland,311200.0,1.64,Singapore,Product Education Food Food and Drink Chef,93400.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
57,A mama cat 😻 @natashaelyzza,309300.0,0.45,Singapore,Beauty and Self Care Fashion and Accessories Celebrity Music,92800.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
58,Mongchin Yeoh @mongabong,302700.0,0.38,Singapore,Fashion and Accessories Food Pets Blogger,90800.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
59,Sabrina Tan Langlois @thesabrinatan,301600.0,3.31,Singapore,Home and Garden Styling Lifestyle Hair & Beauty,90500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
60,Matt Liu @mattllh,299300.0,0.7,Singapore,Travel Auto and Vehicles,89800.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
61,Haus by G @hausbyg,292000.0,5.01,Singapore,,87600.0,instagram,singapore,False,2024,,
62,sahur saleim @sahursart,285900.0,2.07,Singapore,Beauty and Self Care Business and Finance Celebrity Business,85800.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
63,Melissa Celestine Koh @melissackoh,281200.0,2.3,Singapore,family Parenting Lifestyle Architecture,84400.0,instagram,singapore,False,2024,Lifestyle,MAPPED
64,QiuTing 洪萩庭 @bongqiuqiu,281000.0,0.4,Singapore,Food family Parenting Lifestyle,84300.0,instagram,singapore,False,2024,Lifestyle,MAPPED
65,Lena Kalinicheva @vinillna,275100.0,7.52,Singapore,Art,82500.0,instagram,singapore,False,2024,Lifestyle,MAPPED
66,Riza @rizasalahudin,273400.0,2.12,Singapore,Travel Outdoor Activity Photography,82000.0,instagram,singapore,False,2024,Sports,MAPPED
67,Bradley Tan @bradleytattoo,272100.0,2.88,Singapore,Arts and Crafts News Health and Medical Services,81600.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
68,💕🌈🔥Yvonne Lim 林湘萍🔥🌈💕 @yvonnelim928,271600.0,1.15,Singapore,Entertainment and Music Celebrity,81500.0,instagram,singapore,False,2024,Music,MAPPED
69,Vì Ăn Mà Đến @vietnamese.foody,271300.0,0.03,Singapore,Food Travel Health and Medical Services,81400.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
70,Dennis Lim Ming @dennislimming,266900.0,1.6,Singapore,Games Careers Video Gaming Video Blogger,80100.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
71,Akbar Ali Seth @thebuffessor,266500.0,7.89,Singapore,,80000.0,instagram,singapore,False,2024,,
72,panpiano @panpianoatelier,265200.0,1.27,Singapore,Animation and Cosplay Entertainment and Music Music,79500.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
73,Jus /dʒʌs/ Yu Jiahao @jus.yu,258600.00000000003,0.95,Singapore,Fashion and Accessories Outdoor Activity Parenting,77600.0,instagram,singapore,False,2024,Sports,MAPPED
74,Brian D. Evans @briandevans,258100.00000000003,1.1,Singapore,Finance Upskilling Entertainment and Music Business and Finance,77400.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
75,Nicole Evangeline Lee-Taylor @nicoleleekaiwen,258100.00000000003,0.54,Singapore,Fashion and Accessories Parenting Modeling Lifestyle,77400.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
76,Gavy Geffen (SINGH ) @geffen22,256000.0,,Singapore,,76800.0,instagram,singapore,False,2024,,
77,DESMOND TAN 陈泂江 @thedesmondtan,253500.0,1.59,Singapore,Entertainment and Music Fashion and Accessories Celebrity Modeling,76000.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
78,𝙉𝘼𝙈𝙍𝘼𝙏𝘼 𝙎𝘼𝘿𝙃𝙍𝙀 @namrata_sadhre,251600.0,,Singapore,Travel,75500.0,instagram,singapore,False,2024,Lifestyle,MAPPED
79,Sonalini Sampangi @sonaaaa_sam,249500.0,1.25,Singapore,Travel Hair & Beauty Health & Fitness Food & Drink,74800.0,instagram,singapore,False,2024,Sports,MAPPED
80,Nekoneko JX @nekoneko_jx,247800.0,2.4,Singapore,Animation and Cosplay,74300.0,instagram,singapore,False,2024,Tech&Gaming,MAPPED
81,𝗺𝗮𝘂𝘁𝘂𝗶𝘁𝗶 𝘅 𝘆𝘂𝗸𝗶𝗸𝗮𝘁𝗼 𝘅 𝗺𝗼𝘀𝗵𝗶 @tutiandyuki,247600.0,2.47,Singapore,Funny,74300.0,instagram,singapore,False,2024,Entertainment,MAPPED
82,AKAEI RAY ♡ アカエイ♡ 蕊蕊 @akaei_ray,243900.0,2.26,Singapore,Animation and Cosplay Fashion and Accessories,73200.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
83,R O M E O T A N @romeotan,241500.0,0.62,Singapore,Celebrity Actors Actor Creators & Celebrities,72500.0,instagram,singapore,False,2024,Entertainment,MAPPED
84,TiffwithMi Tiffanie 티파니 🐯💎🎵 @iamtiffanie,237000.0,11.09,Singapore,Education Product Showcase,71100.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
85,𝒁.𝑪𝒂𝒎𝒂𝒓𝒂 @z.camara,234400.0,0.92,Singapore,Entertainment and Music Basketball,70300.0,instagram,singapore,False,2024,Sports,MAPPED
86,Mrs Seraphina Genesis ✝️ Singapore KOL 🇸🇬 @seraphinagenesis,234200.0,0.22,Singapore,Beauty and Self Care Travel Food Food and Drink,70300.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
87,Chance 🐻‍❄️💕 @btsforarmy_ig,231300.0,6.2,Singapore,,69400.0,instagram,singapore,False,2024,,
88,Tatiana Sheremetieva @liveyourdream_asia,230500.0,4.57,Singapore,Life and Society Finance,69200.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
89,Dina Kumar (Singapore) 🇸🇬 @numerology.dina,228200.0,2.3,Singapore,,68500.0,instagram,singapore,False,2024,,
90,NADEERA @nvdism,227100.0,0.47,Singapore,Beauty and Self Care Product Showcase Health & Fitness Health/Beauty,68100.0,instagram,singapore,False,2024,Sports,MAPPED
91,Ya Hui 雅慧 @yahuiyh,221600.0,0.9,Singapore,Beauty and Self Care Celebrity Actors Modeling,66500.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
92,TiffwithMi Michy @iammichy,218300.0,5.86,Singapore,Pets Business,65500.0,instagram,singapore,False,2024,Knowledge&Info,MAPPED
93,𝐐𝐢𝐦𝐦𝐲𝐒𝐡𝐢𝐦𝐦𝐲 @qimmyshimmy,216100.0,4.46,Singapore,Arts and Crafts Design Painting,64800.0,instagram,singapore,False,2024,Lifestyle,MAPPED
94,Cheng Wing Yee @kiaraakitty,212900.0,3.78,Singapore,Outdoor Activity Entertainment and Music Finance Modeling,63900.0,instagram,singapore,False,2024,Sports,MAPPED
95,🏠 Home Swee Home @home.swee.home,212700.0,1.13,Singapore,Home and Garden,63800.0,instagram,singapore,False,2024,Lifestyle,MAPPED
96,adri • interior lifestyle @madspatial,212600.0,4.6,Singapore,Home and Garden,63800.0,instagram,singapore,False,2024,Lifestyle,MAPPED
97,Raiko/Sean Tay @raikoart,212300.0,9.68,Singapore,Arts and Crafts Home and Garden Comics Geek,63700.0,instagram,singapore,False,2024,Lifestyle,MAPPED
98,TINA YONG @tina_yong,210000.0,2.62,Singapore,Beauty and Self Care Arts and Crafts Video Blogger Business,63000.0,instagram,singapore,False,2024,Beauty&Fashion,MAPPED
99,Annette Lee 李安 @annettelee,206400.0,5.85,Singapore,Art Celebrity Artist,61900.0,instagram,singapore,False,2024,Entertainment,MAPPED
100,TheWildChild🦇💕👽⛷️🦋 @1sacklifepg,203400.0,0.2,Singapore,Entertainment and Music Funny Music,61000.0,instagram,singapore,False,2024,Music,MAPPED
