rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
83,augustogimenez,AugustoGimenez,12500000.0,4400000.0,562800.0,1200.0,538.0,tiktok,june,2022
84,aureliehermansyahatta,Aurelie Hermansyah,7400000.0,1900000.0,190100.0,1400.0,1300.0,tiktok,june,2022
85,aurikatariina,ᴀᴜʀɪ ✨,7400000.0,8900000.0,1000000.0,4000.0,3700.0,tiktok,june,2022
86,aussiesdoingthings,Aussies Doing Things,2700000.0,1200000.0,170000.0,602.0,3600.0,tiktok,june,2022
87,aussiesdoingthings,Aussies Doing Things,2700000.0,1200000.0,170000.0,602.0,3600.0,tiktok,june,2022
88,austenalexander,Austen Alexander,321400.0,1300000.0,125700.0,1100.0,5200.0,tiktok,june,2022
89,avanireyes,Avani 👽,5100000.0,3500000.0,283600.0,1900.0,542.0,tiktok,june,2022
90,awildani13,NgebisOnline,77200.0,3700000.0,498400.0,5900.0,4400.0,tiktok,june,2022
91,ayaatanjali_,Aya😍,5900000.0,1600000.0,303100.0,1200.0,780.0,tiktok,june,2022
92,ayanakamachi,中町綾,1400000.0,3200000.0,206500.0,1000.0,1800.0,tiktok,june,2022
93,aybukeyim,Aybüke,1200000.0,3100000.0,162700.0,2100.0,500.0,tiktok,june,2022
94,aydenmekus,AYDEN MEKUS,10500000.0,3600000.0,275400.0,8600.0,1300.0,tiktok,june,2022
95,ayesebastien,Sebastien,7200000.0,2000000.0,396500.0,2100.0,1800.0,tiktok,june,2022
96,aylin.criss,Aylin,17300000.0,2600000.0,385700.0,2100.0,355.0,tiktok,june,2022
97,badbunny,Bad Bunny,22200000.0,48900000.0,9000000.0,58400.0,96700.0,tiktok,june,2022
98,baimwong,Baim Wong,8500000.0,2100000.0,130600.0,2000.0,1900.0,tiktok,june,2022
99,bankkamo46_,bankkamo46_🦖,1300000.0,1500000.0,204700.0,1100.0,3000.0,tiktok,june,2022
100,bara_ze,BARA Ze,2500000.0,1800000.0,118800.0,4300.0,2400.0,tiktok,june,2022
101,barbaracoura,Bárbara Coura,8800000.0,1500000.0,239700.0,1400.0,816.0,tiktok,june,2022
102,basementgang,Basement Gang,5400000.0,2900000.0,256200.0,1900.0,2700.0,tiktok,june,2022
103,bavariamedic,bavaria.medic,489700.0,7100000.0,553600.0,1600.0,3400.0,tiktok,june,2022
104,bayashi.tiktok,バヤシ🥑Bayashi,28400000.0,6200000.0,713100.0,3600.0,2000.0,tiktok,june,2022
105,baylenlevine,Baylen Levine,4200000.0,1200000.0,190300.0,2900.0,903.0,tiktok,june,2022
106,bdylanhollis,B. Dylan Hollis,8600000.0,3500000.0,792800.0,4100.0,10400.0,tiktok,june,2022
107,bear,blackbear,1200000.0,2800000.0,284400.0,1100.0,371.0,tiktok,june,2022
108,beberexha,BebeRexha,7300000.0,2000000.0,278000.0,3700.0,1800.0,tiktok,june,2022
109,bebopandbebe,BebopandBebe,750400.0,3300000.0,127200.0,7600.0,354.0,tiktok,june,2022
110,beca,Rebeca Barreto,23000000.0,1700000.0,219800.0,2200.0,1500.0,tiktok,june,2022
111,bellafoodie,Julie & Bella,4200000.0,2300000.0,271800.0,709.0,778.0,tiktok,june,2022
112,bellapoarch,Bella Poarch,90200000.0,6800000.0,921900.0,9500.0,1200.0,tiktok,june,2022
113,bellaretamosa,bella,5400000.0,2300000.0,394300.0,1100.0,709.0,tiktok,june,2022
114,ben_brainard,Benjamin Brainard,2600000.0,1300000.0,296900.0,1200.0,1100.0,tiktok,june,2022
115,benjikrol,Benji Krol,31100000.0,1600000.0,234700.0,1800.0,348.0,tiktok,june,2022
116,berusahalucu,Berusaha Lucu,694000.0,3900000.0,239800.0,954.0,940.0,tiktok,june,2022
117,bessan_esmail,بيسان اسماعيل - Bessan Ismail,10400000.0,2500000.0,175700.0,2600.0,1300.0,tiktok,june,2022
118,bhaviboi,bhaviboi,279700.0,3400000.0,346900.0,677.0,791.0,tiktok,june,2022
119,bi_131_bi,B.I,1400000.0,1100000.0,232100.0,2000.0,1300.0,tiktok,june,2022
120,bibidong07,nhện🕷️🕸️(tích xanh lá trời),5700.0,1900000.0,149800.0,6600.0,3900.0,tiktok,june,2022
121,biggieclean,Biggie Clean,4800000.0,3700000.0,364500.0,1400.0,456.0,tiktok,june,2022
122,bilal.hd91,Bilal Haddad | بلال الحدّاد,2100000.0,1500000.0,175100.0,3100.0,1200.0,tiktok,june,2022
123,bilalahy,Bilal,2000000.0,1100000.0,224500.0,1300.0,2100.0,tiktok,june,2022
124,billlnai,nai,8500000.0,1700000.0,403700.0,958.0,912.0,tiktok,june,2022
125,blacchyna,blacchyna,1100000.0,1700000.0,174200.0,3700.0,1100.0,tiktok,june,2022
126,blacksels,seul,59100.0,620800.0,208800.0,1800.0,5400.0,tiktok,june,2022
127,blakeb628,Blake,568400.0,1300000.0,161300.0,1100.0,10300.0,tiktok,june,2022
128,blondebrunetteredhead,Lamila Petschart,12000000.0,14200000.0,2600000.0,9800.0,7500.0,tiktok,june,2022
129,boberrybiscuits2,🤾🏼,59800.0,1500000.0,309900.0,1900.0,7500.0,tiktok,june,2022
130,booboothafoocloset,Boo Boo,1400000.0,1200000.0,314500.0,673.0,1300.0,tiktok,june,2022
131,borhen.kachbouri,borhen kachbouri,204100.0,3600000.0,331200.0,926.0,604.0,tiktok,june,2022
132,botakteras,Mike,2800000.0,2400000.0,207100.0,1700.0,529.0,tiktok,june,2022
133,boywithuke,boywithuke,4900000.0,1700000.0,209300.0,2200.0,691.0,tiktok,june,2022
134,brandonrogers,Brandon Rogers,1500000.0,2700000.0,497000.0,1700.0,4700.0,tiktok,june,2022
135,brandonspam_,Brandon Conner,8000000.0,1900000.0,380200.0,2100.0,348.0,tiktok,june,2022
136,brentrivera,Brent Rivera,43900000.0,2900000.0,540200.0,2200.0,321.0,tiktok,june,2022
137,bretmanrock,bretmanrock,14200000.0,3200000.0,617200.0,1700.0,1400.0,tiktok,june,2022
138,bricks.and.disorder,Ola 🤜🏾⚡️🤛🏻 Cullen,755300.0,2500000.0,448100.0,1200.0,666.0,tiktok,june,2022
139,briggi_bozzo,Briggitte Bozzo,22000000.0,3600000.0,335000.0,388.0,571.0,tiktok,june,2022
140,brilionaire,model kentang🍟,3900000.0,4099999.9999999995,369600.0,2100.0,7000.0,tiktok,june,2022
141,brittany_broski,Brittany,7000000.0,1300000.0,236700.0,1200.0,1400.0,tiktok,june,2022
142,brittikitty,Brittany & Lily,12600000.0,3700000.0,550900.0,2100.0,2000.0,tiktok,june,2022
143,brodywellmaker,Brody Wellmaker,21100000.0,6300000.0,853000.0,6100.0,16400.0,tiktok,june,2022
144,brookemonk_,Brooke Monk,20300000.0,2700000.0,466900.0,2200.0,1200.0,tiktok,june,2022
145,brunabarbieoficial,Bruna Barbie,18400000.0,2600000.0,168800.0,12000.0,1900.0,tiktok,june,2022
146,bstchld,BeastChild,4400000.0,2800000.0,362700.0,3100.0,5200.0,tiktok,june,2022
147,bukanstreet,Bukanstreet,1000000.0,1300000.0,171500.0,2400.0,1500.0,tiktok,june,2022
148,burnaboyofficial,Burna Boy,972800.0,1300000.0,164500.0,1800.0,2400.0,tiktok,june,2022
149,c4tluvr666,kennedy,2400000.0,2700000.0,558500.0,1400.0,1500.0,tiktok,june,2022
150,cakelegend,¡Aliya!,1300000.0,3500000.0,900600.0,14600.0,1100.0,tiktok,june,2022
151,caleb.green,Caleb Green,2900000.0,3100000.0,256399.99999999997,897.0,329.0,tiktok,june,2022
152,camimendes,camila mendes,2600000.0,6200000.0,971200.0,2800.0,777.0,tiktok,june,2022
153,canalzezao,Zezão,5900000.0,1900000.0,105000.0,1100.0,6000.0,tiktok,june,2022
154,caocuongvu,caocuongvu,3700000.0,3400000.0,395400.0,2200.0,797.0,tiktok,june,2022
155,captain.cream,CAPTAIN CREAM,4200000.0,2800000.0,345500.0,3200.0,4200.0,tiktok,june,2022
156,carebearkieran,Kieran,469100.0,1600000.0,354400.0,1200.0,2000.0,tiktok,june,2022
157,carlcunard,Carl Cunard,3000000.0,5000000.0,158300.0,1300.0,3100.0,tiktok,june,2022
158,carloandsarah,,3700000.0,2700000.0,240600.0,886.0,2300.0,tiktok,june,2022
159,carloscastroes,Carlos Castro,12000000.0,1600000.0,152300.0,400.0,3100.0,tiktok,june,2022
160,carloscastroes,Carlos Castro,12000000.0,1600000.0,152300.0,400.0,3100.0,tiktok,june,2022
161,carlosferiag,Carlos Feria,39200000.0,3300000.0,251900.0,2200.0,203.0,tiktok,june,2022
162,carolcastromx,Carol Castro,11300000.0,3100000.0,440700.0,1500.0,367.0,tiktok,june,2022
163,carolinarinconf,carolina,5500000.0,5900000.0,654100.0,3200.0,2900.0,tiktok,june,2022
164,carolvillanes,Carol Villanes,5500000.0,1900000.0,336400.0,6600.0,322.0,tiktok,june,2022
165,cassholland,Cassie Holland,1700000.0,2400000.0,390200.0,1400.0,943.0,tiktok,june,2022
166,cavalo.do_rock,daniel molo oficial,154400.0,1400000.0,258500.0,7000.0,17700.0,tiktok,june,2022
167,cbum,Chris Bumstead,2600000.0,1600000.0,215800.0,1100.0,2700.0,tiktok,june,2022
168,cciinnn,CiiN,6600000.0,2600000.0,296400.0,1700.0,588.0,tiktok,june,2022
169,cdiasss_,Carol Dias,2500000.0,1900000.0,497400.0,2300.0,977.0,tiktok,june,2022
170,cecia.loaiza,Cecia Loaiza ✨,6200000.0,1900000.0,277700.0,2000.0,388.0,tiktok,june,2022
171,cedriklorenzen,Cedrik Lorenzen,2500000.0,3000000.0,301100.0,4300.0,8100.0,tiktok,june,2022
172,cellat36,cellat36,8500000.0,1900000.0,171400.0,5400.0,1600.0,tiktok,june,2022
173,cemresolmaz,cemre solmaz,10300000.0,2400000.0,164300.0,6400.0,1600.0,tiktok,june,2022
174,cerenyaldz,Ceren Yaldız,9300000.0,1100000.0,97700.0,7900.0,1500.0,tiktok,june,2022
175,cerolzera,CEROL,4099999.9999999995,1700000.0,180400.0,2700.0,1300.0,tiktok,june,2022
176,cesarpantoja.n,Cesar Pantoja,13200000.0,3000000.0,489100.0,1300.0,311.0,tiktok,june,2022
177,cha.momilie,Roma,1200000.0,2000000.0,282100.0,2000.0,1100.0,tiktok,june,2022
178,championsleague,Champions League,14900000.0,3800000.0,551900.0,3400.0,2300.0,tiktok,june,2022
179,chamrent,chamrent,2100000.0,3700000.0,370900.0,1700.0,1300.0,tiktok,june,2022
180,chanelterrero,Chanel Terrero,404700.0,2300000.0,257000.0,1500.0,387.0,tiktok,june,2022
181,chang._.a,창하CHANGHA,22000000.0,1400000.0,286200.0,3600.0,1900.0,tiktok,june,2022
182,charlidamelio,charli d’amelio,142000000.0,16399999.999999998,1800000.0,27300.0,9500.0,tiktok,june,2022
183,charlieputh,Charlie Puth,17200000.0,1900000.0,234600.0,2600.0,772.0,tiktok,june,2022
184,charlymarieofc,CharlyMarieofc,966000.0,1300000.0,103100.0,1500.0,5400.0,tiktok,june,2022
185,charlyokei,Charlyokei,4099999.9999999995,3600000.0,343500.0,824.0,1100.0,tiktok,june,2022
186,chedurena,Che Durena,6800000.0,2000000.0,231500.0,1700.0,6800.0,tiktok,june,2022
187,cheekykiddo,alex🐤,4099999.9999999995,2200000.0,231800.0,489.0,1600.0,tiktok,june,2022
188,chicken_nugget_.0,ChickenNugget,862700.0,1600000.0,240600.0,1900.0,2800.0,tiktok,june,2022
189,chiefilomeno,C  H  I  E,2800000.0,2400000.0,179100.0,1500.0,596.0,tiktok,june,2022
190,chikakiku,🖤🙆🏻‍♀️✨🧚🏻,8500000.0,3300000.0,247100.0,2100.0,679.0,tiktok,june,2022
191,chimeconem.official,Chị Mẹ & Con Em,637600.0,3900000.0,247000.0,599.0,442.0,tiktok,june,2022
192,choega,BEDDY,5500000.0,2100000.0,348200.0,4100.0,2000.0,tiktok,june,2022
193,chourouk.model_official,Chourouk_model_official,4800000.0,3400000.0,147200.0,851.0,2400.0,tiktok,june,2022
194,chris,Chris Olsen,7700000.0,2100000.0,353300.0,897.0,895.0,tiktok,june,2022
195,chrisbrownofficial,chrisbrownofficial,6200000.0,2200000.0,306600.0,3600.0,3600.0,tiktok,june,2022
196,chrisdelia,ChrisDElia,2000000.0,1100000.0,163200.0,1100.0,3100.0,tiktok,june,2022
197,cicichania96,Cici Chania,2700000.0,2700000.0,188100.0,2300.0,1600.0,tiktok,june,2022
198,cizimmektebi,Çizim Mektebi,338100.0,6100000.0,239600.0,3300.0,6800.0,tiktok,june,2022
199,claragnds,Maria Clara Garcia,17100000.0,1800000.0,219200.0,2400.0,1200.0,tiktok,june,2022
200,clerishwijaya,Cherish Wijaya,494200.0,1800000.0,129900.0,2600.0,3600.0,tiktok,june,2022
201,clubgodzilla,Beatking,195200.0,3100000.0,618600.0,4600.0,1700.0,tiktok,june,2022
202,cocielo,Júlio Cocielo,4600000.0,3600000.0,438200.0,601.0,613.0,tiktok,june,2022
203,codsterss,codsterss,58000.0,13000000.0,951600.0,13200.0,136000.0,tiktok,june,2022
204,com.yamato0515,【コムドット】やまと,1800000.0,2300000.0,213700.0,2800.0,1500.0,tiktok,june,2022
205,com.yamato0515,【コムドット】やまと,1800000.0,2300000.0,213700.0,2800.0,1500.0,tiktok,june,2022
206,com.yuta0305,【コムドット】ゆうた,1200000.0,2200000.0,226700.0,2400.0,1900.0,tiktok,june,2022
207,com.yuta0305,【コムドット】ゆうた,1200000.0,2200000.0,226700.0,2400.0,1900.0,tiktok,june,2022
208,conangray,conangray,5700000.0,1400000.0,363200.0,3700.0,1800.0,tiktok,june,2022
209,coopernoriega,Cooper Noriega,2900000.0,4200000.0,287000.0,2500.0,1600.0,tiktok,june,2022
210,creationsross,RossCreations,2400000.0,3200000.0,402100.0,1200.0,4300.0,tiktok,june,2022
211,creative_explained,Armen Adamjan,4500000.0,1900000.0,184900.0,836.0,7800.0,tiktok,june,2022
212,criminalksa,كريمنال🦊,1100000.0,3000000.0,223600.0,1200.0,859.0,tiktok,june,2022
213,cris_soto.09,CRIS SOTO MTA,361400.0,2300000.0,126500.0,340.0,5200.0,tiktok,june,2022
214,crisp.ink,𝐑𝐚𝐜𝐡𝐚𝐞𝐥,620600.0,2200000.0,536900.0,4100.0,10600.0,tiktok,june,2022
215,cristobalsoria,Cristóbal Soria,701000.0,3000000.0,392800.0,6600.0,14500.0,tiktok,june,2022
216,cuongkido,Cường kido,1500000.0,3600000.0,221900.0,869.0,704.0,tiktok,june,2022
217,cvillaloboss,Carmen Villalobos,13000000.0,6000000.0,500600.0,2900.0,927.0,tiktok,june,2022
218,cznburak,cznburak,59500000.0,4300000.0,288900.0,1600.0,927.0,tiktok,june,2022
219,daffaxml,YouTube : Daffa AL,864500.0,1900000.0,190300.0,2800.0,1300.0,tiktok,june,2022
220,dafnnejm,dafnne ☻,2100000.0,1600000.0,354700.0,688.0,761.0,tiktok,june,2022
221,dal9_5,Dalé .,102600.0,1800000.0,204200.0,4300.0,10900.0,tiktok,june,2022
222,daniel.labelle,Daniel LaBelle,26200000.0,5500000.0,777000.0,2600.0,3400.0,tiktok,june,2022
223,danivallem,Dani Valle,4500000.0,1400000.0,108400.0,764.0,16100.000000000002,tiktok,june,2022
224,dannapaola,Danna Paola,16300000.0,4500000.0,554100.0,1600.0,778.0,tiktok,june,2022
225,danphto,D A N P H T O,448000.0,2300000.0,206900.0,2000.0,382.0,tiktok,june,2022
226,danythegaggio,Daniele Cabras,3000000.0,2200000.0,300200.0,2500.0,12100.0,tiktok,june,2022
227,daotthungan,Đào TThu Ngân,1000000.0,3100000.0,229700.0,985.0,301.0,tiktok,june,2022
228,daraarafah24,daraarafah,786400.0,3300000.0,429800.0,5800.0,2700.0,tiktok,june,2022
229,darianrojasc,D A R I A NR O J A S,30400000.0,8100000.0,1000000.0,3900.0,1200.0,tiktok,june,2022
230,dasigantung,Dasi Gantung,5600000.0,2700000.0,426200.0,1200.0,918.0,tiktok,june,2022
231,datdo0803,Đỗ Đạt,6900000.0,5800000.0,592400.0,2200.0,696.0,tiktok,june,2022
232,datvilla94,🔥Đạt Villa🔥,7100000.0,4500000.0,490800.0,8300.0,4600.0,tiktok,june,2022
233,daveardito,Dave Ardito,8800000.0,3900000.0,330600.0,2600.0,1000.0,tiktok,june,2022
234,daviddobrik,DAVID DOBRIK,26000000.0,5000000.0,854600.0,2100.0,2600.0,tiktok,june,2022
235,davidgalvanv,David Galván,4800000.0,2100000.0,291800.0,2000.0,548.0,tiktok,june,2022
236,davidsiwonchoi,최시원 • Siwon Choi,2500000.0,1900000.0,309700.0,2200.0,1800.0,tiktok,june,2022
237,davidyrodriguez,That French Guy,8000000.0,1400000.0,256600.00000000003,1000.0,1700.0,tiktok,june,2022
238,deborahyowa,Deborah yowa,14500000.0,6900000.0,351400.0,6500.0,2700.0,tiktok,june,2022
239,deiveleonardooficial,Deive Leonardo,5800000.0,1800000.0,194800.0,1900.0,39700.0,tiktok,june,2022
240,delaneysayshello,Delaney Rowe,1000000.0,1300000.0,224600.0,1300.0,2900.0,tiktok,june,2022
241,dennnyn,DENII,3400000.0,1100000.0,148000.0,959.0,6700.0,tiktok,june,2022
242,deon.k.washington,Deon👑,112800.0,717200.0,125300.0,1400.0,7700.0,tiktok,june,2022
243,dereklipp_,Derek Lipp,4900000.0,2500000.0,348200.0,1000.0,4400.0,tiktok,june,2022
244,devincaherly,Devin Caherly,7900000.0,2700000.0,279000.0,1000.0,119.0,tiktok,june,2022
245,devon_palmer,devon palmer,1900000.0,2100000.0,432500.0,1000.0,1700.0,tiktok,june,2022
246,dexter.the.tabby,dexter.the.tabby,159200.0,4700000.0,1000000.0,12400.0,13100.0,tiktok,june,2022
247,dhanihehee,BSK・Ｄｈａｎ１ᵀᵒᴾ,1400000.0,1800000.0,138300.0,4300.0,661.0,tiktok,june,2022
248,diefebri19,Febriana,686700.0,1700000.0,227200.0,1800.0,293.0,tiktok,june,2022
249,diegodiego_,Diego Cruz,7800000.0,3300000.0,496800.0,2500.0,2100.0,tiktok,june,2022
250,diiegospyckerzs,Diiego Spyckerzs,808500.0,2800000.0,154500.0,3000.0,11800.0,tiktok,june,2022
251,dilanjaniyar,Emang namanya Dilan,1700000.0,2200000.0,283900.0,1600.0,1100.0,tiktok,june,2022
252,dilanjaniyar_2,Emang Dilan namanya,2500000.0,2200000.0,262700.0,1600.0,1300.0,tiktok,june,2022
253,dilaraaduman,Dilara Duman,2200000.0,4700000.0,338300.0,1500.0,1000.0,tiktok,june,2022
254,dissectpodcast,dissectpodcast,471600.0,1300000.0,252500.0,1400.0,5300.0,tiktok,june,2022
255,ditanganu,DitaKerang🌊,5900000.0,3600000.0,416100.0,2400.0,768.0,tiktok,june,2022
256,dj_hyo,Hyoyeon_djhyo,1600000.0,3200000.0,606700.0,5600.0,3200.0,tiktok,june,2022
