rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
21,druskitv,DRUSKI,3200000.0,6400000.0,1200000.0,7700.0,25900.0,tiktok,march,2022
22,adrianbliss,Adrian Bliss,5200000.0,7700000.0,1500000.0,5400.0,16000.0,tiktok,march,2022
23,kimberly.loaiza,Kimberly Loaiza,61000000.0,9900000.0,1300000.0,14100.0,4500.0,tiktok,march,2022
24,deborahyowa,Deborah yowa,10300000.0,12600000.0,688700.0,17000.0,9100.0,tiktok,march,2022
25,nekoglai,Николай,9400000.0,8500000.0,982300.0,22500.0,4400.0,tiktok,march,2022
26,domelipa,Dominik,50700000.0,7900000.0,1200000.0,17300.0,6200.0,tiktok,march,2022
27,diego.cr_,Diego Rodríguez,238100.0,9100000.0,845000.0,9100.0,19500.0,tiktok,march,2022
28,addisonre,Addison Rae,87300000.0,9300000.0,1200000.0,13400.0,5900.0,tiktok,march,2022
29,mastertingus,mastertingus,1500000.0,4200000.0,859200.0,25100.0,33800.0,tiktok,march,2022
30,santandave,Santan,1100000.0,6200000.0,1000000.0,21300.0,12000.0,tiktok,march,2022
31,machinegunkelly,Colson,3400000.0,10800000.0,822600.0,13700.0,9000.0,tiktok,march,2022
32,bellapoarch,Bella Poarch,88500000.0,11100000.0,1000000.0,14300.0,1600.0,tiktok,march,2022
33,daddyyankee,daddyyankee,10400000.0,6000000.0,696300.0,18100.0,20600.0,tiktok,march,2022
34,official_nct,NCT Official,7300000.0,3200000.0,1200000.0,23100.0,17600.0,tiktok,march,2022
35,zeth,Zeth,10800000.0,6600000.0,1300000.0,4100.0,12800.0,tiktok,march,2022
36,larrayeeee,LARRAY,25600000.0,5400000.0,1200000.0,17600.0,4100.0,tiktok,march,2022
37,mrbeast,MrBeast,34700000.0,6800000.0,1100000.0,16100.000000000002,1500.0,tiktok,march,2022
38,jypestraykids,Stray Kids,10800000.0,2900000.0,1100000.0,27600.0,12000.0,tiktok,march,2022
39,iamferv,Fernanda,26100000.0,7800000.0,1100000.0,10300.0,3800.0,tiktok,march,2022
40,nicocaponecomedy,nicocapone.comedy,20300000.0,11800000.0,691800.0,3900.0,10200.0,tiktok,march,2022
41,honeybobabear,HoneyBobaBear,7800000.0,10100000.0,1400000.0,5000.0,2400.0,tiktok,march,2022
42,masondenverr,mason,2000000.0,4400000.0,1200000.0,7300.0,11300.0,tiktok,march,2022
43,nicoletv,Kayla Nicole,10200000.0,6100000.0,999300.0,4900.0,10000.0,tiktok,march,2022
44,aquajock_h2bro,JæBæ,509700.0,5400000.0,966400.0,5400.0,10600.0,tiktok,march,2022
45,terryreloaded,Terry Reloaded,3900000.0,4900000.0,1000000.0,6300.0,10200.0,tiktok,march,2022
46,soysuco,soysuco,9600000.0,6300000.0,999500.0,11100.0,2000.0,tiktok,march,2022
47,itzyofficial,ITZY,7300000.0,4700000.0,1200000.0,10400.0,3600.0,tiktok,march,2022
48,oldtimehawkey,Old Time Hawkey,5100000.0,4800000.0,831600.0,11000.0,7000.0,tiktok,march,2022
49,missionaryjack,Jack Harlow,3300000.0,8300000.000000001,837000.0,4900.0,5500.0,tiktok,march,2022
50,conormaynard,Conor Maynard,6200000.0,5800000.0,794300.0,8900.0,6600.0,tiktok,march,2022
51,conormaynard,Conor Maynard,6200000.0,5800000.0,794300.0,8900.0,6600.0,tiktok,march,2022
52,itssassagurl,Sassa Gurl,5300000.0,6000000.0,969600.0,6200.0,6000.0,tiktok,march,2022
53,terryreloaded,Terry Reloaded,4000000.0,4400000.0,955300.0,6200.0,9400.0,tiktok,march,2022
54,jimmydarts,Jimmy Darts,8100000.0,5300000.0,893400.0,10300.0,2900.0,tiktok,march,2022
55,alshad95,Alshad Ahmad,1600000.0,7300000.0,761900.0,6200.0,5000.0,tiktok,march,2022
56,bayashi.tiktok,バヤシ🥑Bayashi,24100000.0,7700000.0,958000.0,5800.0,2500.0,tiktok,march,2022
57,rosalia,La Rosalia,18300000.0,9800000.0,978500.0,3800.0,2300.0,tiktok,march,2022
58,daniel.labelle,Daniel LaBelle,25500000.0,4600000.0,754900.0,5500.0,11800.0,tiktok,march,2022
59,masonmount,Mason Mount,2800000.0,4800000.0,806900.0,9900.0,5100.0,tiktok,march,2022
60,theandrewschulz,Andrew Schulz,3000000.0,4000000.0,602200.0,2200.0,21600.0,tiktok,march,2022
61,activesufi,activesufi,364600.0,13800000.0,1100000.0,2200.0,1500.0,tiktok,march,2022
62,hayleygeorgiamorris,Hayley Morris,2900000.0,4600000.0,586900.0,1900.0,18400.0,tiktok,march,2022
63,lilnasx,lil nas x,27700000.0,5700000.0,804600.0,9000.0,3000.0,tiktok,march,2022
64,willsmith,Will Smith,67400000.0,6900000.0,658500.0,10000.0,2000.0,tiktok,march,2022
65,clarissaperezlara,Clari,129500.0,3900000.0,370000.0,2700.0,34200.0,tiktok,march,2022
66,spriteder_spd,Prite Netijen Netirattanapaiboon,2700000.0,8000000.0,924800.0,3700.0,3500.0,tiktok,march,2022
67,paytonking,Payton King,5100000.0,2800000.0,685400.0,11800.0,15800.0,tiktok,march,2022
68,lexibrookerivera,Lexi Rivera,21100000.0,7000000.0,937400.0,6200.0,1900.0,tiktok,march,2022
69,snoopdogg,Snoop Dogg,19700000.0,7400000.0,647200.0,6600.0,4300.0,tiktok,march,2022
70,tuckerbudzyn,tuckerbudzyn,10100000.0,4000000.0,638600.0,3300.0,16700.0,tiktok,march,2022
71,jaykindafunny8,Jaykindafunny,23300000.0,9600000.0,685700.0,2400.0,5200.0,tiktok,march,2022
72,solsito.pe,Solsito.pe,80200.0,3500000.0,503100.0,10600.0,17800.0,tiktok,march,2022
73,jake2r,"Jake2r, Ph.D.",2100000.0,2800000.0,739600.0,5200.0,17100.0,tiktok,march,2022
74,thejoeyswoll,Joey Swoll,2400000.0,5300000.0,804500.0,8400.0,2500.0,tiktok,march,2022
75,kallmekris,Kris HC,43300000.0,5400000.0,988000.0,5500.0,3100.0,tiktok,march,2022
76,jdpantoja,JD Pantoja,26800000.0,4800000.0,942200.0,8700.0,1300.0,tiktok,march,2022
77,datvilla94,🔥Đạt Villa🔥,5200000.0,5700000.0,659100.0,8100.0,3100.0,tiktok,march,2022
78,haileybieber,Hailey Bieber,7700000.0,5700000.0,810500.0,6300.0,2700.0,tiktok,march,2022
79,big.johns,Big Johns,140300.0,3100000.0,476500.0,18400.0,8700.0,tiktok,march,2022
80,cleanpuppy,Chloe Cherry,1700000.0,4800000.0,980200.0,5700.0,2900.0,tiktok,march,2022
81,arabstay,𝕊𝕥𝕣𝕒𝕪 𝕜𝕚𝕕𝕤,219000.0,2600000.0,770200.0,11700.0,8200.0,tiktok,march,2022
82,aitch12,Aitch,1800000.0,5300000.0,421100.0,7600.0,9800.0,tiktok,march,2022
83,doctorgraves,Dr.Graves,2700000.0,5000000.0,879700.0,2800.0,5900.0,tiktok,march,2022
84,fredziownik_art,Franek Bielak,11800000.0,6300000.0,781900.0,6500.0,1200.0,tiktok,march,2022
85,vibin.wit.tay,Tay,3300000.0,3300000.0,689400.0,4000.0,12600.0,tiktok,march,2022
86,cedriklorenzen,Cedrik Lorenzen,2100000.0,4000000.0,457000.0,7900.0,12400.0,tiktok,march,2022
87,vanessalopesr,Vanessa Lopes,21300000.0,5900000.0,637100.0,6400.0,2900.0,tiktok,march,2022
88,rustam_mayer_djavid,RUSTAM MAYER,4300000.0,7800000.0,390800.0,1600.0,9700.0,tiktok,march,2022
89,soojinicoreana,Chingu Amiga,17300000.0,6500000.0,1000000.0,3900.0,1400.0,tiktok,march,2022
90,jinisprotips,💡 Jini 💡,713700.0,3700000.0,467600.0,6900.0,12900.0,tiktok,march,2022
91,esen_alva,Esen,3100000.0,3300000.0,536300.0,3300.0,15500.0,tiktok,march,2022
92,drew.nori,Drew Nori,4700000.0,8100000.0,387900.0,9700.0,733.0,tiktok,march,2022
93,wuesilva,Wue Silva,11800000.0,4500000.0,584000.0,10600.0,1800.0,tiktok,march,2022
94,thallyssonsb,Thallysson Borges,8500000.0,3600000.0,629000.0,6000.0,8200.0,tiktok,march,2022
95,natemyburgh,Nate,306400.0,3400000.0,724900.0,3600.0,9000.0,tiktok,march,2022
96,soso_aroundtheworld,Sosonebieridze,109800.0,3000000.0,420000.0,10800.0,13200.0,tiktok,march,2022
97,newboyjosh,Newboyjosh,340500.0,4000000.0,445000.0,6400.0,10400.0,tiktok,march,2022
98,initiaraandini,tiara andini,4099999.9999999995,7400000.0,651600.0,4400.0,1800.0,tiktok,march,2022
99,iamkevingates,Kevin Gates,2100000.0,3500000.0,413600.0,9400.0,11300.0,tiktok,march,2022
100,max7424453118,Max Taylor,2800000.0,3500000.0,572600.0,5200.0,9500.0,tiktok,march,2022
101,danya_milokhin,danya_milokhin,16500000.0,6300000.0,733200.0,4600.0,1700.0,tiktok,march,2022
102,samanthalogan,Samantha Logan,1800000.0,6000000.0,840900.0,3000.0,2800.0,tiktok,march,2022
103,jakekrantz1,Jake Krantz,2100000.0,3600000.0,772300.0,3200.0,7100.0,tiktok,march,2022
104,fujiiian,Fuji,12700000.0,6200000.0,760400.0,3400.0,2600.0,tiktok,march,2022
105,vincentmarcus,VincentMarcus,2500000.0,10700000.0,250400.0,2300.0,8200.0,tiktok,march,2022
106,hongthanhofficial,HongThanhOfficial,1300000.0,7700000.0,675600.0,2700.0,2700.0,tiktok,march,2022
107,kervo.dolo,Kervo.dolo,7500000.0,3900000.0,606400.0,4400.0,7100.0,tiktok,march,2022
108,zachjustice,Zach Justice,3900000.0,6000000.0,793700.0,1000.0,4600.0,tiktok,march,2022
109,qamar_altaey,𓆩𝑄𝐴𝑀𝐴𝑅¹⁶𓆪,2800000.0,3600000.0,348000.0,10200.0,10800.0,tiktok,march,2022
110,fortnitekanal.exe,Fortnitekanal.exe,1400000.0,2200000.0,539400.0,14000.0,7800.0,tiktok,march,2022
111,m.wardy_14,وردى,67600.0,1900000.0,465500.0,3800.0,24800.0,tiktok,march,2022
112,ynchq,ЯN,3700000.0,3900000.0,645100.0,4100.0,5800.0,tiktok,march,2022
113,nilered,NileRed,8700000.0,4000000.0,725800.0,5400.0,3200.0,tiktok,march,2022
114,besttoks,besttoks,2200000.0,17400000.0,451600.0,1100.0,2100.0,tiktok,march,2022
115,miketoks,Miketoks,11600000.0,6200000.0,599700.0,2500.0,4000.0,tiktok,march,2022
116,tiktokmena,TikTok MENA,5700000.0,39500000.0,179200.0,1200.0,2200.0,tiktok,march,2022
117,eyavanana,Eya,10800000.0,4600000.0,725300.0,5000.0,2100.0,tiktok,march,2022
118,john.leitao,John Leitão,2700000.0,4300000.0,380900.0,7800.0,6400.0,tiktok,march,2022
119,brunodiferente2022,Bruno Diferente,4000000.0,6600000.0,116700.0,6000.0,22400.0,tiktok,march,2022
120,sugarcoatedsisters,Tabby and Chloe,320300.0,3200000.0,523799.99999999994,2600.0,10500.0,tiktok,march,2022
121,hesfinatia,PINAT🍅|| IG: @hesfinatia,8300000.000000001,8600000.0,936900.0,1800.0,837.0,tiktok,march,2022
122,vadik_dikiy,vadik_dikiy,914800.0,3200000.0,489100.0,2000.0,11800.0,tiktok,march,2022
123,championsleague,Champions League,11600000.0,3600000.0,628300.0,4200.0,5100.0,tiktok,march,2022
124,esnyrrr,Esnyr Ranollo,4400000.0,3500000.0,645300.0,4500.0,4800.0,tiktok,march,2022
125,savanahmosss,Savanah Moss,9300000.0,4500000.0,703000.0,4100.0,2500.0,tiktok,march,2022
126,dindahw14,Dinda Hauw,3000000.0,7900000.0,689200.0,2000.0,1800.0,tiktok,march,2022
127,joshiiwuhhh,Joshua Alden,3200000.0,2900000.0,555500.0,3700.0,8800.0,tiktok,march,2022
128,j3ipy_,Jeipy,7800000.0,4300000.0,760700.0,3300.0,2800.0,tiktok,march,2022
129,morganpresleyxo,Morgan Presley,5300000.0,4800000.0,638500.0,3100.0,3500.0,tiktok,march,2022
130,skaijackson,Skai Jackson 🥰,19700000.0,5200000.0,824000.0,3100.0,1500.0,tiktok,march,2022
131,ssmaaaryy,Razi Monroe,6800000.0,6400000.0,586300.0,2800.0,2400.0,tiktok,march,2022
132,vhackerr,Vinnie,13900000.0,2900000.0,593700.0,7800.0,3600.0,tiktok,march,2022
133,tranvantre992,Trần Tre Vlogs 🐉,759300.0,9100000.0,472900.0,3700.0,799.0,tiktok,march,2022
134,jwaltonnn,ᴊ⚡️,733400.0,1700000.0,369400.0,28000.0,2500.0,tiktok,march,2022
135,kubenjoy,KUBenjoy,3500000.0,4200000.0,476300.0,5000.0,4500.0,tiktok,march,2022
136,jdiasss_,João Dias,7000000.0,3500000.0,817000.0,4500.0,2000.0,tiktok,march,2022
137,evcnoble,Everett Noble,9800000.0,3400000.0,844500.0,3200.0,3400.0,tiktok,march,2022
138,victormelo,Victor Melo,19400000.0,4600000.0,642200.0,3800.0,2400.0,tiktok,march,2022
139,emilen_im,Эмильен,4000000.0,5300000.0,663100.0,4000.0,1200.0,tiktok,march,2022
140,ehlija,Eh Lija,3300000.0,4000000.0,506000.0,4700.0,4300.0,tiktok,march,2022
141,thoriqhal,thariqhalilintar,3800000.0,5800000.0,662000.0,2400.0,2200.0,tiktok,march,2022
142,afgsuga,Afg Suga Official,161700.0,3300000.0,490300.0,4100.0,6800.0,tiktok,march,2022
143,jen_wolff,jenny,187600.0,2900000.0,371600.0,5700.0,10500.0,tiktok,march,2022
144,tubbynugget,Tubby Nugget,3500000.0,2600000.0,518200.00000000006,2100.0,10800.0,tiktok,march,2022
145,rescuerestore,Rescue & Restore,1500000.0,9200000.0,430000.0,1500.0,2900.0,tiktok,march,2022
146,baddest4bitches,Edda,1500000.0,2500000.0,580200.0,8500.0,3400.0,tiktok,march,2022
147,_itsstefano_,It'sStefano,4400000.0,4600000.0,553800.0,5800.0,856.0,tiktok,march,2022
148,guryan_off,Гурьянов Максим,2600000.0,3300000.0,479500.0,3100.0,7700.0,tiktok,march,2022
149,thebenjishow,benji,5500000.0,3400000.0,549600.0,3800.0,5200.0,tiktok,march,2022
150,mikaelatesta,Mikaela Testa,1700000.0,4300000.0,960300.0,3300.0,749.0,tiktok,march,2022
151,grillervm,GrillerVM,2900000.0,4300000.0,549300.0,2900.0,4000.0,tiktok,march,2022
152,riaricis,Ria Ricis,25500000.0,5500000.0,665100.0,2200.0,2100.0,tiktok,march,2022
153,lizzza,Liza Koshy,29400000.0,5200000.0,1200000.0,1900.0,616.0,tiktok,march,2022
154,elmarianaa,ElMariana,6500000.0,3800000.0,834800.0,1600.0,3300.0,tiktok,march,2022
155,somi_official_,JEON SOMI,6100000.0,3000000.0,746300.0,4600.0,2300.0,tiktok,march,2022
156,craggygames,Craggy Games,306800.0,7000000.0,189300.0,726.0,10900.0,tiktok,march,2022
157,gritside,gritside,3600000.0,3500000.0,446400.0,1500.0,8300.0,tiktok,march,2022
158,charlieputh,Charlie Puth,16100000.000000002,3500000.0,509100.0,5800.0,2600.0,tiktok,march,2022
159,spencer_serafica,Xspencer,12300000.0,4000000.0,663200.0,4100.0,1600.0,tiktok,march,2022
160,mikaylahau,Mikaylah,4200000.0,3000000.0,386400.0,9900.0,3200.0,tiktok,march,2022
161,kevinprieto077,kevinprieto077,1800000.0,3800000.0,589300.0,3400.0,3100.0,tiktok,march,2022
162,christianfabiannn,Christian Fabián D.,12000000.0,4800000.0,733200.0,3700.0,398.0,tiktok,march,2022
163,brotherofcolor,Heyimparis,12700000.0,5000000.0,609500.0,3600.0,1100.0,tiktok,march,2022
164,gavrilinaa,Юлька Шпулька🕷🕸,16300000.0,3900000.0,522200.00000000006,4000.0,3000.0,tiktok,march,2022
165,phun.anh,Phùn Anh,2700000.0,6800000.0,374200.0,3800.0,1700.0,tiktok,march,2022
166,tooturnttony,Tooturnttony,15600000.0,5400000.0,464600.0,2800.0,2800.0,tiktok,march,2022
167,baimwong,Baim Wong,7500000.0,5100000.0,392400.0,3700.0,3300.0,tiktok,march,2022
168,maxtaylorlifts,Max Taylor,7600000.0,3000000.0,529000.0,4400.0,4500.0,tiktok,march,2022
169,kimberly11sofia,✨Kimberly11sofia✨,576600.0,1900000.0,208000.0,27000.0,7800.0,tiktok,march,2022
170,lourdasprec,LOURD,8700000.0,2400000.0,592100.0,5300.0,4300.0,tiktok,march,2022
171,katiavlogss,KATIAVLOGS🐒,13800000.0,4600000.0,638200.0,3500.0,1100.0,tiktok,march,2022
172,itslennnie,lennnie,1900000.0,1900000.0,319200.0,2400.0,20000.0,tiktok,march,2022
173,couragejd,Jack CouRage Dunlop,3100000.0,3400000.0,391500.0,2900.0,7100.0,tiktok,march,2022
174,karimmahmoudabdelaziz,Karim Mahmoud Abdel Aziz,3400000.0,5300000.0,375600.0,2500.0,4100.0,tiktok,march,2022
175,jbdjebb,Jean-Baptiste Djebbari,1100000.0,2900000.0,448600.0,6200.0,3800.0,tiktok,march,2022
176,dailymug69,It’s a sad story...,4200000.0,4099999.9999999995,544200.0,5600.0,251.0,tiktok,march,2022
177,superfirsthero,СУПЕРПЕРВЫЙГЕРОЙ,1600000.0,2800000.0,526100.0,4400.0,4500.0,tiktok,march,2022
178,cookingwithlynja,Lynja,9900000.0,5200000.0,649000.0,2500.0,1400.0,tiktok,march,2022
179,gordonramsayofficial,Gordon Ramsay,31700000.0,5700000.0,557200.0,3200.0,835.0,tiktok,march,2022
180,nabela,nabela,7200000.0,5400000.0,627100.0,2600.0,1200.0,tiktok,march,2022
181,alexwaarren,Alex warren,15200000.0,4600000.0,769000.0,1300.0,2300.0,tiktok,march,2022
182,ayesebastien,Sebastien,7200000.0,3100000.0,565300.0,2800.0,4600.0,tiktok,march,2022
183,jamie32bsh,Jamie Big Sorrel Hor,7100000.0,5800000.0,313600.0,4700.0,2200.0,tiktok,march,2022
184,maxthemeatguy,Max The Meat Guy,3800000.0,6200000.0,681900.0,1700.0,1200.0,tiktok,march,2022
185,andy.and.michelle,Andy & Michelle,3700000.0,3100000.0,438100.0,2800.0,6100.0,tiktok,march,2022
186,realmsp,RealMsP,349100.0,4900000.0,771900.0,2000.0,1100.0,tiktok,march,2022
187,gameofthrones,Game of Thrones,647300.0,3000000.0,359500.0,1900.0,9000.0,tiktok,march,2022
188,ameliadimz,ameliadimz,1300000.0,3700000.0,529800.0,4100.0,1800.0,tiktok,march,2022
189,chris,Chris Olsen,7200000.0,6100000.0,712100.0,1600.0,1100.0,tiktok,march,2022
190,isaach.p,Isaac H.P,1600000.0,2400000.0,230000.0,11000.0,9700.0,tiktok,march,2022
191,billlnai,nai,8400000.0,3100000.0,797100.0,3200.0,1400.0,tiktok,march,2022
192,samseats,Sam Way,8700000.0,3600000.0,618500.0,2800.0,2200.0,tiktok,march,2022
193,soysuco_ff,Suco Ismael,3700000.0,3400000.0,430500.0,6600.0,981.0,tiktok,march,2022
194,gaynadia,nadia,287900.0,2200000.0,583800.0,4400.0,4100.0,tiktok,march,2022
195,thatlittlepuff,ThatLittlePuff,25000000.0,5100000.0,612900.0,1400.0,2100.0,tiktok,march,2022
196,lachama4_ff,LA CHAMA ᴰ,8300000.000000001,2900000.0,477000.0,7300.0,693.0,tiktok,march,2022
197,envydo,envy,198700.0,1800000.0,476100.0,9200.0,3300.0,tiktok,march,2022
198,k1lauea,killazz,128199.99999999999,1800000.0,451400.0,9100.0,3700.0,tiktok,march,2022
199,noreportar08,noreportar08,265300.0,4000000.0,104900.0,11100.0,12900.0,tiktok,march,2022
200,elrodcontreras,ROD🥴,40100000.0,3300000.0,521000.0,4800.0,1000.0,tiktok,march,2022
201,k1lauea,killazz,128199.99999999999,1800000.0,451400.0,9100.0,3700.0,tiktok,march,2022
202,noreportar08,noreportar08,265300.0,4000000.0,104900.0,11100.0,12900.0,tiktok,march,2022
203,elrodcontreras,ROD🥴,40100000.0,3300000.0,521000.0,4800.0,1000.0,tiktok,march,2022
204,kpp2179393999,きゃりーぱみゅぱみゅの裏垢,834900.0,6500000.0,345500.0,1300.0,3200.0,tiktok,march,2022
205,elgato,Rodrigo EL GATO,3200000.0,3300000.0,454000.0,4000.0,2700.0,tiktok,march,2022
206,carolfermichh,CarolFerMichh,6200000.0,4300000.0,664800.0,2400.0,1100.0,tiktok,march,2022
207,montpantoja,Montpantoja,32299999.999999996,3500000.0,652500.0,3200.0,1200.0,tiktok,march,2022
208,mmmjoemele,Joe Mele,21000000.0,4300000.0,608400.0,2200.0,1500.0,tiktok,march,2022
209,1xgoku,goku,74800.0,1900000.0,345600.0,2500.0,12200.0,tiktok,march,2022
210,anthonnyswagg3,anthonnyswagg,8500000.0,8100000.0,469600.0,1700.0,797.0,tiktok,march,2022
211,bjjojo_,j🐞j🦋fan,61600.0,2000000.0,354500.0,6200.0,7300.0,tiktok,march,2022
212,uberkuloz,Berk Keklik,1000000.0,5200000.0,394700.0,2100.0,2500.0,tiktok,march,2022
213,nilskue,Nils Kuesel,9500000.0,2600000.0,515400.0,5200.0,1800.0,tiktok,march,2022
214,mcsilsiloficial,@mcsilsiloficial,5800000.0,2600000.0,201700.0,4700.0,13700.0,tiktok,march,2022
215,labrinth,Labrinth,924900.0,4200000.0,416900.0,3400.0,1900.0,tiktok,march,2022
216,oilywhitehat,🔌,197300.0,5500000.0,373500.0,3100.0,1400.0,tiktok,march,2022
217,jacksepticeye,Jacksepticeye,4200000.0,2900000.0,512700.00000000006,4300.0,1900.0,tiktok,march,2022
218,marisol.viola,marisol viola,1100000.0,2600000.0,504800.0,4100.0,3100.0,tiktok,march,2022
219,strangehumano,strangehumman NOVA,7800000.0,3200000.0,386300.0,4500.0,3000.0,tiktok,march,2022
220,playboyjuju,🕷,259399.99999999997,3300000.0,291200.0,5500.0,4200.0,tiktok,march,2022
221,itsjessibaby,Jessi,5000000.0,3100000.0,738500.0,3200.0,835.0,tiktok,march,2022
222,bbykevv_,Kevin Nguyen,1600000.0,3200000.0,633100.0,2100.0,2400.0,tiktok,march,2022
223,nykolasteles,Nykolas Teles,3800000.0,2700000.0,368800.0,5800.0,3400.0,tiktok,march,2022
224,morimura,MoriMura🍕,6400000.0,2200000.0,483000.0,4400.0,4100.0,tiktok,march,2022
225,danisoomin,daniela kim,8400000.0,3400000.0,492700.0,4100.0,1200.0,tiktok,march,2022
226,tenderlybaemusic,tenderlybae,14400000.0,3600000.0,409500.0,4600.0,1500.0,tiktok,march,2022
227,ig_alongwiranda,🕌🏃,880700.0,3200000.0,129400.0,1200.0,20000.0,tiktok,march,2022
228,crisdevilgamer7,CrisDevilGamer,4500000.0,3500000.0,388100.0,5200.0,1200.0,tiktok,march,2022
229,meishmoe,meishmoe,3900000.0,2500000.0,534500.0,2400.0,4100.0,tiktok,march,2022
230,maylathanzin,Maylathanzin,1900000.0,3500000.0,417600.0,1200.0,4700.0,tiktok,march,2022
231,zuuzina,👽,1200000.0,2700000.0,342400.0,4200.0,5100.0,tiktok,march,2022
232,jennifergarner,Jen Garner,2100000.0,3400000.0,315000.0,5600.0,2400.0,tiktok,march,2022
233,seventeen17_official,SEVENTEEN,3900000.0,1500000.0,375900.0,11100.0,4100.0,tiktok,march,2022
234,meosimmyyt,Mèo Simmy,3900000.0,2700000.0,367100.0,7100.0,1500.0,tiktok,march,2022
235,mariabecerra_22,Maria Becerra,6100000.0,3200000.0,553900.0,3600.0,1200.0,tiktok,march,2022
236,frostech,FROSTECH,321000.0,3400000.0,411000.0,1500.0,4600.0,tiktok,march,2022
237,p0_2,مشاري بن عبدالعزيز  -,1700000.0,4900000.0,233700.0,6000.0,1500.0,tiktok,march,2022
238,joelbergs,JoelBergs,11200000.0,3400000.0,636300.0,1700.0,2200.0,tiktok,march,2022
239,euro2024,EURO2024,6800000.0,2500000.0,407300.0,2900.0,5400.0,tiktok,march,2022
240,daz_black,daz_black,7000000.0,2300000.0,506400.0,4300.0,2900.0,tiktok,march,2022
241,claragnds,Maria Clara Garcia,16000000.0,2800000.0,401500.0,5200.0,2100.0,tiktok,march,2022
242,desartdestro,desartdestro,7800000.0,5400000.0,368300.0,2000.0,2100.0,tiktok,march,2022
243,camilacabello,Camila Cabello,15300000.0,5200000.0,321800.0,2800.0,2000.0,tiktok,march,2022
244,berkcoskunofficial,Berk Coşkun,3500000.0,5600000.0,194200.0,2900.0,4500.0,tiktok,march,2022
245,ser.geybin,Ser Geybin,1700000.0,3800000.0,383500.0,2200.0,3300.0,tiktok,march,2022
246,anthpo,Anthony Po,688300.0,1700000.0,414200.0,4700.0,6900.0,tiktok,march,2022
247,erikarichardo,erika,7900000.0,4600000.0,578700.0,2500.0,472.0,tiktok,march,2022
248,thegnshow,The Graham Norton Show,1200000.0,4900000.0,491000.0,807.0,2500.0,tiktok,march,2022
249,cx_.q,مصطفى البصراوي 62,2100000.0,3900000.0,234700.0,3100.0,5400.0,tiktok,march,2022
250,owen.han,MANGIAMOH,1500000.0,4800000.0,376200.0,1200.0,3100.0,tiktok,march,2022
251,keniaos,KeniaOs,13700000.0,2200000.0,371200.0,7500.0,2000.0,tiktok,march,2022
252,angryreactions,Oneya D’Amelio,25800000.0,2800000.0,406200.0,6200.0,680.0,tiktok,march,2022
253,saraecheagaray,sara,7000000.0,3600000.0,700700.0,2000.0,1000.0,tiktok,march,2022
254,ana_eusse,Ana Maria,10500000.0,4400000.0,665500.0,2100.0,560.0,tiktok,march,2022
255,ani__mel,Melody 🌱,798600.0,1900000.0,359700.0,2700.0,8500.0,tiktok,march,2022
